ModelSEED ID	External ID	Source
rxn00028	rn00053 (Ascorbate and aldarate metabolism)	KEGG
rxn00029	Adenosylcobamide-Biosynthesis (Adenosylcobamide Biosynthesis)	MetaCyc
rxn00029	Chlorophyll-Biosynthesis (Chlorophyll Biosynthesis)	MetaCyc
rxn00029	Chlorophyll-a-Biosynthesis (Chlorophyll <i>a</i> Biosynthesis)	MetaCyc
rxn00029	Cobalamin-Biosynthesis (Cobamide Biosynthesis)	MetaCyc
rxn00029	Cobamide-De-Novo-Biosynthesis (Cobamide <i>de novo</i> Biosynthesis)	MetaCyc
rxn00029	Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis)	MetaCyc
rxn00029	De-Novo-Adenosylcobalamin-Biosynthesis (Adenosylcobalamin <i>de novo</i> Biosynthesis)	MetaCyc
rxn00029	HEME-SYN (Heme Biosynthesis)	MetaCyc
rxn00029	Heme-b-Biosynthesis (Heme <i>b</i> Biosynthesis)	MetaCyc
rxn00029	P381-PWY (adenosylcobalamin biosynthesis II (aerobic))	MetaCyc
rxn00029	PWY-5188 (tetrapyrrole biosynthesis I (from glutamate))	MetaCyc
rxn00029	PWY-5189 (tetrapyrrole biosynthesis II (from glycine))	MetaCyc
rxn00029	PWY-5507 (adenosylcobalamin biosynthesis I (anaerobic))	MetaCyc
rxn00029	PWY-5529 (superpathway of bacteriochlorophyll <i>a</i> biosynthesis)	MetaCyc
rxn00029	PWY-5918 (superpathay of heme <i>b</i> biosynthesis from glutamate)	MetaCyc
rxn00029	PWY-5920 (superpathway of <i>b</i> heme biosynthesis from glycine)	MetaCyc
rxn00029	Porphyrin-Compounds-Biosynthesis (Porphyrin Compound Biosynthesis)	MetaCyc
rxn00029	Tetrapyrrole-Biosynthesis (Tetrapyrrole Biosynthesis)	MetaCyc
rxn00029	Vitamin-Biosynthesis (Vitamin Biosynthesis)	MetaCyc
rxn00029	rn00860 (Porphyrin and chlorophyll metabolism)	KEGG
rxn00029	rn01110 (Biosynthesis of secondary metabolites)	KEGG
rxn00033	Amino-Acid-Degradation (Amino Acid Degradation)	MetaCyc
rxn00033	Degradation (Degradation/Utilization/Assimilation)	MetaCyc
rxn00033	PWY-5151 (L-tyrosine degradation II)	MetaCyc
rxn00033	PWY-7514 (L-tyrosine degradation IV (to 4-methylphenol))	MetaCyc
rxn00033	Proteinogenic-Amino-Acids-Degradation (Proteinogenic Amino Acid Degradation)	MetaCyc
rxn00033	TYROSINE-DEG (L-tyrosine Degradation)	MetaCyc
rxn00033	rn00350 (Tyrosine metabolism)	KEGG
rxn00035	rn00950 (Isoquinoline alkaloid biosynthesis)	KEGG
rxn00035	rn01110 (Biosynthesis of secondary metabolites)	KEGG
rxn00036	ALKALOIDS-SYN (Alkaloid Biosynthesis)	MetaCyc
rxn00036	BETALAIN-ALKALOIDS (Betalaine Alkaloid Biosynthesis)	MetaCyc
rxn00036	N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis)	MetaCyc
rxn00036	PWY-5399 (betacyanin biosynthesis)	MetaCyc
rxn00036	PWY-5405 (superpathway of betalain biosynthesis)	MetaCyc
rxn00036	SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc
rxn00036	rn00350 (Tyrosine metabolism)	KEGG
rxn00038	rn00650 (Butanoate metabolism)	KEGG
rxn00039	PHENYLPROPANOID-SYN (Phenylpropanoid Derivative Biosynthesis)	MetaCyc
rxn00039	PWY-5475 (pentagalloylglucose biosynthesis)	MetaCyc
rxn00039	PWY-5478 (superpathway of hydrolyzable tannin biosynthesis)	MetaCyc
rxn00039	SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc
rxn00039	TANNIN-SYN (Hydrolyzable Tannin Biosynthesis)	MetaCyc
rxn00043	AROMATIC-COMPOUNDS-BIOSYN (Aromatic Compound Biosynthesis)	MetaCyc
rxn00043	PWY-6752 (<i>o</i>-diquinones biosynthesis)	MetaCyc
rxn00044	Degradation (Degradation/Utilization/Assimilation)	MetaCyc
rxn00044	Other-Degradation (Degradation/Utilization/Assimilation-Other)	MetaCyc
rxn00044	P621-PWY (nylon-6 oligomer degradation)	MetaCyc
rxn00046	CINNAMATE-SYN (Cinnamate Biosynthesis)	MetaCyc
rxn00046	PHENYLPROPANOID-SYN (Phenylpropanoid Derivative Biosynthesis)	MetaCyc
rxn00046	PWY-3301 (sinapate ester biosynthesis)	MetaCyc
rxn00046	SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc
rxn00048	Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis)	MetaCyc
rxn00048	Flavin-Biosynthesis (Flavin Biosynthesis)	MetaCyc
rxn00048	PWY-6167 (flavin biosynthesis II (archaea))	MetaCyc
rxn00048	PWY-6168 (flavin biosynthesis III (fungi))	MetaCyc
rxn00048	RIBOSYN2-PWY (flavin biosynthesis I (bacteria and plants))	MetaCyc
rxn00048	Vitamin-Biosynthesis (Vitamin Biosynthesis)	MetaCyc
rxn00048	rn00740 (Riboflavin metabolism)	KEGG
rxn00051	rn00860 (Porphyrin and chlorophyll metabolism)	KEGG
rxn00052	rn00730 (Thiamine metabolism)	KEGG
rxn00054	rn00380 (Tryptophan metabolism)	KEGG
rxn00055	PWY-5912 (2'-deoxymugineic acid phytosiderophore biosynthesis)	MetaCyc
rxn00055	PWY-5957 (L-nicotianamine biosynthesis)	MetaCyc
rxn00055	SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc
rxn00055	Siderophores-Biosynthesis (Siderophore Biosynthesis)	MetaCyc
rxn00056	rn00860 (Porphyrin and chlorophyll metabolism)	KEGG
rxn00060	Adenosylcobamide-Biosynthesis (Adenosylcobamide Biosynthesis)	MetaCyc
rxn00060	Chlorophyll-Biosynthesis (Chlorophyll Biosynthesis)	MetaCyc
rxn00060	Chlorophyll-a-Biosynthesis (Chlorophyll <i>a</i> Biosynthesis)	MetaCyc
rxn00060	Cobalamin-Biosynthesis (Cobamide Biosynthesis)	MetaCyc
rxn00060	Cobamide-De-Novo-Biosynthesis (Cobamide <i>de novo</i> Biosynthesis)	MetaCyc
rxn00060	Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis)	MetaCyc
rxn00060	De-Novo-Adenosylcobalamin-Biosynthesis (Adenosylcobalamin <i>de novo</i> Biosynthesis)	MetaCyc
rxn00060	HEME-SYN (Heme Biosynthesis)	MetaCyc
rxn00060	Heme-b-Biosynthesis (Heme <i>b</i> Biosynthesis)	MetaCyc
rxn00060	P381-PWY (adenosylcobalamin biosynthesis II (aerobic))	MetaCyc
rxn00060	PWY-5188 (tetrapyrrole biosynthesis I (from glutamate))	MetaCyc
rxn00060	PWY-5189 (tetrapyrrole biosynthesis II (from glycine))	MetaCyc
rxn00060	PWY-5507 (adenosylcobalamin biosynthesis I (anaerobic))	MetaCyc
rxn00060	PWY-5529 (superpathway of bacteriochlorophyll <i>a</i> biosynthesis)	MetaCyc
rxn00060	PWY-5918 (superpathay of heme <i>b</i> biosynthesis from glutamate)	MetaCyc
rxn00060	PWY-5920 (superpathway of <i>b</i> heme biosynthesis from glycine)	MetaCyc
rxn00060	Porphyrin-Compounds-Biosynthesis (Porphyrin Compound Biosynthesis)	MetaCyc
rxn00060	Tetrapyrrole-Biosynthesis (Tetrapyrrole Biosynthesis)	MetaCyc
rxn00060	Vitamin-Biosynthesis (Vitamin Biosynthesis)	MetaCyc
rxn00060	rn00860 (Porphyrin and chlorophyll metabolism)	KEGG
rxn00060	rn01110 (Biosynthesis of secondary metabolites)	KEGG
rxn00062	rn00230 (Purine metabolism)	KEGG
rxn00063	rn00230 (Purine metabolism)	KEGG
rxn00065	rn00230 (Purine metabolism)	KEGG
rxn00068	Degradation (Degradation/Utilization/Assimilation)	MetaCyc
rxn00068	Ethylene-Biosynthesis (Ethylene Biosynthesis)	MetaCyc
rxn00068	HORMONE-SYN (Hormone Biosynthesis)	MetaCyc
rxn00068	Iron-Metabolism (Iron Metabolism)	MetaCyc
rxn00068	Noncarbon-Nutrients (Inorganic Nutrient Metabolism)	MetaCyc
rxn00068	PWY-5934 (iron reduction and absorption)	MetaCyc
rxn00068	PWY-6854 (ethylene biosynthesis III (microbes))	MetaCyc
rxn00068	Plant-Hormone-Biosynthesis (Plant Hormone Biosynthesis)	MetaCyc
rxn00069	Amino-Acid-Biosynthesis (Amino Acid Biosynthesis)	MetaCyc
rxn00069	Ammonia-Assimilation (Ammonia Assimilation)	MetaCyc
rxn00069	Degradation (Degradation/Utilization/Assimilation)	MetaCyc
rxn00069	GLUGLNSYN-PWY (L-glutamate biosynthesis IV)	MetaCyc
rxn00069	GLUTAMATE-SYN (L-glutamate Biosynthesis)	MetaCyc
rxn00069	GLUTAMINE-SYN (L-glutamine Biosynthesis)	MetaCyc
rxn00069	IND-AMINO-ACID-SYN (Proteinogenic Amino Acid Biosynthesis)	MetaCyc
rxn00069	Metabolic-Clusters (Metabolic Clusters)	MetaCyc
rxn00069	NITROGEN-DEG (Nitrogen Compound Metabolism)	MetaCyc
rxn00069	Noncarbon-Nutrients (Inorganic Nutrient Metabolism)	MetaCyc
rxn00069	PWY-3282 (superpathway of ammonia assimilation (plants))	MetaCyc
rxn00069	PWY-5505 (L-glutamate and L-glutamine biosynthesis)	MetaCyc
rxn00069	PWY-6963 (ammonia assimilation cycle I)	MetaCyc
rxn00069	rn00250 (Alanine, aspartate and glutamate metabolism)	KEGG
rxn00069	rn00910 (Nitrogen metabolism)	KEGG
rxn00069	rn01110 (Biosynthesis of secondary metabolites)	KEGG
rxn00071	COFACTOR-DEGRADATION (Cofactor, Prosthetic Group, Electron Carrier Degradation)	MetaCyc
rxn00071	Degradation (Degradation/Utilization/Assimilation)	MetaCyc
rxn00071	PWY-6370 (ascorbate recycling (cytosolic))	MetaCyc
rxn00071	rn00053 (Ascorbate and aldarate metabolism)	KEGG
rxn00072	rn00860 (Porphyrin and chlorophyll metabolism)	KEGG
rxn00074	rn00860 (Porphyrin and chlorophyll metabolism)	KEGG
rxn00075	rn00760 (Nicotinate and nicotinamide metabolism)	KEGG
rxn00076	Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis)	MetaCyc
rxn00076	NAD-BIOSYNTHESIS-II (NAD salvage pathway III (to nicotinamide riboside))	MetaCyc
rxn00076	NAD-Metabolism (NAD Metabolism)	MetaCyc
rxn00076	NAD-SYN (NAD Biosynthesis)	MetaCyc
rxn00076	PWY-5381 (pyridine nucleotide cycling (plants))	MetaCyc
rxn00076	PWY-7761 (NAD salvage pathway II (PNC IV cycle))	MetaCyc
rxn00076	PYRIDNUCSAL-PWY (NAD salvage pathway I (PNC VI cycle))	MetaCyc
rxn00076	rn00760 (Nicotinate and nicotinamide metabolism)	KEGG
rxn00077	Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis)	MetaCyc
rxn00077	NAD-Metabolism (NAD Metabolism)	MetaCyc
rxn00077	NADPHOS-DEPHOS-PWY (NAD phosphorylation and dephosphorylation)	MetaCyc
rxn00077	NADPHOS-DEPHOS-PWY-1 (NAD phosphorylation and transhydrogenation)	MetaCyc
rxn00077	PWY-5083 (NAD/NADH phosphorylation and dephosphorylation)	MetaCyc
rxn00077	PWY-7245 (superpathway NAD/NADP-NADH/NADPH interconversion (yeast))	MetaCyc
rxn00077	PWY-7268 (NAD/NADP-NADH/NADPH cytosolic interconversion (yeast))	MetaCyc
rxn00077	PWY-7269 (NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast))	MetaCyc
rxn00077	rn00760 (Nicotinate and nicotinamide metabolism)	KEGG
rxn00078	Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis)	MetaCyc
rxn00078	NAD-Metabolism (NAD Metabolism)	MetaCyc
rxn00078	PWY-5083 (NAD/NADH phosphorylation and dephosphorylation)	MetaCyc
rxn00078	PWY-7245 (superpathway NAD/NADP-NADH/NADPH interconversion (yeast))	MetaCyc
rxn00078	PWY-7268 (NAD/NADP-NADH/NADPH cytosolic interconversion (yeast))	MetaCyc
rxn00078	PWY-7269 (NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast))	MetaCyc
rxn00080	rn00860 (Porphyrin and chlorophyll metabolism)	KEGG
rxn00083	Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis)	MetaCyc
rxn00083	NAD-Metabolism (NAD Metabolism)	MetaCyc
rxn00083	PWY-5083 (NAD/NADH phosphorylation and dephosphorylation)	MetaCyc
rxn00083	rn00760 (Nicotinate and nicotinamide metabolism)	KEGG
rxn00085	AMMASSIM-PWY (ammonia assimilation cycle III)	MetaCyc
rxn00085	Amino-Acid-Biosynthesis (Amino Acid Biosynthesis)	MetaCyc
rxn00085	Amino-Acid-Degradation (Amino Acid Degradation)	MetaCyc
rxn00085	Ammonia-Assimilation (Ammonia Assimilation)	MetaCyc
rxn00085	Degradation (Degradation/Utilization/Assimilation)	MetaCyc
rxn00085	GLUTAMATE-SYN (L-glutamate Biosynthesis)	MetaCyc
rxn00085	GLUTAMINE-DEG (L-glutamine Degradation)	MetaCyc
rxn00085	GLUTAMINE-SYN (L-glutamine Biosynthesis)	MetaCyc
rxn00085	GLUTAMINEFUM-PWY (L-glutamine degradation II)	MetaCyc
rxn00085	GLUTSYN-PWY (L-glutamate biosynthesis I)	MetaCyc
rxn00085	IND-AMINO-ACID-SYN (Proteinogenic Amino Acid Biosynthesis)	MetaCyc
rxn00085	Metabolic-Clusters (Metabolic Clusters)	MetaCyc
rxn00085	NITROGEN-DEG (Nitrogen Compound Metabolism)	MetaCyc
rxn00085	Noncarbon-Nutrients (Inorganic Nutrient Metabolism)	MetaCyc
rxn00085	PWY-5505 (L-glutamate and L-glutamine biosynthesis)	MetaCyc
rxn00085	Proteinogenic-Amino-Acids-Degradation (Proteinogenic Amino Acid Degradation)	MetaCyc
rxn00085	rn00250 (Alanine, aspartate and glutamate metabolism)	KEGG
rxn00085	rn00910 (Nitrogen metabolism)	KEGG
rxn00085	rn01110 (Biosynthesis of secondary metabolites)	KEGG
rxn00085	rn01230 (Biosynthesis of amino acids)	KEGG
rxn00086	Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis)	MetaCyc
rxn00086	PWY-4081 (glutathione-peroxide redox reactions)	MetaCyc
rxn00086	Reductants (Reductant Biosynthesis)	MetaCyc
rxn00086	rn00480 (Glutathione metabolism)	KEGG
rxn00088	Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis)	MetaCyc
rxn00088	NAD-BIOSYNTHESIS-II (NAD salvage pathway III (to nicotinamide riboside))	MetaCyc
rxn00088	NAD-Metabolism (NAD Metabolism)	MetaCyc
rxn00088	NAD-SYN (NAD Biosynthesis)	MetaCyc
rxn00088	NADPHOS-DEPHOS-PWY (NAD phosphorylation and dephosphorylation)	MetaCyc
rxn00088	PWY-5083 (NAD/NADH phosphorylation and dephosphorylation)	MetaCyc
rxn00088	rn00760 (Nicotinate and nicotinamide metabolism)	KEGG
rxn00089	rn00760 (Nicotinate and nicotinamide metabolism)	KEGG
rxn00090	rn00480 (Glutathione metabolism)	KEGG
rxn00092	rn00230 (Purine metabolism)	KEGG
rxn00095	rn00230 (Purine metabolism)	KEGG
rxn00096	rn00230 (Purine metabolism)	KEGG
rxn00097	DENOVOPURINE2-PWY (superpathway of purine nucleotides <i>de novo</i> biosynthesis II)	MetaCyc
rxn00097	Nucleotide-Biosynthesis (Nucleoside and Nucleotide Biosynthesis)	MetaCyc
rxn00097	PRPP-PWY (superpathway of histidine, purine, and pyrimidine biosynthesis)	MetaCyc
rxn00097	PUR-NUC-SYN (Purine Nucleotide Biosynthesis)	MetaCyc
rxn00097	PWY-6126 (superpathway of adenosine nucleotides <i>de novo</i> biosynthesis II)	MetaCyc
rxn00097	PWY-7219 (adenosine ribonucleotides <i>de novo</i> biosynthesis)	MetaCyc
rxn00097	PWY-7229 (superpathway of adenosine nucleotides <i>de novo</i> biosynthesis I)	MetaCyc
rxn00097	PWY-841 (superpathway of purine nucleotides <i>de novo</i> biosynthesis I)	MetaCyc
rxn00097	PWY66-409 (superpathway of purine nucleotide salvage)	MetaCyc
rxn00097	Purine-Nucleotide-De-Novo-Biosynthesis (Purine Nucleotide <i>De Novo</i> Biosynthesis)	MetaCyc
rxn00097	Purine-Nucleotides-Salvage (Purine Nucleotide Salvage)	MetaCyc
rxn00097	Purine-Ribonuc-De-Novo-Biosynthesis (Purine Riboucleotide <i>De Novo</i> Biosynthesis)	MetaCyc
rxn00097	rn00230 (Purine metabolism)	KEGG
rxn00097	rn01110 (Biosynthesis of secondary metabolites)	KEGG
rxn00098	rn00230 (Purine metabolism)	KEGG
rxn00099	Energy-Metabolism (Generation of Precursor Metabolite and Energy)	MetaCyc
rxn00099	PWY-6938 (NADH repair)	MetaCyc
rxn00100	COA-PWY (coenzyme A biosynthesis I (prokaryotic))	MetaCyc
rxn00100	COA-PWY-1 (superpathway of coenzyme A biosynthesis III (mammals))	MetaCyc
rxn00100	CoA-Biosynthesis (Coenzyme A Biosynthesis)	MetaCyc
rxn00100	Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis)	MetaCyc
rxn00100	PANTOSYN-PWY (superpathway of coenzyme A biosynthesis I (bacteria))	MetaCyc
rxn00100	PWY-4221 (superpathway of coenzyme A biosynthesis II (plants))	MetaCyc
rxn00100	PWY-7851 (coenzyme A biosynthesis II (eukaryotic))	MetaCyc
rxn00100	Vitamin-Biosynthesis (Vitamin Biosynthesis)	MetaCyc
rxn00100	rn00770 (Pantothenate and CoA biosynthesis)	KEGG
rxn00101	AMINE-DEG (Amine and Polyamine Degradation)	MetaCyc
rxn00101	Allantoin-degradation (Allantoin Degradation)	MetaCyc
rxn00101	Degradation (Degradation/Utilization/Assimilation)	MetaCyc
rxn00101	PWY-5704 (urea degradation II)	MetaCyc
rxn00101	URDEGR-PWY (superpathway of allantoin degradation in plants)	MetaCyc
rxn00101	Urea-Degradation (Urea Degradation)	MetaCyc
rxn00101	rn00230 (Purine metabolism)	KEGG
rxn00101	rn00330 (Arginine and proline metabolism)	KEGG
rxn00101	rn00791 (Atrazine degradation)	KEGG
rxn00102	Autotrophic-CO2-Fixation (Autotrophic CO<sub>2</sub> Fixation)	MetaCyc
rxn00102	C1-COMPOUNDS (C1 Compound Utilization and Assimilation)	MetaCyc
rxn00102	CARBO-BIOSYNTHESIS (Sugar Biosynthesis)	MetaCyc
rxn00102	CO2-Fixation (CO<sub>2</sub> Fixation)	MetaCyc
rxn00102	CYANCAT-PWY (cyanate degradation)	MetaCyc
rxn00102	Carbohydrates-Biosynthesis (Carbohydrate Biosynthesis)	MetaCyc
rxn00102	Degradation (Degradation/Utilization/Assimilation)	MetaCyc
rxn00102	Detoxification (Detoxification)	MetaCyc
rxn00102	Energy-Metabolism (Generation of Precursor Metabolite and Energy)	MetaCyc
rxn00102	Gluconeogenesis (Gluconeogenesis)	MetaCyc
rxn00102	NITROGEN-DEG (Nitrogen Compound Metabolism)	MetaCyc
rxn00102	Noncarbon-Nutrients (Inorganic Nutrient Metabolism)	MetaCyc
rxn00102	Other-Degradation (Degradation/Utilization/Assimilation-Other)	MetaCyc
rxn00102	PWY-241 (C4 photosynthetic carbon assimilation cycle, NADP-ME type)	MetaCyc
