ID	NAMES	EQUATION
MAL0035	Pyruvate carboxylase	atp[0] h2o[0] pyr[0] co2[0] => h[0] adp[0] pi[0] oa[0]
MAL0036	phosphoenolpyruvate carboxykinase	atp[0] h[0] oa[0] => adp[0] pep[0] co2[0]
MAL0037	phosphoenolpyruvate carboxykinase (GTP)	h[0] oa[0] gtp[0] => co2[0] gdp[0] pep[0]
MAL0038	glucose-6-phosphate dehydrogenase	dg6p[0] nadp[0] => h[0] nadph[0] d6pgl[0]
MAL0039	6-phosphogluconolactonase	h2o[0] d6pgl[0] => h[0] d6pgc[0]
MAL0040	6-phosphogluconolactonase	h2o[0] d6pgl[0] => h[0] d6pgc[0]
MAL0041	Phosphogluconate dehydrogenase (decarboxylating)	nadp[0] d6pgc[0] => nadph[0] co2[0] rl5p[0]
MAL0042	Ribulose-phosphate 3-epimerase	rl5p[0] => x5p[0]
MAL0043	Transketolase	h[0] r5p[0] x5p[0] => t3p1[0] s7p[0]
MAL0044	Transketolase	h[0] x5p[0] r5p[0] => t3p1[0] s7p[0]
MAL0045	Transketolase	h[0] x5p[0] e4p[0] => t3p1[0] f6p[0]
MAL0046	Transketolase	h[0] x5p[0] e4p[0] => f6p[0] t3p1[0]
MAL0047	Transaldolase	t3p1[0] s7p[0] => h[0] f6p[0] e4p[0]
MAL0048	Ribose-5-phosphate isomerase	rl5p[0] => r5p[0]
MAL0049	Deoxyribokinase	atp[0] doris[0] => h[0] adp[0] 2dr5p[0]
MAL0050	Phosphoglucomutase	r1p[0] => r5p[0]
MAL0051	ribose-phosphate diphosphokinase	atp[0] r5p[0] => amp[0] h[0] prpp[0]
MAL0052	ribose-phosphate diphosphokinase	atp[0] r5p[0] => h[0] amp[0] prpp[0]
MAL0053	phosphopentomutase	2dr5p[0] => 2dr1p[0]
MAL0054	Gluconokinase	atp[0] glcnt[0] => h[0] adp[0] d6pgc[0]
MAL0055	UDP-glucose 6-dehydrogenase	h2o[0] (2) nad[0] udpg[0] => (3) h[0] (2) nadh[0] udpge[0]
MAL0056	UTP-glucose-1-phosphate uridylyltransferase	h[0] g1p[0] utp[0] => ppi[0] udpg[0]
MAL0057	xylulokinase	atp[0] xul[0] => h[0] adp[0] x5p[0]
MAL0058	Mannose-6-phosphate isomerase	man6p[0] => f6p[0]
MAL0059	Phosphomannomutase	man6p[0] => man1p[0]
MAL0060	Mannose-1-phosphate guanylyltransferase	h[0] man1p[0] gtp[0] => ppi[0] gdpman[0]
MAL0061	GDP-mannose 4,6-dehydratase	gdpman[0] => h2o[0] gdman[0]
MAL0062	GDP-L-fucose synthase	h[0] nadph[0] gdman[0] => nadp[0] glfuc[0]
MAL0063	fucose-1-phosphate guanylyltransferase	f1p[0] => t3p2[0] glyal[0]
MAL0064	fucose-1-phosphate guanylyltransferase	h[0] gtp[0] fu1p[0] => ppi[0] glfuc[0]
MAL0065	fucokinase	atp[0] fuc[0] => h[0] adp[0] fu1p[0]
MAL0066	hexokinase	atp[0] dfru[0] => h[0] adp[0] f6p[0]
MAL0067	hexokinase	atp[0] man[0] => h[0] adp[0] man6p[0]
MAL0068	6-phosphofructo-2-kinase	atp[0] f6p[0] => h[0] adp[0] f26p[0]
MAL0069	6-phosphofructo-2-kinase	atp[0] f6p[0] => h[0] adp[0] f26p[0]
MAL0070	fructose-2,6-bisphosphate 2-phosphatase	h[0] h2o[0] f26p[0] => f6p[0] pi[0]
MAL0071	fructose-2,6-bisphosphate 2-phosphatase	h[0] h2o[0] f26p[0] => pi[0] f6p[0]
MAL0072	ketohexokinase	atp[0] dfru[0] => h[0] adp[0] f1p[0]
MAL0073	unknown	h2o[0] gdpman[0] => man[0] gdp[0]
MAL0074	unknown	gdpman[0] => gdp[0] 14bman[0]
MAL0075	L-Rhamnose ketol-isomerase	rhmose[0] => rhmuose[0]
MAL0076	ATP:L-rhamnulose 1-phosphotransferase	atp[0] rhmuose[0] => h[0] adp[0] rhmuose1p[0]
MAL0077	L-Rhamnulose-1-phosphate lactaldehyde-lyase	rhmuose1p[0] => t3p2[0] ladhde[0]
MAL0078	Galactokinase	atp[0] gal[0] => h[0] adp[0] gal1p[0]
MAL0079	UDP-glucose 4-epimerase	udpgal[0] => udpg[0]
MAL0080	Beta-galactosidase	h2o[0] lact[0] => dglc[0] gal[0]
MAL0081	UDP-glucose-hexose-1-phosphate uridylyltransferase	g1p[0] udpgal[0] => udpg[0] gal1p[0]
MAL0082	Beta-galactosidase	h2o[0] epm[0] => gal[0] man[0]
MAL0083	Beta-galactosidase	h2o[0] ggl[0] => gal[0] gl[0]
MAL0084	Alpha-galactosidase	h2o[0] meli[0] => gal[0] dglc[0]
MAL0085	Beta-galactosidase	h2o[0] melt[0] => gal[0] sot[0]
MAL0086	Alpha-galactosidase	h2o[0] raff[0] => gal[0] suc[0]
MAL0087	Alpha-galactosidase	h2o[0] stac[0] => gal[0] raff[0]
MAL0088	Alpha-glucosidase	h2o[0] suc[0] => dglc[0] dfru[0]
MAL0089	aldehyde dehydrogenase	(2) h2o[0] nad[0] glue[0] => (2) h[0] nadh[0] glur[0]
MAL0090	aldehyde dehydrogenase	nad[0] (2) h2o[0] glue[0] => nadh[0] (2) h[0] glur[0]
MAL0091	 L-gulonolactone oxidase	glact[0] o2[0] => xhlact[0] h2o2[0]
MAL0092	 L-gulonolactone oxidase	xhlact[0] => h[0] vc[0]
MAL0093	1,3-beta-Glucan synthase	h[0] udpg[0] => udp[0] 13glucan[0]
MAL0094	glucan 1,3-beta-glucosidase	h2o[0] 13glucan[0] => dglc[0]
MAL0095	Beta-glucosidase	h2o[0] cellob[0] => (2) dglc[0]
MAL0096	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	h[0] dg6p[0] udpg[0] => udp[0] tre6p[0]
MAL0097	Neutral trehalase	h2o[0] tre[0] => (2) dglc[0]
MAL0098	UDP-glucuronate decarboxylase	h[0] udpge[0] => co2[0] udxyl[0]
MAL0099	glycogen synthase (ADPGlc)	adpglc[0] => adp[0] glycogen[0]
MAL0100	1,4-alpha-glucan branching enzyme	14glucan[0] => glycogen[0]
MAL0101	Glycogen phosphorylase	pi[0] glycogen[0] => h[0] g1p[0]
MAL0102	Glycogen synthase	h[0] udpg[0] => udp[0] glycogen[0]
MAL0103	alpha-amylase	star[0] => dex[0] starr[0]
MAL0104	Dextrin 6-alpha-D-glucanohydrolase	(4) h2o[0] dex[0] => (4) dglc[0]
MAL0105	glycogen debranching enzyme	mltiose[0] mlt[0] => dglc[0] mltose[0]
MAL0106	starch phosphorylase	pi[0] mltose[0] => h[0] g1p[0] mltiose[0]
MAL0107	glycogen debranching enzyme	h2o[0] star[0] => dglc[0] (7) 14glucan[0]
MAL0108	trehalose-phosphatase	h[0] h2o[0] tre6p[0] => pi[0] tre[0]
MAL0109	Chitinase	h2o[0] chit[0] => nag[0]
MAL0110	Chitinase	h2o[0] chit[0] => nag[0]
MAL0111	Chitinase	h2o[0] chit[0] => nag[0]
MAL0112	Chitinase	h2o[0] (2) chit[0] => chib[0]
MAL0113	Chitinase	h2o[0] (2) chit[0] => chib[0]
MAL0114	Chitinase	h2o[0] (2) chit[0] => chib[0]
MAL0115	beta-N-acetylhexosaminidase	h2o[0] chib[0] => (2) nag[0]
MAL0116	beta-N-acetylhexosaminidase	h2o[0] chib[0] => (2) nag[0]
MAL0117	chitin deacetylase	h2o[0] chit[0] => h[0] ac[0] chito[0]
MAL0118	chitin deacetylase	h2o[0] chit[0] => h[0] chito[0] ac[0]
MAL0119	chitin deacetylase	h2o[0] chit[0] => ac[0] h[0] chito[0]
MAL0120	Phosphoacetylglucosamine mutase	naga1p[0] => nag6p[0]
MAL0121	UDP-N-acetylglucosamine diphosphorylase	h[0] utp[0] naga1p[0] => ppi[0] udpnag[0]
MAL0122	chitin synthase	h[0] udpnag[0] => udp[0] chit[0]
MAL0123	N-acetylglucosamine-6-phosphate deacetylase	h2o[0] nag6p[0] => ac[0] ga6p[0]
MAL0124	Glucosamine 6-phosphate N-acetyltransferase	ga6p[0] accoa[0] => h[0] coa[0] nag6p[0]
MAL0125	Glucosamine-6-phosphate deaminase	h2o[0] ga6p[0] => f6p[0] nh3[0]
MAL0126	Glutamine-fructose-6-phosphate transaminase (isomerizing)	f6p[0] gln[0] => ga6p[0] glu[0]
MAL0127	GDPmannose 4,6-dehydratase(gmd)	gdpman[0] => h2o[0] gdolmanp[0]
MAL0128	Acetyl-CoA carboxylase	atp[0] accoa[0] hco3[0] => adp[0] pi[0] malcoa[0]
MAL0129	Methylmalonate-semialdehyde dehydrogenase	coa[0] nad[0] h2o[0] mmshy[0] => nadh[0] h[0] hco3[0] ppacoa[0]
MAL0130	lactoylglutathione lyase	lgt[0] => mgxl[0] gsh[0]
MAL0131	hydroxyacylglutathione hydrolase	h2o[0] lgt[0] => h[0] gsh[0] lac[0]
MAL0132	hydroxyacylglutathione hydrolase	h2o[0] lgt[0] => h[0] lac[0] gsh[0]
MAL0133	glyoxylate reductase (NADP[c] +)	h[0] nadph[0] glx[0] => nadp[0] glya[0]
MAL0134	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP[m] +)	nadp[0] mal[0] => pyr[0] co2[0] nadph[0]
MAL0135	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP[m] +)	nadp[0] mal[0] => pyr[0] nadph[0] co2[0]
MAL0136	Malate synthase	accoa[0] h2o[0] glx[0] => coa[0] h[0] mal[0]
MAL0137	Homocitrate synthase	h2o[0] accoa[0] akg[0] => h[0] coa[0] hcit[0]
MAL0138	acetyl-CoA C-acetyltransferase	coa[0] aaccoa[0] => (2) accoa[0]
MAL0139	Isocitrate lyase	icit[0] => glx[0] succ[0]
MAL0140	citrate synthase	h2o[0] accoa[0] oa[0] => h[0] coa[0] cit[0]
MAL0141	citrate synthase	accoa[0] h2o[0] oa[0] => coa[0] cit[0] h[0]
MAL0142	citrate synthase	accoa[0] h2o[0] oa[0] => coa[0] h[0] cit[0]
MAL0143	methylmalonyl-CoA epimerase	rmecoa[0] => smecoa[0]
MAL0144	propionyl-CoA carboxylase	atp[0] hco3[0] ppacoa[0] => pi[0] adp[0] smecoa[0]
MAL0145	propionyl-CoA carboxylase	atp[0] hco3[0] ppacoa[0] => adp[0] pi[0] smecoa[0]
MAL0146	methylmalonyl-CoA mutase	rmecoa[0] => succoa[0]
MAL0147	(S)-2-hydroxy-acid oxidase	o2[0] glya[0] => h2o2[0] glx[0]
MAL0148	(S)-2-hydroxy-acid oxidase	o2[0] glya[0] => glx[0] h2o2[0]
MAL0149	(S)-2-hydroxy-acid oxidase	o2[0] glya[0] => h2o2[0] glx[0]
MAL0150	catalase/peroxidase	(2) h2o2[0] => (2) h2o[0] o2[0]
MAL0151	hydroxypyruvate reductase	nad[0] g[0] => h[0] nadh[0] 3hpyr[0]
MAL0152	serine-glyoxylate transaminase	glx[0] ser[0] => 3hpyr[0] gly[0]
MAL0153	serine-glyoxylate transaminase	glx[0] ser[0] => 3hpyr[0] gly[0]
MAL0154	serine-glyoxylate transaminase	glx[0] ser[0] => 3hpyr[0] gly[0]
MAL0155	Glutamate-ammonia ligase	atp[0] nh3[0] glu[0] => adp[0] pi[0] gln[0]
MAL0156	glycine hydroxymethyltransferase	ser[0] thf[0] => h2o[0] gly[0] metthf[0]
MAL0157	glycine hydroxymethyltransferase	ser[0] thf[0] => h2o[0] gly[0] metthf[0]
MAL0158	glycerate kinase	atp[0] g[0] => h[0] adp[0] 3pg[0]
MAL0159	catalase/peroxidase	(2) h2o2[0] => (2) h2o[0] o2[0]
MAL0160	catalase/peroxidase	(2) h2o2[0] => (2) h2o[0] o2[0]
MAL0161	citrate hydroxymutase	cit[0] => icit[0]
MAL0162	Formate:NAD oxidoreductase	nad[0] for[0] => nadh[0] co2[0]
MAL0163	acyl-coa dehydrogenase	procoa[0] => (2) h[0] prpcoa[0]
MAL0164	acyl-coa dehydrogenase	procoa[0] => (2) h[0] prpcoa[0]
MAL0165	enoyl-CoA hydratase	hcoa[0] => h2o[0] prcoa[0]
MAL0166	enoyl-CoA hydratase	hcoa[0] => h2o[0] prcoa[0]
MAL0167	unknown	nadp[0] hcoa[0] => nadph[0] h[0] 3ocoa[0]
MAL0168	unknown	nadp[0] hcoa[0] => h[0] nadph[0] 3ocoa[0]
MAL0169	no ec	nadph[0] (2) h[0] malcoa[0] => nadp[0] h2o[0] 3ocoa[0]
MAL0170	no ec	(2) h[0] nadph[0] malcoa[0] => h2o[0] nadp[0] 3ocoa[0]
MAL0171	3-hydroxyisobutyryl-CoA hydrolase	h2o[0] hyisocoa[0] => h[0] coa[0] hyisorate[0]
MAL0172	3-hydroxyisobutyryl-CoA hydrolase	h2o[0] hyisocoa[0] => coa[0] h[0] hyisorate[0]
MAL0173	Acetyl-CoA carboxylase	accoa[0] cccp[0] => malcoa[0] bccp[0]
MAL0174	malonyl-CoA decarboxylase	h[0] malcoa[0] => accoa[0] co2[0]
MAL0175	4-Aminobutyrate transaminase	akg[0] bala[0] => glu[0] oppa[0]
MAL0176	succinate-semialdehyde dehydrogenase	nadp[0] h2o[0] succsal[0] => nadph[0] succ[0] (2) h[0]
MAL0177	4-Aminobutyrate transaminase	akg[0] gaba[0] => glu[0] succsal[0]
MAL0178	Glutamate decarboxylase	h[0] glu[0] => co2[0] gaba[0]
MAL0179	hydroxymethylglutaryl-CoA synthase	h2o[0] accoa[0] aaccoa[0] => h[0] coa[0] hmgcoa[0]
MAL0180	hydroxymethylglutaryl-CoA synthase	accoa[0] h2o[0] aaccoa[0] => coa[0] h[0] hmgcoa[0]
MAL0181	Hydroxymethylglutaryl-CoA lyase	hmgcoa[0] => accoa[0] acact[0]
MAL0182	3-oxoacid CoA-transferase	succoa[0] acact[0] => succ[0] aaccoa[0]
MAL0183	Acetoacetyl-CoA synthase	atp[0] coa[0] acact[0] => amp[0] ppi[0] aaccoa[0]
MAL0184	Acetolactate synthase	(2) pyr[0] h[0] => co2[0] aclac[0]
MAL0185	Acetolactate synthase	pyr[0] h[0] obut[0] => co2[0] abut[0]
MAL0186	phosphatidylinositol 3-kinase	atp[0] h[0] pins[0] => adp[0] pinsp[0]
MAL0187	1-phosphatidylinositol 4-kinase	atp[0] h2o[0] pinsp[0] => adp[0] pi[0] pins4p[0]
MAL0188	1-phosphatidylinositol-4-phosphate 5-kinase	atp[0] h[0] pins4p[0] => adp[0] d45pi[0]
MAL0189	phosphatidylinositol bisphosphatase	h2o[0] 1p1dmi34b[0] => h[0] pi[0] pinsp[0]
MAL0190	aspartate carbamoyltransferase	h2o[0] ptpht[0] => h[0] pi[0] d45pi[0]
MAL0191	phosphoinositide phospholipase C	h2o[0] d45pi[0] => h[0] tpi[0] dagly[0]
MAL0192	inositol-3,4-bisphosphate 4-phosphatase	h[0] h2o[0] dmi34b[0] => pi[0] mi3p[0]
MAL0193	1-phosphatidylinositol-3-phosphate 5-kinase	atp[0] h[0] pinsp[0] => adp[0] pyi35bp[0]
MAL0194	myo-inositol-1(or 4)-monophosphatase	h[0] h2o[0] ip4[0] => pi[0] ins[0]
MAL0195	inositol-phosphate phosphatase	h[0] h2o[0] mi3p[0] => pi[0] ins[0]
MAL0196	CDP-diacylglycerol-inositol 3-phosphatidyltransferase	ins[0] cdpdg[0] => pins[0] cmp[0]
MAL0197	myo-inositol-1-phosphate synthase	dg6p[0] => mi3p[0]
MAL0198	inositol-pentakisphosphate 2-kinase	atp[0] i5p[0] => h[0] adp[0] i6p[0]
MAL0199	MINPP1; multiple inositol-polyphosphate phosphatase	h[0] h2o[0] i3p[0] => pi[0] tpi[0]
MAL0200	inositol-polyphosphate multikinase	atp[0] i4p[0] => h[0] adp[0] i5p[0]
MAL0201	1D-myo-Inositol-1,2-cyclic-phosphate 2-inositolphosphohydrolase;myo-inositol-1(or 4)-monophosphatase	(2) h2o[0] myocypi[0] => pi[0] ins[0]
MAL0202	Ribokinase	atp[0] rib[0] => h[0] adp[0] r5p[0]
MAL0203	Glycogen synthase	h[0] udpg[0] => udp[0] 14glucan[0]
MAL0204	D-Xylose reductase (xyrA) (xylitol dehydrogenase)	h[0] nadph[0] xyl[0] => nadp[0] xol[0]
MAL0205	D-Xylose reductase (xyrA) (xylitol dehydrogenase)	h[0] nadh[0] xyl[0] => nad[0] xol[0]
MAL0206	D-xylulose reductase	nad[0] xol[0] => h[0] nadh[0] xul[0]
MAL0207	L-arabinose reductase	h[0] nadph[0] larab[0] => nadp[0] laol[0]
MAL0208	L-arabinokinase	atp[0] larab[0] => h[0] adp[0] larabp[0]
MAL0209	L-arabinokinase	atp[0] larab[0] => h[0] adp[0] larabp[0]
MAL0210	D-Ribose reductase	h[0] nadph[0] rib[0] => nadp[0] ribol[0]
MAL0211	citrate (pro-3S)-lyase	cit[0] => ac[0] oa[0]
MAL0212	D-lactate dehydrogenase 	nad[0] lac[0] => pyr[0] nadh[0] h[0]
MAL0213	oxaloacetase	h2o[0] oa[0] => h[0] ac[0] oxal[0]
MAL0214	Beta-galactosidase	h2o[0] 1dgali[0] => gal[0] ins[0]
MAL0215	aspartate aminotransferase	akg[0] asp[0] => oa[0] glu[0]
MAL0216	aspartate aminotransferase	akg[0] asp[0] => oa[0] glu[0]
MAL0217	L-Aspartate:2-oxoglutarate aminotransferase	akg[0] asp[0] => oa[0] glu[0]
MAL0218	Asparagine synthase	atp[0] h2o[0] gln[0] asp[0] => h[0] amp[0] ppi[0] glu[0] asn[0]
MAL0219	L-asparaginase	h2o[0] asn[0] => nh3[0] asp[0]
MAL0220	omega-amidase	h2o[0] 2oxate[0] => oa[0] nh3[0]
MAL0221	omega-amidase	h2o[0] 2oxate[0] => oa[0] nh3[0]
MAL0222	Alanine transaminase	akg[0] ala[0] => pyr[0] glu[0]
MAL0223	Argininosuccinate synthase	atp[0] asp[0] citr[0] => h[0] amp[0] ppi[0] argsucc[0]
MAL0224	Argininosuccinate lyase	argsucc[0] => arg[0] fum[0]
MAL0225	Adenylosuccinate synthase	gtp[0] asp[0] imp[0] => h[0] pi[0] gdp[0] asuc[0]
MAL0226	adenylosuccinate lyase	asuc[0] => amp[0] fum[0]
MAL0227	aspartate carbamoyltransferase	asp[0] cap[0] => pi[0] caasp[0]
MAL0228	aspartate carbamoyltransferase	asp[0] cap[0] => pi[0] caasp[0]
MAL0229	glutamate synthase (NADH)	h[0] nadh[0] akg[0] gln[0] => nad[0] (2) glu[0]
MAL0230	glutamate synthase (NADH)	h[0] nadph[0] akg[0] gln[0] => nadp[0] (2) glu[0]
MAL0231	glutamate dehydrogenase [NAD(P)[m] +]	akg[0] nadph[0] h[0] nh3[0] => nadp[0] h2o[0] glu[0]
MAL0232	glutamate dehydrogenase [NAD(P)[m] +]	h[0] nadph[0] akg[0] nh3[0] => h2o[0] nadp[0] glu[0]
MAL0233	1-pyrroline-5-carboxylate dehydrogenase	(2) h2o[0] nadp[0] s1p5c[0] => h[0] nadph[0] glu[0]
MAL0234	1-pyrroline-5-carboxylate dehydrogenase	nadp[0] (2) h2o[0] s1p5c[0] => nadph[0] h[0] glu[0]
MAL0235	Carbamoyl-phosphate synthase (glutamine-hydrolysing)	(2) atp[0] h2o[0] gln[0] hco3[0] => h[0] (2) adp[0] pi[0] glu[0] cap[0]
MAL0236	amidophosphoribosyltransferase	h2o[0] prpp[0] gln[0] => ppi[0] glu[0] pram[0]
MAL0237	Carbamoyl-phosphate synthase (glutamine-hydrolysing)	(2) atp[0] h2o[0] hco3[0] gln[0] => h[0] pi[0] (2) adp[0] glu[0] cap[0]
MAL0238	Glutamate dehydrogenase (nad+)	h2o[0] nad[0] glu[0] => h[0] nadh[0] akg[0] nh3[0]
MAL0239	phosphoribosylanthranilate isomerase	npran[0] => cpad5p[0]
MAL0240	indole-3-glycerol-phosphate synthase	h[0] cpad5p[0] => h2o[0] co2[0] igp[0]
MAL0241	histidinol-phosphatase	h[0] h2o[0] hisolp[0] => pi[0] hisol[0]
MAL0242	Aspartate kinase	atp[0] asp[0] => adp[0] basp[0]
MAL0243	aspartate-semialdehyde dehydrogenase	(2) h[0] nadph[0] basp[0] => pi[0] nadp[0] aspsa[0]
MAL0244	homoserine dehydrogenase	nadph[0] h[0] aspsa[0] => nadp[0] hser[0]
MAL0245	homoserine dehydrogenase	h[0] nadph[0] aspsa[0] => nadp[0] hser[0]
MAL0246	Homoserine kinase	atp[0] hser[0] => h[0] adp[0] phser[0]
MAL0247	Homoserine kinase	atp[0] hser[0] => h[0] adp[0] phser[0]
MAL0248	Threonine synthase	h[0] h2o[0] phser[0] => pi[0] thr[0]
MAL0249	Threonine synthase	h[0] h2o[0] pht[0] => pi[0] hthr[0]
MAL0250	Threonine synthase	h[0] h2o[0] pht[0] => pi[0] hthr[0]
MAL0251	Threonine aldolase	thr[0] => acal[0] gly[0]
MAL0252	phosphoserine phosphatase	h[0] h2o[0] 3pser[0] => pi[0] ser[0]
MAL0253	phosphoserine aminotransferase	glu[0] php[0] => akg[0] 3pser[0]
MAL0254	phosphoserine aminotransferase	glu[0] php[0] => akg[0] 3pser[0]
MAL0255	Phosphoglycerate dehydrogenase	nad[0] 3pg[0] => h[0] nadh[0] php[0]
MAL0256	Phosphoglycerate dehydrogenase	nad[0] 3pg[0] => nadh[0] h[0] php[0]
MAL0257	glycine C-acetyltransferase	accoa[0] gly[0] => h[0] coa[0] aobut[0]
MAL0258	L-allo-threonine dehydrogenase	(2) h[0] nadh[1] aobut[1] => nad[1] thr[1]
MAL0259	5-aminolevulinate synthase	succoa[0] h[0] gly[0] => coa[0] co2[0] amievul[0]
MAL0260	D-amino-acid oxidase 	h2o[0] o2[0] gly[0] => h2o2[0] nh3[0] glx[0]
MAL0261	D-amino-acid oxidase 	h2o[0] gly[0] o2[0] => nh3[0] glx[0] h2o2[0]
MAL0262	D-amino-acid oxidase 	h2o[0] o2[0] gly[0] => glx[0] h2o2[0] nh3[0]
MAL0263	Alanine glyoxylate aminotransferase (irreversible)	glx[0] ala[0] => pyr[0] gly[0]
MAL0264	phosphatidylserine synthase	ser[0] cdpdg[0] => h[0] cmp[0] ps[0]
MAL0265	Choline dehydrogenase	fad[0] cln[0] => fadh2[0] betald[0]
MAL0266	Choline dehydrogenase	fad[0] cln[0] => fadh2[0] betald[0]
MAL0267	Choline dehydrogenase	fad[0] cln[0] => fadh2[0] betald[0]
MAL0268	Cystathionine beta-synthase	ser[0] hcys[0] => h2o[0] llct[0]
MAL0269	L-serine hydro-lyase	h[0] ser[0] h2s[0] => h2o[0] cys[0]
MAL0270	Cystathionine gamma-lyase	h2o[0] llct[0] => obut[0] nh3[0] cys[0]
MAL0271	L-Serine ammonia-lyase	ser[0] => pyr[0] nh3[0]
MAL0272	L-Serine ammonia-lyase	ser[0] => pyr[0] nh3[0]
MAL0273	Seryl-tRNA synthetase	atp[0] ser[0] trna[0] => ppi[0] amp[0] lsertrna[0]
MAL0274	Seryl-tRNA synthetase	atp[0] ser[0] trna[0] => amp[0] ppi[0] lsertrna[0]
MAL0275	cysteine synthase	tsulf[0] oaser[0] => ac[0] h[0] scysn[0]
MAL0276	cysteine synthase	oaser[0] h2s[0] => ac[0] cys[0]
MAL0277	cysteine synthase;O-acetylhomoserine (thiol)-lyase	tsulf[0] rthio[0] oaser[0] => h[0] ac[0] cys[0] slfi[0] othio[0]
MAL0278	cystathionine lyase	h2o[0] cys[0] => pyr[0] h[0] nh3[0] h2s[0]
MAL0279	Methionine synthase	hcys[0] mthf[0] => thf[0] met[0]
MAL0280	methionine adenosyltransferase	atp[0] h[0] h2o[0] met[0] => pi[0] ppi[0] sam[0]
MAL0281	adenosylmethionine decarboxylase	h[0] sam[0] => co2[0] dsam[0]
MAL0282	spermidine synthase	dsam[0] ptrsc[0] => h[0] sprmd[0] mta[0]
MAL0283	S-methyl-5-thioadenosine:phosphate S-methyl-5-thio-alpha-D-ribosyl-transferase	pi[0] mta[0] => ad[0] mthrip[0]
MAL0284	methylthioribose-1-phosphate isomerase	mthrip[0] => h[0] reol[0]
MAL0285	methylthioribose-1-phosphate isomerase:dehydratase	reol[0] => h2o[0] dkmtp[0]
MAL0286	5-(methylthio)-2,3-dioxopentyl-phosphate phosphohydrolase (isomerizing)	h[0] h2o[0] dkmtp[0] => pi[0] dmpeno[0]
MAL0287	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	o2[0] dmpeno[0] => (2) h[0] for[0] mtprop[0] co[0]
