ID	NAMES	EQUATION	TRANSPORT	ADJUSTED	MATCH	COMPLETE	MODELSEED	MS DEFINITION
MAL0061	GDP-mannose 4,6-dehydratase	gdpman(cpd00083)[0] => h2o[0] gdman(cpd00900)[0]	N	W	Y	N	rxn00642	(1) GDP-mannose[0] => (1) H2O[0] + (1) GDP-4-dehydro-D-rhamnose[0]
MAL0062	GDP-L-fucose synthase	h[0] nadph[0] gdman(cpd00900)[0] => nadp[0] glfuc(cpd00272)[0]	N	N	N	N	frxn48596	
MAL0063	fucose-1-phosphate guanylyltransferase	f1p[0] => t3p2(cpd00095)[0] glyal(cpd00448)[0]	N	N	N	N	frxn48597	
MAL0064	fucose-1-phosphate guanylyltransferase	h[0] gtp[0] fu1p(cpd01912)[0] => ppi[0] glfuc(cpd00272)[0]	N	N	N	N	frxn48598	
MAL0065	fucokinase	atp[0] fuc(cpd00751)[0] => h[0] adp[0] fu1p(cpd01912)[0]	N	N	N	N	frxn48599	
MAL0066	hexokinase	atp[0] dfru(cpd00082)[0] => h[0] adp[0] f6p[0]	N	N	N	N	frxn48600	
MAL0067	hexokinase	atp[0] man[0] => h[0] adp[0] man6p[0]	N	N	Y	N	rxn14003	 <=> 
MAL0068	6-phosphofructo-2-kinase	atp[0] f6p[0] => h[0] adp[0] f26p(cpd00503)[0]	N	N	N	N	frxn48601	
MAL0069	6-phosphofructo-2-kinase	atp[0] f6p[0] => h[0] adp[0] f26p(cpd00503)[0]	N	N	N	N	frxn48601	 <=> (1) D-Fructose 2,6-bisphosphate[0]
MAL0070	fructose-2,6-bisphosphate 2-phosphatase	h[0] h2o[0] f26p(cpd00503)[0] => f6p[0] pi[0]	N	N	N	N	frxn48601	 <=> (1) D-Fructose 2,6-bisphosphate[0]
MAL0071	fructose-2,6-bisphosphate 2-phosphatase	h[0] h2o[0] f26p(cpd00503)[0] => pi[0] f6p[0]	N	N	N	N	frxn48601	 <=> (1) D-Fructose 2,6-bisphosphate[0]
MAL0072	ketohexokinase	atp[0] dfru(cpd00082)[0] => h[0] adp[0] f1p[0]	N	N	N	N	frxn48600	(1) D-Fructose[0] <=> 
MAL0073	unknown	h2o[0] gdpman(cpd00083)[0] => man[0] gdp[0]	N	N	N	N	frxn48595	 <=> (1) GDP-mannose[0]
MAL0074	unknown	gdpman(cpd00083)[0] => gdp[0] 14bman[0]	N	N	N	N	frxn48595	 <=> (1) GDP-mannose[0]
MAL0075	L-Rhamnose ketol-isomerase	rhmose(cpd00396)[0] => rhmuose(cpd00642)[0]	N	N	Y	Y	rxn01761	(1) L-Rhamnose[0] <=> (1) L-Rhamnulose[0]
MAL0076	ATP:L-rhamnulose 1-phosphotransferase	atp[0] rhmuose(cpd00642)[0] => h[0] adp[0] rhmuose1p(cpd00831)[0]	N	N	N	N	frxn48602	
MAL0077	L-Rhamnulose-1-phosphate lactaldehyde-lyase	rhmuose1p(cpd00831)[0] => t3p2(cpd00095)[0] ladhde(cpd00334)[0]	N	N	Y	Y	rxn01621	(1) L-Rhamnulose 1-phosphate[0] <=> (1) Glycerone-phosphate[0] + (1) L-Lactaldehyde[0]
MAL0078	Galactokinase	atp[0] gal[0] => h[0] adp[0] gal1p[0]	N	N	Y	N	rxn14003	 <=> 
MAL0079	UDP-glucose 4-epimerase	udpgal[0] => udpg[0]	N	N	Y	N	rxn14003	 <=> 
MAL0080	Beta-galactosidase	h2o[0] lact(cpd00208)[0] => dglc(cpd00027)[0] gal[0]	N	N	N	N	frxn48603	
MAL0081	UDP-glucose-hexose-1-phosphate uridylyltransferase	g1p[0] udpgal[0] => udpg[0] gal1p[0]	N	N	Y	N	rxn14003	 <=> 
MAL0082	Beta-galactosidase	h2o[0] epm[0] => gal[0] man[0]	N	N	Y	N	rxn14003	 <=> 
MAL0083	Beta-galactosidase	h2o[0] ggl(cpd00100)[0] => gal[0] gl(cpd00100)[0]	N	N	N	N	frxn48604	
MAL0084	Alpha-galactosidase	h2o[0] meli(cpd03198)[0] => gal[0] dglc(cpd00027)[0]	N	N	N	N	frxn48605	
MAL0085	Beta-galactosidase	h2o[0] melt[0] => gal[0] sot(cpd00588)[0]	N	N	N	N	frxn48606	
MAL0086	Alpha-galactosidase	h2o[0] raff(cpd00382)[0] => gal[0] suc(cpd00076)[0]	N	N	N	N	frxn48607	
MAL0087	Alpha-galactosidase	h2o[0] stac(cpd01133)[0] => gal[0] raff(cpd00382)[0]	N	N	N	N	frxn48608	
MAL0088	Alpha-glucosidase	h2o[0] suc(cpd00076)[0] => dglc(cpd00027)[0] dfru(cpd00082)[0]	N	W	Y	N	rxn00575	(1) H2O[0] + (1) Sucrose[0] => (1) D-Glucose[0] + (1) D-Fructose[0]
MAL0089	aldehyde dehydrogenase	(2) h2o[0] nad[0] glue(cpd01735)[0] => (2) h[0] nadh[0] glur(cpd00571)[0]	N	N	N	N	frxn48609	
MAL0090	aldehyde dehydrogenase	nad[0] (2) h2o[0] glue(cpd01735)[0] => nadh[0] (2) h[0] glur(cpd00571)[0]	N	N	N	N	frxn48609	(2) Glucurone[0] <=> (2) Glucarate[0]
MAL0091	 L-gulonolactone oxidase	glact(cpd00765)[0] o2[0] => xhlact(cpd02098)[0] h2o2[0]	N	N	N	N	frxn48610	
MAL0092	 L-gulonolactone oxidase	xhlact(cpd02098)[0] => h[0] vc(cpd00059)[0]	N	N	Y	N	rxn00449	(1) L-Ascorbate[0] + (1) H+[0] => (1) L-xylo-Hexulonolactone[0]
MAL0093	1,3-beta-Glucan synthase	h[0] udpg[0] => udp[0] 13glucan(cpd11791)[0]	N	N	N	N	frxn48611	
MAL0094	glucan 1,3-beta-glucosidase	h2o[0] 13glucan(cpd11791)[0] => dglc(cpd00027)[0]	N	N	N	N	frxn48612	
MAL0095	Beta-glucosidase	h2o[0] cellob(cpd00158)[0] => (2) dglc(cpd00027)[0]	N	W	Y	N	rxn00222	(1) H2O[0] + (1) CELB[0] => (2) D-Glucose[0]
MAL0096	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	h[0] dg6p(cpd00079)[0] udpg[0] => udp[0] tre6p[0]	N	N	N	N	frxn48576	(1) D-glucose-6-phosphate[0] <=> 
MAL0097	Neutral trehalase	h2o[0] tre[0] => (2) dglc(cpd00027)[0]	N	N	N	N	frxn48613	
MAL0098	UDP-glucuronate decarboxylase	h[0] udpge(cpd00144)[0] => co2[0] udxyl(cpd00163)[0]	N	N	N	N	frxn48614	
MAL0099	glycogen synthase (ADPGlc)	adpglc[0] => adp[0] glycogen[0]	N	N	Y	N	rxn14003	 <=> 
MAL0100	1,4-alpha-glucan branching enzyme	14glucan[0] => glycogen[0]	N	N	Y	N	rxn14003	 <=> 
MAL0101	Glycogen phosphorylase	pi[0] glycogen[0] => h[0] g1p[0]	N	N	Y	N	rxn14003	 <=> 
MAL0102	Glycogen synthase	h[0] udpg[0] => udp[0] glycogen[0]	N	N	Y	N	rxn14003	 <=> 
MAL0103	alpha-amylase	star[0] => dex(cpd11594)[0] starr[0]	N	N	N	N	frxn48615	
MAL0104	Dextrin 6-alpha-D-glucanohydrolase	(4) h2o[0] dex(cpd11594)[0] => (4) dglc(cpd00027)[0]	N	N	N	N	frxn48616	
MAL0105	glycogen debranching enzyme	mltiose(cpd01262)[0] mlt(cpd00179)[0] => dglc(cpd00027)[0] mltose(cpd00537)[0]	N	N	N	Y	frxn48617	
MAL0106	starch phosphorylase	pi[0] mltose(cpd00537)[0] => h[0] g1p[0] mltiose(cpd01262)[0]	N	N	N	N	frxn48618	
MAL0107	glycogen debranching enzyme	h2o[0] star[0] => dglc(cpd00027)[0] (7) 14glucan[0]	N	N	N	N	frxn48619	
MAL0108	trehalose-phosphatase	h[0] h2o[0] tre6p[0] => pi[0] tre[0]	N	N	Y	N	rxn14003	 <=> 
MAL0109	Chitinase	h2o[0] chit(cpd11683)[0] => nag(cpd00122)[0]	N	N	N	N	frxn48620	
MAL0110	Chitinase	h2o[0] chit(cpd11683)[0] => nag(cpd00122)[0]	N	N	N	N	frxn48620	(1) Chitin[0] <=> (1) N-Acetyl-D-glucosamine[0]
MAL0111	Chitinase	h2o[0] chit(cpd11683)[0] => nag(cpd00122)[0]	N	N	N	N	frxn48620	(1) Chitin[0] <=> (1) N-Acetyl-D-glucosamine[0]
MAL0112	Chitinase	h2o[0] (2) chit(cpd11683)[0] => chib(cpd01157)[0]	N	N	N	N	frxn48621	
MAL0113	Chitinase	h2o[0] (2) chit(cpd11683)[0] => chib(cpd01157)[0]	N	N	N	N	frxn48621	(2) Chitin[0] <=> (1) Chitobiose[0]
MAL0114	Chitinase	h2o[0] (2) chit(cpd11683)[0] => chib(cpd01157)[0]	N	N	N	N	frxn48621	(2) Chitin[0] <=> (1) Chitobiose[0]
MAL0115	beta-N-acetylhexosaminidase	h2o[0] chib(cpd01157)[0] => (2) nag(cpd00122)[0]	N	W	Y	N	rxn00016	(1) H2O[0] + (1) Chitobiose[0] => (2) N-Acetyl-D-glucosamine[0]
MAL0116	beta-N-acetylhexosaminidase	h2o[0] chib(cpd01157)[0] => (2) nag(cpd00122)[0]	N	W	Y	N	rxn00016	(1) H2O[0] + (1) Chitobiose[0] => (2) N-Acetyl-D-glucosamine[0]
MAL0117	chitin deacetylase	h2o[0] chit(cpd11683)[0] => h[0] ac[0] chito(cpd11741)[0]	N	N	N	N	frxn48622	
MAL0118	chitin deacetylase	h2o[0] chit(cpd11683)[0] => h[0] chito(cpd11741)[0] ac[0]	N	N	N	N	frxn48622	(1) Chitin[0] <=> (1) Chitosan[0]
MAL0119	chitin deacetylase	h2o[0] chit(cpd11683)[0] => ac[0] h[0] chito(cpd11741)[0]	N	N	N	N	frxn48622	(1) Chitin[0] <=> (1) Chitosan[0]
MAL0120	Phosphoacetylglucosamine mutase	naga1p(cpd02611)[0] => nag6p(cpd00293)[0]	N	N	Y	Y	rxn01505	(1) N-Acetyl-D-glucosamine 6-phosphate[0] <=> (1) N-Acetyl-D-glucosamine1-phosphate[0]
MAL0121	UDP-N-acetylglucosamine diphosphorylase	h[0] utp[0] naga1p(cpd02611)[0] => ppi[0] udpnag(cpd00037)[0]	N	N	N	N	frxn48623	
MAL0122	chitin synthase	h[0] udpnag(cpd00037)[0] => udp[0] chit(cpd11683)[0]	N	N	N	N	frxn48624	
MAL0123	N-acetylglucosamine-6-phosphate deacetylase	h2o[0] nag6p(cpd00293)[0] => ac[0] ga6p(cpd00288)[0]	N	N	N	N	frxn48625	
MAL0124	Glucosamine 6-phosphate N-acetyltransferase	ga6p(cpd00288)[0] accoa[0] => h[0] coa[0] nag6p(cpd00293)[0]	N	N	N	N	frxn48625	(1) N-Acetyl-D-glucosamine 6-phosphate[0] <=> (1) D-Glucosamine phosphate[0]
MAL0125	Glucosamine-6-phosphate deaminase	h2o[0] ga6p(cpd00288)[0] => f6p[0] nh3[0]	N	N	N	N	frxn48582	 <=> (1) D-Glucosamine phosphate[0]
MAL0126	Glutamine-fructose-6-phosphate transaminase (isomerizing)	f6p[0] gln(cpd00053)[0] => ga6p(cpd00288)[0] glu(cpd00023)[0]	N	N	N	N	frxn48626	
MAL0127	GDPmannose 4,6-dehydratase(gmd)	gdpman(cpd00083)[0] => h2o[0] gdolmanp(cpd00900)[0]	N	W	Y	N	rxn00642	(1) GDP-mannose[0] => (1) H2O[0] + (1) GDP-4-dehydro-D-rhamnose[0]
MAL0128	Acetyl-CoA carboxylase	atp[0] accoa[0] hco3[0] => adp[0] pi[0] malcoa[0]	N	N	Y	N	rxn14003	 <=> 
MAL0129	Methylmalonate-semialdehyde dehydrogenase	coa[0] nad[0] h2o[0] mmshy(cpd19044)[0] => nadh[0] h[0] hco3[0] ppacoa(cpd00086)[0]	N	N	N	N	frxn48627	
MAL0130	lactoylglutathione lyase	lgt(cpd02182)[0] => mgxl(cpd00428)[0] gsh(cpd00042)[0]	N	N	Y	Y	rxn01834	(1) (R)-S-Lactoylglutathione[0] <=> (1) GSH[0] + (1) 2-Oxopropanal[0]
MAL0131	hydroxyacylglutathione hydrolase	h2o[0] lgt(cpd02182)[0] => h[0] gsh(cpd00042)[0] lac(cpd00221)[0]	N	N	Y	N	rxn30687	(1) (R)-S-Lactoylglutathione[0] => (1) GSH[0] + (1) D-Lactate[0]
MAL0132	hydroxyacylglutathione hydrolase	h2o[0] lgt(cpd02182)[0] => h[0] lac(cpd00221)[0] gsh(cpd00042)[0]	N	N	Y	N	rxn30687	(1) (R)-S-Lactoylglutathione[0] => (1) GSH[0] + (1) D-Lactate[0]
MAL0133	glyoxylate reductase (NADP[c] +)	h[0] nadph[0] glx[0] => nadp[0] glya(cpd00139)[0]	N	N	N	N	frxn48628	
MAL0134	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP[m] +)	nadp[0] mal(cpd00130)[0] => pyr[0] co2[0] nadph[0]	N	N	N	N	frxn48585	 <=> (1) L-Malate[0]
MAL0135	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP[m] +)	nadp[0] mal(cpd00130)[0] => pyr[0] nadph[0] co2[0]	N	N	N	N	frxn48585	 <=> (1) L-Malate[0]
MAL0136	Malate synthase	accoa[0] h2o[0] glx[0] => coa[0] h[0] mal(cpd00130)[0]	N	N	N	N	frxn48585	 <=> (1) L-Malate[0]
MAL0137	Homocitrate synthase	h2o[0] accoa[0] akg[0] => h[0] coa[0] hcit[0]	N	N	Y	N	rxn14003	 <=> 
MAL0138	acetyl-CoA C-acetyltransferase	coa[0] aaccoa(cpd00279)[0] => (2) accoa[0]	N	N	N	N	frxn48629	
MAL0139	Isocitrate lyase	icit[0] => glx[0] succ[0]	N	N	Y	N	rxn14003	 <=> 
MAL0140	citrate synthase	h2o[0] accoa(cpd00032)[0] oa(cpd00032)[0] => h[0] coa(cpd00032)[0] cit[0]	N	N	N	N	frxn48584	 <=> (1) Oxaloacetate[0]
MAL0141	citrate synthase	accoa(cpd00032)[0] h2o[0] oa(cpd00032)[0] => coa(cpd00032)[0] cit[0] h[0]	N	N	N	N	frxn48584	 <=> (1) Oxaloacetate[0]
MAL0142	citrate synthase	accoa(cpd00032)[0] h2o[0] oa(cpd00032)[0] => coa(cpd00032)[0] h[0] cit[0]	N	N	N	N	frxn48584	 <=> (1) Oxaloacetate[0]
MAL0143	methylmalonyl-CoA epimerase	rmecoa(cpd00891)[0] => smecoa(cpd00519)[0]	N	N	Y	Y	rxn01996	(1) L-methylmalonyl-CoA[0] <=> (1) D-methylmalonyl-CoA[0]
MAL0144	propionyl-CoA carboxylase	atp[0] hco3[0] ppacoa(cpd00086)[0] => pi[0] adp[0] smecoa(cpd00519)[0]	N	N	N	N	frxn48630	
MAL0145	propionyl-CoA carboxylase	atp[0] hco3[0] ppacoa(cpd00086)[0] => adp[0] pi[0] smecoa(cpd00519)[0]	N	N	N	N	frxn48630	(1) Propionyl-CoA[0] <=> (1) D-methylmalonyl-CoA[0]
MAL0146	methylmalonyl-CoA mutase	rmecoa(cpd00891)[0] => succoa[0]	N	N	Y	N	rxn47473	(1) L-methylmalonyl-CoA[0] <=> 
MAL0147	(S)-2-hydroxy-acid oxidase	o2[0] glya(cpd00139)[0] => h2o2[0] glx[0]	N	N	N	N	frxn48628	 <=> (1) Glycolate[0]
MAL0148	(S)-2-hydroxy-acid oxidase	o2[0] glya(cpd00139)[0] => glx[0] h2o2[0]	N	N	N	N	frxn48628	 <=> (1) Glycolate[0]
MAL0149	(S)-2-hydroxy-acid oxidase	o2[0] glya(cpd00139)[0] => h2o2[0] glx[0]	N	N	N	N	frxn48628	 <=> (1) Glycolate[0]
MAL0150	catalase/peroxidase	(2) h2o2[0] => (2) h2o[0] o2[0]	N	N	Y	N	rxn14003	 <=> 
MAL0151	hydroxypyruvate reductase	nad[0] g(cpd00223)[0] => h[0] nadh[0] 3hpyr(cpd00145)[0]	N	N	N	N	frxn48631	
MAL0152	serine-glyoxylate transaminase	glx[0] ser(cpd00054)[0] => 3hpyr(cpd00145)[0] gly[0]	N	N	N	N	frxn48632	
MAL0153	serine-glyoxylate transaminase	glx[0] ser(cpd00054)[0] => 3hpyr(cpd00145)[0] gly[0]	N	N	N	N	frxn48632	(1) L-Serine[0] <=> (1) Hydroxypyruvate[0]
MAL0154	serine-glyoxylate transaminase	glx[0] ser(cpd00054)[0] => 3hpyr(cpd00145)[0] gly[0]	N	N	N	N	frxn48632	(1) L-Serine[0] <=> (1) Hydroxypyruvate[0]
MAL0155	Glutamate-ammonia ligase	atp[0] nh3[0] glu(cpd00023)[0] => adp[0] pi[0] gln(cpd00053)[0]	N	N	N	N	frxn48633	
MAL0156	glycine hydroxymethyltransferase	ser(cpd00054)[0] thf[0] => h2o[0] gly[0] metthf(cpd00125)[0]	N	N	N	N	frxn48634	
MAL0157	glycine hydroxymethyltransferase	ser(cpd00054)[0] thf[0] => h2o[0] gly[0] metthf(cpd00125)[0]	N	N	N	N	frxn48634	(1) L-Serine[0] <=> (1) 5-10-Methylenetetrahydrofolate[0]
MAL0158	glycerate kinase	atp[0] g(cpd00223)[0] => h[0] adp[0] 3pg(cpd00223)[0]	N	N	N	N	frxn48635	
MAL0159	catalase/peroxidase	(2) h2o2[0] => (2) h2o[0] o2[0]	N	N	Y	N	rxn14003	 <=> 
MAL0160	catalase/peroxidase	(2) h2o2[0] => (2) h2o[0] o2[0]	N	N	Y	N	rxn14003	 <=> 
MAL0161	citrate hydroxymutase	cit[0] => icit[0]	N	N	Y	N	rxn14003	 <=> 
MAL0162	Formate:NAD oxidoreductase	nad[0] for[0] => nadh[0] co2[0]	N	N	Y	N	rxn14003	 <=> 
MAL0163	acyl-coa dehydrogenase	procoa(cpd00086)[0] => (2) h[0] prpcoa(cpd00663)[0]	N	N	N	N	frxn48636	
