ID	NAMES	EQUATION	TRANSPORT	ADJUSTED	MATCH	COMPLETE	MODELSEED	MS DEFINITION
0025	2-isopropylmalate synthase	0233(cpd00123)[0] 0376(cpd00022)[0] 0807(cpd00001)[0] => 0164(cpd01646)[0] 0532(cpd00010)[0] 0799(cpd00067)[0]	N	N	Y	Y	rxn00902	(1) CoA[0] + (1) H+[0] + (1) 2-Isopropylmalate[0] <= (1) H2O[0] + (1) Acetyl-CoA[0] + (1) 3-Methyl-2-oxobutanoate[0]
0026	2-keto-4-methylthiobutyrate transamination	0294(cpd00869)[0] 0991(cpd00023)[0] => 0180(cpd00024)[0] 1029(cpd00060)[0]	N	N	Y	Y	rxn05108	(1) L-Glutamate[0] + (1) 4-methylthio 2-oxobutyrate[0] <=> (1) 2-Oxoglutarate[0] + (1) L-Methionine[0]
0027	2-methylcitrate dehydratase	0834(cpd00919)[0] => 0454(cpd02483)[0] 0807(cpd00001)[0]	N	N	Y	Y	rxn02466	(1) Homocitrate[0] <=> (1) H2O[0] + (1) cis-Homoaconitate[0]
0028	2-methylcitrate synthase	0807(cpd00001)[0] 1273(cpd00032)[0] 1382(cpd00086)[0] => 0174(cpd01501)[0] 0532(cpd00010)[0] 0799(cpd00067)[0]	N	N	Y	Y	rxn00679	(1) CoA[0] + (1) H+[0] + (1) 2-Methylcitrate[0] <= (1) H2O[0] + (1) Oxaloacetate[0] + (1) Propionyl-CoA[0]
0029	2-oxo-4-methyl-3-carboxypentanoate decarboxylation	0010(cpd02605)[0] 0794(cpd00067)[0] => 0291(cpd00200)[0] 0456(cpd00011)[0]	N	N	Y	Y	rxn01208	(1) CO2[0] + (1) 4MOP[0] <= (1) H+[0] + (1) 2-isopropyl-3-oxosuccinate[0]
0030	2-oxo-4-methyl-3-carboxypentanoate decarboxylation	0011(cpd02605)[0] 0799(cpd00067)[0] => 0292(cpd00200)[0] 0460(cpd00011)[0]	N	N	Y	Y	rxn01208	(1) CO2[0] + (1) 4MOP[0] <= (1) H+[0] + (1) 2-isopropyl-3-oxosuccinate[0]
0032	3',5'-bisphosphate nucleotidase	0390(cpd00045)[0] 0803(cpd00001)[0] => 0423(cpd00018)[0] 1322(cpd00009)[0]	N	N	Y	Y	rxn00137	(1) H2O[0] + (1) Adenosine 3-5-bisphosphate[0] <=> (1) Phosphate[0] + (1) AMP[0]
0033	3',5'-cyclic-nucleotide phosphodiesterase	0192(cpd00446)[0] 0803(cpd00001)[0] => 0423(cpd00018)[0] 0794(cpd00067)[0]	N	N	Y	Y	rxn00140	(1) H2O[0] + (1) cAMP[0] => (1) AMP[0] + (1) H+[0]
0034	3',5'-cyclic-nucleotide phosphodiesterase	0194(cpd00713)[0] 0803(cpd00001)[0] => 0584(cpd00294)[0] 0794(cpd00067)[0]	N	N	Y	Y	rxn09561	(1) H2O[0] + (1) 3',5'-Cyclic dAMP[0] => (1) H+[0] + (1) dAMP[0]
0035	3',5'-cyclic-nucleotide phosphodiesterase	0196(cpd00698)[0] 0803(cpd00001)[0] => 0794(cpd00067)[0] 0849(cpd00114)[0]	N	N	Y	Y	rxn09560	(1) H2O[0] + (1) 3',5'-Cyclic IMP[0] => (1) H+[0] + (1) IMP[0]
0036	3',5'-cyclic-nucleotide phosphodiesterase	0195(cpd00697)[0] 0803(cpd00001)[0] => 0782(cpd00126)[0] 0794(cpd00067)[0]	N	N	Y	Y	rxn00920	(1) H2O[0] + (1) cGMP[0] => (1) H+[0] + (1) GMP[0]
0037	3',5'-cyclic-nucleotide phosphodiesterase	0193(cpd00696)[0] 0803(cpd00001)[0] => 0526(cpd00046)[0] 0794(cpd00067)[0]	N	N	Y	Y	rxn09559	(1) H2O[0] + (1) 3',5'-Cyclic CMP[0] => (1) CMP[0] + (1) H+[0]
0038	3,4-dihydroxy-2-butanone-4-phosphate synthase	0577(cpd00171)[0] => 0158(cpd11225)[0] 0722(cpd00047)[0] 0794(cpd00067)[0]	N	N	Y	Y	rxn05040	(1) D-Ribulose5-phosphate[0] => (1) Formate[0] + (1) H+[0] + (1) 3-4-dihydroxy-2-butanone4-phosphate[0]
0039	3-dehydroquinate dehydratase	0210(cpd00699)[0] => 0211(cpd01716)[0] 0803(cpd00001)[0]	N	N	Y	Y	rxn02213	(1) 5-Dehydroquinate[0] => (1) H2O[0] + (1) 3-Dehydroshikimate[0]
0040	3-dehydroquinate synthase	0349(cpd02857)[0] => 0210(cpd00699)[0] 1322(cpd00009)[0]	N	N	Y	Y	rxn02212	(1) DAHP[0] => (1) Phosphate[0] + (1) 5-Dehydroquinate[0]
0041	3-dehydrosphinganine reductase	0231(cpd01879)[0] (2) 0795(cpd00067)[0] 1213(cpd00005)[0] => 1208(cpd00006)[0] 1445(cpd00623)[0]	N	N	Y	Y	rxn02134	(1) NADP[0] + (1) Sphinganine[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Dehydrosphinganine[0]
0042	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	0551(cpd00236)[0] 0803(cpd00001)[0] 1360(cpd00061)[0] => 0349(cpd02857)[0] 1322(cpd00009)[0]	N	N	Y	Y	rxn01332	(1) H2O[0] + (1) Phosphoenolpyruvate[0] + (1) D-Erythrose4-phosphate[0] => (1) Phosphate[0] + (1) DAHP[0]
0043	3-hexaprenyl-4,5-dihydroxybenzoate hydroxylase	0215(cpd09429)[0] (0.5) 1275(cpd00007)[0] => 0212(cpd03092)[0]	N	N	Y	Y	rxn13204	(0.5) O2[0] + (1) 3-Hexaprenyl-4-hydroxybenzoate[0] => (1) 3-Hexaprenyl-4,5-dihydroxybenzoate[0]
0044	3-hexaprenyl-4-hydroxy-5-methoxybenzoate decarboxylase	0214(cpd03151)[0] 0799(cpd00067)[0] => 0157(cpd03439)[0] 0460(cpd00011)[0]	N	N	Y	Y	rxn04680	(1) H+[0] + (1) 3-Hexaprenyl-4-hydroxy-5-methoxybenzoate[0] => (1) CO2[0] + (1) 2-Hexaprenyl-6-methoxyphenol[0]
0045	3-hydroxy-L-kynurenine hydrolase	0222(cpd02065)[0] 0803(cpd00001)[0] => 0224(cpd00483)[0] 0955(cpd00035)[0]	N	N	Y	Y	rxn01930	(1) H2O[0] + (1) 3-Hydroxy-L-kynurenine[0] => (1) L-Alanine[0] + (1) H+[0] + (1) 3-Hydroxyanthranilate[0]
0057	3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	0054(cpd03115)[0] 1202(cpd00003)[0] => 0257(cpd12689)[0] 0801(cpd00067)[0] 1206(cpd00004)[0]	N	N	Y	Y	rxn06777	(1) NAD[0] + (1) (S)-3-Hydroxytetradecanoyl-CoA[0] <= (1) NADH[0] + (1) H+[0] + (1) 3-Oxotetradecanoyl-CoA[0]
0058	3-hydroxyanthranilate 3,4-dioxygenase	0224(cpd00483)[0] 1275(cpd00007)[0] => 0147(cpd02692)[0] 0794(cpd00067)[0]	N	N	Y	Y	rxn01927	(1) O2[0] + (1) 3-Hydroxyanthranilate[0] => (1) 2-Amino-3-carboxymuconate semialdehyde[0]
0059	3-isopropylmalate 3-methyltransferase	0009(cpd02693)[0] 1416(cpd00017)[0] => 0217[0] 1413(cpd00019)[0]	N	N	N	N	frxn00008	
0060	3-isopropylmalate dehydratase	0009(cpd02693)[0] => 0165(cpd01710)[0] 0803(cpd00001)[0]	N	N	Y	Y	rxn02811	(1) 3-Isopropylmalate[0] <=> (1) H2O[0] + (1) 2-Isopropylmaleate[0]
0061	3-isopropylmalate dehydrogenase	0009(cpd02693)[0] 1198(cpd00003)[0] => 0010(cpd02605)[0] 0794(cpd00067)[0] 1203(cpd00004)[0]	N	N	Y	Y	rxn03062	(1) NAD[0] + (1) 3-Isopropylmalate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-isopropyl-3-oxosuccinate[0]
0062	3-methyl-2-oxobutanoate decarboxylase	0232(cpd00123)[0] 0794(cpd00067)[0] => 0456(cpd00011)[0] 0937(cpd24683)[0]	N	N	Y	Y	rxn24344	(1) H+[0] + (1) 3-Methyl-2-oxobutanoate[0] => (1) CO2[0] + (1) isobutanal[0]
0063	3-methyl-2-oxobutanoate hydroxymethyltransferase	0233(cpd00123)[0] 0307(cpd00125)[0] 0807(cpd00001)[0] => 0150(cpd00712)[0] 1488(cpd00087)[0]	N	N	Y	Y	rxn00912	(1) H2O[0] + (1) 3-Methyl-2-oxobutanoate[0] + (1) 5-10-Methylenetetrahydrofolate[0] <=> (1) Tetrahydrofolate[0] + (1) 2-Dehydropantoate[0]
0064	3-methyl-2-oxopentanoate decarboxylase	0056(cpd00508)[0] 0794(cpd00067)[0] => 0166(cpd01499)[0] 0456(cpd00011)[0]	N	N	Y	Y	rxn02748	(1) H+[0] + (1) 3MOP[0] => (1) CO2[0] + (1) 2-Methylbutanal[0]
0065	3-phosphoshikimate 1-carboxyvinyltransferase	0261(cpd02030)[0] 1360(cpd00061)[0] => 0324(cpd00932)[0] 1322(cpd00009)[0]	N	N	Y	Y	rxn02476	(1) Phosphoenolpyruvate[0] + (1) 3-phosphoshikimate[0] <= (1) Phosphate[0] + (1) 5-O--1-Carboxyvinyl-3-phosphoshikimate[0]
0066	4-amino-4-deoxychorismate synthase	0515(cpd00216)[0] 0999(cpd00053)[0] => 0269(cpd08210)[0] 0991(cpd00023)[0]	N	N	Y	Y	rxn01257	(1) L-Glutamine[0] + (1) Chorismate[0] <=> (1) L-Glutamate[0] + (1) ADC[0]
0067	4-aminobenzoate synthase	0269(cpd08210)[0] => 0271(cpd00443)[0] 0794(cpd00067)[0] 1399(cpd00020)[0]	N	N	Y	Y	rxn03841	(1) ADC[0] => (1) Pyruvate[0] + (1) H+[0] + (1) ABEE[0]
0068	4-aminobutyrate transaminase	0180(cpd00024)[0] 0734(cpd00281)[0] => 0991(cpd00023)[0] 1461(cpd00199)[0]	N	N	Y	Y	rxn01204	(1) 2-Oxoglutarate[0] + (1) GABA[0] <=> (1) L-Glutamate[0] + (1) 4-Oxobutanoate[0]
0069	4-hydroxy-L-threonine synthase	0264(cpd03607)[0] 0803(cpd00001)[0] => 0285(cpd03608)[0] 1322(cpd00009)[0]	N	N	Y	Y	rxn03446	(1) H2O[0] + (1) 4-(Phosphonooxy)-threonine[0] <=> (1) Phosphate[0] + (1) 4-Hydroxy-L-threonine[0]
0070	4-hydroxybenzoate formation	0290(cpd01892)[0] 0807(cpd00001)[0] => 0287(cpd00136)[0] 0532(cpd00010)[0] 0799(cpd00067)[0]	N	N	Y	Y	rxn00965	(1) H2O[0] + (1) 4-Hydroxybenzoyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) 4-Hydroxybenzoate[0]
0072	4-methyl-2-oxopentanoate decarboxylase	0291(cpd00200)[0] 0794(cpd00067)[0] => 0234(cpd04534)[0] 0456(cpd00011)[0]	N	N	Y	Y	rxn13209	(1) H+[0] + (1) 4MOP[0] => (1) CO2[0] + (1) 3-Methylbutanal[0]
0073	4PP-IP5 depyrophosphorylation to IP6	0279[0] 0803(cpd00001)[0] => (2) 0794(cpd00067)[0] 1158(cpd00885)[0] 1322(cpd00009)[0]	N	N	N	N	frxn00009	
0074	4PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	0279[0] 0434(cpd00002)[0] (2) 0794(cpd00067)[0] => 0263[0] 0394(cpd00008)[0] 0803(cpd00001)[0]	N	N	N	N	frxn00010	
0075	5'-methylthioadenosine phosphorylase	0303(cpd00147)[0] 1322(cpd00009)[0] => 0383(cpd00128)[0] 1422(cpd02574)[0]	N	N	Y	Y	rxn01022	(1) Phosphate[0] + (1) 5-Methylthioadenosine[0] <=> (1) Adenine[0] + (1) methylthioribose-1-phosphate[0]
0076	5'-nucleotidase (CMP)	0526(cpd00046)[0] 0803(cpd00001)[0] => 0543(cpd00367)[0] 1322(cpd00009)[0]	N	N	Y	Y	rxn00363	(1) H2O[0] + (1) CMP[0] <=> (1) Phosphate[0] + (1) Cytidine[0]
0077	5'-nucleotidase (IMP)	0803(cpd00001)[0] 0849(cpd00114)[0] => 0856(cpd00246)[0] 1322(cpd00009)[0]	N	N	Y	Y	rxn00831	(1) H2O[0] + (1) IMP[0] <=> (1) Phosphate[0] + (1) Inosine[0]
0078	5'-nucleotidase (UMP)	0803(cpd00001)[0] 1545(cpd00091)[0] => 1322(cpd00009)[0] 1556(cpd00249)[0]	N	N	Y	Y	rxn00708	(1) H2O[0] + (1) UMP[0] <=> (1) Phosphate[0] + (1) Uridine[0]
0079	5'-phosphoribosylformyl glycinamidine synthetase	0301(cpd02678)[0] 0434(cpd00002)[0] 0803(cpd00001)[0] 0999(cpd00053)[0] => 0302(cpd02826)[0] 0394(cpd00008)[0] 0794(cpd00067)[0] 0991(cpd00023)[0] 1322(cpd00009)[0]	N	N	Y	Y	rxn03084	(1) H2O[0] + (1) ATP[0] + (1) L-Glutamine[0] + (1) N-Formyl-GAR[0] => (1) ADP[0] + (1) Phosphate[0] + (1) L-Glutamate[0] + (1) H+[0] + (1) 5'-Phosphoribosylformylglycinamidine[0]
0080	5,10-methylenetetrahydrofolate reductase (NADPH)	0306(cpd00125)[0] (2) 0794(cpd00067)[0] 1212(cpd00005)[0] => 0322(cpd00345)[0] 1207(cpd00006)[0]	N	N	Y	Y	rxn00910	(1) NADP[0] + (1) 5-Methyltetrahydrofolate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 5-10-Methylenetetrahydrofolate[0]
0081	5-aminolevulinate synthase	0799(cpd00067)[0] 1005(cpd00033)[0] 1464(cpd00078)[0] => 0317(cpd00338)[0] 0460(cpd00011)[0] 0532(cpd00010)[0]	N	N	Y	Y	rxn00599	(1) Glycine[0] + (1) H+[0] + (1) Succinyl-CoA[0] => (1) CoA[0] + (1) CO2[0] + (1) 5-Aminolevulinate[0]
0082	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate diphosphohydrolase	0318(cpd08361)[0] 0803(cpd00001)[0] => (2) 0794(cpd00067)[0] 1158(cpd00885)[0] 1322(cpd00009)[0]	N	N	Y	Y	rxn04030	(1) H2O[0] + (1) 5-PP-InsP5[0] => (1) Phosphate[0] + (2) H+[0] + (1) Phytate[0]
0083	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate synthase	0434(cpd00002)[0] 0794(cpd00067)[0] 1158(cpd00885)[0] => 0318(cpd08361)[0] 0394(cpd00008)[0]	N	N	Y	Y	rxn13385	(1) ATP[0] + (1) H+[0] + (1) Phytate[0] <=> (1) ADP[0] + (1) 5-PP-InsP5[0]
0084	5-formethyltetrahydrofolate cyclo-ligase	0319(cpd02197)[0] 0434(cpd00002)[0] => 0304(cpd00347)[0] 0394(cpd00008)[0] 1322(cpd00009)[0]	N	N	Y	Y	rxn01653	(1) ATP[0] + (1) 5-Formyltetrahydrofolate[0] => (1) ADP[0] + (1) Phosphate[0] + (1) 5-10-Methenyltetrahydrofolate[0]
0085	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase	0323(cpd02738)[0] 1012(cpd00135)[0] => 1029(cpd00060)[0] 1486(cpd02555)[0]	N	N	Y	Y	rxn03052	(1) Homocysteine[0] + (1) 5-Methyltetrahydropteroyltri-L-glutamate[0] <=> (1) L-Methionine[0] + (1) Tetrahydropteroyltri-L-glutamate[0]
0086	5-methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase	1423(cpd02791)[0] => 0311(cpd11295)[0] 0803(cpd00001)[0]	N	N	Y	Y	rxn05104	(1) methylthioribulose-1-phosphate[0] => (1) H2O[0] + (1) 2,3-diketo5-methylthio-1-phosphopentane[0]
0087	5-methylthioribose-1-phosphate isomerase	1422(cpd02574)[0] => 1423(cpd02791)[0]	N	N	Y	Y	rxn03057	(1) methylthioribose-1-phosphate[0] <=> (1) methylthioribulose-1-phosphate[0]
0088	5PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	0318(cpd08361)[0] (2) 0794(cpd00067)[0] 1322(cpd00009)[0] => 0263[0] 0803(cpd00001)[0]	N	N	N	N	frxn00011	
0089	5PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	0318(cpd08361)[0] (2) 0794(cpd00067)[0] 1322(cpd00009)[0] => 0309[0] 0803(cpd00001)[0]	N	N	N	N	frxn00012	
0090	6-phosphofructo-2-kinase	0434(cpd00002)[0] 0557(cpd00072)[0] => 0394(cpd00008)[0] 0442(cpd00503)[0] 0794(cpd00067)[0]	N	N	Y	Y	rxn01971	(1) ATP[0] + (1) D-fructose-6-phosphate[0] => (1) ADP[0] + (1) H+[0] + (1) D-Fructose 2,6-bisphosphate[0]
0091	6-phosphogluconolactonase	0335(cpd00911)[0] 0803(cpd00001)[0] => 0340(cpd00284)[0] 0794(cpd00067)[0]	N	N	Y	Y	rxn01476	(1) H2O[0] + (1) 6-phospho-D-glucono-1-5-lactone[0] <=> (1) H+[0] + (1) 6-Phospho-D-gluconate[0]
0092	6PP-IP5 depyrophosphorylation to IP6	0333[0] 0803(cpd00001)[0] => (2) 0794(cpd00067)[0] 1158(cpd00885)[0] 1322(cpd00009)[0]	N	N	N	N	frxn00013	
0093	6PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	0333[0] 0434(cpd00002)[0] (2) 0794(cpd00067)[0] => 0309[0] 0394(cpd00008)[0] 0803(cpd00001)[0]	N	N	N	N	frxn00014	
0094	8-amino-7-oxononanoate synthase	0955(cpd00035)[0] 1368(cpd00782)[0] => 0352(cpd00800)[0] 0456(cpd00011)[0] 0529(cpd00010)[0] (4) 0794(cpd00067)[0]	N	N	Y	Y	rxn02297	(1) L-Alanine[0] + (1) H+[0] + (1) Pimeloyl-CoA[0] => (1) CoA[0] + (1) CO2[0] + (1) 8-Amino-7-oxononanoate[0]
0095	acetaldehyde condensation	(2) 0359(cpd00071)[0] => 0020(cpd19008)[0]	N	N	N	Y	frxn00015	
0096	acetohydroxy acid isomeroreductase	0146(cpd00668)[0] 0799(cpd00067)[0] 1214(cpd00005)[0] => 0016(cpd19030)[0] 1210(cpd00006)[0]	N	N	N	Y	frxn00016	
0097	acetolactate synthase	0799(cpd00067)[0] (2) 1401(cpd00020)[0] => 0146(cpd00668)[0] 0460(cpd00011)[0]	N	N	Y	Y	rxn00003	(1) CO2[0] + (1) ALCTT[0] <= (2) Pyruvate[0] + (1) H+[0]
0099	acetyl-CoA ACP transacylase	0376(cpd00022)[0] 1845(cpd11493)[0] => 0372(cpd11494)[0] 0532(cpd00010)[0]	N	N	Y	Y	rxn05349	(1) Acetyl-CoA[0] + (1) ACP[0] <=> (1) CoA[0] + (1) Acetyl-ACP[0]
0100	acetyl-CoA C-acyltransferase (palmitoyl-CoA)	0250(cpd14935)[0] 0534(cpd00010)[0] => 0378(cpd00022)[0] 1305(cpd00134)[0]	N	N	Y	Y	rxn08767	(1) CoA[0] + (1) 3-Oxostearoyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) Palmitoyl-CoA[0]
0101	acetyl-CoA C-acyltransferase (tetracosanoyl-CoA)	0243(cpd24265)[0] 0534(cpd00010)[0] => 0378(cpd00022)[0] 1482(cpd15297)[0]	N	N	N	Y	frxn00017	
0102	acetyl-CoA C-acyltransferase (myristoyl-CoA)	0253(cpd03114)[0] 0534(cpd00010)[0] => 0378(cpd00022)[0] 1179(cpd01695)[0]	N	N	Y	Y	rxn02804	(1) Acetyl-CoA[0] + (1) Myristoyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxopalmitoyl-CoA[0]
0103	acetyl-CoA C-acetyltransferase	(2) 0373(cpd00022)[0] => 0367(cpd00279)[0] 0529(cpd00010)[0]	N	N	Y	Y	rxn00178	(2) Acetyl-CoA[0] <=> (1) CoA[0] + (1) Acetoacetyl-CoA[0]
0104	acetyl-CoA C-acetyltransferase	(2) 0376(cpd00022)[0] => 0370(cpd00279)[0] 0532(cpd00010)[0]	N	N	Y	Y	rxn00178	(2) Acetyl-CoA[0] <=> (1) CoA[0] + (1) Acetoacetyl-CoA[0]
0105	acetyl-CoA C-acyltransferase (lauroyl-CoA)	0257(cpd12689)[0] 0534(cpd00010)[0] => 0378(cpd00022)[0] 1076(cpd01260)[0]	N	N	Y	Y	rxn06510	(1) Acetyl-CoA[0] + (1) Lauroyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxotetradecanoyl-CoA[0]
0106	acetyl-CoA C-acyltransferase (octanoyl-CoA)	0239(cpd03119)[0] 0534(cpd00010)[0] => 0378(cpd00022)[0] 1258(cpd01335)[0]	N	N	Y	Y	rxn02680	(1) Acetyl-CoA[0] + (1) Octanoyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxodecanoyl-CoA[0]
0107	acetyl-CoA C-acyltransferase (decanoyl-CoA)	0247(cpd03117)[0] 0534(cpd00010)[0] => 0378(cpd00022)[0] 0605(cpd03128)[0]	N	N	Y	Y	rxn03243	(1) Acetyl-CoA[0] + (1) Decanoyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxododecanoyl-CoA[0]
0108	acetyl-Coa carboxylase	0376(cpd00022)[0] 0437(cpd00002)[0] 0447(cpd00242)[0] => 0397(cpd00008)[0] 0799(cpd00067)[0] 1104(cpd00070)[0] 1326(cpd00009)[0]	N	N	Y	Y	rxn00533	(1) ATP[0] + (1) Acetyl-CoA[0] + (1) H2CO3[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) Malonyl-CoA[0]
