ID	NAMES	EQUATION	TRANSPORT	ADJUSTED	MATCH	COMPLETE	MODELSEED	MS DEFINITION
4ABZt	4-Aminobenzoate mitochondrial transport via diffusion	m460(cpd00443)[0] => m964(cpd00443)[1]	Y	N	Y	Y	rxn09794	(1) ABEE[0] <=> (1) ABEE[1]
A01		m138(cpd00084)[0] m900(cpd00822)[0] => m273(cpd19019)[0] m575(cpd00036)[0]	N	N	Y	Y	rxn15395	(1) L-Cysteine[0] + (1) O-Succinyl-L-homoserine[0] <=> (1) Succinate[0] + (1) H+[0] + (1) L-Cystathionine[0]
A02		m55(cpd00005)[0] m164[0] m271(cpd00007)[0] => m53(cpd00006)[0] m167[0]	N	N	N	N	frxn00002	
A03		m42(cpd00038)[0] => m39(cpd00012)[0] m933(cpd00697)[0]	N	N	Y	Y	rxn00307	(1) GTP[0] => (1) PPi[0] + (1) H+[0] + (1) cGMP[0]
A04		m1242(cpd11456)[0] => m683[0] m1248[0]	N	N	N	N	frxn00003	
A05		m1249[0] => m507(cpd00080)[0] m913(cpd00162)[0]	N	N	N	N	frxn00004	
A06		m264(cpd12801)[0] => m1250[0] m1251(cpd19399)[0]	N	N	N	N	frxn00005	
A07	cardiolipin acylhydrolase	m264(cpd12801)[0] => m1250[0] m1251(cpd19399)[0]	N	N	N	N	frxn00005	(1) Cardiolipin[0] <=> (1) Monolysocardiolipin[0] + (1) acyl acids[0]
A08		m1242(cpd11456)[0] => m212(cpd11422)[0] m913(cpd00162)[0]	N	N	N	Y	frxn00006	
A09		m542(cpd00338)[0] => m549(cpd00338)[1]	Y	N	Y	Y	rxn09790	(1) 5-Aminolevulinate[0] <=> (1) 5-Aminolevulinate[1]
A10	Aromatic amino acid aminotransferase 2	m13(cpd00023)[0] m703(cpd00143)[0] => m14(cpd00024)[0] m98(cpd00066)[0]	N	N	Y	Y	rxn00493	(1) 2-Oxoglutarate[0] + (1) L-Phenylalanine[0] <=> (1) L-Glutamate[0] + (1) Phenylpyruvate[0]
A100	Acyl-coenzyme A oxidase	m1298(cpd16841)[0] => m1311(cpd16775)[0]	N	N	N	Y	frxn00007	
A101	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m1311(cpd16775)[0] => m482(cpd00004)[0] m1312(cpd16787)[0]	N	N	N	Y	frxn00008	
A102	3-ketoacyl-CoA thiolase, peroxisomal	m195(cpd00010)[0] m1312(cpd16787)[0] => m193(cpd00022)[0] m438(cpd16798)[0]	N	N	N	Y	frxn00009	
A103	Acyl-coenzyme A oxidase	m1300[0] => m1313[0]	N	N	N	N	frxn00010	
A104	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m1313[0] => m482(cpd00004)[0] m1314[0]	N	N	N	N	frxn00011	
A105	3-ketoacyl-CoA thiolase, peroxisomal	m195(cpd00010)[0] m1314[0] => m193(cpd00022)[0] m434(cpd16824)[0]	N	N	N	N	frxn00012	
A106	Acyl-coenzyme A oxidase	m1302[0] => m1315[0]	N	N	N	N	frxn00013	
A107	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m1315[0] => m482(cpd00004)[0] m1316[0]	N	N	N	N	frxn00014	
A108	3-ketoacyl-CoA thiolase, peroxisomal	m195(cpd00010)[0] m1316[0] => m193(cpd00022)[0] m1295(cpd16796)[0]	N	N	N	N	frxn00015	
A109	Acyl-coenzyme A oxidase	m1304[0] => m1317[0]	N	N	N	N	frxn00016	
A110	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m1317[0] => m482(cpd00004)[0] m1318[0]	N	N	N	N	frxn00017	
A111	3-ketoacyl-CoA thiolase, peroxisomal	m195(cpd00010)[0] m1318[0] => m193(cpd00022)[0] m1301[0]	N	N	N	N	frxn00018	
A112	Acyl-coenzyme A oxidase	m192(cpd00007)[0] m1319[0] => m191(cpd00025)[0] m1320[0]	N	N	N	N	frxn00019	
A113	Acyl-coenzyme A oxidase	m1320[0] => m1321[0]	N	N	N	N	frxn00020	
A114	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m580(cpd00005)[0] m1321[0] => m482(cpd00004)[0] m578(cpd00006)[0] m1322[0]	N	N	N	N	frxn00021	
A115	3-ketoacyl-CoA thiolase, peroxisomal	m195(cpd00010)[0] m1322[0] => m193(cpd00022)[0] m432(cpd16808)[0]	N	N	N	N	frxn00022	
A116	Acyl-CoA desaturase 1	m271(cpd00007)[0] m381(cpd16824)[0] => m1323[0]	N	N	N	N	frxn00023	
A117	Long-chain-fatty-acid--CoA ligase 3	m4(cpd00002)[0] m31(cpd00010)[0] m1324(cpd01122)[0] => m38(cpd00018)[0] m39(cpd00012)[0] m1323[0]	N	N	N	N	frxn00024	
A118	Very long-chain fatty acyl-CoA synthetase	m195(cpd00010)[0] m370(cpd00002)[0] m1325[0] => m372(cpd00018)[0] m374(cpd00012)[0] m1293(cpd16795)[0]	N	N	N	N	frxn00025	
A119	Very long-chain fatty acyl-CoA synthetase	m195(cpd00010)[0] m370(cpd00002)[0] m1326[0] => m372(cpd00018)[0] m374(cpd00012)[0] m1295(cpd16796)[0]	N	N	N	N	frxn00026	
A12		m312(cpd00042)[0] => m13(cpd00023)[0] m137(cpd01017)[0]	N	W	Y	Y	rxn00350	(1) H2O[0] + (1) GSH[0] <=> (1) L-Glutamate[0] + (1) Cys-Gly[0]
A120	Very long-chain fatty acyl-CoA synthetase	m195(cpd00010)[0] m370(cpd00002)[0] m1327(cpd01122)[0] => m372(cpd00018)[0] m374(cpd00012)[0] m1323[1]	Y	N	N	N	frxn00027	
A121	Very long-chain fatty acyl-CoA synthetase	m195(cpd00010)[0] m370(cpd00002)[0] m1328[0] => m372(cpd00018)[0] m374(cpd00012)[0] m1299[0]	N	N	N	N	frxn00028	
A122	Very long-chain fatty acyl-CoA synthetase	m195(cpd00010)[0] m370(cpd00002)[0] m1329[0] => m372(cpd00018)[0] m374(cpd00012)[0] m1301[0]	N	N	N	N	frxn00029	
A123	Very long-chain fatty acyl-CoA synthetase	m195(cpd00010)[0] m370(cpd00002)[0] m1330[0] => m372(cpd00018)[0] m374(cpd00012)[0] m1303[0]	N	N	N	N	frxn00030	
A124	fatty acyl-CoA peroxisomal transport via ABC system	m370(cpd00002)[0] m1279[1] => m771(cpd00008)[0] m782(cpd00009)[0] m1299[0]	Y	N	N	N	frxn00031	
A125	fatty acyl-CoA peroxisomal transport via ABC system	m370(cpd00002)[0] m1280[1] => m771(cpd00008)[0] m782(cpd00009)[0] m1301[0]	Y	N	N	N	frxn00032	
A126	fatty acyl-CoA transport via ABC system	m370(cpd00002)[0] m1281[1] => m771(cpd00008)[0] m782(cpd00009)[0] m1303[0]	Y	N	N	N	frxn00033	
A127	fatty acyl-CoA peroxisomal transport via ABC system	m370(cpd00002)[0] m1323[1] => m771(cpd00008)[0] m782(cpd00009)[0] m1319[0]	Y	N	N	N	frxn00034	
A128	fatty acyl-CoA peroxisomal transport via ABC system	m325(cpd16796)[0] m370(cpd00002)[1] => m771(cpd00008)[1] m782(cpd00009)[1] m1295(cpd16796)[1]	Y	N	N	Y	frxn00035	
A129	fatty acyl-CoA transport via ABC system	m323(cpd16795)[0] m370(cpd00002)[1] => m771(cpd00008)[1] m782(cpd00009)[1] m1293(cpd16795)[1]	Y	N	N	Y	frxn00036	
A13		m313(cpd12762)[0] => m85(cpd00035)[0] m685(cpd01293)[0]	N	N	N	Y	frxn00037	
A130	fatty acyl-CoA peroxisomal transport via ABC system	m327(cpd16798)[0] m370(cpd00002)[1] => m438(cpd16798)[1] m771(cpd00008)[1] m782(cpd00009)[1]	Y	N	N	Y	frxn00038	
A131	fatty acyl-CoA peroxisomal transport via ABC system	m370(cpd00002)[0] m865(cpd13404)[1] => m440(cpd13404)[0] m771(cpd00008)[0] m782(cpd00009)[0]	Y	N	N	Y	frxn00039	
A132	fatty acyl-CoA transport via ABC system	m315(cpd01260)[0] m370(cpd00002)[1] => m376(cpd01260)[1] m771(cpd00008)[1] m782(cpd00009)[1]	Y	N	N	Y	frxn00040	
A133	fatty acyl-CoA peroxisomal transport via ABC system	m317(cpd01695)[0] m370(cpd00002)[1] => m721(cpd01695)[1] m771(cpd00008)[1] m782(cpd00009)[1]	Y	N	N	Y	frxn00041	
A134	fatty acyl-CoA peroxisomal transport via ABC system	m370(cpd00002)[0] m381(cpd16824)[1] => m434(cpd16824)[0] m771(cpd00008)[0] m782(cpd00009)[0]	Y	N	N	Y	frxn00042	
A135	fatty acyl-CoA transport via ABC system	m321(cpd00327)[0] m370(cpd00002)[1] => m430(cpd00327)[1] m771(cpd00008)[1] m782(cpd00009)[1]	Y	N	N	Y	frxn00043	
A136	fatty acyl-CoA transport via ABC system	m141[0] m370(cpd00002)[1] => m771(cpd00008)[1] m782(cpd00009)[1] m948[1]	Y	N	N	N	frxn00044	
A14	Riboflavine synthase	(2) m806(cpd02656)[0] => m805(cpd02882)[0] m914(cpd00220)[0]	N	N	Y	Y	rxn00048	(1) H+[0] + (2) 6-7-Dimethyl-8--1-D-ribityllumazine[0] => (1) Riboflavin[0] + (1) 4--1-D-Ribitylamino-5-aminouracil[0]
A15	Phenylacrylic acid decarboxylase	m251(cpd02419)[0] => m27(cpd00011)[0] m975(cpd16768)[0]	N	N	Y	Y	rxn13044	(1) H+[0] + (1) Nonaprenyl-4-hydroxybenzoate[0] => (1) CO2[0] + (1) 2-nonaprenylphenol[0]
A16	Geranyltranstransferase	(7) m344(cpd00113)[0] m345(cpd00283)[0] => (7) m39(cpd00012)[0] m250(cpd02172)[0]	N	N	Y	Y	rxn16110	(7) Isopentenyldiphosphate[0] + (1) Geranyldiphosphate[0] => (7) PPi[0] + (7) H+[0] + (1) Solanesyl diphosphate[0]
A17	Hexaprenyldihydroxybenzoate methyltransferase, mitochondrial	m253(cpd00017)[0] m1252[0] => m254(cpd00019)[0] m773(cpd15291)[0]	N	N	N	N	frxn00045	
A18	Ubiquinone biosynthesis monooxygenase COQ6	m257(cpd00007)[0] m1253(cpd03441)[0] => m1252[0]	N	N	N	N	frxn00046	
A19	Ubiquinone biosynthesis methyltransferase COQ5, mitochondrial	m253(cpd00017)[0] m1254(cpd03440)[0] => m254(cpd00019)[0] m1253(cpd03441)[0]	N	N	Y	Y	rxn03391	(1) S-Adenosyl-L-methionine[0] + (1) 2-Hexaprenyl-6-methoxy-1,4-benzoquinone[0] => (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone[0]
A20	2-octaprenyl-6-methoxyphenol hydroxylase	m257(cpd00007)[0] m1255(cpd03439)[0] => m1254(cpd03440)[0]	N	W	Y	Y	rxn03390	(1) O2[0] + (1) 2-Hexaprenyl-6-methoxyphenol[0] => (1) H2O[0] + (1) 2-Hexaprenyl-6-methoxy-1,4-benzoquinone[0]
A21	Dimethyladenosine transferase	m240(cpd00017)[0] m1256(cpd03438)[0] => m242(cpd00019)[0] m1257(cpd03439)[0]	N	N	Y	Y	rxn03389	(1) S-Adenosyl-L-methionine[0] + (1) 2-Hexaprenyl-6-hydroxyphenol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 2-Hexaprenyl-6-methoxyphenol[0]
A22	2-octaprenylphenol hydroxylase	m271(cpd00007)[0] m1258(cpd03437)[0] => m1256(cpd03438)[0]	N	N	N	Y	frxn00047	
A23	Phenylacrylic acid decarboxylase	m1259(cpd09429)[0] => m27(cpd00011)[0] m1258(cpd03437)[0]	N	N	N	Y	frxn00048	
A24	Hexaprenyl pyrophosphate synthetase, mitochondrial	m249(cpd00136)[0] m1260(cpd00906)[0] => m39(cpd00012)[0] m1259(cpd09429)[0]	N	N	Y	Y	rxn03894	(1) 4-Hydroxybenzoate[0] + (1) all-trans-Hexaprenyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) 3-Hexaprenyl-4-hydroxybenzoate[0]
A25	transport 2-nonaprenyl-6-methoxyphenol	m1255(cpd03439)[0] => m1257(cpd03439)[1]	Y	N	N	Y	frxn00049	
A26	Geranyltranstransferase	(3) m344(cpd00113)[0] m346(cpd00350)[0] => (7) m39(cpd00012)[0] m1260(cpd00906)[0]	N	N	N	Y	frxn00050	
A27		m293[0] m1261(cpd12235)[0] => m1262(cpd11713)[0] m1263[0]	N	N	N	N	frxn00051	
A28		m1262(cpd11713)[0] => m2(cpd00009)[0] m115(cpd11619)[0]	N	N	N	Y	frxn00052	
A29		m1263[0] => m162(cpd19001)[0] m1264[0]	N	N	N	N	frxn00053	
A30		m1264[0] => m162(cpd19001)[0] m1265[0]	N	N	N	N	frxn00054	
A31		m1265[0] => m162(cpd19001)[0] m1266[0]	N	N	N	N	frxn00055	
A32		m1266[0] => (4) m570(cpd19009)[0] m1267[0]	N	N	N	N	frxn00056	
A33	cisprenyl tranferase	(13) m344(cpd00113)[0] m346(cpd00350)[0] => (13) m39(cpd00012)[0] m1268(cpd03476)[0]	N	N	N	Y	frxn00057	
A34	isoprenoid phosphatase	m1268(cpd03476)[0] => m39(cpd00012)[0] m1269[0]	N	N	N	N	frxn00058	
A35	polyprenol reductase	m1270[0] => m53(cpd00006)[0] m815(cpd11662)[0]	N	N	N	N	frxn00059	
A36		m1266[0] => (4) m570(cpd19009)[0] m1271(cpd21702)[0]	N	N	N	N	frxn00060	
A37		m107(cpd00083)[0] m1271(cpd21702)[0] => m44(cpd00031)[0] m1272(cpd21644)[0]	N	N	Y	Y	rxn39916	(1) GDP-mannose[0] + (1) (GlcNAc)2(Man)8(Asn)1[0] <=> (1) GDP[0] + (1) (GlcNAc)2(Man)9(Asn)1[0]
A38		(6) m107(cpd00083)[0] m1272(cpd21644)[0] => (6) m44(cpd00031)[0] m1273[0]	N	N	N	N	frxn00061	
A39		(3) m107(cpd00083)[0] m1273[0] => (3) m44(cpd00031)[0] m1274[0]	N	N	N	N	frxn00062	
A40		m107(cpd00083)[0] m1274[0] => m44(cpd00031)[0] m1275[0]	N	N	N	N	frxn00063	
A41		m107(cpd00083)[0] m1275[0] => m44(cpd00031)[0] m1276[0]	N	N	N	N	frxn00064	
A42	dihydoorotic acid (ubiquinone-6)	m774(cpd15290)[0] m873(cpd00282)[1] => m773(cpd15291)[0] m870(cpd00247)[1]	Y	N	N	Y	frxn00065	
A43	dihydoorotic acid dehydrogenase	m271(cpd00007)[0] m873(cpd00282)[0] => m270(cpd00025)[0] m870(cpd00247)[0]	N	N	Y	Y	rxn01360	(1) O2[0] + (1) S-Dihydroorotate[0] => (1) H2O2[0] + (1) Orotate[0]
A44	Fumarate dependent DHORD	m47(cpd00106)[0] m873(cpd00282)[0] => m575(cpd00036)[0] m870(cpd00247)[0]	N	N	Y	Y	rxn13251	(1) Fumarate[0] + (1) S-Dihydroorotate[0] <=> (1) Succinate[0] + (1) Orotate[0]
A45	dihydroorotate dehydrogenase	m63(cpd00003)[0] m873(cpd00282)[0] => m65(cpd00004)[0] m870(cpd00247)[0]	N	N	Y	Y	rxn01361	(1) NAD[0] + (1) S-Dihydroorotate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Orotate[0]
A48		m36(cpd00003)[0] m291(cpd00087)[0] m540(cpd00033)[0] => m34(cpd00004)[0] m216(cpd00011)[0] m593(cpd00013)[0] m639(cpd00125)[0]	N	N	Y	Y	rxn00908	(1) NAD[0] + (1) Glycine[0] + (1) Tetrahydrofolate[0] => (1) NADH[0] + (1) CO2[0] + (1) NH3[0] + (1) 5-10-Methylenetetrahydrofolate[0]
A49	malate synthase	m28(cpd00022)[0] m574(cpd00040)[0] => m31(cpd00010)[0] m267(cpd00130)[0]	N	N	Y	Y	rxn30728	(1) Acetyl-CoA[0] + (1) Glyoxalate[0] => (1) CoA[0] + (1) L-Malate[0]
A50	5-aminolevulinate trasnport	m549(cpd00338)[0] => m542(cpd00338)[1]	Y	N	Y	Y	rxn09790	(1) 5-Aminolevulinate[0] <=> (1) 5-Aminolevulinate[1]
A51	protoporphyrinogen trasnport	m545(cpd00791)[0] => m546(cpd00791)[1]	Y	N	Y	Y	rxn09721	(1) ProtoporphyrinogenIX[0] <=> (1) ProtoporphyrinogenIX[1]
A52	heme O synthase	m346(cpd00350)[0] m548(cpd00028)[1] => m210(cpd00012)[1] m791(cpd11313)[1]	Y	N	N	Y	frxn00066	
A53		m737[0] => m241[1]	Y	N	N	N	frxn00067	
A54		m63(cpd00003)[0] m751(cpd01504)[0] => m65(cpd00004)[0] m896(cpd00085)[0]	N	N	Y	Y	rxn30868	(1) NAD[0] + (1) 3-Aminopropanal[0] => (1) NADH[0] + (1) beta-Alanine[0]
A55		m1070(cpd00434)[0] => m1068(cpd00434)[1]	Y	N	Y	Y	rxn09796	(1) 4-Aminobutanal[0] <=> (1) 4-Aminobutanal[1]
A56	nucleoside-diphosphatase (UDP)	m339(cpd00096)[0] => m2(cpd00009)[0] m235(cpd00046)[0]	N	N	N	Y	frxn00068	
A57	nucleoside-diphosphatase (UDP)	m211(cpd00052)[0] => m2(cpd00009)[0] m339(cpd00096)[0]	N	N	N	Y	frxn00069	
A58	4-Aminobenzoate mitochondrial transport via diffusion	m964(cpd00443)[0] => m1277(cpd00443)[1]	Y	N	Y	Y	rxn09794	(1) ABEE[0] <=> (1) ABEE[1]
A59	inosinate kinase	m4(cpd00002)[0] m43(cpd00114)[0] => m1(cpd00008)[0] m70(cpd00090)[0]	N	N	N	Y	frxn00070	
A60		m313(cpd12762)[0] => m85(cpd00035)[0] m685(cpd01293)[0]	N	N	N	Y	frxn00037	(1) R-S-Alanylglycine[0] <=> (1) L-Alanine[0] + (1) 5-Oxoproline[0]
A61		m684(cpd02601)[0] => m506(cpd16806)[0] m683[0]	N	N	N	N	frxn00071	
A62		m1241(cpd12547)[0] => m683[0] m1278(cpd00908)[0]	N	N	N	N	frxn00072	
A63	Lysophospholipase NTE1	m1242(cpd11456)[0] => m683[0] m1241(cpd12547)[0]	N	N	N	N	frxn00073	
A64	Glycerophosphodiester phosphodiesterase GDE1	m1278(cpd00908)[0] => m507(cpd00080)[0] m913(cpd00162)[0]	N	N	N	Y	frxn00074	
A65	Acyl-CoA desaturase 1	m271(cpd00007)[0] m323(cpd16795)[0] => m1279[0]	N	N	N	N	frxn00075	
A66	Acyl-CoA desaturase 1	m271(cpd00007)[0] m327(cpd16798)[0] => m1280[0]	N	N	N	N	frxn00076	
A67	Acyl-CoA desaturase 1	m271(cpd00007)[0] m865(cpd13404)[0] => m1281[0]	N	N	N	N	frxn00077	
A68	Long-chain-fatty-acid--CoA ligase 3	m4(cpd00002)[0] m31(cpd00010)[0] m1282[0] => m38(cpd00018)[0] m39(cpd00012)[0] m323(cpd16795)[0]	N	N	N	N	frxn00025	(1) ATP[0] + (1) CoA[0] + (1) C20-acid[0] <=> (1) PPi[0] + (1) AMP[0] + (1) C20-CoA[0]
A69	Long-chain-fatty-acid--CoA ligase 4	m4(cpd00002)[0] m31(cpd00010)[0] m1283[0] => m38(cpd00018)[0] m39(cpd00012)[0] m1279[0]	N	N	N	N	frxn00028	(1) ATP[0] + (1) CoA[0] + (1) C20-9-ene acid[0] <=> (1) PPi[0] + (1) AMP[0] + (1) C20-9-ene-CoA[0]
A70	Long-chain-fatty-acid--CoA ligase 4	m4(cpd00002)[0] m31(cpd00010)[0] m1284[0] => m38(cpd00018)[0] m39(cpd00012)[0] m1280[0]	N	N	N	N	frxn00029	(1) ATP[0] + (1) CoA[0] + (1) C24-9-ene acid[0] <=> (1) PPi[0] + (1) AMP[0] + (1) C24-9-ene-CoA[0]
A71	Long-chain-fatty-acid--CoA ligase 4	m4(cpd00002)[0] m31(cpd00010)[0] m1285[0] => m38(cpd00018)[0] m39(cpd00012)[0] m1281[0]	N	N	N	N	frxn00030	(1) ATP[0] + (1) CoA[0] + (1) C26-9-ene acid[0] <=> (1) PPi[0] + (1) AMP[0] + (1) C26-9-ene-CoA[0]
A72	Long-chain-fatty-acid--CoA ligase 3	m4(cpd00002)[0] m31(cpd00010)[0] m1286[0] => m38(cpd00018)[0] m39(cpd00012)[0] m325(cpd16796)[0]	N	N	N	N	frxn00026	(1) ATP[0] + (1) CoA[0] + (1) C22-acid[0] <=> (1) PPi[0] + (1) AMP[0] + (1) C22-CoA[0]
A73	Long-chain-fatty-acid--CoA ligase 3	m4(cpd00002)[0] m31(cpd00010)[0] m783(cpd16797)[0] => m38(cpd00018)[0] m39(cpd00012)[0] m327(cpd16798)[0]	N	N	Y	Y	rxn12945	(1) ATP[0] + (1) CoA[0] + (1) H+[0] + (1) C24-acid[0] <= (1) PPi[0] + (1) AMP[0] + (1) C24-CoA[0]
A74	Long-chain-fatty-acid--CoA ligase 3	m4(cpd00002)[0] m31(cpd00010)[0] m784(cpd16799)[0] => m38(cpd00018)[0] m39(cpd00012)[0] m865(cpd13404)[0]	N	N	Y	Y	rxn12946	(1) ATP[0] + (1) CoA[0] + (1) C26-acid[0] <=> (1) PPi[0] + (1) AMP[0] + (1) C26-CoA[0]
A75	Acyl-coenzyme A oxidase	m726(cpd16833)[0] => m1287[0]	N	N	N	N	frxn00078	
A76	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m580(cpd00005)[0] m1287[0] => m482(cpd00004)[0] m578(cpd00006)[0] m1288[0]	N	N	N	N	frxn00079	
A77	3-ketoacyl-CoA thiolase, peroxisomal	m195(cpd00010)[0] m1288[0] => m193(cpd00022)[0] m376(cpd01260)[0]	N	N	N	N	frxn00080	
A78	Acyl-coenzyme A oxidase	m731(cpd16835)[0] => m1289[0]	N	N	N	N	frxn00081	
A79	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m1289[0] => m482(cpd00004)[0] m1290[0]	N	N	N	N	frxn00082	
A80	3-ketoacyl-CoA thiolase, peroxisomal	m195(cpd00010)[0] m1290[0] => m193(cpd00022)[0] m436(cpd16830)[0]	N	N	N	N	frxn00083	
A81	Acyl-coenzyme A oxidase	m725(cpd16837)[0] => m1291[0]	N	N	N	N	frxn00084	
A82	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m1291[0] => m482(cpd00004)[0] m1292[0]	N	N	N	N	frxn00085	
A83	3-ketoacyl-CoA thiolase, peroxisomal	m195(cpd00010)[0] m1292[0] => m193(cpd00022)[0] m432(cpd16808)[0]	N	N	N	N	frxn00086	
A84	Acyl-coenzyme A oxidase	m192(cpd00007)[0] m1293(cpd16795)[0] => m191(cpd00025)[0] m1294(cpd16838)[0]	N	N	N	Y	frxn00087	
A85	Acyl-coenzyme A oxidase	m192(cpd00007)[0] m1295(cpd16796)[0] => m191(cpd00025)[0] m1296(cpd16839)[0]	N	N	N	Y	frxn00088	
A86	Acyl-coenzyme A oxidase	m192(cpd00007)[0] m438(cpd16798)[0] => m191(cpd00025)[0] m1297(cpd16840)[0]	N	N	N	Y	frxn00089	
A87	Acyl-coenzyme A oxidase	m192(cpd00007)[0] m440(cpd13404)[0] => m191(cpd00025)[0] m1298(cpd16841)[0]	N	N	N	Y	frxn00090	
A88	Acyl-coenzyme A oxidase	m192(cpd00007)[0] m1299[0] => m191(cpd00025)[0] m1300[0]	N	N	N	N	frxn00091	
A89	Acyl-coenzyme A oxidase	m192(cpd00007)[0] m1301[0] => m191(cpd00025)[0] m1302[0]	N	N	N	N	frxn00092	
A90	Acyl-coenzyme A oxidase	m192(cpd00007)[0] m1303[0] => m191(cpd00025)[0] m1304[0]	N	N	N	N	frxn00093	
A91	Acyl-coenzyme A oxidase	m1294(cpd16838)[0] => m1305(cpd16772)[0]	N	N	Y	Y	rxn13166	(1) 3-hydroxy-C20-CoA[0] <=> (1) trans-2-C20-CoA[0]
A92	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m1305(cpd16772)[0] => m482(cpd00004)[0] m1306(cpd16784)[0]	N	N	N	Y	frxn00094	
A93	3-ketoacyl-CoA thiolase, peroxisomal	m195(cpd00010)[0] m1306(cpd16784)[0] => m193(cpd00022)[0] m430(cpd00327)[0]	N	N	N	Y	frxn00095	
A94	Acyl-coenzyme A oxidase	m1296(cpd16839)[0] => m1307(cpd16773)[0]	N	N	N	Y	frxn00096	
A95	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m1307(cpd16773)[0] => m482(cpd00004)[0] m1308(cpd16785)[0]	N	N	N	Y	frxn00097	
A96	3-ketoacyl-CoA thiolase, peroxisomal	m195(cpd00010)[0] m1308(cpd16785)[0] => m193(cpd00022)[0] m1293(cpd16795)[0]	N	N	N	Y	frxn00098	
A97	Acyl-coenzyme A oxidase	m1297(cpd16840)[0] => m1309(cpd16774)[0]	N	N	N	Y	frxn00099	
A98	D-3-hydroxyacyl-CoA dehydrogenase	m480(cpd00003)[0] m1309(cpd16774)[0] => m482(cpd00004)[0] m1310(cpd16786)[0]	N	N	N	Y	frxn00100	
