ID	NAMES	EQUATION
A28		m1262[0] => m2[0] m115[0]
A29		m1263[0] => m162[0] m1264[0]
A30		m1264[0] => m162[0] m1265[0]
A31		m1265[0] => m162[0] m1266[0]
A32		m1266[0] => (4) m570[0] m1267[0]
A33	cisprenyl tranferase	(13) m344[0] m346[0] => (13) m39[0] m1268[0]
A34	isoprenoid phosphatase	m1268[0] => m39[0] m1269[0]
A35	polyprenol reductase	m1270[0] => m53[0] m815[0]
A36		m1266[0] => (4) m570[0] m1271[0]
A37		m107[0] m1271[0] => m44[0] m1272[0]
A38		(6) m107[0] m1272[0] => (6) m44[0] m1273[0]
A39		(3) m107[0] m1273[0] => (3) m44[0] m1274[0]
A40		m107[0] m1274[0] => m44[0] m1275[0]
A41		m107[0] m1275[0] => m44[0] m1276[0]
A42	dihydoorotic acid (ubiquinone-6)	m774[0] m873[1] => m773[0] m870[1]
A43	dihydoorotic acid dehydrogenase	m271[0] m873[0] => m270[0] m870[0]
A44	Fumarate dependent DHORD	m47[0] m873[0] => m575[0] m870[0]
A45	dihydroorotate dehydrogenase	m63[0] m873[0] => m65[0] m870[0]
A48		m36[0] m291[0] m540[0] => m34[0] m216[0] m593[0] m639[0]
A49	malate synthase	m28[0] m574[0] => m31[0] m267[0]
A50	5-aminolevulinate trasnport	m549[0] => m542[1]
A51	protoporphyrinogen trasnport	m545[0] => m546[1]
A52	heme O synthase	m346[0] m548[1] => m210[1] m791[1]
A53		m737[0] => m241[1]
A54		m63[0] m751[0] => m65[0] m896[0]
A55		m1070[0] => m1068[1]
A56	nucleoside-diphosphatase (UDP)	m339[0] => m2[0] m235[0]
A57	nucleoside-diphosphatase (UDP)	m211[0] => m2[0] m339[0]
A58	4-Aminobenzoate mitochondrial transport via diffusion	m964[0] => m1277[1]
A59	inosinate kinase	m4[0] m43[0] => m1[0] m70[0]
A60		m313[0] => m85[0] m685[0]
A61		m684[0] => m506[0] m683[0]
A62		m1241[0] => m683[0] m1278[0]
A63	Lysophospholipase NTE1	m1242[0] => m683[0] m1241[0]
A64	Glycerophosphodiester phosphodiesterase GDE1	m1278[0] => m507[0] m913[0]
A65	Acyl-CoA desaturase 1	m271[0] m323[0] => m1279[0]
A66	Acyl-CoA desaturase 1	m271[0] m327[0] => m1280[0]
A67	Acyl-CoA desaturase 1	m271[0] m865[0] => m1281[0]
A68	Long-chain-fatty-acid--CoA ligase 3	m4[0] m31[0] m1282[0] => m38[0] m39[0] m323[0]
A69	Long-chain-fatty-acid--CoA ligase 4	m4[0] m31[0] m1283[0] => m38[0] m39[0] m1279[0]
A70	Long-chain-fatty-acid--CoA ligase 4	m4[0] m31[0] m1284[0] => m38[0] m39[0] m1280[0]
A71	Long-chain-fatty-acid--CoA ligase 4	m4[0] m31[0] m1285[0] => m38[0] m39[0] m1281[0]
A72	Long-chain-fatty-acid--CoA ligase 3	m4[0] m31[0] m1286[0] => m38[0] m39[0] m325[0]
A73	Long-chain-fatty-acid--CoA ligase 3	m4[0] m31[0] m783[0] => m38[0] m39[0] m327[0]
A74	Long-chain-fatty-acid--CoA ligase 3	m4[0] m31[0] m784[0] => m38[0] m39[0] m865[0]
A75	Acyl-coenzyme A oxidase	m726[0] => m1287[0]
A76	D-3-hydroxyacyl-CoA dehydrogenase	m480[0] m580[0] m1287[0] => m482[0] m578[0] m1288[0]
A77	3-ketoacyl-CoA thiolase, peroxisomal	m195[0] m1288[0] => m193[0] m376[0]
A78	Acyl-coenzyme A oxidase	m731[0] => m1289[0]
A79	D-3-hydroxyacyl-CoA dehydrogenase	m480[0] m1289[0] => m482[0] m1290[0]
A80	3-ketoacyl-CoA thiolase, peroxisomal	m195[0] m1290[0] => m193[0] m436[0]
A81	Acyl-coenzyme A oxidase	m725[0] => m1291[0]
A82	D-3-hydroxyacyl-CoA dehydrogenase	m480[0] m1291[0] => m482[0] m1292[0]
A83	3-ketoacyl-CoA thiolase, peroxisomal	m195[0] m1292[0] => m193[0] m432[0]
A84	Acyl-coenzyme A oxidase	m192[0] m1293[0] => m191[0] m1294[0]
A85	Acyl-coenzyme A oxidase	m192[0] m1295[0] => m191[0] m1296[0]
A86	Acyl-coenzyme A oxidase	m192[0] m438[0] => m191[0] m1297[0]
A87	Acyl-coenzyme A oxidase	m192[0] m440[0] => m191[0] m1298[0]
A88	Acyl-coenzyme A oxidase	m192[0] m1299[0] => m191[0] m1300[0]
A89	Acyl-coenzyme A oxidase	m192[0] m1301[0] => m191[0] m1302[0]
A90	Acyl-coenzyme A oxidase	m192[0] m1303[0] => m191[0] m1304[0]
A91	Acyl-coenzyme A oxidase	m1294[0] => m1305[0]
A92	D-3-hydroxyacyl-CoA dehydrogenase	m480[0] m1305[0] => m482[0] m1306[0]
A93	3-ketoacyl-CoA thiolase, peroxisomal	m195[0] m1306[0] => m193[0] m430[0]
A94	Acyl-coenzyme A oxidase	m1296[0] => m1307[0]
A95	D-3-hydroxyacyl-CoA dehydrogenase	m480[0] m1307[0] => m482[0] m1308[0]
A96	3-ketoacyl-CoA thiolase, peroxisomal	m195[0] m1308[0] => m193[0] m1293[0]
A97	Acyl-coenzyme A oxidase	m1297[0] => m1309[0]
A98	D-3-hydroxyacyl-CoA dehydrogenase	m480[0] m1309[0] => m482[0] m1310[0]
A99	3-ketoacyl-CoA thiolase, peroxisomal	m195[0] m1310[0] => m193[0] m1295[0]
AAC1	ADP,ATP carrier protein 1	m1[0] m2[0] m3[1] => m4[0] m5[1] m6[1] m7[1]
AAT1_1	Aspartate aminotransferase, mitochondrial	m8[0] m9[0] => m10[0] m11[0]
AAT1_2	Aspartate aminotransferase, mitochondrial	m12[0] m13[0] => m14[0] m15[0]
AAT2_1	Aspartate aminotransferase, cytoplasmic	m13[0] m16[0] => m14[0] m17[0]
AAT2_3	Aspartate aminotransferase, peroxisomal	m18[0] m19[0] => m20[0] m21[0]
AAT2_4	Aspartate aminotransferase, peroxisomal	m18[0] m22[0] => m21[0] m23[0]
ABZ1	Aminodeoxychorismate synthase	m24[0] m25[0] => m13[0] m26[0]
ACALxtI	Uptake of acetaldehyde	m1082[0] => m1043[1]
ACALxtO	Excretion of acetaldehyde	m1043[0] => m1082[1]
ACC1	Acetyl-CoA carboxylase	m4[0] m27[0] m28[0] => m1[0] m2[0] m29[0]
ACH1	Acetyl-CoA hydrolase	m28[0] => m30[0] m31[0]
ACO1	Aconitate hydratase, mitochondrial	m32[0] => m33[0]
ACO1c	Aconitate hydratase, mitochondrial	m265[0] => m269[0]
ACS1	Acetyl-coenzyme A synthetase 1	m4[0] m30[0] m31[0] => m28[0] m38[0] m39[0]
ACxtI	Uptake of acetate	m1083[0] => m75[1]
ACxtO	Excretion of acetate	m75[0] => m1083[1]
ADE1	Phosphoribosylaminoimidazole-succinocarboxamide synthase	m4[0] m17[0] m40[0] => m1[0] m2[0] m41[0]
ADE12	Adenylosuccinate synthetase	m17[0] m42[0] m43[0] => m2[0] m44[0] m45[0]
ADE13_1	Adenylosuccinate lyase	m41[0] => m46[0] m47[0]
ADE13_2	Adenylosuccinate lyase	m45[0] => m38[0] m47[0]
ADE16_1	Phosphoribosylaminoimidazolecarboxamide formyltransferase	m46[0] m48[0] => m49[0] m50[0]
ADE16_2	IMP cyclohydrolase	m49[0] => m43[0]
ADE2	Phosphoribosylaminoimidazole carboxylase	m40[0] => m27[0] m51[0]
ADE3_1	Methylenetetrahydrofolate dehydrogenase	m52[0] m53[0] => m54[0] m55[0]
ADE3_2	Formyltetrahydrofolate synthetase	m4[0] m50[0] m56[0] => m1[0] m2[0] m48[0]
ADE3_3	Methenyltetrahydrofolate cyclohydrolase	m54[0] => m48[0]
ADE4	Amidophosphoribosyltransferase	m24[0] m57[0] => m13[0] m39[0] m58[0]
ADE5_7_1	Phosphoribosylamine--glycine ligase	m4[0] m58[0] m59[0] => m1[0] m2[0] m60[0]
ADE5_7_2	Phosphoribosylformylglycinamidine cyclo-ligase	m4[0] m61[0] => m1[0] m2[0] m51[0]
ADE6	Phosphoribosylformylglycinamidine synthase	m4[0] m24[0] m62[0] => m1[0] m2[0] m13[0] m61[0]
ADE8	Phosphoribosylglycinamide formyltransferase	m48[0] m60[0] => m50[0] m62[0]
ADH1	Alcohol dehydrogenase 1	m63[0] m64[0] => m65[0] m66[0]
ADH3	Alcohol dehydrogenase 3, mitochondrial	m36[0] m67[0] => m34[0] m68[0]
ADI1	acireductone dioxygenase	m271[0] m874[0] => m56[0] m181[0]
ADK1_1	Adenylate kinase cytosolic	m4[0] m38[0] => (2) m1[0]
ADK1_2	Adenylate kinase cytosolic	m38[0] m42[0] => m1[0] m44[0]
ADK1_3	Adenylate kinase cytosolic	m38[0] m69[0] => m1[0] m70[0]
ADK2_1	Adenylate kinase 2	m3[0] m71[0] => (2) m5[0]
ADK2_2	Adenylate kinase 2	m71[0] m72[0] => m5[0] m73[0]
ADNxtI	Uptake of adenosine	m1084[0] => m945[1]
ADNxtO	Excretion of adenosine	m945[0] => m1084[1]
ADY2	Acetate transporter	m75[0] => m30[1]
ADxtI	Uptake of adenine	m1085[0] => m447[1]
ADxtO	Excretion of adenine	m447[0] => m1085[1]
AGC1_1	Mitochondrial aspartate-glutamate transporter AGC1	m13[0] => m6[1] m8[1]
AGC1_2	Mitochondrial aspartate-glutamate transporter AGC1	m17[0] => m6[1] m11[1]
AGP1_1	General amino acid permease AGP1	m76[0] => m13[1]
AGP1_10	General amino acid permease AGP1	m77[0] => m15[1]
AGP1_11	General amino acid permease AGP1	m78[0] => m79[1]
AGP1_12	General amino acid permease AGP1	m80[0] => m81[1]
AGP1_13	General amino acid permease AGP1	m82[0] => m83[1]
AGP1_2	General amino acid permease AGP1	m84[0] => m85[1]
AGP1_3	General amino acid permease AGP1	m86[0] => m87[1]
AGP1_4	General amino acid permease AGP1	m88[0] => m24[1]
AGP1_5	General amino acid permease AGP1	m89[0] => m90[1]
AGP1_6	General amino acid permease AGP1	m91[0] => m92[1]
AGP1_7	General amino acid permease AGP1	m93[0] => m94[1]
AGP1_8	General amino acid permease AGP1	m95[0] => m96[1]
AGP1_9	General amino acid permease AGP1	m97[0] => m98[1]
AGP2	General amino acid permease AGP2	m99[0] => m100[1]
AGP3_2	General amino acid permease AGP3	m101[0] => m17[1]
AKGxtI	Uptake of 2-oxoglutarate	m1086[0] => m996[1]
AKGxtO	Excretion of 2-oxoglutarate	m996[0] => m1086[1]
ALA1	Alanyl-tRNA synthetase, cytoplasmic	m4[0] m85[0] m102[0] => m38[0] m39[0] m103[0]
ALAVxtI	Uptake of 5-aminolevulinate	m1087[0] => m869[1]
ALAVxtO	Excretion of 5-aminolevulinate	m869[0] => m1087[1]
ALAxtI	Uptake of L-alanine	m1088[0] => m84[1]
ALAxtO	Excretion of L-alanine	m84[0] => m1088[1]
ALD2	Aldehyde dehydrogenase [NAD(P)+] 1	m63[0] m66[0] => m30[0] m65[0]
ALD4_1	Potassium-activated aldehyde dehydrogenase, mitochondrial	m36[0] m68[0] => m34[0] m104[0]
ALD4_2	Potassium-activated aldehyde dehydrogenase, mitochondrial	m68[0] m105[0] => m104[0] m106[0]
ALD6	Magnesium-activated aldehyde dehydrogenase, cytosolic	m53[0] m66[0] => m30[0] m55[0]
ALG1	Mannosyltransferase	m107[0] m108[0] => m44[0] m109[0]
ALG11_1	alpha-1,2-mannosyltransferase	m107[0] m110[0] => m44[0] m111[0]
ALG11_2	alpha-1,2-mannosyltransferase	m107[0] m111[0] => m44[0] m112[0]
ALG12	alpha-1,6-mannosyltransferase	m113[0] m114[0] => m115[0] m116[0]
ALG13	UDP-GlcNAc transferase	m123[0] m125[0] => m108[0] m120[0]
ALG2_1	alpha-1,3-mannosyltransferase	m107[0] m109[0] => m44[0] m117[0]
ALG2_2	alpha-1,6-mannosyltransferase	m107[0] m117[0] => m44[0] m110[0]
ALG3	Dolichol-P-Man dependent alpha(1-3) mannosyltransferase	m112[0] m113[0] => m115[0] m118[0]
ALG5	UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase	m115[0] m119[0] => m120[0] m121[0]
ALG6	glucosyltransferase	m116[0] m121[0] => m115[0] m122[0]
ALG7	UDP-N-acetyl-glucosamine-1-P transferase	m115[0] m123[0] => m124[0] m125[0]
ALG8	alpha-1,3-glucosyltransferase	m121[0] m122[0] => m115[0] m126[0]
ALG9_1	alpha-1,2-mannosyltransferase	m113[0] m118[0] => m114[0] m115[0]
ALG9_2	alpha-1,2-mannosyltransferase	m113[0] m116[0] => m115[0] m127[0]
ALP1	Basic amino-acid permease	m128[0] => m129[1]
AMD1_1	AMP deaminase	m38[0] => m43[0] m130[0]
AMD1_2	AMP deaminase	m38[0] => m131[0] m132[0]
AMGxtI	Uptake of methylglucoside	m1089[0] => m997[1]
AMGxtO	Excretion of methylglucoside	m997[0] => m1089[1]
AONAxtI	Uptake of 8-amino-7-oxononanoate	m1090[0] => m1049[1]
AONAxtO	Excretion of 8-amino-7-oxononanoate	m1049[0] => m1090[1]
APA1_1	5',5'''-P-1,P-4-tetraphosphate phosphorylase	m1[0] m42[0] => m2[0] m133[0]
APA1_2	5',5'''-P-1,P-4-tetraphosphate phosphorylase	m42[0] m44[0] => m2[0] m134[0]
APA1_3	ADP-sulfurylase	m1[0] m135[0] => m2[0] m136[0]
APA2	ATP adenylyltransferase	m1[0] m4[0] => m2[0] m133[0]
APE2	L-cysteinylglycine dipeptidase	m137[0] => m59[0] m138[0]
APT1	Adenine phosphoribosyltransferase 1	m57[0] m132[0] => m38[0] m39[0]
ARA1_1	D-arabinose dehydrogenase [NAD(P)+] heavy chain	m63[0] m139[0] => m65[0] m140[0]
ARA1_2	D-arabinose dehydrogenase [NAD(P)+] heavy chain	m53[0] m139[0] => m55[0] m140[0]
ARABxtI	Uptake of D-arabinose	m1091[0] => m1001[1]
ARABxtO	Excretion of D-arabinose	m1001[0] => m1091[1]
ARE2	Sterol O-acyltransferase 2	m141[0] m142[0] => m31[0] m143[0]
ARG1	Argininosuccinate synthase	m4[0] m17[0] m144[0] => m38[0] m39[0] m145[0]
ARG3	Ornithine carbamoyltransferase	m146[0] m147[0] => m2[0] m144[0]
ARG4	Argininosuccinate lyase	m145[0] => m47[0] m129[0]
ARG5_1	Acetylglutamate kinase	m3[0] m148[0] => m5[0] m149[0]
ARG5_2	N-acetyl-gamma-glutamyl-phosphate reductase	m106[0] m149[0] => m7[0] m105[0] m150[0]
ARG8	Acetylornithine aminotransferase, mitochondrial	m8[0] m150[0] => m10[0] m151[0]
ARGxtI	Uptake of L-arginine	m1092[0] => m128[1]
ARGxtO	Excretion of L-arginine	m128[0] => m1092[1]
ARO1_1	3-dehydroquinate synthase	m152[0] => m2[0] m153[0]
ARO1_2	3-dehydroquinate dehydratase	m153[0] => m154[0]
ARO1_3	Shikimate dehydrogenase	m55[0] m154[0] => m53[0] m155[0]
ARO1_4	Shikimate kinase	m4[0] m155[0] => m1[0] m156[0]
ARO1_5	3-phosphoshikimate 1-carboxyvinyltransferase	m156[0] m157[0] => m2[0] m158[0]
ARO2	Chorismate synthase	m158[0] => m2[0] m25[0]
ARO3	Phospho-2-keto-3-deoxyheptonate aldolase	m157[0] m159[0] => m2[0] m152[0]
ARO7	Chorismate mutase	m25[0] => m160[0]
ARO8	Aromatic amino acid aminotransferase 1	m12[0] m13[0] => m14[0] m15[0]
ASN1	Asparagine synthetase [glutamine-hydrolyzing] 1	m4[0] m17[0] m24[0] => m13[0] m38[0] m39[0] m87[0]
ASNxtI	Uptake of L-asparagine	m1093[0] => m86[1]
ASNxtO	Excretion of L-asparagine	m86[0] => m1093[1]
ASP1	L-asparaginase 1	m87[0] => m17[0] m130[0]
ASPxtI	Uptake of L-aspartate	m1094[0] => m101[1]
ASPxtO	Excretion of L-aspartate	m101[0] => m1094[1]
ATH1	Vacuolar acid trehalase	m161[0] => (2) m162[0]
ATNxtI	Uptake of allantoin	m1095[0] => m280[1]
ATNxtO	Excretion of allantoin	m280[0] => m1095[1]
ATP1	ATP synthase complex, mitochondrial	m5[0] m7[0] => m3[0] (3) m6[0]
ATTxtI	Uptake of allantoate	m1096[0] => m1097[1]
ATTxtO	Excretion of allantoate	m1097[0] => m1096[1]
AUR1_1	Aureobasidin A resistance protein	m163[0] m164[0] => m165[0] m166[0]
AUR1_2	Aureobasidin A resistance protein	m163[0] m167[0] => m165[0] m168[0]
AUS1_1	ATP-dependent permease AUS1	m904[0] => m142[1]
AUS1_2	ATP-dependent permease AUS1	m905[0] => m353[1]
AUS1_3	ATP-dependent permease AUS1	m906[0] => m335[1]
AUS1_4	ATP-dependent permease AUS1	m907[0] => m347[1]
AUS1_5	ATP-dependent permease AUS1	m908[0] => m341[1]
AUS1_6	ATP-dependent permease AUS1	m909[0] => m342[1]
AUS1_8	ATP-dependent permease AUS1	m910[0] => m355[1]
AYR1	NADPH-dependent 1-acyldihydroxyacetone phosphate reductase	m53[0] m169[0] => m55[0] m170[0]
BAP2_1	Leu/Val/Ile amino-acid permease	m171[0] => m138[1]
BAP2_6	Leu/Val/Ile amino-acid permease	m172[0] => m173[1]
BAT1_1	Branched-chain-amino-acid aminotransferase, mitochondrial	m8[0] m174[0] => m10[0] m175[0]
BAT1_2	Branched-chain-amino-acid aminotransferase, mitochondrial	m8[0] m176[0] => m10[0] m177[0]
BAT2_1	Branched-chain-amino-acid aminotransferase, cytosolic	m13[0] m178[0] => m14[0] m92[0]
BAT2_2	Branched-chain-amino-acid aminotransferase, cytosolic	m13[0] m179[0] => m14[0] m79[0]
BAT2_3	Branched-chain-amino-acid aminotransferase, cytosolic	m13[0] m180[0] => m14[0] m94[0]
BAT2_4	Branched-chain-amino-acid aminotransferase, cytosolic	m13[0] m181[0] => m14[0] m96[0]
BGL2	Glucan 1,3-beta-glucosidase	m182[0] => m162[0]
BMxtI	Uptake of biomass	m1098[0] => m1099[1]
BMxtO	Excretion of biomass	m1099[0] => m1098[1]
BNA1	3-hydroxyanthranilate 3,4-dioxygenase	m271[0] m898[0] => m911[0]
BTDtRR	(R,R)-butanediol transport	m965[0] => m966[1]
BTxtI	Uptake of biotin	m1100[0] => m877[1]
BTxtO	Excretion of biotin	m877[0] => m1100[1]
C100xtI	Uptake of decanoic acid	m1101[0] => m1075[1]
C100xtO	Excretion of decanoic acid	m1075[0] => m1101[1]
C120xtI	Uptake of lauric acid	m1102[0] => m1076[1]
C120xtO	Excretion of lauric acid	m1076[0] => m1102[1]
C140xtI	Uptake of myristic acid	m1103[0] => m1036[1]
C140xtO	Excretion of myristic acid	m1036[0] => m1103[1]
C141xtI	Uptake of tetradecanoyl-9-ene acid	m1104[0] => m1037[1]
C141xtO	Excretion of tetradecanoyl-9-ene acid	m1037[0] => m1104[1]
C160xtI	Uptake of palmitic acid	m1105[0] => m1038[1]
C160xtO	Excretion of palmitic acid	m1038[0] => m1105[1]
C161xtI	Uptake of hexadecanoyl-9-ene acid	m1106[0] => m1039[1]
C161xtO	Excretion of hexadecanoyl-9-ene acid	m1039[0] => m1106[1]
C180xtI	Uptake of stearic acid	m1107[0] => m1040[1]
C180xtO	Excretion of stearic acid	m1040[0] => m1107[1]
C181xtI	Uptake of octadecanoyl-9-ene acid	m1108[0] => m1041[1]
C181xtO	Excretion of octadecanoyl-9-ene acid	m1041[0] => m1108[1]
C24xtI	Uptake of C24 acid	m1109[0] => m1077[1]
C24xtO	Excretion of C24 acid	m1077[0] => m1109[1]
C26xtI	Uptake of C26 acid	m1110[0] => m1078[1]
C26xtO	Excretion of C26 acid	m1078[0] => m1110[1]
CAB1	Pantothenate kinase	m4[0] m183[0] => m1[0] m184[0]
CAB2	phosphopantothenoylcysteine synthetase	m138[0] m184[0] => m185[0]
CAB3	Phosphopantothenate-cysteine decarboxylase	m185[0] => m27[0] m186[0]
CAB4	Phospho-pantethiene adenylyltransferase	m4[0] m186[0] => m39[0] m187[0]
CAB5	Dephosphocoa kinase	m4[0] m187[0] => m1[0] m31[0]
CAN1_2	Arginine permease	m188[0] => m146[1]
CAR1	Arginase	m129[0] => m146[0] m189[0]
CAR2	Ornithine aminotransferase	m14[0] m146[0] => m13[0] m190[0]
CARxtI	Uptake of carnitinium	m1111[0] => m99[1]
CARxtO	Excretion of carnitinium	m99[0] => m1111[1]
CAT2	Carnitine O-acetyltransferase, peroxisomal	m193[0] m194[0] => m195[0] m196[0]
CBIOMASS	Biomass production, carbon limited	(59.276) m4[0] (0.268) m13[0] (0.096481) m15[0] (0.17152) m17[0] (0.268) m24[0] (0.051) m38[0] (0.32518) m59[0] (0.25728) m79[0] (0.25371) m81[0] (0.19653) m83[0] (0.35734) m85[0] (0.17152) m87[0] (0.075041) m90[0] (0.17152) m92[0] (0.25014) m94[0] (0.050027) m96[0] (0.11435) m98[0] (0.067) m124[0] (0.13579) m129[0] (0.02) m135[0] (0.04288) m138[0] (0.023371) m161[0] (0.028) m173[0] (1.1358) m182[0] (0.003587) m202[0] (0.05) m235[0] (0.002432) m283[0] (0.12864) m503[0] (0.23942) m505[0] (0.51852) m510[0] (0.051) m537[0] (0.82099) m706[0] (0.002432) m916[0] (0.003587) m931[0] m1331[0] => (59.276) m1[0] (59.305) m2[0] m1332[0]
CDA1	Chitin deacetylase 1	m197[0] => m30[0] m198[0]
