ID	Name	Reversible	Reactants	Products	E.C.	Pathway
R_ADE3_2	Formyltetrahydrofolate synthetase	false	M_m4[1];M_m50[1];M_m56[1];	M_m1[1];M_m2[1];M_m48[1];			
R_ADE3_3	Methenyltetrahydrofolate cyclohydrolase	true	M_m54[1];	M_m48[1];			
R_ADE4	Amidophosphoribosyltransferase	false	M_m24[1];M_m57[1];	M_m13[1];M_m39[1];M_m58[1];			
R_ADE5_7_1	Phosphoribosylamine--glycine ligase	true	M_m4[1];M_m58[1];M_m59[1];	M_m1[1];M_m2[1];M_m60[1];			
R_ADE5_7_2	Phosphoribosylformylglycinamidine cyclo-ligase	false	M_m4[1];M_m61[1];	M_m1[1];M_m2[1];M_m51[1];			
R_ADE6	Phosphoribosylformylglycinamidine synthase	false	M_m4[1];M_m24[1];M_m62[1];	M_m1[1];M_m2[1];M_m13[1];M_m61[1];			
R_ADE8	Phosphoribosylglycinamide formyltransferase	false	M_m48[1];M_m60[1];	M_m50[1];M_m62[1];			
R_ADH1	Alcohol dehydrogenase 1	true	M_m63[1];M_m64[1];	M_m65[1];M_m66[1];			
R_ADH3	Alcohol dehydrogenase 3, mitochondrial	true	M_m36[1];M_m67[1];	M_m34[1];M_m68[1];			
R_ADK1_1	Adenylate kinase cytosolic	true	M_m4[1];M_m38[1];	M_m1[2];			
R_ADK1_2	Adenylate kinase cytosolic	true	M_m38[1];M_m42[1];	M_m1[1];M_m44[1];			
R_ADK1_3	Adenylate kinase cytosolic	true	M_m38[1];M_m69[1];	M_m1[1];M_m70[1];			
R_ADK2_1	Adenylate kinase 2	true	M_m3[1];M_m71[1];	M_m5[2];			
R_ADK2_2	Adenylate kinase 2	true	M_m71[1];M_m72[1];	M_m5[1];M_m73[1];			
R_ADY2	Acetate transporter	true	M_m75[1];	M_m30[1];			
R_AGC1_1	Mitochondrial aspartate-glutamate transporter AGC1	true	M_m13[1];	M_m6[1];M_m8[1];			
R_AGC1_2	Mitochondrial aspartate-glutamate transporter AGC1	true	M_m17[1];	M_m6[1];M_m11[1];			
R_AGP1_1	General amino acid permease AGP1	true	M_m76[1];	M_m13[1];			
R_AGP1_10	General amino acid permease AGP1	true	M_m77[1];	M_m15[1];			
R_AGP1_11	General amino acid permease AGP1	true	M_m78[1];	M_m79[1];			
R_AGP1_12	General amino acid permease AGP1	true	M_m80[1];	M_m81[1];			
R_AGP1_13	General amino acid permease AGP1	true	M_m82[1];	M_m83[1];			
R_AGP1_2	General amino acid permease AGP1	true	M_m84[1];	M_m85[1];			
R_AGP1_3	General amino acid permease AGP1	true	M_m86[1];	M_m87[1];			
R_AGP1_4	General amino acid permease AGP1	true	M_m88[1];	M_m24[1];			
R_AGP1_5	General amino acid permease AGP1	true	M_m89[1];	M_m90[1];			
R_AGP1_6	General amino acid permease AGP1	true	M_m91[1];	M_m92[1];			
R_AGP1_7	General amino acid permease AGP1	true	M_m93[1];	M_m94[1];			
R_AGP1_8	General amino acid permease AGP1	true	M_m95[1];	M_m96[1];			
R_AGP1_9	General amino acid permease AGP1	true	M_m97[1];	M_m98[1];			
R_AGP2	General amino acid permease AGP2	true	M_m99[1];	M_m100[1];			
R_AGP3_2	General amino acid permease AGP3	true	M_m101[1];	M_m17[1];			
R_ALA1	Alanyl-tRNA synthetase, cytoplasmic	false	M_m4[1];M_m85[1];M_m102[1];	M_m38[1];M_m39[1];M_m103[1];			
R_ALD2	Aldehyde dehydrogenase [NAD(P)+] 1	false	M_m63[1];M_m66[1];	M_m30[1];M_m65[1];			
R_ALD4_1	Potassium-activated aldehyde dehydrogenase, mitochondrial	false	M_m36[1];M_m68[1];	M_m34[1];M_m104[1];			
R_ALD4_2	Potassium-activated aldehyde dehydrogenase, mitochondrial	false	M_m68[1];M_m105[1];	M_m104[1];M_m106[1];			
R_ALD6	Magnesium-activated aldehyde dehydrogenase, cytosolic	false	M_m53[1];M_m66[1];	M_m30[1];M_m55[1];			
R_ALG1	Mannosyltransferase	false	M_m107[1];M_m108[1];	M_m44[1];M_m109[1];			
R_ALG11_1	alpha-1,2-mannosyltransferase	false	M_m107[1];M_m110[1];	M_m44[1];M_m111[1];			
R_ALG11_2	alpha-1,2-mannosyltransferase	false	M_m107[1];M_m111[1];	M_m44[1];M_m112[1];			
R_ALG12	alpha-1,6-mannosyltransferase	false	M_m113[1];M_m114[1];	M_m115[1];M_m116[1];			
R_ALG2_1	alpha-1,3-mannosyltransferase	false	M_m107[1];M_m109[1];	M_m44[1];M_m117[1];			
R_ALG2_2	alpha-1,6-mannosyltransferase	false	M_m107[1];M_m117[1];	M_m44[1];M_m110[1];			
R_ALG3	Dolichol-P-Man dependent alpha(1-3) mannosyltransferase	false	M_m112[1];M_m113[1];	M_m115[1];M_m118[1];			
R_ALG5	UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase	false	M_m115[1];M_m119[1];	M_m120[1];M_m121[1];			
R_ALG6	glucosyltransferase	false	M_m116[1];M_m121[1];	M_m115[1];M_m122[1];			
R_ALG7	UDP-N-acetyl-glucosamine-1-P transferase	false	M_m115[1];M_m123[1];	M_m124[1];M_m125[1];			
R_ALG8	alpha-1,3-glucosyltransferase	false	M_m121[1];M_m122[1];	M_m115[1];M_m126[1];			
R_ALG9_1	alpha-1,2-mannosyltransferase	false	M_m113[1];M_m118[1];	M_m114[1];M_m115[1];			
R_ALG9_2	alpha-1,2-mannosyltransferase	false	M_m113[1];M_m116[1];	M_m115[1];M_m127[1];			
R_ALP1	Basic amino-acid permease	true	M_m128[1];	M_m129[1];			
R_AMD1_1	AMP deaminase	false	M_m38[1];	M_m43[1];M_m130[1];			
R_AMD1_2	AMP deaminase	false	M_m38[1];	M_m131[1];M_m132[1];			
R_APA1_1	5',5'''-P-1,P-4-tetraphosphate phosphorylase	false	M_m1[1];M_m42[1];	M_m2[1];M_m133[1];			
R_APA1_2	5',5'''-P-1,P-4-tetraphosphate phosphorylase	false	M_m42[1];M_m44[1];	M_m2[1];M_m134[1];			
R_APA1_3	ADP-sulfurylase	true	M_m1[1];M_m135[1];	M_m2[1];M_m136[1];			
R_APA2	ATP adenylyltransferase	false	M_m1[1];M_m4[1];	M_m2[1];M_m133[1];			
R_APE2	L-cysteinylglycine dipeptidase	true	M_m137[1];	M_m59[1];M_m138[1];			
R_ARA1_1	D-arabinose dehydrogenase [NAD(P)+] heavy chain	false	M_m63[1];M_m139[1];	M_m65[1];M_m140[1];			
R_ARA1_2	D-arabinose dehydrogenase [NAD(P)+] heavy chain	false	M_m53[1];M_m139[1];	M_m55[1];M_m140[1];			
R_ARE2	Sterol O-acyltransferase 2	false	M_m141[1];M_m142[1];	M_m31[1];M_m143[1];			
R_ARG1	Argininosuccinate synthase	true	M_m4[1];M_m17[1];M_m144[1];	M_m38[1];M_m39[1];M_m145[1];			
R_ARG3	Ornithine carbamoyltransferase	false	M_m146[1];M_m147[1];	M_m2[1];M_m144[1];			
R_ARG4	Argininosuccinate lyase	true	M_m145[1];	M_m47[1];M_m129[1];			
R_ARG5_1	Acetylglutamate kinase	false	M_m3[1];M_m148[1];	M_m5[1];M_m149[1];			
R_ARG5_2	N-acetyl-gamma-glutamyl-phosphate reductase	false	M_m106[1];M_m149[1];	M_m7[1];M_m105[1];M_m150[1];			
R_ARG8	Acetylornithine aminotransferase, mitochondrial	false	M_m8[1];M_m150[1];	M_m10[1];M_m151[1];			
R_ARO1_1	3-dehydroquinate synthase	false	M_m152[1];	M_m2[1];M_m153[1];			
R_ARO1_2	3-dehydroquinate dehydratase	false	M_m153[1];	M_m154[1];			
R_ARO1_3	Shikimate dehydrogenase	false	M_m55[1];M_m154[1];	M_m53[1];M_m155[1];			
R_ARO1_4	Shikimate kinase	false	M_m4[1];M_m155[1];	M_m1[1];M_m156[1];			
R_ARO1_5	3-phosphoshikimate 1-carboxyvinyltransferase	false	M_m156[1];M_m157[1];	M_m2[1];M_m158[1];			
R_ARO2	Chorismate synthase	false	M_m158[1];	M_m2[1];M_m25[1];			
R_ARO3	Phospho-2-keto-3-deoxyheptonate aldolase	false	M_m157[1];M_m159[1];	M_m2[1];M_m152[1];			
R_ARO7	Chorismate mutase	false	M_m25[1];	M_m160[1];			
R_ARO8	Aromatic amino acid aminotransferase 1	false	M_m12[1];M_m13[1];	M_m14[1];M_m15[1];			
R_ASN1	Asparagine synthetase [glutamine-hydrolyzing] 1	false	M_m4[1];M_m17[1];M_m24[1];	M_m13[1];M_m38[1];M_m39[1];M_m87[1];			
R_ASP1	L-asparaginase 1	false	M_m87[1];	M_m17[1];M_m130[1];			
R_ATH1	Vacuolar acid trehalase	false	M_m161[1];	M_m162[2];			
R_ATP1	ATP synthase complex, mitochondrial	false	M_m5[1];M_m7[1];	M_m3[1];M_m6[3];			
R_AUR1_1	Aureobasidin A resistance protein	false	M_m163[1];M_m164[1];	M_m165[1];M_m166[1];			
R_AUR1_2	Aureobasidin A resistance protein	false	M_m163[1];M_m167[1];	M_m165[1];M_m168[1];			
R_AYR1	NADPH-dependent 1-acyldihydroxyacetone phosphate reductase	false	M_m53[1];M_m169[1];	M_m55[1];M_m170[1];			
R_BAP2_1	Leu/Val/Ile amino-acid permease	true	M_m171[1];	M_m138[1];			
R_BAP2_6	Leu/Val/Ile amino-acid permease	true	M_m172[1];	M_m173[1];			
R_BAT1_1	Branched-chain-amino-acid aminotransferase, mitochondrial	true	M_m8[1];M_m174[1];	M_m10[1];M_m175[1];			
R_BAT1_2	Branched-chain-amino-acid aminotransferase, mitochondrial	true	M_m8[1];M_m176[1];	M_m10[1];M_m177[1];			
R_BAT2_1	Branched-chain-amino-acid aminotransferase, cytosolic	true	M_m13[1];M_m178[1];	M_m14[1];M_m92[1];			
R_BAT2_2	Branched-chain-amino-acid aminotransferase, cytosolic	true	M_m13[1];M_m179[1];	M_m14[1];M_m79[1];			
R_BAT2_3	Branched-chain-amino-acid aminotransferase, cytosolic	true	M_m13[1];M_m180[1];	M_m14[1];M_m94[1];			
R_BAT2_4	Branched-chain-amino-acid aminotransferase, cytosolic	false	M_m13[1];M_m181[1];	M_m14[1];M_m96[1];			
R_BGL2	Glucan 1,3-beta-glucosidase	false	M_m182[1];	M_m162[1];			
R_CAB1	Pantothenate kinase	false	M_m4[1];M_m183[1];	M_m1[1];M_m184[1];			
R_CAB2	phosphopantothenoylcysteine synthetase	false	M_m138[1];M_m184[1];	M_m185[1];			
R_CAB3	Phosphopantothenate-cysteine decarboxylase	false	M_m185[1];	M_m27[1];M_m186[1];			
R_CAB4	Phospho-pantethiene adenylyltransferase	false	M_m4[1];M_m186[1];	M_m39[1];M_m187[1];			
R_CAB5	Dephosphocoa kinase	false	M_m4[1];M_m187[1];	M_m1[1];M_m31[1];			
R_CAN1_2	Arginine permease	true	M_m188[1];	M_m146[1];			
R_CAR1	Arginase	false	M_m129[1];	M_m146[1];M_m189[1];			
R_CAR2	Ornithine aminotransferase	false	M_m14[1];M_m146[1];	M_m13[1];M_m190[1];			
R_CTA1	Peroxisomal catalase A	false	M_m191[2];	M_m192[1];			
R_CAT2	Carnitine O-acetyltransferase, peroxisomal	false	M_m193[1];M_m194[1];	M_m195[1];M_m196[1];			
R_CDA1	Chitin deacetylase 1	false	M_m197[1];	M_m30[1];M_m198[1];			
R_TDH1	Glyceraldehyde-3-phosphate dehydrogenase 1	true	M_m2[1];M_m63[1];M_m199[1];	M_m65[1];M_m200[1];			
R_CDC21	Thymidylate synthase	false	M_m52[1];M_m201[1];	M_m202[1];M_m203[1];			
R_CDC60	Leucyl-tRNA synthetase, cytoplasmic	false	M_m4[1];M_m94[1];M_m204[1];	M_m38[1];M_m39[1];M_m205[1];			
R_CDC8	Thymidylate kinase	true	M_m4[1];M_m202[1];	M_m1[1];M_m206[1];			
R_CDS1_1	Phosphatidate cytidylyltransferase	true	M_m207[1];M_m208[1];	M_m209[1];M_m210[1];			
R_CDS1_2	Phosphatidate cytidylyltransferase	true	M_m211[1];M_m212[1];	M_m39[1];M_m213[1];			
R_CEM1_1	3-oxoacyl-[acyl-carrier-protein] synthase homolog	false	M_m214[1];M_m215[1];	M_m216[1];M_m217[1];M_m218[1];			
R_CEM1_2	3-oxoacyl-[acyl-carrier-protein] synthase homolog	false	M_m215[1];M_m219[1];	M_m216[1];M_m218[1];M_m220[1];			
R_CEM1_3	3-oxoacyl-[acyl-carrier-protein] synthase homolog	false	M_m215[1];M_m221[1];	M_m216[1];M_m218[1];M_m222[1];			
R_CEM1_4	3-oxoacyl-[acyl-carrier-protein] synthase homolog	false	M_m215[1];M_m223[1];	M_m216[1];M_m218[1];M_m224[1];			
R_CEM1_5	3-oxoacyl-[acyl-carrier-protein] synthase homolog	false	M_m215[1];M_m225[1];	M_m216[1];M_m218[1];M_m226[1];			
R_CEM1_6	3-oxoacyl-[acyl-carrier-protein] synthase homolog	false	M_m215[1];M_m227[1];	M_m216[1];M_m218[1];M_m228[1];			
R_CEM1_7	3-oxoacyl-[acyl-carrier-protein] synthase homolog	false	M_m215[1];M_m229[1];	M_m216[1];M_m218[1];M_m230[1];			
R_CEM1_8	3-oxoacyl-[acyl-carrier-protein] synthase homolog	false	M_m215[1];M_m231[1];	M_m216[1];M_m218[1];M_m232[1];			
R_CHA1_1	L-threonine dehydratase	false	M_m83[1];	M_m130[1];M_m233[1];			
R_CHA1_2	L-serine dehydratase	false	M_m81[1];	M_m130[1];M_m234[1];			
R_CHO1_1	CDP-diacylglycerol--serine O-phosphatidyltransferase	true	M_m81[1];M_m213[1];	M_m235[1];M_m236[1];			
R_CHO1_2	CDP-diacylglycerol--serine O-phosphatidyltransferase	true	M_m209[1];M_m237[1];	M_m238[1];M_m239[1];			
R_CHO2	Phosphatidylethanolamine N-methyltransferase	false	M_m240[1];M_m241[1];	M_m242[1];M_m243[1];			
R_CHS1	Chitin synthase 1	false	M_m123[1];	M_m120[1];M_m197[1];			
R_CIT1	Citrate synthase, mitochondrial	false	M_m9[1];M_m244[1];	M_m32[1];M_m245[1];			
R_CIT2	Citrate synthase, peroxisomal	false	M_m19[1];M_m193[1];	M_m195[1];M_m246[1];			
R_CKI1	Choline kinase	false	M_m4[1];M_m247[1];	M_m1[1];M_m248[1];			
R_COQ1	Hexaprenyl pyrophosphate synthetase, mitochondrial	false	M_m249[1];M_m250[1];	M_m39[1];M_m251[1];			
R_COQ3	Hexaprenyldihydroxybenzoate methyltransferase, mitochondrial	false	M_m252[1];M_m253[1];	M_m37[1];M_m254[1];			
R_COQ5	Ubiquinone biosynthesis methyltransferase COQ5, mitochondrial	false	M_m253[1];M_m255[1];	M_m254[1];M_m256[1];			
R_COQ6	Ubiquinone biosynthesis monooxygenase COQ6	false	M_m256[1];M_m257[1];	M_m252[1];			
R_CPA2	Carbamoyl-phosphate synthase arginine-specific large chain	false	M_m4[2];M_m24[1];M_m27[1];	M_m1[2];M_m2[1];M_m13[1];M_m147[1];			
R_CPT1	Cholinephosphotransferase 1	false	M_m165[1];M_m258[1];	M_m235[1];M_m259[1];			
R_CRC1	Mitochondrial carnitine carrier	false	M_m260[1];M_m261[1];	M_m100[1];M_m262[1];			
R_CRD1	Cardiolipin synthetase	false	M_m209[1];M_m263[1];	M_m238[1];M_m264[1];			
R_CTP1_1	Tricarboxylate transport protein	true	M_m265[1];M_m266[1];	M_m32[1];M_m267[1];			
R_CTP1_2	Tricarboxylate transport protein	true	M_m265[1];M_m268[1];	M_m32[1];M_m157[1];			
R_CTP1_3	Tricarboxylate transport protein	true	M_m33[1];M_m265[1];	M_m32[1];M_m269[1];			
R_CTT1	Catalase T	false	M_m270[2];	M_m271[1];			
R_CYR1	Adenylate cyclase	false	M_m4[1];	M_m39[1];M_m272[1];			
R_CYS3	Cystathionine gamma-lyase	false	M_m273[1];	M_m130[1];M_m138[1];M_m233[1];			
R_CYS4	Cystathionine beta-synthase	false	M_m81[1];M_m274[1];	M_m273[1];			
R_DAK1	Dihydroxyacetone kinase 1	false	M_m4[1];M_m275[1];	M_m1[1];M_m276[1];			
R_DAL1	Allantoinase	true	M_m277[1];	M_m278[1];			
R_DAL2	Allantoicase	true	M_m278[1];	M_m189[1];M_m279[1];			
R_DAL4	Allantoin permease	false	M_m280[1];	M_m277[1];			
R_DAL7_2	malate synthase	false	M_m193[1];M_m281[1];	M_m195[1];M_m282[1];			
R_DCD1_1	Deoxycytidylate deaminase	true	M_m283[1];	M_m130[1];M_m201[1];			
R_DCD1_2	Deoxycytidylate deaminase	true	M_m284[1];	M_m130[1];M_m285[1];			
R_DED81	Asparaginyl-tRNA synthetase, cytoplasmic	false	M_m4[1];M_m87[1];M_m286[1];	M_m38[1];M_m39[1];M_m287[1];			
R_DEG1	tRNA pseudouridine synthase 3	true	M_m131[1];M_m288[1];	M_m289[1];			
R_DFR1_1	Dihydrofolate reductase	false	M_m106[1];M_m290[1];	M_m105[1];M_m291[1];			
R_DFR1_2	Dihydrofolate reductase	false	M_m55[1];M_m203[1];	M_m50[1];M_m53[1];			
R_DGA1	Diacylglycerol O-acyltransferase 1	false	M_m141[1];M_m165[1];	M_m31[1];M_m292[1];			
R_DIE2	alpha-1,2-glucosyltransferase	false	M_m121[1];M_m126[1];	M_m115[1];M_m293[1];			
R_DIM1	Dimethyladenosine transferase	false	M_m240[1];M_m294[1];	M_m242[1];M_m295[1];			
R_DIP5_5	Dicarboxylic amino acid permease	true	M_m296[1];	M_m59[1];			
R_DLD1	D-lactate dehydrogenase [cytochrome] 1, mitochondrial	false	M_m297[1];M_m298[2];	M_m299[2];M_m300[1];			
R_DPM1	Dolichol-phosphate mannosyltransferase	false	M_m107[1];M_m115[1];	M_m44[1];M_m113[1];			
R_DPP1	Diacylglycerol pyrophosphate phosphatase 1	false	M_m212[1];	M_m2[1];M_m165[1];			
R_DPS1	Aspartyl-tRNA synthetase, cytoplasmic	false	M_m4[1];M_m17[1];M_m301[1];	M_m38[1];M_m39[1];M_m302[1];			
R_DTR1	N,N-bisformyl-dityrosine transport (extracellular)	false	M_m303[1];	M_m304[1];			
R_DUR1_1	Urea carboxylase	true	M_m4[1];M_m27[1];M_m189[1];	M_m1[1];M_m2[1];M_m305[1];			
R_DUR1_2	Allophanate hydrolase	false	M_m305[1];	M_m27[2];M_m130[2];			
R_DUR3	Urea active transporter	true	M_m306[1];	M_m189[1];			
R_DYS1	Deoxyhypusine synthase	false	M_m35[1];M_m307[1];	M_m37[1];M_m308[1];			
R_ECM17	Sulfite reductase [NADPH] subunit beta	true	M_m55[3];M_m309[1];	M_m53[3];M_m310[1];			
R_ECM31	3-methyl-2-oxobutanoate hydroxymethyltransferase	false	M_m52[1];M_m179[1];	M_m50[1];M_m311[1];			
R_ECM38	Gamma-glutamyltransferase	false	M_m85[1];M_m312[1];	M_m137[1];M_m313[1];			
R_ECM40_1	Amino-acid acetyltransferase	false	M_m8[1];M_m244[1];	M_m148[1];M_m245[1];			
R_ECM40_2	Glutamate N-acetyltransferase	false	M_m8[1];M_m151[1];	M_m148[1];M_m314[1];			
R_ELO1_1	Elongation of fatty acids protein 1	false	M_m29[1];M_m315[1];	M_m27[1];M_m31[1];M_m316[1];			
R_ELO1_2	Elongation of fatty acids protein 1	false	M_m29[1];M_m317[1];	M_m27[1];M_m31[1];M_m318[1];			
R_ELO2_3	Elongation of fatty acids protein 2	false	M_m29[1];M_m319[1];	M_m27[1];M_m31[1];M_m320[1];			
R_ELO2_4	Elongation of fatty acids protein 2	false	M_m29[1];M_m321[1];	M_m27[1];M_m31[1];M_m322[1];			
R_ELO2_5	Elongation of fatty acids protein 2	false	M_m29[1];M_m323[1];	M_m27[1];M_m31[1];M_m324[1];			
R_ELO2_6	Elongation of fatty acids protein 2	false	M_m29[1];M_m325[1];	M_m27[1];M_m31[1];M_m326[1];			
R_ELO2_7	Elongation of fatty acids protein 2	false	M_m29[1];M_m327[1];	M_m27[1];M_m31[1];M_m328[1];			
R_PDA1	Pyruvate dehydrogenase E1 component subunit alpha, mitochondrial	false	M_m300[1];M_m329[1];	M_m216[1];M_m330[1];			
R_EPT1	Choline/ethanolaminephosphotransferase 1	true	M_m165[1];M_m331[1];	M_m235[1];M_m241[1];			
R_ERG1	Squalene monooxygenase	false	M_m55[1];M_m271[1];M_m332[1];	M_m53[1];M_m333[1];			
R_ERG10	Acetyl-CoA acetyltransferase	true	M_m28[2];	M_m31[1];M_m334[1];			
R_ERG11	Cytochrome P450 51	false	M_m55[3];M_m271[3];M_m335[1];	M_m53[3];M_m336[1];			
R_ERG12_1	Mevalonate kinase	false	M_m4[1];M_m337[1];	M_m1[1];M_m338[1];			
R_ERG12_2	Mevalonate kinase	false	M_m211[1];M_m337[1];	M_m338[1];M_m339[1];			
R_ERG12_3	Mevalonate kinase	false	M_m42[1];M_m337[1];	M_m44[1];M_m338[1];			
R_ERG12_4	Mevalonate kinase	false	M_m337[1];M_m340[1];	M_m120[1];M_m338[1];			
R_ERG2	C-8 sterol isomerase	false	M_m341[1];	M_m342[1];			
R_ERG20_1	Dimethylallyltranstransferase	false	M_m343[1];M_m344[1];	M_m39[1];M_m345[1];			
R_ERG20_2	Geranyltranstransferase	false	M_m344[1];M_m345[1];	M_m39[1];M_m346[1];			
R_ERG24	C-14 sterol reductase	false	M_m55[1];M_m336[1];	M_m53[1];M_m347[1];			
R_ERG25_1	C-4 methylsterol oxidase	false	M_m271[3];M_m347[1];	M_m348[1];			
R_ERG25_2	C-4 methylsterol oxidase	false	M_m271[3];M_m349[1];	M_m350[1];			
R_ERG26_1	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	false	M_m348[1];	M_m27[1];M_m351[1];			
R_ERG26_2	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	false	M_m350[1];	M_m27[1];M_m352[1];			
R_ERG27_1	3-keto-steroid reductase	false	M_m55[1];M_m351[1];	M_m53[1];M_m349[1];			
R_ERG27_2	3-keto-steroid reductase	false	M_m55[1];M_m352[1];	M_m53[1];M_m353[1];			
R_ERG3	C-5 sterol desaturase	false	M_m55[1];M_m271[1];M_m342[1];	M_m53[1];M_m354[1];			
R_ERG4	Delta(24(24(1)))-sterol reductase	false	M_m55[1];M_m355[1];	M_m53[1];M_m142[1];			
R_ERG5	Cytochrome P450 61	false	M_m55[1];M_m271[1];M_m354[1];	M_m53[1];M_m355[1];			
R_ERG6	Sterol 24-C-methyltransferase	false	M_m240[1];M_m353[1];	M_m242[1];M_m341[1];			
R_ERG7	Lanosterol synthase	false	M_m333[1];	M_m335[1];			
R_ERG8	Phosphomevalonate kinase	false	M_m4[1];M_m338[1];	M_m1[1];M_m356[1];			
R_ERG9_1	Squalene synthetase	false	M_m346[2];	M_m39[1];M_m357[1];			
R_ERG9_2	Squalene synthetase	false	M_m55[1];M_m357[1];	M_m39[1];M_m53[1];M_m332[1];			
R_ETR1_1	Enoyl-[acyl-carrier protein] reductase [NADPH, B-specific], mitochondrial	true	M_m106[1];M_m358[1];	M_m105[1];M_m219[1];			
R_ETR1_2	Enoyl-[acyl-carrier protein] reductase [NADPH, B-specific], mitochondrial	true	M_m106[1];M_m359[1];	M_m105[1];M_m221[1];			
R_ETR1_3	Enoyl-[acyl-carrier protein] reductase [NADPH, B-specific], mitochondrial	true	M_m106[1];M_m360[1];	M_m105[1];M_m223[1];			
R_ETR1_4	Enoyl-[acyl-carrier protein] reductase [NADPH, B-specific], mitochondrial	true	M_m106[1];M_m361[1];	M_m105[1];M_m225[1];			
R_ETR1_5	Enoyl-[acyl-carrier protein] reductase [NADPH, B-specific], mitochondrial	true	M_m106[1];M_m362[1];	M_m105[1];M_m227[1];			
R_ETR1_6	Enoyl-[acyl-carrier protein] reductase [NADPH, B-specific], mitochondrial	true	M_m106[1];M_m363[1];	M_m105[1];M_m229[1];			
R_ETR1_7	Enoyl-[acyl-carrier protein] reductase [NADPH, B-specific], mitochondrial	true	M_m106[1];M_m364[1];	M_m105[1];M_m231[1];			
R_ETR1_8	Enoyl-[acyl-carrier protein] reductase [NADPH, B-specific], mitochondrial	true	M_m106[1];M_m365[1];	M_m105[1];M_m366[1];			
R_FAA1_1	Long-chain-fatty-acid--CoA ligase 1	false	M_m4[1];M_m31[1];M_m367[1];	M_m38[1];M_m39[1];M_m315[1];			
R_FAA1_2	Long-chain-fatty-acid--CoA ligase 1	false	M_m4[1];M_m31[1];M_m368[1];	M_m38[1];M_m39[1];M_m317[1];			
R_FAA1_3	Long-chain-fatty-acid--CoA ligase 1	false	M_m4[1];M_m31[1];M_m369[1];	M_m38[1];M_m39[1];M_m319[1];			
R_FAA2_1	Long-chain-fatty-acid--CoA ligase 2,	false	M_m195[1];M_m370[1];M_m371[1];	M_m372[1];M_m373[1];M_m374[1];			
R_FAA2_2	Long-chain-fatty-acid--CoA ligase 2	false	M_m195[1];M_m370[1];M_m375[1];	M_m372[1];M_m374[1];M_m376[1];			
R_FAA3_2	Long-chain-fatty-acid--CoA ligase 3	false	M_m4[1];M_m31[1];M_m377[1];	M_m38[1];M_m39[1];M_m321[1];			
R_FAA4_3	Long-chain-fatty-acid--CoA ligase 4	false	M_m4[1];M_m31[1];M_m378[1];	M_m38[1];M_m39[1];M_m379[1];			
R_FAA4_4	Long-chain-fatty-acid--CoA ligase 4	false	M_m4[1];M_m31[1];M_m380[1];	M_m38[1];M_m39[1];M_m381[1];			
