id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	abstract_compound	comprised_of	aliases	smiles	notes
cpd31010	Benzenediazonium	Benzenediazonium	C6H5N2	105.0453	Primary Database	CIZVQWNPBGYCGK-UHFFFAOYSA-N	1	0	0	null	0	null	null	Name: Benzenediazonium; Benzenediazonium ion|KEGG: C20284|metanetx.chemical: MNXM43507	N#[N+]c1ccccc1	GC
cpd31011	4-Acetylaminobiphenyl	4-Acetylaminobiphenyl	C14H13NO	211.0997	Primary Database	SVLDILRDQOVJED-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 4-Acetylaminobiphenyl|KEGG: C20285|metanetx.chemical: MNXM10168	CC([O-])=[NH+]c1ccc(-c2ccccc2)cc1	GC|EQ|EQU
cpd31012	2-Hydroxyamino-1-methyl-6-phenylimidazo[4,5-b]pyridine	2-Hydroxyamino-1-methyl-6-phenylimidazo[4,5-b]pyridine	C13H12N4O	240.1011	Primary Database	DCVWQAGUQFBCTF-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2-Hydroxyamino-1-methyl-6-phenylimidazo[4,5-b]pyridine; 2-Hydroxyamino-PhIP|KEGG: C20286|metanetx.chemical: MNXM101641	Cn1c(NO)nc2ncc(-c3ccccc3)cc21	GC|EQ
cpd31013	2-Acetoxyamino-1-methyl-6-phenylimidazo[4,5-b]pyridine	2-Acetoxyamino-1-methyl-6-phenylimidazo[4,5-b]pyridine	C15H14N4O2	282.1117	Primary Database	OVPSYMLYTZOTQE-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2-Acetoxyamino-1-methyl-6-phenylimidazo[4,5-b]pyridine; N-Acetoxy-PhIP|KEGG: C20287|metanetx.chemical: MNXM101604	CC(=O)ONc1nc2ncc(-c3ccccc3)cc2n1C	GC|EQ
cpd31014	N-Sulfonyloxy-PhIP	N-Sulfonyloxy-PhIP	C13H11N4O4S	320.0579	Primary Database	LPVOGSWZCYNQGE-UHFFFAOYSA-M	-1	0	0	null	0	null	null	Name: N-Sulfonyloxy-PhIP|KEGG: C20288|metanetx.chemical: MNXM107136	Cn1c(NOS(=O)(=O)[O-])nc2ncc(-c3ccccc3)cc21	GC|EQ
cpd31015	N-Hydroxy-IQ	N-Hydroxy-IQ	C11H10N4O	214.0855	Primary Database	QYFQSQCBYZOECM-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: N-Hydroxy-IQ|KEGG: C20289|metanetx.chemical: MNXM107081	Cn1c(NO)nc2c3cccnc3ccc21	GC|EQ
cpd31016	N-Acetoxy-IQ	N-Acetoxy-IQ	C13H12N4O2	256.096	Primary Database	ZNLLBBZONQYLII-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: N-Acetoxy-IQ|KEGG: C20290|metanetx.chemical: MNXM107006	CC(=O)ONc1nc2c3cccnc3ccc2n1C	GC|EQ
cpd31017	N-Hydroxy-MeIQx	N-Hydroxy-MeIQx	C11H11N5O	229.0964	Primary Database	FVNCCTJGBOTWTM-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: N-Hydroxy-MeIQx|KEGG: C20291|metanetx.chemical: MNXM107082	Cc1cnc2ccc3c(nc(NO)n3C)c2n1	GC|EQ
cpd31018	N-Acetoxy-MeIQx	N-Acetoxy-MeIQx	C13H13N5O2	271.1069	Primary Database	AVHZTYOIILMPAL-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: N-Acetoxy-MeIQx|KEGG: C20293|metanetx.chemical: MNXM107007	CC(=O)ONc1nc2c3nc(C)cnc3ccc2n1C	GC|EQ
cpd31019	Chromium (V)	Chromium (V)	Cr	51.9405	Primary Database	RKCWRYBOSIJRNH-UHFFFAOYSA-N	5	0	0	null	0	null	null	Name: Chromium (V); Chromium ion (5+)|KEGG: C20294|metanetx.chemical: MNXM46660	[Cr+5]	GC
cpd31020	Chromium (IV)	Chromium (IV)	Cr	51.9405	Primary Database	UUMMHAPECIIHJR-UHFFFAOYSA-N	4	0	0	null	0	null	null	Name: Chromium (IV); Chromium ion (4+)|KEGG: C20295|metanetx.chemical: MNXM46659	[Cr+4]	GC
cpd31021	Arsenic (III)	Arsenic (III)	As	74.9216	Primary Database	LULLIKNODDLMDQ-UHFFFAOYSA-N	3	0	0	null	0	null	null	Name: Arsenic (III); Arsenic ion (3+)|KEGG: C20298|metanetx.chemical: MNXM42649	[AsH6+3]	GC
cpd31022	alpha-Hydroxy-NDMA	alpha-Hydroxy-NDMA	C2H6N2O2	90.0429	Primary Database	CDKXZKUBCGJTDG-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: N-Nitrosohydroxymethylmethylamine; alpha-Hydroxy-NDMA|KEGG: C20301|metanetx.chemical: MNXM102549	CN(CO)N=O	GC
cpd31023	Methyldiazonium ion	Methyldiazonium ion	CH3N2	43.0296	Primary Database	RRJZCACJJKZDNV-UHFFFAOYSA-N	1	0	0	null	0	null	null	Name: Methanediazonium; Methyldiazonium ion|KEGG: C20302|metanetx.chemical: MNXM724968	C[N+]#N	GC
cpd31024	Chloroethylene oxide	Chloroethylene oxide	C2H3ClO	77.9872	Primary Database	WBNCHVFLFSFIGK-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: Chloroethylene oxide; chlorooxirane|KEGG: C20303|MetaCyc: CPD-19004|metanetx.chemical: MNXM3808	ClC1CO1	GC|EQ|EQU
cpd31025	S-(2-Chloroethyl)glutathione	S-(2-Chloroethyl)glutathione	C12H17ClN3O6S	369.0761	Primary Database	KJTFFUUCBPMUPH-YUMQZZPRSA-K	-3	0	0	null	0	null	null	Name: S-(2-Chloroethyl)glutathione|KEGG: C20304|metanetx.chemical: MNXM108645	[NH3+][C@@H](CCC([O-])=N[C@@H](CSCCCl)C([O-])=NCC(=O)[O-])C(=O)[O-]	GC|EQ|EQU
cpd31026	1,2-Dichloroethanol	1,2-Dichloroethanol	C2H4Cl2O	113.9639	Primary Database	QXBDFCZHAAOUBY-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 1,2-Dichloroethanol|KEGG: C20305|metanetx.chemical: MNXM101193	OC(Cl)CCl	GC|EQ|EQU
cpd31027	4-Nitrosobiphenyl	4-Nitrosobiphenyl	C12H9NO	183.0684	Primary Database	LLRWRZXFCFYZCL-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 4-Nitrosobiphenyl|KEGG: C20316|metanetx.chemical: MNXM101986	O=Nc1ccc(-c2ccccc2)cc1	GC
cpd31028	S-(1,2-Dichlorovinyl)-L-cysteine	S-(1,2-Dichlorovinyl)-L-cysteine	C5H7Cl2NO2S	214.9575	Primary Database	PJIHCWJOTSJIPQ-PEQLYWQKSA-N	0	0	0	null	0	null	null	Name: DCVC; S-(1,2-Dichlorovinyl)-L-cysteine|KEGG: C20317|metanetx.chemical: MNXM81251	[NH3+][C@@H](CS/C(Cl)=C\Cl)C(=O)[O-]	GC
cpd31029	S-(1,2-Dichlorovinyl)thiol	S-(1,2-Dichlorovinyl)thiol	C2HCl2S	127.9254	Primary Database	OOBSIQHAAHJBHP-UPHRSURJSA-M	-1	0	0	null	0	null	null	Name: DCVT; S-(1,2-Dichlorovinyl)thiol|KEGG: C20318|metanetx.chemical: MNXM108644	[S-]/C(Cl)=C\Cl	GC
cpd31030	[(2R)-3,3,4-Trimethyl-6-oxo-3,6-dihydro-1H-pyran-2-yl]acetyl-CoA	[(2R)-3,3,4-Trimethyl-6-oxo-3,6-dihydro-1H-pyran-2-yl]acetyl-CoA	C31H43N7O19P3S	947.1939	Primary Database	QVDBPCIECHFDHZ-GBKDGTAPSA-I	-5	0	0	null	0	null	null	Name: [(2R)-3,3,4-Trimethyl-6-oxo-3,6-dihydro-1H-pyran-2-yl]acetyl-CoA|KEGG: C20321	CC1=CC(=O)O[C@H](CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)[nH+]cnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C	GC|EQ|EQU
cpd31031	(+)-6-exo-Hydroxycamphor	(+)-6-exo-Hydroxycamphor	C10H16O2	168.115	Primary Database	UNOCSJVDJYDPTN-QIMWKCOFSA-N	0	0	0	null	0	null	null	Name: (+)-6-exo-Hydroxycamphor|KEGG: C20322	CC1(C)C2CC(=O)[C@]1(C)C(O)C2	GC
cpd31032	(+)-6-endo-Hydroxycamphor	(+)-6-endo-Hydroxycamphor	C10H16O2	168.115	Primary Database	UNOCSJVDJYDPTN-QIMWKCOFSA-N	0	0	0	null	0	null	null	Name: (+)-6-endo-Hydroxycamphor|KEGG: C20323	CC1(C)C2CC(=O)[C@]1(C)C(O)C2	GC
cpd31033	[(1S)-4-Hydroxy-2,2,3-trimethylcyclopent-3-enyl]acetate	[(1S)-4-Hydroxy-2,2,3-trimethylcyclopent-3-enyl]acetate	C10H15O3	184.1099	Primary Database	VRCGDJCVKWWRME-MLWJPKLSSA-M	-1	0	0	null	0	null	null	Name: [(1S)-4-Hydroxy-2,2,3-trimethylcyclopent-3-enyl]acetate|KEGG: C20324	CC1C(=O)C[C@@H](CC(=O)[O-])C1(C)C	GC
cpd31034	2-exo-Hydroxy-1,8-cineole	2-exo-Hydroxy-1,8-cineole	C10H18O2	170.1307	Primary Database	YVCUGZBVCHODNB-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2-exo-Hydroxy-1,8-cineole|KEGG: C20326	CC1(C)OC2(C)CCC1CC2O	GC
cpd31035	2-Oxo-4-phenylbutyric acid	2-Oxo-4-phenylbutyric acid	C10H9O3	178.063	Primary Database	PPKAIMDMNWBOKN-UHFFFAOYSA-M	-1	0	0	null	0	null	null	Name: 2-Oxo-4-phenylbutanoate; 2-Oxo-4-phenylbutanoic acid; 2-Oxo-4-phenylbutyric acid; 2-oxo-4-phenylbutanoate; 2-oxo-4-phenylbutyrate|KEGG: C20327|MetaCyc: CPD-15326|metanetx.chemical: MNXM101665	O=C([O-])C(=O)CCc1ccccc1	GC|EQ|EQU
cpd31036	Abieta-7,13-dien-18,18-diol	Abieta-7,13-dien-18,18-diol	C20H32O2	304.2402	Primary Database	CPTVDNMRGYWJCH-ONCXSQPRSA-N	0	0	0	null	0	null	null	Name: Abieta-7,13-dien-18,18-diol|ChEBI: 63668|KEGG: C20329	CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)O)[C@H]2CC1	GC
cpd31037	L-Hydroxyarginine	L-Hydroxyarginine	C6H15N4O3	190.1066	Primary Database	WWURQGFETAMJQN-WUCPZUCCSA-O	1	0	0	null	0	null	null	Name: L-Hydroxyarginine; delta-Hydroxyarginine|KEGG: C20330	NC(=[NH2+])NC(O)CC[C@H]([NH3+])C(=O)[O-]	GC
cpd31038	1,2,6-Hexanetriol	1,2,6-Hexanetriol	C6H14O3	134.0943	Primary Database	ZWVMLYRJXORSEP-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 1,2,6-Hexanetriol|KEGG: C20334|metanetx.chemical: MNXM101187	OCCCCC(O)CO	GC|EQ|EQU
cpd31039	Alphazurine FG	Alphazurine FG	C37H42N4O9S3	782.2114	Primary Database	HMEKVHWROSNWPD-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: Alphazurine FG|KEGG: C20336|metanetx.chemical: MNXM125626	CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2S(=O)(=O)[O-])cc1.[NH4+].[NH4+]	GC
cpd31040	Alizarin cyanin green	Alizarin cyanin green	C28H20N2Na2O8S2	622.0456	Primary Database	FPAYXBWMYIMERV-UHFFFAOYSA-L	0	0	0	null	0	null	null	Name: Alizarin cyanin green; C.I. Acid green 25|KEGG: C20337|metanetx.chemical: MNXM102469	Cc1ccc(Nc2ccc(Nc3ccc(C)cc3S(=O)(=O)[O-])c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)[O-])c1.[Na+].[Na+]	GC|EQ
cpd31041	2-Octyl dodecanol	2-Octyl dodecanol	C20H42O	298.3236	Primary Database	LEACJMVNYZDSKR-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2-Octyl dodecanol; Octyldodecanol|KEGG: C20338|metanetx.chemical: MNXM101662	CCCCCCCCCCC(CO)CCCCCCCC	GC|EQ|EQU
cpd31042	L-Ascorbic acid, 6-octadecanoate	L-Ascorbic acid, 6-octadecanoate	C24H41O7	442.2931	Primary Database	LITUBCVUXPBCGA-WMZHIEFXSA-M	-1	0	0	null	0	null	null	Name: L-Ascorbic acid monostearate; L-Ascorbic acid, 6-octadecanoate|KEGG: C20340|metanetx.chemical: MNXM527734	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1[O-]	GC|EQ|EQU
cpd31043	Disodium malate	Disodium malate	C4H4Na2O5	177.9854	Primary Database	WPUMTJGUQUYPIV-UHFFFAOYSA-L	0	0	0	null	0	null	null	Name: Disodium DL-malate; Disodium malate|KEGG: C20341|metanetx.chemical: MNXM155502	O=C([O-])CC(O)C(=O)[O-].[Na+].[Na+]	GC
cpd31044	Isobutylparaben	Isobutylparaben	C11H14O3	194.0943	Primary Database	XPJVKCRENWUEJH-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: Isobutyl parahydroxybenzoate; Isobutylparaben|KEGG: C20342|metanetx.chemical: MNXM105806	CC(C)COC(=O)c1ccc(O)cc1	GC|EQ|EQU
cpd31045	Isopropylparaben	Isopropylparaben	C10H12O3	180.0786	Primary Database	CMHMMKSPYOOVGI-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: Isopropyl 4-hydroxybenzoate; Isopropylparaben|KEGG: C20343|metanetx.chemical: MNXM105837	CC(C)OC(=O)c1ccc(O)cc1	GC|EQ|EQU
cpd31046	New coccine	New coccine	C20H11N2Na3O10S3	603.9269	Primary Database	SWGJCIMEBVHMTA-ZRUFZDNISA-K	0	0	0	null	0	null	null	Name: C.I. Acid red 18; Food red No.102; New coccine|KEGG: C20344|metanetx.chemical: MNXM588086	O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)ccc2c1.[Na+].[Na+].[Na+]	GC|EQ
cpd31047	C.I. Acid red 33	C.I. Acid red 33	C16H11N3Na2O7S2	466.9834	Primary Database	LQJVOKWHGUAUHK-BUFQOAPZSA-L	0	0	0	null	0	null	null	Name: Azofuchsin; C.I. Acid red 33|KEGG: C20346|metanetx.chemical: MNXM496831	Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccccc3)c(O)c12.[Na+].[Na+]	GC|EQ
cpd31048	Rose bengal	Rose bengal	C20H2Cl4I4Na2O5	1015.463	Primary Database	UWBXIFCTIZXXLS-UHFFFAOYSA-L	0	0	0	null	0	null	null	Name: Rose bengal; Tetrachlorotetraiodofluorescein disodium salt|KEGG: C20347|metanetx.chemical: MNXM108587	O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12.[Na+].[Na+]	GC|EQ
cpd31049	Lissamine rhodamine B	Lissamine rhodamine B	C27H29N2NaO7S2	580.1314	Primary Database	SXQCTESRRZBPHJ-UHFFFAOYSA-M	0	0	0	null	0	null	null	Name: Lissamine rhodamine B|KEGG: C20348|metanetx.chemical: MNXM106238	CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(N(CC)CC)cc3[o+]c2c1.[Na+]	GC|EQ
cpd31050	Quinoline yellow WS	Quinoline yellow WS	C18H9NNa2O8S2	476.9565	Primary Database	USTGTCBGFHFTIW-UHFFFAOYSA-M	0	0	0	null	0	null	null	Name: C.I. Acid yellow 3; Quinoline yellow WS|KEGG: C20349|metanetx.chemical: MNXM108417	O=C1c2ccccc2C(=O)[C-]1c1ccc2cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c2[nH+]1.[Na+].[Na+]	GC
cpd31051	Glyceryl tri(2-ethylhexanoate)	Glyceryl tri(2-ethylhexanoate)	C27H50O6	470.3607	Primary Database	DGSZGZSCHSQXFV-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: Glyceryl tri(2-ethylhexanoate)|KEGG: C20355|metanetx.chemical: MNXM105403	CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC	GC|EQ|EQU
cpd31052	Isooctadecanoic acid	Isooctadecanoic acid	C18H35O2	284.2715	Primary Database	XDOFQFKRPWOURC-UHFFFAOYSA-M	-1	0	0	null	0	null	null	Name: Isooctadecanoic acid; Isostearic acid|KEGG: C20356|metanetx.chemical: MNXM30121	CC(C)CCCCCCCCCCCCCCC(=O)[O-]	GC|EQ|EQU
cpd31053	Caloxetate trisodium	Caloxetate trisodium	C23H30CaN3Na3O11	631.1043	Primary Database	NAHFLJIBOXGAOE-UHFFFAOYSA-K	2	0	0	null	0	null	null	Name: Caloxetate trisodium|KEGG: C20358|metanetx.chemical: MNXM103460	CCOc1ccc(CC(CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-])cc1.[Ca+2].[Na+].[Na+].[Na+]	GC|EQ
cpd31054	UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate	UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate	C17H22N4O17P2	620.0768	Primary Database	RRAQYLXLCYIZBB-HHKCBAECSA-J	-4	0	0	null	0	null	null	Name: (2S,3S,4R,5R,6R)-5-(acetylamino)-4-ammonio-6-({[({[(2R,3S,4R,5R)-5-(2,4-dioxo-3,4-dihydropyrimidin-1(2H)-yl)-3,4-dihydroxytetrahydrofuran-2-yl]methoxy}phosphinato)oxy]phosphinato}oxy)-3-hydroxytetrahydro-2H-pyran-2-carboxylate; UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate; UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronic acid; UDP-2-acetamido-3-azaniumyl-2,3-dideoxy-alpha-D-glucuronate(2-); UDP-GlcNAc(3NH<sub>2</sub>)A; UDP-GlcNAc3NA; UDP-GlcNAc3NA(2-)|ChEBI: 62245|KEGG: C20359|MetaCyc: CPD-14562|metanetx.chemical: MNXM88421	CC([O-])=N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc([O-])nc3=O)[C@H](O)[C@@H]2O)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1[NH3+]	GC|EQ|EQU
cpd31055	Sodium methallylsulfonate	Sodium methallylsulfonate	C4H7NaO3S	158.0014	Primary Database	SZHIIIPPJJXYRY-UHFFFAOYSA-M	0	0	0	null	0	null	null	Name: Sodium methallyl sulfonate; Sodium methallylsulfonate|KEGG: C20360|metanetx.chemical: MNXM108918	C=C(C)CS(=O)(=O)[O-].[Na+]	GC|EQ
cpd31056	Ethyl maltol	Ethyl maltol	C7H8O3	140.0473	Primary Database	YIKYNHJUKRTCJL-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: Ethyl maltol|KEGG: C20362|metanetx.chemical: MNXM104977	CCc1occc(=O)c1O	GC|EQ
cpd31057	Ethylene carbonate	Ethylene carbonate	C3H4O3	88.016	Primary Database	KMTRUDSVKNLOMY-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 1,3-Dioxolan-2-one; Ethylene carbonate|KEGG: C20363|metanetx.chemical: MNXM104981	O=C1OCCO1	GC|EQ
cpd31058	Erythorbic acid	Erythorbic acid	C6H7O6	176.0321	Primary Database	CIWBSHSKHKDKBQ-DUZGATOHSA-M	-1	0	0	null	0	null	null	Name: Erythorbic acid; Isoascorbic acid|KEGG: C20364	O=C1O[C@H]([C@H](O)CO)C([O-])=C1O	GC|EQ|EQU
cpd31059	Decyl oleate	Decyl oleate	C28H54O2	422.4124	Primary Database	SASYSVUEVMOWPL-NXVVXOECSA-N	0	0	0	null	0	null	null	Name: 1-O-decyl-(9Z)-octadecenoate; 9-Octadecenoic acid, decyl ester; Decyl 9-octadecenoate; Decyl oleate; Oleic acid, decyl ester; decanol oleate ester; decyl (9Z)-octadec-9-enoate|ChEBI: 75620|KEGG: C20365|metanetx.chemical: MNXM104266	CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCCCC	GC|EQ|EQU
cpd31060	4-Nitro-6-oxohepta-2,4-dienedioate	4-Nitro-6-oxohepta-2,4-dienedioate	C7H3NO7	215.0066	Primary Database	WQSLVSOAROUIFS-MVJNYCIBSA-L	-2	0	0	null	0	null	null	Name: (2E,4E)-4-nitro-6-oxohepta-2,4-dienedioate; 4-Nitro-6-oxohepta-2,4-dienedioate|ChEBI: 66945|KEGG: C20367|metanetx.chemical: MNXM97080	O=C([O-])/C=C/C(=C\C(=O)C(=O)[O-])[N+](=O)[O-]	GC|EQ
cpd31061	Ecgonone methyl ester	Ecgonone methyl ester	C10H16NO3	197.1052	Primary Database	WXEMSGQRTGSYOG-QXUHLLMWSA-O	1	0	0	null	0	null	null	Name: Ecgonone methyl ester|KEGG: C20371	COC(=O)[C@H]1C(=O)CC2CCC1[NH+]2C	GC
cpd31062	3-Ketoglutaryl-[acp] methyl ester	3-Ketoglutaryl-[acp] methyl ester	C6H7O4RS	0.0	Primary Database		0	0	0	null	0	null	null	Name: 3-Ketoglutaryl-[acp] methyl ester; 3-Ketoglutaryl-[acyl-carrier protein] methyl ester|KEGG: C20372	*SC(=O)CC(=O)CC(=O)OC	GC
cpd31063	3-Hydroxyglutaryl-[acp] methyl ester	3-Hydroxyglutaryl-[acp] methyl ester	C6H9O4RS	0.0	Primary Database		0	0	0	null	0	null	null	Name: 3-Hydroxyglutaryl-[acp] methyl ester; 3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester|KEGG: C20373	*SC(=O)CC(O)CC(=O)OC	GC
cpd31064	Enoylglutaryl-[acp] methyl ester	Enoylglutaryl-[acp] methyl ester	C6H7O3RS	0.0	Primary Database		0	0	0	null	0	null	null	Name: Enoylglutaryl-[acp] methyl ester; Enoylglutaryl-[acyl-carrier protein] methyl ester|KEGG: C20374	*SC(=O)/C=C/CC(=O)OC	GC
cpd31065	Glutaryl-[acp] methyl ester	Glutaryl-[acp] methyl ester	C6H9O3RS	0.0	Primary Database		0	0	0	null	0	null	null	Name: Glutaryl-[acp] methyl ester; Glutaryl-[acyl-carrier protein] methyl ester|KEGG: C20375	*SC(=O)CCCC(=O)OC	GC
cpd31066	3-Ketopimeloyl-[acp] methyl ester	3-Ketopimeloyl-[acp] methyl ester	C8H11O4RS	0.0	Primary Database		0	0	0	null	0	null	null	Name: 3-Ketopimeloyl-[acp] methyl ester; 3-Ketopimeloyl-[acyl-carrier protein] methyl ester|KEGG: C20376	*SC(=O)CC(=O)CCCC(=O)OC	GC
cpd31067	3-Hydroxypimeloyl-[acp] methyl ester	3-Hydroxypimeloyl-[acp] methyl ester	C8H13O4RS	0.0	Primary Database		0	0	0	null	0	null	null	Name: 3-Hydroxypimeloyl-[acp] methyl ester; 3-Hydroxypimeloyl-[acyl-carrier protein] methyl ester|KEGG: C20377	*SC(=O)CC(O)CCCC(=O)OC	GC
