id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd18010	Mentholactone	Mentholactone	C10H18O2	null	Primary Database	GGAXPLCKKANQED-BDAKNGLRSA-N	0	1	0	null	0	124.0	1.22		1:8:-7.05	null	null	Name: (4R,7S)-4-Methyl-7-(1-methylethyl)-2-Oxepanone; (4R,7S)-4-methyl-7-(1-methylethyl)-2-oxepanone; (4R,7S)-4-methyl-7-(1-methylethyl)oxepan-2-one; (4R,7S)-4-methyl-7-(propan-2-yl)oxepan-2-one; (4R,7S)-7-Isopropyl-4-methyloxepan-2-one; (4R,7S)-7-isopropyl-4-methyloxepan-2-one; (4R-trans)-4-methyl-7-(1-methylethyl)-2-oxepanone; (4R-trans)-7-isopropyl-4-methyloxepan-2-one; Mentholactone|KEGG: C18027|MetaCyc: CPD-10107	CC(C)[C@@H]1CC[C@@H](C)CC(=O)O1	GC|EQ|EQU
cpd18011	L-Fucono-1,5-lactone	L-Fucono-1,5-lactone	C6H10O5	null	Primary Database	ZVAHHEYPLKVJSO-RSJOWCBRSA-N	0	1	0	null	0	-83.19	0.48	1:8:11.62;1:9:14.66;1:10:13.13	1:7:-7.44;1:8:-4.26;1:9:-3.72;1:10:-3.63	null	null	Name: L-Fucono-1,5-lactone; L-fucono-1,5-lactone|KEGG: C18028|MetaCyc: CPD-24866	C[C@@H]1OC(=O)[C@@H](O)[C@H](O)[C@@H]1O	GC|EQ|EQU
cpd18012	dTDP-3-oxo-2,6-dideoxy-D-glucose	dTDP-3-oxo-2,6-dideoxy-D-glucose	C16H22N2O14P2	null	Primary Database	CZNNQWMLAHSKRA-RRLVPJIRSA-L	-2	1	0	null	0	-415.87	1.6	1:9:9.11;1:13:14.02;1:20:3.18;1:24:1.74;1:27:18.24;1:33:12.42	1:10:-0.65;1:13:-3.24;1:17:-3.71;1:33:-3.92	null	null	Name: dTDP-(2,6-dideoxy-alpha-D-erythro-hexopyranos-3-ulos-1-yl) ester; dTDP-3-oxo-2,6-dideoxy-D-glucose|KEGG: C18029	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3CC(=O)[C@H](O)[C@@H](C)O3)O2)c(=O)[nH]c1=O	GC|EQ|EQU
cpd18013	dTDP-2,6-dideoxy-D-kanosamine	dTDP-2,6-dideoxy-D-kanosamine	C16H26N3O13P2	null	Primary Database	CEQVCLWWGAYCPR-JANNVIMPSA-M	-1	1	0	null	0	-344.88	1.52	1:9:8.99;1:13:14.16;1:20:3.18;1:24:1.75;1:33:13.47	1:10:-0.65;1:13:-3.24;1:17:-3.71;1:33:-3.40;1:34:9.72	null	null	Name: dTDP-(3-amino-2,3,6-trideoxy-alpha-D-arabino-hexopyranosyl) ester; dTDP-2,6-dideoxy-D-kanosamine|KEGG: C18030	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3C[C@@H]([NH3+])[C@H](O)[C@@H](C)O3)O2)c(=O)[nH]c1=O	GC|EQ|EQU
cpd18014	dTDP-D-angolosamine	dTDP-D-angolosamine	C18H30N3O13P2	null	Primary Database	XPIWJCQKSXFPJI-WXUBNNCZSA-M	-1	1	0	null	0	-597.35	3.06	1:9:9.40;1:13:14.15;1:20:3.18;1:24:1.75;1:33:13.46	1:10:-0.65;1:13:-3.24;1:17:-3.71;1:33:-3.41;1:34:8.80	null	null	Name: dTDP-D-angolosamine|KEGG: C18031	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3C[C@@H]([NH+](C)C)[C@H](O)[C@@H](C)O3)O2)c(=O)[nH]c1=O	GC|EQ
cpd18015	dTDP-[(2R,6R)-tetrahydro-6-methyl-5-oxo-2H-pyran-2-yl] ester	dTDP-4-oxo-2,3,6-trideoxy-D-glucose	C16H22N2O13P2	null	Primary Database	YINKRXMSCURQIS-RHZHCTOVSA-L	-2	1	0	null	0	-375.38	1.78	1:9:9.11;1:13:14.01;1:20:3.18;1:24:1.75;1:29:18.58	1:3:-4.75;1:10:-0.65;1:13:-3.24;1:17:-3.65	null	null	Name: 5'-O-{[({[(2R,6R)-6-methyl-5-oxooxan-2-yl]oxy}phosphinato)oxy]phosphinato}thymidine; dTDP-4-dehydro-2,3,6-trideoxy-alpha-D-glucopyranose(2-); dTDP-4-dehydro-2,3,6-trideoxy-alpha-D-hexopyranose; dTDP-4-oxo-2,3,6-trideoxy-D-glucose; dTDP-[(2R,6R)-tetrahydro-6-methyl-5-oxo-2H-pyran-2-yl] ester|KEGG: C18032|MetaCyc: CPD-13382|iRS1563: M_C18032_c	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3CCC(=O)[C@@H](C)O3)O2)c(=O)[nH]c1=O	GC|EQ|EQU
cpd18016	dTDP-[(2R,5S,6R)-5-aminotetrahydro-6-methyl-2H-pyran-2-yl] ester	dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose	C16H26N3O12P2	null	Primary Database	QBCDCCNQCPTNSU-GSZZWUTPSA-M	-1	1	0	null	0	-304.4	1.71	1:9:8.99;1:13:14.01;1:20:3.18;1:24:1.75	1:3:-4.75;1:10:-0.65;1:13:-3.24;1:17:-3.65;1:33:9.74	null	null	Name: 5'-O-{[({[(2R,5S,6R)-5-azaniumyl-6-methyloxan-2-yl]oxy}phosphinato)oxy]phosphinato}thymidine; dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose; dTDP-4-amino-2,3,4,6-tetradeoxy-alpha-D-erythro-hexopyranose; dTDP-4-ammonio-2,3,4,6-tetradeoxy-alpha-D-erythro-hexopyranose(1-); dTDP-[(2R,5S,6R)-5-aminotetrahydro-6-methyl-2H-pyran-2-yl] ester|KEGG: C18033|MetaCyc: CPD-13383|iRS1563: M_C18033_c	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3CC[C@H]([NH3+])[C@@H](C)O3)O2)c(=O)[nH]c1=O	GC|EQ|EQU
cpd18017	dTDP-D-forosamine	dTDP-D-forosamine	C18H30N3O12P2	null	Primary Database	XZDZLDKUTVVABQ-HIFUNWJGSA-M	-1	1	0	null	0	-557.51	3.01	1:9:8.88;1:13:14.01;1:20:3.18;1:24:1.75	1:3:-4.75;1:10:-0.65;1:13:-3.24;1:17:-3.65;1:33:9.49	null	null	Name: 5'-O-{[({[(2R,5S,6R)-5-(dimethylazaniumyl)-6-methyloxan-2-yl]oxy}phosphinato)oxy]phosphinato}thymidine; dTDP-4-(dimethylamino)-2,3,4,6-tetradeoxy-alpha-D-erythro-hexopyranose; dTDP-D-forosamine; dTDP-[(2R,5S,6R)-5-(dimethylamino)tetrahydro-6-methyl-2H-pyran-2-yl] ester; dTDP-[(2R,5S,6R)-5-(dimethylamino)tetrahydro-6-methyl-2H-pyran-2-yl]ester; dTDP-alpha-D-forosamine|KEGG: C18034|MetaCyc: CPD-13384	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3CC[C@H]([NH+](C)C)[C@@H](C)O3)O2)c(=O)[nH]c1=O	GC|EQ
cpd18018	dTDP-(2,6-dideoxy-3-C-methyl-alpha-D-threo-hexopyranos-4-ulos-1-yl)ester	dTDP-3-methyl-4-oxo-2,6-dideoxy-D-glucose	C17H24N2O14P2	null	Primary Database	JOZTVKXGCLUNKC-RMNYBWTPSA-L	-2	1	0	null	0	-396.49	1.62	1:9:9.11;1:13:14.05;1:19:3.18;1:23:1.75;1:32:12.99	1:3:-4.75;1:10:-0.65;1:13:-3.24;1:16:-3.65;1:32:-3.66	null	null	Name: dTDP-(2,6-dideoxy-3-C-methyl-alpha-D-threo-hexopyranos-4-ulos-1-yl) ester; dTDP-(2,6-dideoxy-3-C-methyl-alpha-D-threo-hexopyranos-4-ulos-1-yl)ester; dTDP-3-methyl-4-oxo-2,6-dideoxy-D-glucose|KEGG: C18035	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3C[C@@](C)(O)C(=O)[C@@H](C)O3)O2)c(=O)[nH]c1=O	GC|EQ|EQU
cpd18019	Strigolactone ABC-rings	Strigolactone ABC-rings	C14H18O3	null	Primary Database	MDZXZDQEMZPBHC-MAZPRZIYSA-N	0	1	0	null	0	-17.96	3.48	1:16:8.51	1:16:-5.64;1:17:-6.98	null	null	Name: Strigolactone ABC-rings|KEGG: C18036	CC1(C)CCCC2=C1[C@H]1OC(=O)C(C=O)[C@H]1C2	GC|EQ
cpd18020	5-Deoxystrigol	5-Deoxystrigol	C19H22O5	null	Primary Database	QXTUQXRFEBHUBA-DYLOANJQSA-N	0	1	0	null	0	-50.86	3.83	1:1:15.77	1:16:-7.51;1:18:-4.94;1:23:-6.84	null	null	Name: 5-Deoxystrigol|KEGG: C18037|MetaCyc: CPD-14652|iRS1563: M_C18037_c|iRS1597: C18037_c	CC1=C[C@H](O/C=C2/C(=O)O[C@@H]3C4=C(CCCC4(C)C)C[C@H]23)OC1=O	GC|EQ
cpd18021	7alpha-Hydroxypregnenolone	7alpha-Hydroxypregnenolone	C21H32O3	null	Primary Database	UEWNVBNIVGLQPG-XXHSLLPRSA-N	0	1	0	null	0	-60.39	6.83	1:18:18.20;1:22:19.20;1:27:19.40	1:18:-1.53;1:22:-0.83;1:26:-7.36	null	null	Name: (3beta,7alpha)-3,7-dihydroxypregn-5-en-20-one; 3beta,7alpha-Dihydroxy-5-pregnen-20-one; 3beta,7alpha-dihydroxypregn-5-en-20-one; 7alpha-Hydroxypregnenolone; 7alpha-hydroxypregnenolone|KEGG: C18038	CC(=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd18022	Aldosterone hemiacetal	Aldosterone hemiacetal	C21H28O5	null	Primary Database	QUQBHBRVKLEOEI-UBWIUKTRSA-N	0	1	0	null	0	10000000.0	10000000.0	1:7:18.49;1:22:11.91;1:29:13.87	1:15:-4.96;1:22:-4.15;1:23:-4.22;1:29:-3.30;1:30:-7.96	null	null	Name: 11beta,18-Epoxy-18,21-dihydroxypregn-4-ene-3,20-dione; 11beta-18-Epoxy-18,21-dihydroxypregn-4-ene-3,20-dione; Aldosterone hemiacetal|KEGG: C18039	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H]2C[C@]3(C(O)O2)[C@@H](C(=O)CO)CC[C@@H]13	GC
cpd18023	5alpha-Pregnan-21-ol-3,20-dione	Allopregnane-21-ol-3,20-dione	C21H32O3	null	Primary Database	USPYDUPOCUYHQL-KVHKMPIWSA-N	0	1	0	null	0	-69.6	7.18	1:28:13.86	1:18:-7.26;1:26:-8.05;1:28:-3.30	null	null	Name: 5alpha-Dihydrodeoxycorticosterone; 5alpha-Pregnan-21-ol-3,20-dione; Allopregnane-21-ol-3,20-dione|KEGG: C18040	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)CO)CC[C@@H]12	GC|EQ
cpd18024	5alpha-Pregnan-20alpha-ol-3-one	Allopregnan-20alpha-ol-3-one	C21H34O2	null	Primary Database	DYVGYXXLXQESJE-SKLBOBKVSA-N	0	1	0	null	0	-41.39	7.19	1:28:19.00	1:18:-7.35;1:28:-1.05	null	null	Name: 5alpha-Pregnan-20alpha-ol-3-one; Allopregnan-20alpha-ol-3-one|KEGG: C18041	C[C@H](O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd18025	Allopregnane-3alpha,20alpha-diol	Allopregnane-3alpha,20alpha-diol	C21H36O2	null	Primary Database	YWYQTGBBEZQBGO-CGVINKDUSA-N	0	1	0	null	0	-47.95	7.19	1:18:18.30;1:28:19.00	1:18:-1.53;1:28:-0.87	null	null	Name: 5alpha-Pregnane-3alpha,20alpha-diol; Allopregnane-3alpha,20alpha-diol|KEGG: C18042	C[C@H](O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd18026	Cholesterol sulfate	Cholesterol sulfate	C27H45O4S	null	Primary Database	BHYOQNUELFTYRT-DPAQBDIFSA-M	-1	1	0	null	0	-98.93	6.94	1:20:-1.36		null	null	Name: (3beta)-cholest-5-en-3-yl sulfate; Cholest-5-en-3beta-ol sulfate; Cholesterol sulfate; cholest-5-en-3beta-yl hydrogen sulfate; cholest-5-en-3beta-yl sulfate; cholesterol 3-sulfate; cholesterol sulfate; cholesteryl 3-sulfate; cholesteryl sulfate|BiGG: chsterols|KEGG: C18043|MetaCyc: CPD-21802	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C	GC|EQ
cpd18027	Pregnenolone sulfate	Pregnenolone sulfate	C21H31O5S	null	Primary Database	DIJBBUIOWGGQOP-QGVNFLHTSA-M	-1	1	0	null	0	-135.05	6.91	1:22:-1.36;1:29:19.40	1:30:-7.36	null	null	Name: (3beta)-20-oxopregn-5-en-3-yl sulfate; 20-oxopregn-5-en-3beta-yl sulfate; 3beta-Hydroxypregn-5-en-20-one sulfate; Pregnenolone sulfate; pregnenolone sulfate|BiGG: prgnlones|KEGG: C18044|MetaCyc: CPD-21809	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd18028	7alpha-OH-DHEA	7alpha-OH-DHEA	C19H28O3	null	Primary Database	OLPSAOWBSPXZEA-JIEICEMKSA-N	0	1	0	null	0	-63.28	6.81	1:15:18.20;1:21:19.25	1:15:-1.53;1:21:-0.81;1:25:-7.48	null	null	Name: (3beta,7alpha)-3,7-dihydroxyandrost-5-en-17-one; 3beta,7alpha-Dihydroxy-5-androstene-17-one; 3beta,7alpha-dihydroxyandrost-5-en-17-one; 7alpha-Hydroxy-DHEA; 7alpha-Hydroxydehydroepiandrosterone; 7alpha-OH-DHEA|KEGG: C18045	C[C@]12CC[C@H]3[C@@H]([C@H](O)C=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O	GC|EQ
cpd18029	Biotinyl-[protein]	Biotinyl-[protein]	C17H27N5O4R2S	null	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:7:15.59;1:16:14.30;1:28:13.42	1:8:1.88;1:17:1.28;1:20:-0.31;1:31:-1.88	null	null	Name: Biotin protein of malonate decarboxylase; Biotinyl-[protein]|KEGG: C18046	*NC(=O)[C@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)NC(*)=O	GC
cpd18030	Carboxybiotinyl-[protein]	Carboxybiotinyl-[protein]	C18H26N5O6R2S	null	Primary Database		-1	1	0	null	0	10000000.0	10000000.0	1:7:15.54;1:16:14.29;1:26:13.43;1:33:3.64	1:8:1.89;1:17:1.29;1:20:-0.46;1:31:0.20	null	null	Name: Carboxybiotinyl-[protein]|KEGG: C18047	*NC(=O)[C@H](CCCCNC(=O)CCCC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2C(=O)[O-])NC(*)=O	GC
cpd18031	N-Succinyl-L-citrulline	N-Succinyl-L-citrulline	C10H15N3O6	null	Primary Database	ZSZFGMMEPZVGMH-LURJTMIESA-L	-2	1	0	null	0	-71.84	0.93	1:1:14.07;1:7:4.35;1:11:14.97;1:17:3.53	1:4:1.68;1:19:-1.73	null	null	Name: (2S)-5-(carbamoylamino)-2-(3-carboxylatopropanamido)pentanoate; (2S)-5-(carbamoylamino)-2-[(3-carboxylatopropanoyl)amino]pentanoate; <i>N</i>-succinyl-L-citrulline; N(2)-succinyl-L-citrulline; N-Succinyl-L-citrulline; N-succinyl-L-citrulline|KEGG: C18048|MetaCyc: CPD-10483	NC(=O)NCCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-]	GC|EQ|EQU
cpd18032	N-Acyl-L-homoserine lactone	N-Acyl-L-homoserine lactone	C5H6NO3R	null	Primary Database		0	1	0	null	0	10000000.0	10000000.0	1:8:18.22	1:9:-7.18;1:10:-0.30	null	null	Name: (3S)-3-alkanamido-4,5-dihydrofuran-2(3H)-one; AHL; AHLs; N-AHL; N-AHLs; N-Acyl-L-homoserine lactone; N-acyl-L-homoserine lactones; N-acyl-S-homoserine lactone; N-acyl-S-homoserine lactones; an N-acyl-L-homoserine lactone|KEGG: C18049	*C(=O)N[C@H]1CCOC1=O	GC
cpd18033	Mannosylfructose 6-phosphate	Mannosylfructose 6-phosphate	C12H21O14P	null	Primary Database	PJTTXANTBQDXME-VJRJJCRKSA-L	-2	1	0	null	0	-371.82	0.63	1:7:12.40;1:10:14.82;1:11:13.06;1:19:11.84;1:20:14.06;1:24:6.25;1:25:1.22;1:27:13.56	1:7:-3.95;1:10:-3.68;1:11:-3.65;1:19:-4.04;1:20:-3.69;1:27:-3.46	null	null	Name: 6-O-phosphonato-beta-D-fructofuranosyl alpha-D-mannopyranoside; Mannosylfructose 6-phosphate; beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate; beta-D-fructofuranosyl alpha-D-mannopyranoside 6(F)-phosphate; beta-D-fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate; mannosylfructose-phosphate|BrachyCyc: CPD-10683|KEGG: C18050|MetaCyc: CPD-10683	O=P([O-])([O-])OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O	GC|EQ|EQU
