id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd11010	9alpha-Fluoro-6alpha-methylprednisolone	9alpha-Fluoro-6alpha-methylprednisolone	C22H29FO5	392.0	Primary Database	AWFOJLJWZNBTBX-MJWISQFFSA-N	0	1	0	null	0	10000000.0	10000000.0	1:9:18.06;1:25:13.49;1:26:14.10;1:28:12.55	1:23:-5.64;1:24:-8.56;1:25:-3.39;1:26:-3.33;1:28:-3.84	null	null	Name: 9alpha-Fluoro-11beta,17alpha,21-trihydroxy-6alpha-methylpregna-1,4- diene-3,20-dione; 9alpha-Fluoro-11beta,17alpha,21-trihydroxy-6alpha-methylpregna-1,4-diene-3,20-dione; 9alpha-Fluoro-6alpha-methylprednisolone|KEGG: C15319	C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]2(C)C=CC(=O)C=C12	GC|EQ
cpd11011	21-Fluoro-11beta,17-dihydroxy-6alpha-methylprogesterone	21-Fluoro-11beta,17-dihydroxy-6alpha-methylprogesterone	C22H31FO4	378.0	Primary Database	AQKQDPGSWSFRHL-PJHHCJLFSA-N	0	1	0	null	0	10000000.0	10000000.0	1:9:18.44;1:20:15.51;1:25:14.78;1:26:12.60	1:22:-4.93;1:23:-8.67;1:25:-2.85;1:26:-3.85	null	null	Name: 21-Fluoro-11beta,17-dihydroxy-6alpha-methylpregn-4-ene-3,20-dione; 21-Fluoro-11beta,17-dihydroxy-6alpha-methylprogesterone|KEGG: C15320	C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CF)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12	GC|EQ
cpd11012	6alpha-Fluorotestosterone propionate	6alpha-Fluorotestosterone propionate	C22H31FO3	362.0	Primary Database	GACKBTMUYYITHY-BQPCAVHVSA-N	0	1	0	null	0	10000000.0	10000000.0	1:9:15.32	1:20:-6.17;1:25:-7.10	null	null	Name: 6alpha-Fluoro-17beta-hydroxyandrost-4-en-3-one propionate; 6alpha-Fluorotestosterone propionate|KEGG: C15321	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd11013	2alpha,3alpha-(Difluoromethylene)-5alpha-androstan-17beta-ol acetate	2alpha,3alpha-(Difluoromethylene)-5alpha-androstan-17beta-ol acetate	C22H32F2O2	366.0	Primary Database	BRZLCOPFROJRBE-WMFBMNODSA-N	0	1	0	null	0	10000000.0	10000000.0		1:26:-7.00	null	null	Name: 2alpha,3alpha-(Difluoromethylene)-5alpha-androstan-17beta-ol acetate|KEGG: C15322	CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H]5[C@@H](C[C@]4(C)[C@H]3CC[C@]12C)C5(F)F	GC|EQ
cpd11014	1-Methylestrone	1-Methylestrone	C19H24O2	284.0	Primary Database	AIBFRTWVQFOKIS-DRMAHVMPSA-N	0	1	0	null	0	-18.61	4.35	1:20:10.44	1:19:-7.48;1:20:-5.45	null	null	Name: 1-Methylestrone; 3-Hydroxy-1-methylestra-1,3,5(10)-trien-17-one|KEGG: C15323	Cc1cc(O)cc2c1[C@H]1CC[C@]3(C)C(=O)CC[C@H]3[C@@H]1CC2	GC|EQ
cpd11015	3beta,17beta-Diacetoxyandrost-4-ene	3beta,17beta-Diacetoxyandrost-4-ene	C23H34O4	374.0	Primary Database	FKDRTPPOFBKQAT-FQJIPJFPSA-N	0	1	0	null	0	-104.9	6.93		1:24:-6.71;1:27:-7.31	null	null	Name: 3beta,17beta-Diacetoxyandrost-4-ene; Androst-4-ene-3beta,17beta-diol diacetate|KEGG: C15324	CC(=O)O[C@@H]1C=C2CC[C@H]3[C@@H]4CC[C@H](OC(C)=O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1	GC|EQ
cpd11016	6-Azaequilenin	6-Azaequilenin	C17H17NO2	267.0	Primary Database	ZILLMCAMVOVMQM-YOEHRIQHSA-N	0	1	0	null	0	15.54	4.04	1:19:8.75	1:13:4.62;1:19:-6.22;1:20:-7.50	null	null	Name: 3-Hydroxy-6-azaestra-1,3,5(10),6,8-pentaen-17-one; 6-Azaequilenin|KEGG: C15325	C[C@]12CCc3c(cnc4cc(O)ccc34)[C@@H]1CCC2=O	GC|EQ
cpd11017	17beta-Hydroxy-2alpha-methyl-5alpha-estran-3-one	17beta-Hydroxy-2alpha-methyl-5alpha-estran-3-one	C19H30O2	290.0	Primary Database	IXYWAKOAAKPGDX-DHFLDIIFSA-N	0	1	0	null	0	-34.67	5.35	1:20:19.38	1:19:-7.41;1:20:-0.88	null	null	Name: 17beta-Hydroxy-2alpha-methyl-5alpha-estran-3-one|KEGG: C15326	C[C@@H]1C[C@H]2[C@@H](CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23)CC1=O	GC|EQ
cpd11018	6alpha-Fluoro-11-oxoprogesterone	6alpha-Fluoro-11-oxoprogesterone	C21H27FO3	346.0	Primary Database	YPUQOVRDUFZIKX-CQMXKPHISA-N	0	1	0	null	0	10000000.0	10000000.0	1:13:15.23;1:23:19.40	1:21:-6.22;1:22:-7.19;1:25:-7.79	null	null	Name: 6alpha-Fluoro-11-oxoprogesterone; 6alpha-Fluoropregn-4-ene-3,11,20-trione|KEGG: C15327	CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C	GC|EQ
cpd11019	N,N-Diethyl-2-[4-[6-methoxy-2-(4-methoxyphenyl)-1H-inden-3- yl]phenoxy]ethanamine hydrochloride	N,N-Diethyl-2-[4-[6-methoxy-2-(4-methoxyphenyl)-1H-inden-3- yl]phenoxy]ethanamine hydrochloride	C29H34ClNO3	443.0	Primary Database	IMYZPHYHJMOFCY-UHFFFAOYSA-N	0	1	0	null	0	52.42	3.42	1:9:14.82;2:1:-7.00	1:22:-4.52;1:24:-7.17;1:27:9.31;1:31:-5.12	null	null	Name: N,N-Diethyl-2-[4-[6-methoxy-2-(4-methoxyphenyl)-1H-inden-3- yl]phenoxy]ethanamine hydrochloride; N,N-Diethyl-2-[4-[6-methoxy-2-(4-methoxyphenyl)-1H-inden-3-yl]phenoxy]ethanamine hydrochloride|KEGG: C15328	CC[NH+](CC)CCOc1ccc(C2=C(c3ccc(OC)cc3)Cc3cc(OC)ccc32)cc1.[Cl-]	GC|EQ
cpd11020	21-Fluoro-11beta,17-dihydroxy-6alpha-methylpregna-1,4-diene-3,20- dione	21-Fluoro-11beta,17-dihydroxy-6alpha-methylpregna-1,4-diene-3,20- dione	C22H29FO4	376.0	Primary Database	VEYPPXXPHUXOLG-PJHHCJLFSA-N	0	1	0	null	0	10000000.0	10000000.0	1:9:18.34;1:20:15.50;1:25:14.77;1:26:12.60	1:22:-5.13;1:23:-8.67;1:25:-2.85;1:26:-3.85	null	null	Name: 21-Fluoro-11beta,17-dihydroxy-6alpha-methylpregna-1,4-diene-3,20- dione; 21-Fluoro-11beta,17-dihydroxy-6alpha-methylpregna-1,4-diene-3,20-dione|KEGG: C15329	C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CF)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12	GC|EQ
cpd11021	3beta-Fluoro-5alpha-androstan-17beta-ol	3beta-Fluoro-5alpha-androstan-17beta-ol	C19H31FO	294.0	Primary Database	DKYZAPZHDVDDSJ-YSZCXEEOSA-N	0	1	0	null	0	10000000.0	10000000.0	1:20:19.38	1:20:-0.88	null	null	Name: 3beta-Fluoro-5alpha-androstan-17beta-ol|KEGG: C15330	C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](F)CC[C@@]43C)[C@@H]1CC[C@@H]2O	GC|EQ
cpd11022	4,5alpha-Dihydro-6beta-methyltestosterone propionate	4,5alpha-Dihydro-6beta-methyltestosterone propionate	C23H36O3	360.0	Primary Database	OIHORBOMFNFQBP-CMMFVDGISA-N	0	1	0	null	0	-80.64	7.14		1:21:-7.53;1:25:-6.87	null	null	Name: 17beta-Hydroxy-6beta-methyl-5alpha-androstan-3-one propionate; 4,5alpha-Dihydro-6beta-methyltestosterone propionate|KEGG: C15331	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3C[C@@H](C)[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd11023	3beta-Hydroxy-5alpha-androstane-7,17-dione	3beta-Hydroxy-5alpha-androstane-7,17-dione	C19H28O3	304.0	Primary Database	ONVVZSHYQMOXLN-ZVMDJWLLSA-N	0	1	0	null	0	-76.1	7.13	1:22:18.36	1:20:-7.15;1:21:-7.76;1:22:-1.33	null	null	Name: 3beta-Hydroxy-5alpha-androstane-7,17-dione|KEGG: C15332	C[C@]12CC[C@H]3[C@@H](C(=O)C[C@H]4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O	GC|EQ
cpd11024	3alpha-Hydroxy-5beta-pregn-16-ene-11,20-dione 3-acetate	3alpha-Hydroxy-5beta-pregn-16-ene-11,20-dione 3-acetate	C23H32O4	372.0	Primary Database	JAZBMNIJZWDVQJ-VEWLMHDZSA-N	0	1	0	null	0	-100.07	7.09	1:20:19.60	1:22:-7.68;1:23:-4.97;1:27:-6.90	null	null	Name: 3alpha-Hydroxy-5beta-pregn-16-ene-11,20-dione 3-acetate|KEGG: C15333	CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3C(=O)C[C@]4(C)C(C(C)=O)=CC[C@H]4[C@@H]3CC[C@@H]2C1	GC|EQ
cpd11025	17beta-Hydroxy-4,4-dimethylandrost-5-en-3-one	17beta-Hydroxy-4,4-dimethylandrost-5-en-3-one	C21H32O2	316.0	Primary Database	YTYDBCHHXXGVEN-KUJXMBTLSA-N	0	1	0	null	0	-26.75	6.82	1:21:19.38	1:20:-7.55;1:21:-0.88	null	null	Name: 17beta-Hydroxy-4,4-dimethylandrost-5-en-3-one|KEGG: C15334	CC1(C)C(=O)CC[C@@]2(C)C1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12	GC|EQ
cpd11026	5-Androsten-3beta-ol-16-one	5-Androsten-3beta-ol-16-one	C19H28O2	288.0	Primary Database	IHHKCVMULSSIQO-RHNZQBAGSA-N	0	1	0	null	0	-23.44	6.87	1:21:18.20	1:20:-7.36;1:21:-1.40	null	null	Name: 3beta-Hydroxy-5-androsten-16-one; 5-Androsten-3beta-ol-16-one|KEGG: C15335	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC(=O)C2	GC|EQ
cpd11027	3beta,4-Dimethyl-4-aza-5alpha-cholestane	3beta,4-Dimethyl-4-aza-5alpha-cholestane	C28H52N	401.0	Primary Database	GWWAUGFEXKPHIM-OXKYWHGHSA-O	1	1	0	null	0	49.31	7.19		1:20:10.29	null	null	Name: 3beta,4-Dimethyl-4-aza-5alpha-cholestane|KEGG: C15336	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4[NH+](C)[C@@H](C)CC[C@]4(C)[C@H]3CC[C@@]21C	GC|EQ
cpd11028	Allocholesterol	Allocholesterol	C27H46O	386.0	Primary Database	UIMGHSAOLFTOBF-DPAQBDIFSA-N	0	1	0	null	0	15.57	6.9	1:28:17.50	1:28:-1.70	null	null	Name: 3beta-Hydroxycholest-4-ene; Allocholesterol; Coprostenol|KEGG: C15337	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	GC|EQ
cpd11029	11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-5alpha- androstan-3-one	11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-5alpha- androstan-3-one	C20H31FO3	338.0	Primary Database	OFGHFEJLUUXXNZ-XNMNPEGYSA-N	0	1	0	null	0	10000000.0	10000000.0	1:22:13.61;1:23:14.62	1:21:-7.35;1:22:-3.38;1:23:-2.99	null	null	Name: 11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-5alpha- androstan-3-one; 11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-5alpha-androstan-3-one|KEGG: C15338	C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	GC|EQ
cpd11030	2alpha,17-Dimethyltestosterone	2alpha,17-Dimethyltestosterone	C21H32O2	316.0	Primary Database	QLPXACPMYLBLST-BRRPRDELSA-N	0	1	0	null	0	-28.3	6.83	1:9:18.51	1:20:-4.89;1:21:-0.53	null	null	Name: 17alpha,2alpha-Dimethyl-17beta-hydroxy-4-androsten-3-one; 2alpha,17-Dimethyltestosterone|KEGG: C15339	C[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@H]1[C@@H]3CC[C@](C)(O)[C@@]3(C)CC[C@@H]12	GC|EQ
cpd11031	17-(Trifluorovinyl)-3-(methyl ether)-17beta-estradiol	17-(Trifluorovinyl)-3-(methyl ether)-17beta-estradiol	C21H25F3O2	366.0	Primary Database	AWUGBSODAQALNP-JPDLMGPVSA-N	0	1	0	null	0	10000000.0	10000000.0	1:24:12.60	1:24:-3.85;1:25:-4.82	null	null	Name: 17-(Trifluorovinyl)-3-(methyl ether)-17beta-estradiol; 20,21,21-Trifluoro-3-methoxy-19-nor-17alpha-pregna-1,3,5(10),20- tetraen-17-ol; 20,21,21-Trifluoro-3-methoxy-19-nor-17alpha-pregna-1,3,5(10),20-tetraen-17-ol|KEGG: C15340	COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)C(F)=C(F)F	GC|EQ
cpd11032	Fluorofelbamate	Fluorofelbamate	C11H13FN2O4	256.0	Primary Database	ZCDHNOUTBZTCLP-UHFFFAOYSA-N	0	1	0	null	0	10000000.0	10000000.0	1:14:14.76;1:16:15.25		null	null	Name: Fluorofelbamate|KEGG: C15341	NC(=O)OCC(F)(COC(N)=O)c1ccccc1	GC|EQ
cpd11033	9(11)-Dehydro-2alpha,17-dimethyltestosterone	9(11)-Dehydro-2alpha,17-dimethyltestosterone	C21H30O2	314.0	Primary Database	WUWUSCYXVYUKNZ-PDFVNURISA-N	0	1	0	null	0	-8.92	6.74	1:9:18.24	1:19:-0.49;1:21:-5.06	null	null	Name: 17beta-Hydroxy-2alpha,17-dimethyl-4,9(11)-androstadien-3-one; 9(11)-Dehydro-2alpha,17-dimethyltestosterone|KEGG: C15342	C[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H]1C2=CC[C@@]2(C)[C@H]1CC[C@]2(C)O	GC|EQ
cpd11034	HR1917	HR1917	C26H25Cl2N7O4	497.0	Primary Database	QQYQBVHDLFJARZ-UHFFFAOYSA-N	0	1	0	null	0	10000000.0	10000000.0	1:11:12.85;1:24:14.17;2:1:-7.00;3:1:-7.00	1:12:-6.07;1:23:9.24;1:25:-5.09;1:33:-9.94;1:36:9.84	null	null	Name: 4',4''-Di-2-imidazolin-2-yl-2-nitroterephthalanilide dihydrochloride; HR1917|KEGG: C15343	O=C(Nc1ccc(C2=[NH+]CCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=[NH+]CCN3)cc2)c([N+](=O)[O-])c1.[Cl-].[Cl-]	GC|EQ
cpd11035	NSC4928	NSC4928	C9H13N5	191.0	Primary Database	JWEGHNQHVNZGHA-UHFFFAOYSA-N	0	1	0	null	0	88.52	2.77	1:9:9.08	1:2:4.09;1:6:-9.73;1:8:0.49;1:10:-5.21	null	null	Name: N-Butyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine; NSC4928|KEGG: C15344	CCCCNc1ncnc2n[nH]cc12	GC
cpd11036	Androst-5-ene-3beta,17beta-diol 3-tetrahydropyranyl ether	Androst-5-ene-3beta,17beta-diol 3-tetrahydropyranyl ether	C24H38O3	374.0	Primary Database	OEECLXWCHUIMAU-QDWRAYMQSA-N	0	1	0	null	0	-30.74	7.3	1:20:19.38	1:20:-0.88;1:21:-4.90;1:27:-4.03	null	null	Name: 3beta-[(Tetrahydro-2H-pyran-2-yl)oxy]androst-5-en-17beta-ol; Androst-5-ene-3beta,17beta-diol 3-tetrahydropyranyl ether|KEGG: C15345	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OC5CCCCO5)CC[C@@]43C)[C@@H]1CC[C@@H]2O	GC|EQ
cpd11037	3beta,17beta-Diacetoxy-5alpha-androstane	3beta,17beta-Diacetoxy-5alpha-androstane	C23H36O4	376.0	Primary Database	BQIBBYLXJDSLIR-FTQGCKHGSA-N	0	1	0	null	0	-124.28	7.24		1:24:-6.70;1:27:-7.30	null	null	Name: 3beta,17beta-Diacetoxy-5alpha-androstane; 5alpha-Androstane-3beta,17beta-diol diacetate|KEGG: C15346	CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1	GC|EQ
cpd11038	6-(Isopropylthio)purine	6-(Isopropylthio)purine	C8H10N4S	194.0	Primary Database	AKRVBASKTIDYRB-UHFFFAOYSA-N	0	1	0	null	0	180.46	1.4	1:11:8.95	1:1:0.79;1:3:-7.84;1:13:2.36	null	null	Name: 6-(Isopropylthio)purine|KEGG: C15347	CC(C)Sc1ncnc2[nH]cnc12	GC|EQ|EQU
cpd11039	6-(Allylthio)purine	6-(Allylthio)purine	C8H8N4S	192.0	Primary Database	GXEFKTJFALYILZ-UHFFFAOYSA-N	0	1	0	null	0	179.54	1.43	1:11:8.94	1:1:0.78;1:3:-7.85;1:13:2.35	null	null	Name: 6-(Allylthio)purine|KEGG: C15348	C=CCSc1ncnc2[nH]cnc12	GC|EQ|EQU
cpd11040	4,5alpha-Dihydro-11beta-hydroxy-17-methyltestosterone	4,5alpha-Dihydro-11beta-hydroxy-17-methyltestosterone	C20H32O3	320.0	Primary Database	RNPQQCQDRWIESD-CGAVUXQXSA-N	0	1	0	null	0	-83.98	7.13	1:19:14.40;1:22:15.07	1:19:-2.99;1:21:-7.35;1:22:-2.84	null	null	Name: 11beta,17beta-Dihydroxy-17-methyl-5alpha-androstan-3-one; 4,5alpha-Dihydro-11beta-hydroxy-17-methyltestosterone|KEGG: C15349	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(C)O	GC|EQ
cpd11041	Estra-1,3,5(10)-triene-3,16alpha-diol dipropionate	Estra-1,3,5(10)-triene-3,16alpha-diol dipropionate	C24H32O4	384.0	Primary Database	SPPGAQTVRFMVLJ-ISPHGWFKSA-N	0	1	0	null	0	-95.2	4.41		1:23:-7.41;1:26:-6.80	null	null	Name: Estra-1,3,5(10)-triene-3,16alpha-diol dipropionate|KEGG: C15350	CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C[C@H](OC(=O)CC)C[C@@H]12	GC|EQ
cpd11042	7alpha-Hydroxytestololactone	7alpha-Hydroxytestololactone	C19H26O4	318.0	Primary Database	FOXXEHXXDDNIKJ-GBHAUCNQSA-N	0	1	0	null	0	-99.17	6.85	1:9:18.02;1:23:14.86	1:21:-5.03;1:22:-7.05;1:23:-2.86	null	null	Name: 7alpha-Hydroxy-D-homo-17a-oxaandrost-4-ene-3,17-dione; 7alpha-Hydroxytestololactone|KEGG: C15351	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC(=O)O2)[C@H](O)CC1=CC(=O)CC[C@@]13C	GC|EQ
cpd11043	6-(Dibromomethylene)testosterone	6-(Dibromomethylene)testosterone	C20H26Br2O2	458.0	Primary Database	XDDMZNADWGQPRQ-CERPAYOZSA-N	0	1	0	null	0	10000000.0	10000000.0	1:22:19.38	1:20:-5.40;1:22:-0.88	null	null	Name: 6-(Dibromomethylene)-17beta-hydroxyandrost-4-en-3-one; 6-(Dibromomethylene)testosterone|KEGG: C15352	C[C@]12CC[C@H]3[C@@H](CC(=C(Br)Br)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O	GC|EQ
cpd11044	17alpha-Methyl-6,7-dehydrotestosterone	17alpha-Methyl-6,7-dehydrotestosterone	C20H28O2	300.0	Primary Database	BRQAXEKVGOTNJM-HLXURNFRSA-N	0	1	0	null	0	-20.57	6.82		1:20:-4.77;1:21:-0.50	null	null	Name: 17alpha-Methyl-17beta-hydroxyandrosta-4,6-dien-3-one; 17alpha-Methyl-6,7-dehydrotestosterone|KEGG: C15353	C[C@]1(O)CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	GC|EQ
cpd11045	17beta-Hydroxy-17-methyl-5alpha-androstane-3,11-dione	17beta-Hydroxy-17-methyl-5alpha-androstane-3,11-dione	C20H30O3	318.0	Primary Database	SLGYIGUMKJYZLP-ZBXKYCABSA-N	0	1	0	null	0	-77.42	7.14	1:22:14.55	1:20:-7.09;1:21:-7.70;1:22:-2.99	null	null	Name: 17beta-Hydroxy-17-methyl-5alpha-androstane-3,11-dione|KEGG: C15354	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(C)O	GC|EQ
