id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd42012	(R)-N(6)-(S(8)-acetyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue acetyltransferase]	(R)-N(6)-(S(8)-acetyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue acetyltransferase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-(S(8)-acetyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue acetyltransferase]|Rhea: GENERIC:10481		
cpd42013	(R)-N(6)-lipoyl-L-lysyl-[dihydrolipoyllysine-residue succinyltransferase]	(R)-N(6)-lipoyl-L-lysyl-[dihydrolipoyllysine-residue succinyltransferase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-lipoyl-L-lysyl-[dihydrolipoyllysine-residue succinyltransferase]|Rhea: GENERIC:10483		
cpd42014	(R)-N(6)-(S(8)-succinyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue succinyltransferase]	(R)-N(6)-(S(8)-succinyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue succinyltransferase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-(S(8)-succinyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue succinyltransferase]|Rhea: GENERIC:10484		
cpd42015	2-methyladenosine(37) in tRNA	2-methyladenosine(37) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 2-methyladenosine(37) in tRNA|Rhea: GENERIC:10485		
cpd42016	(R)-N(6)-lipoyl-L-lysyl-[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase]	(R)-N(6)-lipoyl-L-lysyl-[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-lipoyl-L-lysyl-[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase]|Rhea: GENERIC:10488		
cpd42017	(R)-N(6)-(S(8)-2-methylpropanoyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase]	(R)-N(6)-(S(8)-2-methylpropanoyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-(S(8)-2-methylpropanoyldihydrolipoyl)-L-lysyl-[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase]|Rhea: GENERIC:10489		
cpd42018	(R)-N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysyl-[protein]	(R)-N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysyl-[protein]|Rhea: GENERIC:10492		
cpd42019	(R)-N(6)-lipoyl-L-lysyl-[glycine-cleavage complex H protein]	(R)-N(6)-lipoyl-L-lysyl-[glycine-cleavage complex H protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-lipoyl-L-lysyl-[glycine-cleavage complex H protein]|Rhea: GENERIC:10494		
cpd42020	(R)-N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysyl-[glycine-cleavage complex H protein]	(R)-N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysyl-[glycine-cleavage complex H protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysyl-[glycine-cleavage complex H protein]|Rhea: GENERIC:10495		
cpd42021	(R)-N(6)-(S(8)-2-methylpropanoyldihydrolipoyl)-L-lysyl-[protein]	(R)-N(6)-(S(8)-2-methylpropanoyldihydrolipoyl)-L-lysyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-(S(8)-2-methylpropanoyldihydrolipoyl)-L-lysyl-[protein]|Rhea: GENERIC:10497		
cpd42022	L-lysyl-[lipoyl-carrier protein]	L-lysyl-[lipoyl-carrier protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-lysyl-[lipoyl-carrier protein]|Rhea: GENERIC:10500		
cpd42023	L-lysyl-[glycine-cleavage complex H protein]	L-lysyl-[glycine-cleavage complex H protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-lysyl-[glycine-cleavage complex H protein]|Rhea: GENERIC:10501		
cpd42024	(R)-N(6)-lipoyl-L-lysyl-[lipoyl-carrier protein]	(R)-N(6)-lipoyl-L-lysyl-[lipoyl-carrier protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-lipoyl-L-lysyl-[lipoyl-carrier protein]|Rhea: GENERIC:10502		
cpd42025	N(6)-octanoyl-L-lysyl-[lipoyl-carrier protein]	N(6)-octanoyl-L-lysyl-[lipoyl-carrier protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(6)-octanoyl-L-lysyl-[lipoyl-carrier protein]|Rhea: GENERIC:10503		
cpd42026	N(6)-octanoyl-L-lysyl-[glycine-cleavage complex H protein]	N(6)-octanoyl-L-lysyl-[glycine-cleavage complex H protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(6)-octanoyl-L-lysyl-[glycine-cleavage complex H protein]|Rhea: GENERIC:10504		
cpd42027	N(6)-biotinyl-L-lysyl-[protein]	N(6)-biotinyl-L-lysyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(6)-biotinyl-L-lysyl-[protein]|Rhea: GENERIC:10505		
cpd42028	N(6)-carboxybiotinyl-L-lysyl-[protein]	N(6)-carboxybiotinyl-L-lysyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(6)-carboxybiotinyl-L-lysyl-[protein]|Rhea: GENERIC:10506		
cpd42029	a [oligopeptide]	a [oligopeptide]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a [oligopeptide]|Rhea: GENERIC:10531		
cpd42030	N(omega)-phospho-L-arginyl-[protein]	N(omega)-phospho-L-arginyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(omega)-phospho-L-arginyl-[protein]|Rhea: GENERIC:10533		
cpd42031	(R)-N(6)-dihydrolipoyl-L-lysyl-[2-oxoglutarate dehydrogenase complex component E2]	(R)-N(6)-dihydrolipoyl-L-lysyl-[2-oxoglutarate dehydrogenase complex component E2]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-dihydrolipoyl-L-lysyl-[2-oxoglutarate dehydrogenase complex component E2]|Rhea: GENERIC:10581		
cpd42032	(R)-N(6)-(S(8)-succinyldihydrolipoyl)-L-lysyl-[2-oxoglutarate dehydrogenase complex component E2]	(R)-N(6)-(S(8)-succinyldihydrolipoyl)-L-lysyl-[2-oxoglutarate dehydrogenase complex component E2]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-N(6)-(S(8)-succinyldihydrolipoyl)-L-lysyl-[2-oxoglutarate dehydrogenase complex component E2]|Rhea: GENERIC:10582		
cpd42033	L-citrullyl-[protein]	L-citrullyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-citrullyl-[protein]|Rhea: GENERIC:10588		
cpd42034	L-seryl-[isocitrate dehydrogenase]	L-seryl-[isocitrate dehydrogenase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-seryl-[isocitrate dehydrogenase]|Rhea: GENERIC:10605		
cpd42035	O-phospho-L-seryl-[isocitrate dehydrogenase]	O-phospho-L-seryl-[isocitrate dehydrogenase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: O-phospho-L-seryl-[isocitrate dehydrogenase]|Rhea: GENERIC:10606		
cpd42036	3R-hydroxyeicosanoyl-[ACP]	3R-hydroxyeicosanoyl-[ACP]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3R-hydroxyeicosanoyl-[ACP]|Rhea: GENERIC:10619		
cpd42037	3-oxoeicosanoyl-[ACP]	3-oxoeicosanoyl-[ACP]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-oxoeicosanoyl-[ACP]|Rhea: GENERIC:10620		
cpd42038	cytidine(34) in tRNA(Ile2)	cytidine(34) in tRNA(Ile2)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: cytidine(34) in tRNA(Ile2)|Rhea: GENERIC:10625		
cpd42039	2-agmatinylcytidine(34) in tRNA(Ile2)	2-agmatinylcytidine(34) in tRNA(Ile2)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 2-agmatinylcytidine(34) in tRNA(Ile2)|Rhea: GENERIC:10626		
cpd42040	uridine(341) in tmRNA	uridine(341) in tmRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: uridine(341) in tmRNA|Rhea: GENERIC:10630		
cpd42041	5-methyluridine(341) in tmRNA	5-methyluridine(341) in tmRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5-methyluridine(341) in tmRNA|Rhea: GENERIC:10631		
cpd42042	an N-terminal L-alpha-aminoacyl-[protein]	an N-terminal L-alpha-aminoacyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: an N-terminal L-alpha-aminoacyl-[protein]|Rhea: GENERIC:10636		
cpd42043	an N-terminal L-phenylalanyl-L-alpha-aminoacyl-[protein]	an N-terminal L-phenylalanyl-L-alpha-aminoacyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: an N-terminal L-phenylalanyl-L-alpha-aminoacyl-[protein]|Rhea: GENERIC:10637		
cpd42044	N-terminal L-arginyl-L-amino acid-[protein]	N-terminal L-arginyl-L-amino acid-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-terminal L-arginyl-L-amino acid-[protein]|Rhea: GENERIC:10638		
cpd42045	N-terminal N-formyl-L-methionyl-[peptide]	N-terminal N-formyl-L-methionyl-[peptide]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-terminal N-formyl-L-methionyl-[peptide]|Rhea: GENERIC:10639		
cpd42046	N-terminal L-methionyl-[peptide]	N-terminal L-methionyl-[peptide]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-terminal L-methionyl-[peptide]|Rhea: GENERIC:10640		
cpd42047	L-histidyl/L-threonyl-[pyruvate, phosphate dikinase]	L-histidyl/L-threonyl-[pyruvate, phosphate dikinase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-histidyl/L-threonyl-[pyruvate, phosphate dikinase]|Rhea: GENERIC:10649		
cpd42048	N(tele)-phospho-L-histidyl/L-threonyl-[pyruvate, phosphate dikinase]	N(tele)-phospho-L-histidyl/L-threonyl-[pyruvate, phosphate dikinase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(tele)-phospho-L-histidyl/L-threonyl-[pyruvate, phosphate dikinase]|Rhea: GENERIC:10650		
cpd42049	N(tele)-phospho-L-histidyl/O-phospho-L-threonyl-[pyruvate, phosphate dikinase]	N(tele)-phospho-L-histidyl/O-phospho-L-threonyl-[pyruvate, phosphate dikinase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(tele)-phospho-L-histidyl/O-phospho-L-threonyl-[pyruvate, phosphate dikinase]|Rhea: GENERIC:10651		
cpd42050	[glutamine synthetase]-L-tyrosine	[glutamine synthetase]-L-tyrosine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [glutamine synthetase]-L-tyrosine|Rhea: GENERIC:10660		
cpd42051	[glutamine synthetase]-O(4)-(5'-adenylyl)-L-tyrosine	[glutamine synthetase]-O(4)-(5'-adenylyl)-L-tyrosine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [glutamine synthetase]-O(4)-(5'-adenylyl)-L-tyrosine|Rhea: GENERIC:10661		
cpd42052	adenosine(2030) in 23S rRNA	adenosine(2030) in 23S rRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: adenosine(2030) in 23S rRNA|Rhea: GENERIC:10668		
cpd42053	N(6)-methyladenosine(2030) in 23S rRNA	N(6)-methyladenosine(2030) in 23S rRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(6)-methyladenosine(2030) in 23S rRNA|Rhea: GENERIC:10669		
cpd42054	lysidine(34) in tRNA(Ile2)	lysidine(34) in tRNA(Ile2)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: lysidine(34) in tRNA(Ile2)|Rhea: GENERIC:10670		
cpd42055	N-terminal L-alanyl-[ribosomal protein uS5]	N-terminal L-alanyl-[ribosomal protein uS5]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-terminal L-alanyl-[ribosomal protein uS5]|Rhea: GENERIC:10672		
cpd42056	N-terminal N(alpha)-acetyl-L-alanyl-[ribosomal protein uS5]	N-terminal N(alpha)-acetyl-L-alanyl-[ribosomal protein uS5]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-terminal N(alpha)-acetyl-L-alanyl-[ribosomal protein uS5]|Rhea: GENERIC:10673		
cpd42057	N-terminal L-alanyl-[ribosomal protein bS18]	N-terminal L-alanyl-[ribosomal protein bS18]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-terminal L-alanyl-[ribosomal protein bS18]|Rhea: GENERIC:10676		
cpd42058	N-terminal N(alpha)-acetyl-L-alanyl-[ribosomal protein bS18]	N-terminal N(alpha)-acetyl-L-alanyl-[ribosomal protein bS18]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-terminal N(alpha)-acetyl-L-alanyl-[ribosomal protein bS18]|Rhea: GENERIC:10677		
cpd42059	N-terminal L-seryl-[ribosomal protein bL12]	N-terminal L-seryl-[ribosomal protein bL12]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-terminal L-seryl-[ribosomal protein bL12]|Rhea: GENERIC:10681		
cpd42060	N-terminal N(alpha)-acetyl-L-seryl-[ribosomal protein bL12]	N-terminal N(alpha)-acetyl-L-seryl-[ribosomal protein bL12]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-terminal N(alpha)-acetyl-L-seryl-[ribosomal protein bL12]|Rhea: GENERIC:10682		
cpd42061	N(5)-alkyl-L-glutaminyl-[protein]	N(5)-alkyl-L-glutaminyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(5)-alkyl-L-glutaminyl-[protein]|Rhea: GENERIC:10683		
cpd42062	oxidized [electron-transfer flavoprotein]	oxidized [electron-transfer flavoprotein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: oxidized [electron-transfer flavoprotein]|Rhea: GENERIC:10685		
cpd42063	N(2)-methylguanosine(2069) in 23S rRNA	N(2)-methylguanosine(2069) in 23S rRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(2)-methylguanosine(2069) in 23S rRNA|Rhea: GENERIC:10688		
cpd42064	guanosine(2069) in 23S rRNA	guanosine(2069) in 23S rRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: guanosine(2069) in 23S rRNA|Rhea: GENERIC:10689		
cpd42065	adenosine(2142) in 25S rRNA	adenosine(2142) in 25S rRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: adenosine(2142) in 25S rRNA|Rhea: GENERIC:10691		
cpd42066	N(1)-methyladenosine(2142) in 25S rRNA	N(1)-methyladenosine(2142) in 25S rRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(1)-methyladenosine(2142) in 25S rRNA|Rhea: GENERIC:10692		
cpd42067	cytidine(34) in elongator tRNA(Met)	cytidine(34) in elongator tRNA(Met)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: cytidine(34) in elongator tRNA(Met)|Rhea: GENERIC:10693		
cpd42068	N(4)-acetylcytidine(34) in elongator tRNA(Met)	N(4)-acetylcytidine(34) in elongator tRNA(Met)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(4)-acetylcytidine(34) in elongator tRNA(Met)|Rhea: GENERIC:10694		
cpd42069	adenosine(645) in 25S rRNA	adenosine(645) in 25S rRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: adenosine(645) in 25S rRNA|Rhea: GENERIC:10695		
cpd42070	N(1)-methyladenosine(645) in 25S rRNA	N(1)-methyladenosine(645) in 25S rRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(1)-methyladenosine(645) in 25S rRNA|Rhea: GENERIC:10696		
cpd42071	N(tele)-phospho-L-histidyl-[protein]	N(tele)-phospho-L-histidyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(tele)-phospho-L-histidyl-[protein]|Rhea: GENERIC:10719		
cpd42072	[glutaredoxin]-dithiol	[glutaredoxin]-dithiol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [glutaredoxin]-dithiol|Rhea: GENERIC:10729		
cpd42073	N(6)-acetyl-L-lysyl-[protein]	N(6)-acetyl-L-lysyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(6)-acetyl-L-lysyl-[protein]|Rhea: GENERIC:10731		
cpd42074	[sulfur-carrier protein]-L-cysteine	[sulfur-carrier protein]-L-cysteine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [sulfur-carrier protein]-L-cysteine|Rhea: GENERIC:10742		
cpd42075	[sulfur-carrier protein]-S-sulfanyl-L-cysteine	[sulfur-carrier protein]-S-sulfanyl-L-cysteine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [sulfur-carrier protein]-S-sulfanyl-L-cysteine|Rhea: GENERIC:10744		
cpd42076	[protein]-peptidylproline (omega=0)	[protein]-peptidylproline (omega=0)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [protein]-peptidylproline (omega=0)|Rhea: GENERIC:10747		
cpd42077	[protein]-peptidylproline (omega=180)	[protein]-peptidylproline (omega=180)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [protein]-peptidylproline (omega=180)|Rhea: GENERIC:10748		
cpd42078	L-arginyl-[dinitrogen reductase]	L-arginyl-[dinitrogen reductase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-arginyl-[dinitrogen reductase]|Rhea: GENERIC:10789		
cpd42079	N(omega)-alpha-(ADP-D-ribosyl)-L-arginyl-[dinitrogen reductase]	N(omega)-alpha-(ADP-D-ribosyl)-L-arginyl-[dinitrogen reductase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(omega)-alpha-(ADP-D-ribosyl)-L-arginyl-[dinitrogen reductase]|Rhea: GENERIC:10791		
cpd42080	(9Z)-hexadecenoyl-[ACP]	(9Z)-hexadecenoyl-[ACP]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (9Z)-hexadecenoyl-[ACP]|Rhea: GENERIC:10800		
cpd42081	L-seryl-[receptor-protein]	L-seryl-[receptor-protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-seryl-[receptor-protein]|Rhea: GENERIC:11022		
cpd42082	O-phospho-L-seryl-[receptor-protein]	O-phospho-L-seryl-[receptor-protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: O-phospho-L-seryl-[receptor-protein]|Rhea: GENERIC:11023		
cpd42083	L-threonyl-[receptor-protein]	L-threonyl-[receptor-protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-threonyl-[receptor-protein]|Rhea: GENERIC:11024		
cpd42084	O-phospho-L-threonyl-[receptor-protein]	O-phospho-L-threonyl-[receptor-protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: O-phospho-L-threonyl-[receptor-protein]|Rhea: GENERIC:11025		
cpd42085	S-hexadecanoyl-L-cysteinyl-[protein]	S-hexadecanoyl-L-cysteinyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: S-hexadecanoyl-L-cysteinyl-[protein]|Rhea: GENERIC:11032		
cpd42086	L-threonyl-[protein]	L-threonyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-threonyl-[protein]|Rhea: GENERIC:11060		
cpd42087	FMN-L-threonyl-[protein]	FMN-L-threonyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: FMN-L-threonyl-[protein]|Rhea: GENERIC:11061		
cpd42088	L-glutaminyl-[ribosomal protein uL3]	L-glutaminyl-[ribosomal protein uL3]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-glutaminyl-[ribosomal protein uL3]|Rhea: GENERIC:11063		
cpd42089	N(5)-methyl-L-glutaminyl-[ribosomal protein uL3]	N(5)-methyl-L-glutaminyl-[ribosomal protein uL3]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(5)-methyl-L-glutaminyl-[ribosomal protein uL3]|Rhea: GENERIC:11064		
cpd42090	2-methylsulfanyl-N(6)-L-threonylcarbamoyladenosine(37) in tRNA	2-methylsulfanyl-N(6)-L-threonylcarbamoyladenosine(37) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 2-methylsulfanyl-N(6)-L-threonylcarbamoyladenosine(37) in tRNA|Rhea: GENERIC:11092		
cpd42091	2-sulfanyl-N(6)-L-threonylcarbamoyladenosine(37) in tRNA	2-sulfanyl-N(6)-L-threonylcarbamoyladenosine(37) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 2-sulfanyl-N(6)-L-threonylcarbamoyladenosine(37) in tRNA|Rhea: GENERIC:11093		
cpd42092	4-carboxy-L-glutamyl-[protein]	4-carboxy-L-glutamyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 4-carboxy-L-glutamyl-[protein]|Rhea: GENERIC:11094		
cpd42093	Co(I)-[corrinoid Fe-S protein]	Co(I)-[corrinoid Fe-S protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: Co(I)-[corrinoid Fe-S protein]|Rhea: GENERIC:11110		
