id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd01011	btal	Butanal	C4H8O	72.0	Primary Database	ZTQSAGDEMFDKMZ-UHFFFAOYSA-N	0	1	0	null	0	46.79	0.58	1:1:18.02	1:5:-6.94	null	null	Name: 1-butanal; Butanal; Butyraldehyde; butan-1-al; butanal; butyraldehyde; n-butyraldehyde|AraCyc: BUTANAL|BiGG: btal|CornCyc: BUTANAL|KEGG: C01412|MetaCyc: BUTANAL	CCCC=O	GC|EQ|EQU
cpd01012	cd2	Cd2+	Cd	112.0	Primary Database	WLZRMCYVCSSEQC-UHFFFAOYSA-N	2	1	0	null	0	10000000.0	10000000.0	1:1:3.09		null	null	Name: Cd++; Cd+2; Cd2+|AraCyc: CD+2|BiGG: cd2|BrachyCyc: CD+2|CornCyc: CD+2|MetaCyc: CD+2	[Cd+2]	GC
cpd01013	Casbene	Casbene	C20H32	272.0	Primary Database	ZJMVJDFTNPZVMB-QOCMWZQCSA-N	0	1	0	null	0	10000000.0	10000000.0			null	null	Name: Casbene; casbene|BrachyCyc: CPD-684|KEGG: C01414|MetaCyc: CPD-684|PlantCyc: CPD-684|PoplarCyc: CPD-684	C/C1=C\CC/C(C)=C/C2C(CC/C(C)=C/CC1)C2(C)C	GC|EQ
cpd01014	Cocaine	Cocaine	C17H22NO4	303.0	Primary Database	ZPUCINDJVBIVPJ-LJISPDSOSA-O	1	1	0	null	0	10000000.0	10000000.0		1:9:-6.89;1:13:8.85;1:21:-7.65	null	null	Name: Cocaine; beta-Cocain; cocaine; l-Cocain|BiGG: coke|KEGG: C01416|MetaCyc: CPD-9776|PlantCyc: CPD-9776	COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1[NH+]2C	GC|EQ
cpd01015	cynt	Cyanate	CNO	42.0	Primary Database	XLJMAIOERFSOGZ-UHFFFAOYSA-M	-1	1	0	null	0	-23.3	5.01	1:3:-1.29	1:3:-9.93	null	null	Name: Cyanate; Cyanic acid; cyanate; cyanic acid; hydrogen cyanate|AraCyc: CPD-69|BiGG: cynt|BrachyCyc: CPD-69|KEGG: C01417|MetaCyc: CPD-69	N#C[O-]	GC
cpd01016	Cycasin	Cycasin	C8H16N2O7	252.0	Primary Database	YHLRMABUJXBLCK-LBCXAKKBSA-N	0	1	0	null	0	10000000.0	10000000.0	1:7:12.21;1:8:19.89;1:11:14.42;1:13:13.20;1:14:15.03;1:17:0.73	1:2:-4.15;1:4:-5.03;1:7:-3.95;1:11:-3.68;1:13:-3.65;1:14:-2.98	null	null	Name: Cycasin; cycasin|KEGG: C01418|MetaCyc: CYCASIN	C/[N+]([O-])=N/CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	GC
cpd01017	cgly	Cys-Gly	C5H10N2O3S	178.0	Primary Database	ZUKPVRWZDMRIEO-VKHMYHEASA-N	0	1	0	null	0	-18.98	0.87	1:1:9.98;1:5:15.52;1:8:3.60	1:9:8.08;1:10:-5.22	null	null	Name: Cys-Gly; L-Cysteinylglycine; L-cysteinyl-glycine; L-cysteinylglycine; cysteinylglycine|AraCyc: CYS-GLY|BiGG: cgly|BrachyCyc: CYS-GLY|KEGG: C01419|MetaCyc: CYS-GLY	[NH3+][C@@H](CS)C(=O)NCC(=O)[O-]	GC|EQ|EQU
cpd01018	cbs_252	Cystine	C6H12N2O4S2	240.0	Primary Database	LEVWYRKDKASIDU-UHFFFAOYSA-N	0	1	0	null	0	-41.4	1.49	1:6:1.56;1:13:2.27	1:4:9.34;1:12:8.74	null	null	Name: Cystine; Dicysteine; L-cystine; alpha-Diamino-beta-dithiolactic acid; cystine|CornCyc: CYSTINE|EcoCyc: CYSTINE|KEGG: C01420|MetaCyc: CYSTINE; cystine|PlantCyc: CYSTINE	[NH3+]C(CSSCC([NH3+])C(=O)[O-])C(=O)[O-]	GC|EQ|EQU
cpd01019	Daphnin	Daphnin	C15H16O9	340.0	Primary Database	HOIXTKAYCMNVMY-PVOAASPHSA-N	0	1	0	null	0	-264.63	2.39	1:8:10.56;1:19:12.21;1:22:14.42;1:23:13.20;1:24:15.03	1:8:-3.51;1:12:-5.41;1:13:-6.98;1:15:-4.31;1:19:-3.95;1:22:-3.68;1:23:-3.65;1:24:-2.98	null	null	Name: 7-(beta-D-glucopyranosyloxy)-8-hydroxycoumarin; Daphnin; daphnin|KEGG: C01421|MetaCyc: DAPHNIN	O=c1ccc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2o1	GC|EQ
cpd01020	ga	Gallate	C7H5O5	169.0	Primary Database	LNTHITQWFMADLM-UHFFFAOYSA-M	-1	1	0	null	0	-149.92	1.5	1:7:3.94;1:10:14.80;1:11:11.17;1:12:9.04	1:10:-6.05;1:11:-6.05;1:12:-6.71	null	null	Name: 3,4,5-Trihydroxybenzoate; 3,4,5-Trihydroxybenzoic acid; 3,4,5-trihydroxybenzoate; 3,4,5-trihydroxybenzoic acid; Gallate; Gallic acid; Pyrogallol-5-carboxylic acid; gallate; gallic acid; pyrogallol-5-carboxylate; pyrogallol-5-carboxylic acid|AraCyc: CPD-183|BiGG: ga|EcoCyc: CPD-183|KEGG: C01424|MetaCyc: CPD-183	O=C([O-])c1cc(O)c(O)c(O)c1	GC|EQ|EQU
cpd01021	Glu-Glu	Glu-Glu	C10H14N2O7	274.0	Primary Database	KOSRFJWDECSPRO-WDSKDSINSA-L	-2	1	0	null	0	-135.65	0.74	1:6:3.06;1:8:4.33;1:10:13.36;1:18:3.77	1:16:8.45;1:17:-4.05	null	null	Name: Glu-Glu; Glutamyl-glutamic acid; L-alpha-Glutamyl-L-glutamic acid; L-glutamyl-L-glutamate; glu-glu|KEGG: C01425|MetaCyc: CPD-13219	[NH3+][C@@H](CCC(=O)[O-])C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]	GC|EQ|EQU
cpd01022	lac-R	Lactate	C3H5O3	89.0	Primary Database	JVTAAEKCZFNVCJ-UHFFFAOYSA-M	-1	1	0	null	0	-73.26	0.21	1:4:14.59;1:5:3.78	1:4:-3.67	null	null	Name: 2-Hydroxypropanoic acid; 2-Hydroxypropionic acid; Lactate; Lactic acid|KEGG: C01432|MetaCyc: Lactate|TS_Athaliana: met940_c|iAG612: cbs_394|iIN800: lac-R	CC(O)C(=O)[O-]	GC|EQ|EQU
cpd01023	Loganin	Loganin	C17H26O10	390.0	Primary Database	AMBQHHVBBHTQBF-UOUCRYGSSA-N	0	1	0	null	0	-319.17	3.13	1:14:15.28;1:22:12.21;1:25:14.31;1:26:13.19;1:27:14.79	1:7:-4.75;1:8:-5.31;1:14:-2.83;1:17:-4.09;1:22:-3.95;1:25:-3.68;1:26:-3.65;1:27:-2.98	null	null	Name: Loganin; loganin|AraCyc: LOGANIN|CornCyc: LOGANIN|KEGG: C01433|MaizeCyc: LOGANIN|MetaCyc: LOGANIN	COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C[C@H](O)[C@@H]2C	GC|EQ
cpd01024	metha	Methane	CH4	16.0	Primary Database	VNWKTOKETHGBQD-UHFFFAOYSA-N	0	1	0	null	0	30.74	0.71			null	null	Name: CH4; Methane; methane|BiGG: ch4|BrachyCyc: CH4|EcoCyc: CH4|KEGG: C01438|MetaCyc: CH4	C	GC|EQ|EQU
cpd01025	Neamine	Neamine	C12H30N4O6	326.0	Primary Database	SYJXFKPQNSDJLI-HKEUSBCWSA-R	4	1	0	null	0	72.47	2.25	1:1:13.23;1:2:14.75;1:21:14.17;1:22:12.66	1:1:-3.62;1:2:-3.44;1:9:9.44;1:10:8.78;1:19:8.10;1:20:7.35;1:21:-3.51;1:22:-3.62	null	null	Name: Neamine; Neomycin A; neamine; neomycin A|KEGG: C01441|MetaCyc: CPD-14137	[NH3+]C[C@H]1O[C@H](O[C@@H]2[C@@H]([NH3+])C[C@@H]([NH3+])[C@H](O)[C@H]2O)[C@H]([NH3+])[C@@H](O)[C@@H]1O	GC|EQ|EQU
cpd01026	Ouabain	Ouabain	C29H44O12	584.0	Primary Database	LPMXVESGRSUGHW-HBYQJFLCSA-N	0	1	0	null	0	-391.23	12.65	1:16:13.76;1:17:14.51;1:18:14.16;1:20:14.87;1:28:13.15;1:29:15.31;1:30:12.21;1:40:7.18	1:16:-3.19;1:17:-3.04;1:18:-3.17;1:20:-2.85;1:28:-3.61;1:29:-3.68;1:30:-3.95	null	null	Name: G-Strophanthin; Ouabain|KEGG: C01443	C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O	GC
cpd01027	oxam	Oxamate	C2H2NO3	88.0	Primary Database	SOWBFZRMHSNYGE-UHFFFAOYSA-M	-1	1	0	null	0	-105.88	0.52	1:3:15.71;1:6:2.49	1:4:-6.21	null	null	Name: Oxalic monoamide; Oxamate; Oxamic acid; oxamate|BiGG: oxam|BrachyCyc: OXAMATE|EcoCyc: OXAMATE|KEGG: C01444|MetaCyc: OXAMATE	NC(=O)C(=O)[O-]	GC|EQ|EQU
cpd01028	Questin	Questin	C16H12O5	284.0	Primary Database	UUNPIWCQMVNINR-UHFFFAOYSA-N	0	1	0	null	0	-37.03	4.01	1:17:7.28;1:19:8.39	1:8:-8.37;1:10:-4.89;1:12:-7.50;1:17:-6.72;1:19:-5.65	null	null	Name: Questin; questin|KEGG: C01448|MetaCyc: QUESTIN	COc1cc(O)cc2c1C(=O)c1c(O)cc(C)cc1C2=O	GC|EQ|EQU
cpd01029	Base Q	Base Q	C12H16N5O3	278.0	Primary Database	WYROLENTHWJFLR-ACLDMZEESA-O	1	1	0	null	0	-8.06	2.78	1:5:11.03;1:7:12.90;1:19:13.52;1:20:14.81	1:3:4.33;1:10:-4.95;1:13:6.93;1:19:-3.46;1:20:-3.33	null	null	Name: 4H-pyrrolo(2,3-d)pyrimidin-4-one, 2-amino-5-((((1S,4S,5R)-4,5-dihydroxy-2-cyclopenten-1-yl)amino)methyl)-1,7-dihydro-; 7-(3,4-trans-4,5-cis-dihydroxy-1-cyclopenten-3-ylaminomethyl)-7-deazaguanine; Base Q; Queuine; base Q; queuine|BrachyCyc: QUEUINE|ChlamyCyc: QUEUINE|CornCyc: QUEUINE|KEGG: C01449|MetaCyc: QUEUINE	Nc1nc2[nH]cc(C[NH2+][C@H]3C=C[C@H](O)[C@@H]3O)c2c(=O)[nH]1	GC|EQ
cpd01030	salcn	Salicin	C13H18O7	286.0	Primary Database	NGFMICBWJRZIBI-UJPOAAIJSA-N	0	1	0	null	0	-50.45	1.05	1:8:12.20;1:13:13.18;1:17:14.24;1:18:14.71;1:20:15.19	1:2:-5.37;1:3:-4.30;1:8:-3.95;1:13:-3.68;1:17:-3.65;1:18:-2.98;1:20:-2.94	null	null	Name: 2-(hydroxymethyl)-phenyl-beta-D-glucopyranoside; D(-)-salicin; D-(-)-Salicin; D-Salicin; Salicin; Salicoside; salicin; salicoside|BiGG: salcn|EcoCyc: CPD-1142|KEGG: C01451|MetaCyc: CPD-1142|PlantCyc: CPD-1142	OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	GC|EQ|EQU
cpd01031	srb-L	Sorbose	C6H12O6	180.0	Primary Database	BJHIKXHVCXFQLS-PYWDMBMJSA-N	0	1	0	null	0	-101.22	0.27	1:1:15.79;1:8:13.94;1:9:13.26;1:10:14.72;1:11:12.16	1:1:-2.97;1:8:-3.33;1:9:-3.52;1:10:-3.68;1:11:-3.99;1:12:-8.53	null	null	Name: D-sorbose; DL-Sorbose; Sorbose; keto-D-sorbose; xylo-Hexulose|BiGG: srb__L|BrachyCyc: CPD-9570|KEGG: C01452|MetaCyc: CPD-9570|iIN800: srb-L	O=C(CO)[C@H](O)[C@@H](O)[C@H](O)CO	GC|EQ|EQU
cpd01032	Tacrine	Tacrine	C13H15N2	199.0	Primary Database	YLJREFDVOIBQDA-UHFFFAOYSA-O	1	1	0	null	0	213.16	3.26		1:3:8.95;1:10:-4.46	null	null	Name: Cognex; Romotal; Tacrine; Tenakrin; Tetrahydroaminacrine; Tetrahydroaminoacridine; Tetrahydroaminocrin; Tetrahydroaminocrine; tacrine|KEGG: C01453|MetaCyc: CPD-10887	Nc1c2c([nH+]c3ccccc13)CCCC2	GC|EQ|EQU
cpd01033	p-tol	Toluate	C8H7O2	135.0	Primary Database	LPNBBFKOUUSUDB-UHFFFAOYSA-M	-1	1	0	null	0	17.49	0.65	1:5:4.26		null	null	Name: 4-Methylbenzoic acid; 4-methylbenzoate; 4-toluenecarboxylate; Crithminic acid; Toluate; Toluenecarboxylic acid; p-Toluate; p-Toluic acid; p-toluate|BiGG: p_tol|KEGG: C01454|MetaCyc: 4-TOLUENECARBOXYLATE|iJN746: p-tol	Cc1ccc(C(=O)[O-])cc1	GC|EQ|EQU
cpd01034	tol	Toluol	C7H8	92.0	Primary Database	YXFVVABEGXRONW-UHFFFAOYSA-N	0	1	0	null	0	107.08	0.61			null	null	Name: Methylbenzene; Toluene; Toluol; antisal 1a; methacide; methylbenzene; methylbenzol; monomethyl benzene; phenyl methane; tolu-sol; toluene; toluol|BiGG: tol|KEGG: C01455|MetaCyc: TOLUENE|RiceCyc: TOLUENE|iAbaylyiv4: TOLUENE	Cc1ccccc1	GC|EQ|EQU
cpd01035	Tropate	Tropate	C9H9O3	165.0	Primary Database	JACRWUWPXAESPB-UHFFFAOYSA-M	-1	1	0	null	0	3.27	0.6	1:9:15.43;1:11:4.30	1:9:-2.73	null	null	Name: Tropate; Tropic acid; alpha-(Hydroxymethyl)phenylacetic acid; tropate|KEGG: C01456|MetaCyc: TROPATE	O=C([O-])C(CO)c1ccccc1	GC|EQ|EQU
cpd01036	Tylosin	Tylosin	C46H78NO17	916.0	Primary Database	WBPYTXDJUQJLPQ-VMXQISHHSA-O	1	1	0	null	0	10000000.0	10000000.0	1:11:12.45;1:22:14.39;1:26:13.43;1:28:17.13;1:34:14.96;1:63:12.95	1:6:8.43;1:11:-3.78;1:22:-3.32;1:26:-3.64;1:34:-2.97;1:60:-4.16;1:63:-3.62	null	null	Name: Tylosin; tylosin; tylosin A|KEGG: C01457|MetaCyc: TYLOSIN	CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC	GC|EQ
cpd01037	Tyr-OEt	Tyr-OEt	C11H16NO3	209.0	Primary Database	SBBWEQLNKVHYCX-JTQLQIEISA-O	1	1	0	null	0	62.63	0.82	1:15:9.51	1:12:6.99;1:13:-7.51;1:15:-5.96	null	null	Name: Tyr-OEt|KEGG: C01458	CCOC(=O)[C@@H]([NH3+])Cc1ccc(O)cc1	GC|EQ|EQU
cpd01038	Vitexin	Vitexin	C21H19O10	431.0	Primary Database	SGEWCQFRYRRZDC-VPRICQMDSA-M	-1	1	0	null	0	-274.1	3.32	1:8:15.09;1:9:13.47;1:10:14.48;1:11:12.58;1:29:8.00;1:30:6.17;1:31:8.82	1:6:-4.25;1:8:-2.98;1:9:-3.64;1:10:-3.65;1:11:-3.70;1:29:-6.38;1:30:-7.79;1:31:-6.39	null	null	Name: 8C-hexosyl apigenin; Apigenin 8-C-glucoside; Vitexin; apigenin 8-C-glucoside; vitexin|KEGG: C01460|MetaCyc: VITEXIN|PlantCyc: VITEXIN	O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c([O-])cc(O)c12	GC|EQ
cpd01039	Xaa-His	Xaa-His	C8H10N4O3R	211.0	Primary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: Xaa-His|KEGG: C01462		null
cpd01040	Xanthan	Xanthan	C13H10O	182.0	Primary Database	GJCOSYZMQJWQCA-UHFFFAOYSA-N	0	1	0	null	0	111.8	2.57		1:5:-3.69	null	null	Name: Xanthan; Xanthene|KEGG: C01464; G12852	c1ccc2c(c1)Cc1ccccc1O2	GC|EQ|EQU
cpd01041	m-Cresol	m-Cresol	C7H8O	108.0	Primary Database	RLSSMJSEOOYNOY-UHFFFAOYSA-N	0	1	0	null	0	57.84	0.66	1:7:10.13	1:7:-5.48	null	null	Name: 1-hydroxy-3-methylbenzene; 3-Cresol; 3-Hydroxytoluene; 3-cresol; 3-hydroxytoluene; 3-methyl-1-hydroxybenzene; 3-methylphenol; hydroxy-3-methylbenzene; m-Cresol; m-cresol; m-cresylic acid; m-kresol; m-methylphenol; m-oxytoluene; m-toluol; meta-cresol; meta-cresylic acid|KEGG: C01467|MetaCyc: CPD-112|RiceCyc: CPD-112	Cc1cccc(O)c1	GC|EQ|EQU
cpd01042	p-Cresol	p-Cresol	C7H8O	108.0	Primary Database	IWDCLRJOBJJRNH-UHFFFAOYSA-N	0	1	0	null	0	57.84	0.66	1:8:10.36	1:8:-5.44	null	null	Name: 4-Cresol; 4-Hydroxytoluene; 4-Methylphenol; 4-cresol; 4-hydroxytoluene; 4-methylphenol; p-Cresol; p-cresol; p-hydroxytoluene|BiGG: 4crsol|EcoCyc: CPD-108|KEGG: C01468|MetaCyc: CPD-108	Cc1ccc(O)cc1	GC|EQ|EQU
cpd01043	Acacetin	Acacetin	C16H11O5	284.0	Primary Database	DANYIYRPLHHOCZ-UHFFFAOYSA-M	-1	1	0	null	0	-84.69	2.52	1:10:8.18;1:14:6.58	1:5:-5.50;1:8:-8.10;1:10:-6.37;1:14:-7.68;1:20:-4.72	null	null	Name: 4'-Methoxy-5,7-dihydroxyflavone; 4'-methoxy-5,7-dihydroxyflavone; 5,7-Dihydroxy-4'-methoxyflavone; 5,7-dihydroxy-4'-methoxyflavone; Acacetin; acacetin; linarigenin; linarisenin|KEGG: C01470|MetaCyc: CPD-1095|PlantCyc: CPD-1095	COc1ccc(-c2cc(=O)c3c(O)cc([O-])cc3o2)cc1	GC|EQ
cpd01044	Propenal	Propenal	C3H4O	56.0	Primary Database	HGINCPLSRVDWNT-UHFFFAOYSA-N	0	1	0	null	0	26.17	0.44		1:4:-4.31	null	null	Name: 2-propenal; Acrolein; Acrylaldehyde; Acrylic aldehyde; Propenal; acrolein; acrylaldehyde; prop-2-enal|AraCyc: ACROLEIN|CornCyc: ACROLEIN|KEGG: C01471|MaizeCyc: ACROLEIN|MetaCyc: ACROLEIN	C=CC=O	GC|EQ|EQU
cpd01045	Alizarin	Alizarin	C14H8O4	240.0	Primary Database	RGCKGOZRHPZPFP-UHFFFAOYSA-N	0	1	0	null	0	-30.58	3.88	1:10:11.20;1:15:7.50	1:8:-8.24;1:10:-5.97;1:12:-7.40;1:15:-7.30	null	null	Name: 1,2-Dihydroxyanthraquinone; Alizarin; Dihydroxy-9,10-anthracenedione; Dihydroxyanthraquinone; alizarin|KEGG: C01474|MetaCyc: ALIZARIN|PlantCyc: ALIZARIN	O=C1c2ccccc2C(=O)c2c1ccc(O)c2O	GC|EQ|EQU
cpd01046	Allysine	Allysine	C6H11NO3	145.0	Primary Database	GFXYTQPNNXGICT-YFKPBYRVSA-N	0	1	0	null	0	-3.37	0.38	1:6:2.25;1:8:17.83	1:4:9.49;1:10:-6.95	null	null	Name: (S)-2-Amino-6-oxohexanoate; (S)-2-amino-6-oxohexanoate; (S)-2-aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde; 2-aminoadipate 6-semialdehyde; 2-aminoadipate semialdehyde; 2-aminoadipate-6-semialdehyde; Allysine; L-2-Aminoadipate 6-semialdehyde; L-2-aminoadipate 6-semialdehyde; L-Allysine; L-allysine; allysine; alpha-aminoadipate 6-semialdehyde; hexanedioic acid, 2-amino-, semialdhyde|AraCyc: ALLYSINE|BiGG: L2aadp6sa|BrachyCyc: ALLYSINE|KEGG: C04076|MetaCyc: ALLYSINE	[NH3+][C@@H](CCCC=O)C(=O)[O-]	GC|EQ|EQU
cpd01047	Apigenin	Apigenin	C15H9O5	270.0	Primary Database		-1	1	0	null	0	10000000.0	10000000.0			null	null	Name: 2',4,4',6'-tetrahydroxychalcone; 3-(4-hydroxyphemyl)-1-(2,4,6-trihydroxyphenyl)prop-2-en-1-one; 4',5,7-Trihydroxyflavone; 4',5,7-trihydroxyflavone; 5,7,4'-Trihydroxyflavone; Apigenin; apigenin; chalconaringenin; isosalipurpol; tetrahydroxychalcone|AraCyc: CPD-431|BrachyCyc: CPD-431|CornCyc: CPD-431|KEGG: C01477|MetaCyc: CPD-20012; CPD-431		null
cpd01048	arsna	Arsenate	HAsO4	140.0	Primary Database	DJHGAFSJWGLOIV-UHFFFAOYSA-L	-2	1	0	null	0	10000000.0	10000000.0	1:2:13.54;1:3:3.15;1:4:6.32		null	null	Name: Arsenate; Arsenate ion; Arsenic acid; AsO43-; Orthoarsenic acid; arsenate; inorganic arsenate; orthoarsenate|AraCyc: ARSENATE|BiGG: aso4|CornCyc: ARSENATE|KEGG: C01478; C11215|MetaCyc: ARSENATE	O=[As]([O-])([O-])O	GC
cpd01049	Atropine	Atropine	C17H24NO3	289.0	Primary Database	RKUNBYITZUJHSG-SPUOUPEWSA-O	1	1	0	null	0	10000000.0	10000000.0	1:15:15.15	1:5:9.39;1:12:-7.25;1:15:-2.74	null	null	Name: Atropine; atropine; d1-hyoscyamine; dl-Hyoscyamine|KEGG: C01479|MetaCyc: ATROPINE	C[NH+]1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2	GC|EQ
cpd01051	Casein K	Casein K	C5H10N2O2	130.0	Primary Database	FJMAXCRRCJSCIE-UHFFFAOYSA-N	0	1	0	null	0	23.83	0.87	1:3:15.44;1:5:13.20	1:4:-4.60;1:9:-2.00	null	null	Name: Casein K|KEGG: C01483	CNC(=O)CNC(C)=O	GC|EQ|EQU
cpd01052	Chalcone	Chalcone	C15H12O	208.0	Primary Database	DQFBYFPFKXHELB-VAWYXSNFSA-N	0	1	0	null	0	174.3	1.38		1:6:-7.30	null	null	Name: (E)-3-phenyl-1-phenylprop-2-en-1-one; (E)-chalcone; 1,3-Diphenyl-2-Propen-1-one; 1,3-Diphenyl-2-propen-1-one; 1,3-diphenyl-2-propen-1-one; Benzylideneacetophenone; C15589; Chalcone; benzalacetophenone; benzylideneacetophenone; chalcone; chalkone; phenyl trans-styryl ketone; phenylstyryl ketone; trans-chalcone|KEGG: C01484; C15589|MetaCyc: CHALCONE-CMPD|iRS1597: C15589_c	O=C(/C=C/c1ccccc1)c1ccccc1	GC|EQ|EQU
cpd01053	Chlorate	Chlorate	ClO3	83.0	Primary Database	TYJXBNGPLHOYOB-UHFFFAOYSA-N	0	1	0	null	0	-0.8	0.5	1:2:4.62		null	null	Name: Chlorate; Chloric acid; chlorate; chloric acid|EcoCyc: CHLORATE|KEGG: C01485|MetaCyc: CHLORATE	[O-][Cl+2]([O-])[O-]	GC
