id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd06010	Inumakilactone A glycoside	Inumakilactone A glycoside	C24H30O13	526.0	Primary Database	QGWDZDZECYBAPW-KPCMHIKZSA-N	0	1	0	null	0	10000000.0	10000000.0	1:29:13.58;1:32:12.18;1:35:14.45;1:36:13.02;1:37:15.04	1:4:-4.30;1:16:-4.78;1:21:-3.82;1:29:-3.49;1:32:-3.95;1:35:-3.68;1:36:-3.65;1:37:-2.98	null	null	Name: Inumakilactone A glycoside|KEGG: C09114	C[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1OC(=O)C=C2[C@@]3(C)[C@@H]4O[C@@H]4[C@H](O)[C@]4(C)C(=O)O[C@H]([C@H]5O[C@]215)[C@H]34	GC
cpd06011	Isodomedin	Isodomedin	C22H32O6	392.0	Primary Database	DHKJGTMHEVCMKJ-NWWLGSBGSA-N	0	1	0	null	0	10000000.0	10000000.0	1:8:13.86;1:10:14.43;1:17:14.95	1:8:-3.18;1:10:-3.05;1:17:-2.97;1:24:-7.02;1:27:-5.43	null	null	Name: Isodomedin|KEGG: C09115	C=C1C(=O)[C@@]23[C@@H](CC[C@@H]1[C@H]2O)[C@]1(C)[C@@H](O)C[C@H](OC(C)=O)C(C)(C)[C@H]1C[C@H]3O	GC
cpd06012	Archangelicin	Archangelicin	C24H26O7	426.0	Primary Database	RVGGCRQPGKFZDS-OGYNRYKTSA-N	0	1	0	null	0	-161.91	3.27		1:11:-7.38;1:12:-4.90;1:20:-6.43;1:28:-6.90	null	null	Name: Archangelicin|KEGG: C09116	C/C=C(/C)C(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC1C(C)(C)OC(=O)/C(C)=C\C	GC
cpd06013	Isodonal	Isodonal	C22H28O7	404.0	Primary Database	QKDLQFSLLCQTOH-MVVUPFSZSA-N	0	1	0	null	0	10000000.0	10000000.0	1:4:17.31;1:15:14.84	1:15:-2.87;1:19:-7.19;1:21:-7.76;1:23:-5.34;1:29:-6.68	null	null	Name: Isodonal|KEGG: C09117	C=C1C(=O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@]1(COC(C)=O)[C@H](CCC(C)(C)[C@H]1C=O)OC3=O	GC
cpd06014	Isopimaric acid	Isopimaric acid	C20H29O2	301.0	Primary Database	MXYATHGRPJZBNA-AEOXZHQRSA-M	-1	1	0	null	0	-11.31	4.06	1:19:4.80		null	null	Name: (13S)-pimara-7,15-dien-18-oate; (13alpha)-pimara-7,15-dien-18-oate; IpA; Isopimaric acid; isopimarate; isopimarate anion; isopimaric acid|AraCyc: CPD-8729|KEGG: C09118|MetaCyc: CPD-8729|PlantCyc: CPD-8729	C=C[C@@]1(C)CC[C@H]2C(=CCC3[C@](C)(C(=O)[O-])CCC[C@@]32C)C1	GC
cpd06015	Jatrophatrione	Jatrophatrione	C20H26O3	314.0	Primary Database	TYBGBKQPLBAYQG-CJIMKZOCSA-N	0	1	0	null	0	10000000.0	10000000.0	1:8:16.07	1:9:-8.44;1:11:-7.44;1:18:-4.70	null	null	Name: Jatrophatrione|KEGG: C09119	C/C1=C/C2=C[C@H](C)C[C@@H]2C(=O)[C@]2(C)C(=O)CC(C)(C)[C@H]2CC1=O	GC|EQ
cpd06016	Jatrophone	Jatrophone	C20H24O3	312.0	Primary Database	MJNNONLDVCCGCA-ZQHAHMAHSA-N	0	1	0	null	0	10000000.0	10000000.0		1:6:-5.25;1:11:-7.34;1:17:-4.50	null	null	Name: Jatrophone|KEGG: C09120	CC1=C2CC(C)(C)/C=C/C(=O)/C(C)=C\C3=C[C@H](C)C[C@]3(O2)C1=O	GC
cpd06017	Jodrellin A	Jodrellin A	C24H32O8	390.0	Primary Database	CEUOLEQPGHORRY-HKIGURNISA-N	0	1	0	null	0	10000000.0	10000000.0		1:3:-3.78;1:11:-4.24;1:20:-4.64;1:23:-7.38;1:27:-5.16;1:32:-6.78	null	null	Name: Jodrellin A|KEGG: C09121	CC(=O)O[C@H]1C[C@@H](C)[C@](C)([C@@H]2C[C@H]3C=CO[C@H]3O2)[C@H]2C[C@@H]3C[C@]4(CO4)C12[C@@H](OC(C)=O)O3	GC
cpd06018	Kansuinine B	Kansuinine B	C38H42O14	722.0	Primary Database	JFOILMZFESGPDU-GXRLDEOZSA-N	0	1	0	null	0	10000000.0	10000000.0	1:9:12.69;1:10:19.42;1:17:13.94;1:36:12.08	1:9:-3.83;1:17:-3.69;1:27:-4.21;1:31:-6.61;1:36:-3.97;1:44:-7.21	null	null	Name: Kansuinine B|KEGG: C09122	C=C1[C@H](OC(=O)c2ccccc2)[C@@H](O)C(=O)C(C)(C)[C@@H]2O[C@H]2[C@H](C)C(=O)[C@]2(OC(C)=O)[C@@H]([C@H]1OC(=O)c1ccccc1)[C@@H](OC(C)=O)[C@](C)(O)[C@@H]2O	GC
cpd06019	Athamantin	Athamantin	C24H30O7	430.0	Primary Database	KPLBOWKEQXYXSD-PKTZIBPZSA-N	0	1	0	null	0	-202.41	3.09		1:4:-7.52;1:11:-7.04;1:25:-4.90;1:28:-6.56	null	null	Name: Athamantin|KEGG: C09123	CC(C)CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)O[C@@H]1C(C)(C)OC(=O)CC(C)C	GC|EQ
cpd06020	2-Ketoepimanool	2-Ketoepimanool	C20H32O2	304.0	Primary Database	UPIJHQOLJKUYGG-RAUXBKROSA-N	0	1	0	null	0	6.24	4.05	1:21:18.33	1:17:-7.37;1:21:-1.34	null	null	Name: 2-Ketoepimanool|KEGG: C09124	C=C[C@@](C)(O)CC[C@H]1C(=C)CC[C@H]2C(C)(C)CC(=O)C[C@]12C	GC|EQ
cpd06021	Lathyrol	Lathyrol	C20H30O4	334.0	Primary Database	SDBITTRHSROXCY-OKFBFAQVSA-N	0	1	0	null	0	10000000.0	10000000.0	1:7:12.63;1:9:14.87;1:11:14.13	1:7:-3.83;1:9:-3.02;1:11:-3.16;1:13:-5.58	null	null	Name: Lathyrol|KEGG: C09125	C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@H](C)[C@H](O)[C@@H]3[C@@H]1O)C2(C)C	GC|EQ
cpd06022	Genistin	Genistin	C21H20O10	432.0	Primary Database	ZCOLJUOHXJRHDI-CMWLGVBASA-N	0	1	0	null	0	-266.52	3.11	1:17:8.97;1:19:7.27;1:28:14.42;1:29:13.20;1:30:12.20;1:31:15.03	1:17:-6.00;1:19:-6.43;1:20:-5.39;1:22:-4.31;1:28:-3.68;1:29:-3.65;1:30:-3.95;1:31:-2.98	null	null	Name: 7-(beta-D-glucopyranosyloxy)-3-(4-hydroxyphenyl)-4-oxo-4H-1-benzopyran-5-olate; Genistein 7-O-beta-D-glucoside; Genistin; genistein 7-O-beta-D-glucoside; genistein 7-beta-D-glucoside(1-); genistein 7-beta-glucoside(1-); genistin(1-)|KEGG: C09126	O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12	GC|EQ
cpd06023	Mancinellin	Mancinellin	C36H52O8	612.0	Primary Database	NEZVVESVXBEHTR-YYHKZOSKSA-N	0	1	0	null	0	-183.78	13.13	1:30:13.93;1:36:13.24;1:38:11.64;1:44:14.52	1:27:-4.26;1:30:-3.28;1:36:-3.86;1:38:-4.24;1:40:-6.05;1:43:-6.90;1:44:-3.15	null	null	Name: Mancinellin|KEGG: C09127	CCCCCCCCC/C=C/C=C/C=C/C(=O)O[C@@]12C[C@@H](C)[C@]3(O)[C@@H]4C=C(C)C(=O)[C@@]4(O)[C@H](O)[C@@]4(CO)O[C@H]4[C@H]3[C@@H]1C2(C)C	GC|EQ
cpd06024	Marrubiin	Marrubiin	C20H28O4	332.0	Primary Database	HQLLRHCTVDVUJB-OBHOOXMTSA-N	0	1	0	null	0	10000000.0	10000000.0	1:10:14.17	1:10:-3.16;1:21:-2.79;1:24:-7.12	null	null	Name: Marrubiin; marrubiin|KEGG: C09128|MetaCyc: CPD-20439	C[C@@H]1C[C@H]2OC(=O)[C@@]3(C)CCC[C@@](C)([C@@H]23)[C@@]1(O)CCc1ccoc1	GC
cpd06025	Catharine	Catharine	C46H55N4O10	822.0	Primary Database	KLFYPJRLOIHTCM-CIJHUGPSSA-O	1	1	0	null	0	10000000.0	10000000.0	1:18:15.21;1:36:10.87;1:56:16.66	1:15:-4.13;1:25:8.51;1:27:-1.49;1:36:-4.61;1:47:-7.06	null	null	Name: Catharine|KEGG: C09129	CC/C1=C/N(C=O)CCc2c([nH]c3ccccc23)[C@@](C(=O)OC)(c2cc3c(cc2OC)N(C)[C@H]2[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CC[NH+]5CC[C@]32[C@@H]54)CC(=O)C1	GC
cpd06026	Ceceline	Ceceline	C19H16N2O2	304.0	Primary Database	BHOQLEQHXKFSAO-UHFFFAOYSA-N	0	1	0	null	0	174.65	2.38	1:6:13.61;1:23:9.98	1:11:5.39;1:16:-5.14;1:23:-5.47	null	null	Name: Ceceline|KEGG: C09130	COc1ccc2[nH]c3c(Cc4ccc(O)cc4)nccc3c2c1	GC|EQ|EQU
cpd06027	Chanoclavine-I	Chanoclavine-I	C16H21N2O	257.0	Primary Database	SAHHMCVYMGARBT-HEESEWQSSA-O	1	1	0	null	0	10000000.0	10000000.0	1:3:17.06;1:19:15.16	1:7:10.34;1:19:-2.73	null	null	Name: (4R,5R)-5-[(1E)-3-hydroxy-2-methylprop-1-en-1-yl]-N-methyl-1,3,4,5-tetrahydrobenzo[cd]indol-4-aminium; Chanoclavine-I|KEGG: C09131	C[NH2+][C@@H]1Cc2c[nH]c3cccc(c23)[C@H]1/C=C(\C)CO	GC|EQ
cpd06028	Mascaroside	Mascaroside	C26H36O11	524.0	Primary Database	SJBDVPKAXKLGPV-UKNYEQEFSA-N	0	1	0	null	0	10000000.0	10000000.0	1:3:12.74;1:10:12.11;1:13:14.49;1:14:13.30;1:15:15.28;1:25:16.16;1:28:14.86;1:37:14.07	1:3:-3.73;1:10:-3.95;1:13:-3.68;1:14:-3.65;1:15:-2.98;1:28:-2.84;1:37:-3.44	null	null	Name: Mascaroside|KEGG: C09132	C[C@@]12CC(=O)c3occc3[C@H]1CC[C@@]13C[C@@H](C[C@H](O)[C@@H]21)[C@@](O)(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]3O	GC
cpd06029	(-)-Chimonanthine	(-)-Chimonanthine	C22H27N4	346.0	Primary Database	HOYXPMHLHJOGHD-FNAHDJPLSA-O	1	1	0	null	0	125.92	7.07	1:9:15.86;1:21:15.86	1:9:-0.61;1:12:7.58;1:21:-1.31;1:24:6.60	null	null	Name: (-)-Chimonanthine|KEGG: C09133	CN1CC[C@@]2([C@@]34CC[NH+](C)[C@@H]3Nc3ccccc34)c3ccccc3N[C@@H]12	GC
cpd06030	Mezerein	Mezerein	C38H38O10	654.0	Primary Database	DLEDLHFNQDHEOJ-HBJWEEFJSA-N	0	1	0	null	0	10000000.0	10000000.0	1:19:11.65;1:26:13.33;1:34:14.36	1:4:-4.39;1:14:-5.51;1:16:-3.88;1:19:-4.24;1:21:-4.90;1:26:-3.86;1:27:-6.25;1:34:-3.15	null	null	Name: Mezerein|KEGG: C09134	C=C(C)[C@@]12OC3(c4ccccc4)O[C@@H]1[C@@H]1[C@@H]4O[C@]4(CO)[C@@H](O)[C@]4(O)C(=O)C(C)=C[C@H]4[C@@]1(O3)[C@H](C)[C@H]2OC(=O)/C=C/C=C/c1ccccc1	GC
cpd06031	Montanin	Montanin	C32H48O8	560.0	Primary Database	SNFRINMTRPQQLE-JQWAAABSSA-N	0	1	0	null	0	10000000.0	10000000.0	1:19:11.65;1:24:13.33;1:29:14.36	1:4:-4.37;1:14:-5.51;1:16:-3.86;1:19:-4.24;1:21:-4.89;1:24:-3.86;1:25:-6.25;1:29:-3.15	null	null	Name: Montanin|KEGG: C09135	C=C(C)[C@]12C[C@@H](C)[C@@]34OC(CCCCCCCCCCC)(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]14)O2	GC
cpd06032	Montanin A	Montanin A	C19H20O4	312.0	Primary Database	CZGWUKXZLUIKBU-IUYNRSMJSA-N	0	1	0	null	0	10000000.0	10000000.0		1:6:-3.15;1:22:-2.55;1:23:-7.15	null	null	Name: Montanin A|KEGG: C09136	C[C@@H]1Cc2occ3c2[C@H](CCC3)[C@@]12C[C@@H](c1ccoc1)OC2=O	GC
cpd06033	Montanol	Montanol	C21H36O4	352.0	Primary Database	CFWFJIRDZVFKJB-GRZKGYEASA-N	0	1	0	null	0	278.42	2.12	1:8:13.98;1:18:15.63	1:2:-4.07;1:8:-3.24;1:18:-2.53;1:20:-4.75	null	null	Name: Montanol|KEGG: C09137	C/C(=C\C(=O)[C@H](C)CCC[C@]1(C)OC/C(=C/CO)CC[C@H]1O)C(C)C	GC|EQ|EQU
cpd06034	Nagilactone C	Nagilactone C	C19H22O7	362.0	Primary Database	DGNOPGIIPQKNHD-PAFIYYKWSA-N	0	1	0	null	0	10000000.0	10000000.0	1:17:13.71;1:18:13.11	1:9:-4.23;1:17:-3.49;1:18:-3.50;1:21:-6.74;1:26:-7.37	null	null	Name: Nagilactone C|KEGG: C09138	CC(C)c1oc(=O)cc2c1[C@@H](O)[C@H]1OC(=O)[C@@]3(C)[C@@H](O)[C@@H]4O[C@@H]4[C@@]2(C)[C@@H]13	GC
cpd06035	Coronaridine	Coronaridine	C21H27N2O2	339.0	Primary Database	NVVDQMVGALBDGE-KSWFMABOSA-O	1	1	0	null	0	10000000.0	10000000.0	1:9:16.38	1:19:8.56;1:24:-7.64	null	null	Name: (-)-Coronaridine; Coronaridine|KEGG: C09139	CC[C@H]1C[C@@H]2C[N@@H+]3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13	GC
cpd06036	Neocembrene	Neocembrene	C20H32	272.0	Primary Database	VWSPQDDPRITBAM-KPGNMOGWSA-N	0	1	0	null	0	380.98	3.54			null	null	Name: (-)-Cembrene A; (1E,5E,9E,12R)-1,5,9-trimethyl-12-(prop-1-en-2-yl)cyclotetradeca-1,5,9-triene; (R)-(-)-Cembrene A; 1,5,9-Trimethyl-12-(1-methylethenyl)-1,5,9-cyclotetradecatriene; Cembrene A; Neocembrene|KEGG: C09140	C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC1	GC|EQ|EQU
cpd06037	Byakangelicin	Byakangelicin	C17H18O7	334.0	Primary Database	PKRPFNXROFUNDE-LLVKDONJSA-N	0	1	0	null	0	-167.63	3.22	1:21:13.20;1:24:15.12	1:6:-5.34;1:11:-2.87;1:13:-4.72;1:15:-7.06;1:21:-3.57;1:24:-3.12	null	null	Name: Byakangelicin|KEGG: C09141	COc1c2ccoc2c(OC[C@@H](O)C(C)(C)O)c2oc(=O)ccc12	GC|EQ
cpd06038	Cryptolepine	Cryptolepine	C16H12N2	232.0	Primary Database	KURWKDDWCJELSV-UHFFFAOYSA-N	0	1	0	null	0	227.55	3.21		1:7:4.11	null	null	Name: Cryptolepine|KEGG: C09142	Cn1c2c3ccccc3nc-2cc2ccccc21	GC|EQ|EQU
cpd06039	12-O-2Z,4E-Octadienoyl-4-deoxyphorbol 13-acetate	12-O-2Z,4E-Octadienoyl-4-deoxyphorbol 13-acetate	C30H40O7	512.0	Primary Database	ALKHEZOKTHCOBM-MGZHOKCZSA-N	0	1	0	null	0	-160.09	7.27	1:16:13.92;1:24:16.96	1:16:-3.27;1:24:-1.94;1:25:-5.11;1:28:-7.24;1:31:-6.62	null	null	Name: 12-O-2Z,4E-Octadienoyl-4-deoxyphorbol 13-acetate; Pedilstatin|KEGG: C09143	CCC/C=C/C=C\C(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@H]3C(=O)C(C)=C[C@H]32)[C@@H]2C(C)(C)[C@]12OC(C)=O	GC
cpd06040	C-Curarine	C-Curarine	C40H44N4O	596.0	Primary Database	DWELRYDMYVJVSL-TUHIATKQSA-N	2	1	0	null	0	10000000.0	10000000.0		1:7:-4.11;1:21:-8.89;1:45:-6.51	null	null	Name: C-Curarine; C-Curarine I|KEGG: C09144	C/C=C1/C[N@+]2(C)CC[C@@]34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(C)C/C7=C/C)c7ccccc7N7C=C([C@H]1C[C@@H]32)[C@]54O[C@@]679	GC
cpd06041	Ophiobolin A	Ophiobolin A	C25H36O4	400.0	Primary Database	MWYYLZRWWNBROW-BDZRSQQBSA-N	0	1	0	null	0	-73.79	6.82	1:19:13.83;1:27:15.04	1:3:-4.15;1:27:-2.99;1:28:-5.07;1:29:-7.75	null	null	Name: Ophiobolin A|KEGG: C09145	CC(C)=C[C@H]1C[C@H](C)[C@]2(CC[C@]3(C)C[C@H]4[C@H](C(=O)C[C@@]4(C)O)/C(C=O)=C\C[C@@H]23)O1	GC
cpd06042	Eburnamine	Eburnamine	C19H24N2O	296.0	Primary Database	HONLKDDLTAZVQV-NZSAHSFTSA-N	0	1	0	null	0	10000000.0	10000000.0	1:19:13.32	1:4:7.04;1:19:-3.53	null	null	Name: (-)-Eburnamine; (14alpha)-14,15-Dihydroeburnamenin-14-ol; Eburnamenin-14-ol, 14,15-dihydro-, (14alpha)-; Eburnamine|KEGG: C09146	CC[C@@]12CCCN3CCc4c(n(c5ccccc45)[C@H](O)C1)[C@H]32	GC
cpd06043	Calanolide A	Calanolide A	C22H26O5	370.0	Primary Database	NIDRYBLTWYFCFV-FMTVUPSXSA-N	0	1	0	null	0	-112.51	4.44	1:19:13.63	1:8:-5.24;1:17:-4.62;1:19:-3.40;1:20:-7.02	null	null	Name: Calanolide A|KEGG: C09147	CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C)[C@@H](C)[C@@H]3O	GC|EQ
cpd06044	Oryzalexin A	Oryzalexin A	C20H30O2	302.0	Primary Database	QOWLIQGNZBOQNG-JECYIRHJSA-N	0	1	0	null	0	-6.53	3.91	1:22:19.55	1:17:-5.25;1:22:-0.81	null	null	Name: Oryzalexin A; oryzalexin A|KEGG: C09148|MetaCyc: CPD-7093	C=C[C@@]1(C)C=C2C(=O)C[C@@H]3C(C)(C)[C@H](O)CC[C@@]3(C)[C@@H]2CC1	GC|EQ
cpd06045	Vinburnine	Vinburnine	C19H22N2O	294.0	Primary Database	WYJAPUKIYAZSEM-MOPGFXCFSA-N	0	1	0	null	0	10000000.0	10000000.0	1:13:18.97	1:1:6.27;1:20:-2.75	null	null	Name: Eburnamonine; Vinburnine|KEGG: C09149	CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32	GC
cpd06046	17-Oxogrindelic acid	17-Oxogrindelic acid	C20H29O4	333.0	Primary Database	ATEDUZJBBLDWGB-MVJPYGJCSA-M	-1	1	0	null	0	-116.23	6.45	1:23:4.65	1:4:-4.23;1:16:-5.72	null	null	Name: 17-Oxogrindelic acid|KEGG: C09150	CC1(C)CCC[C@@]2(C)[C@H]1CC=C(C=O)[C@]21CC[C@@](C)(CC(=O)[O-])O1	GC|EQ
cpd06047	Palmarin	Palmarin	C20H22O7	374.0	Primary Database	TXOMRNMZLZXJQP-ZQTGRHRJSA-N	0	1	0	null	0	10000000.0	10000000.0	1:15:11.08	1:3:-2.87;1:15:-4.52;1:22:-4.26;1:26:-6.96;1:27:-7.65	null	null	Name: Palmarin|KEGG: C09151	C[C@@]12C[C@H](c3ccoc3)OC(=O)[C@H]1CC[C@]1(C)[C@H]2[C@@H]2OC(=O)[C@@]1(O)[C@H]1O[C@@H]21	GC
cpd06048	Echitamine	Echitamine	C22H29N2O4	385.0	Primary Database	AFJPGVUCVDCFPM-OBYWIAIFSA-N	1	1	0	null	0	10000000.0	10000000.0	1:13:12.01;1:23:14.82;1:26:12.70	1:13:1.90;1:23:-2.88;1:24:-7.21;1:26:-3.80	null	null	Name: Echitamine|KEGG: C09152	C/C=C1/C[N@+]2(C)CC[C@@]34c5ccccc5N[C@]32[C@@H](O)C[C@@H]1C4(CO)C(=O)OC	GC
cpd06049	Croton factor F1	Croton factor F1	C38H60O9	660.0	Primary Database	DYHBGVHTKOPQDM-SGPTVBMASA-N	0	1	0	null	0	-269.7	9.76	1:25:14.82;1:28:13.90;1:35:12.57;1:37:15.41	1:25:-2.79;1:28:-3.31;1:35:-3.85;1:37:-2.73;1:38:-5.97;1:42:-7.36;1:47:-6.79	null	null	Name: 12-O-Palmitoyl-16-hydroxyphorbol 13-acetate; Croton factor F1|KEGG: C09153	CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2[C@@](C)(CO)[C@]12OC(C)=O	GC|EQ
cpd06050	Ellipticine	Ellipticine	C17H14N2	246.0	Primary Database	CTSPAMFJBXKSOY-UHFFFAOYSA-N	0	1	0	null	0	234.11	3.38	1:3:15.04	1:10:5.12	null	null	Name: 5,11-dimethyl-6H-pyrido(4,3-b)carbazole; Ellipticine; ellipticine|KEGG: C09154|MetaCyc: CPD-17667	Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12	GC|EQ|EQU
cpd06051	Phorbol	Phorbol	C20H28O6	364.0	Primary Database	QGVLYPPODPLXMB-UBTYZVCOSA-N	0	1	0	null	0	-181.25	9.62	1:8:13.23;1:13:13.96;1:15:14.67;1:22:12.48;1:24:15.32	1:8:-3.50;1:13:-3.31;1:15:-3.37;1:22:-3.85;1:24:-2.73;1:25:-6.05	null	null	Name: Phorbol|KEGG: C09155	CC1=C[C@H]2[C@]3(O)[C@@H](C=C(CO)C[C@]2(O)C1=O)[C@@H]1C(C)(C)[C@]1(O)[C@H](O)[C@H]3C	GC|EQ
