ID	Name	Reversible	Reactants	Products	E.C.	Pathway
r_0025	2-isopropylmalate hydratase	UNDEF	s_0170[1];s_1434_b[1];	s_0167[1];			
r_0026	2-isopropylmalate synthase	UNDEF	s_0238[1];s_0380[1];s_1434_b[1];	s_0167[1];s_0514[1];s_0764_b[1];			
r_0027	2-isopropylmalate synthase	UNDEF	s_0239[1];s_0383[1];s_1439_b[1];	s_0169[1];s_0517[1];s_0769_b[1];			
r_0028	2-keto-4-methylthiobutyrate transamination	UNDEF	s_0300[1];s_0899[1];	s_0185[1];s_0933[1];			
r_0029	2-methylcitrate dehydratase	UNDEF	s_0798[1];	s_0468[1];s_1439_b[1];			
r_0030	2-methylcitrate synthase	UNDEF	s_1158[1];s_1263[1];s_1439_b[1];	s_0179[1];s_0517[1];s_0769_b[1];			
r_0031	2-oxo-4-methyl-3-carboxypentanoate decarboxylation	UNDEF	s_0010[1];s_0764_b[1];	s_0297[1];s_0470[1];			
r_0032	2-oxo-4-methyl-3-carboxypentanoate decarboxylation	UNDEF	s_0011[1];s_0769_b[1];	s_0298[1];s_0474[1];			
r_0033	2-oxobutanoate dehydrogenase	UNDEF	s_0184[1];s_0517[1];s_1084[1];	s_0474[1];s_1089[1];s_1263[1];			
r_0034	3',5'-bisphosphate nucleotidase	UNDEF	s_0397[1];s_1434_b[1];	s_0434[1];s_1207[1];			
r_0035	3',5'-cyclic-nucleotide phosphodiesterase	UNDEF	s_0197[1];s_1434_b[1];	s_0434[1];s_0764_b[1];			
r_0036	3',5'-cyclic-nucleotide phosphodiesterase	UNDEF	s_0199[1];s_1434_b[1];	s_0564[1];s_0764_b[1];			
r_0037	3',5'-cyclic-nucleotide phosphodiesterase	UNDEF	s_0201[1];s_1434_b[1];	s_0764_b[1];s_0816[1];			
r_0038	3',5'-cyclic-nucleotide phosphodiesterase	UNDEF	s_0200[1];s_1434_b[1];	s_0752[1];s_0764_b[1];			
r_0039	3',5'-cyclic-nucleotide phosphodiesterase	UNDEF	s_0198[1];s_1434_b[1];	s_0511[1];s_0764_b[1];			
r_0040	3,4-dihydroxy-2-butanone-4-phosphate synthase	UNDEF	s_0557[1];	s_0163[1];s_0689[1];s_0764_b[1];			
r_0041	3-(4-hydroxyphenyl-)lactate formation	UNDEF	s_0210[1];s_0769_b[1];s_1089[1];	s_0208[1];s_1084[1];			
r_0042	3-dehydroquinate dehydratase	UNDEF	s_0216[1];	s_0217[1];s_1434_b[1];			
r_0043	3-dehydroquinate synthase	UNDEF	s_0356[1];	s_0216[1];s_1207[1];			
r_0045	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	UNDEF	s_0533[1];s_1243[1];s_1434_b[1];	s_0356[1];s_1207[1];			
r_0046	3-hexaprenyl-4,5-dihydroxybenzoate hydroxylase	UNDEF	s_0222[1];s_1160[0.5];	s_0219[1];			
r_0047	3-hexaprenyl-4-hydroxy-5-methoxybenzoate decarboxylase	UNDEF	s_0221[1];s_0769_b[1];	s_0162[1];s_0474[1];			
r_0048	3-hydroxy-L-kynurenine hydrolase	UNDEF	s_0229[1];s_1434_b[1];	s_0231[1];s_0863[1];			
r_0049	3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	UNDEF	s_0045[1];	s_1385[1];s_1441_b[1];			
r_0050	3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)	UNDEF	s_0051[1];	s_1388[1];s_1441_b[1];			
r_0051	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexacosyl-CoA)	UNDEF	s_1391[1];s_1441_b[1];	s_0048[1];			
r_0052	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)	UNDEF	s_0054[1];	s_0785[1];s_1441_b[1];			
r_0053	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)	UNDEF	s_0236[1];	s_1394[1];s_1441_b[1];			
r_0054	3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)	UNDEF	s_0057[1];	s_1397[1];s_1441_b[1];			
r_0055	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	UNDEF	s_0245[1];s_0771_b[1];s_1090[1];	s_0045[1];s_1086[1];			
r_0056	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	UNDEF	s_0253[1];s_0771_b[1];s_1090[1];	s_0051[1];s_1086[1];			
r_0057	3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosyl-CoA)	UNDEF	s_0048[1];s_1086[1];	s_0249[1];s_0771_b[1];s_1090[1];			
r_0058	3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)	UNDEF	s_0259[1];s_0771_b[1];s_1090[1];	s_0054[1];s_1086[1];			
r_0059	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA)	UNDEF	s_0256[1];s_0771_b[1];s_1090[1];	s_0236[1];s_1086[1];			
r_0060	3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	UNDEF	s_0263[1];s_0771_b[1];s_1090[1];	s_0057[1];s_1086[1];			
r_0061	3-hydroxyanthranilate 3,4-dioxygenase	UNDEF	s_0231[1];s_1160[1];	s_0151[1];s_0764_b[1];			
r_0063	3-isopropylmalate dehydratase	UNDEF	s_0008[1];	s_0170[1];s_1434_b[1];			
r_0064	3-isopropylmalate dehydrogenase	UNDEF	s_0008[1];s_1082[1];	s_0010[1];s_0764_b[1];s_1087[1];			
r_0065	3-methyl-2-oxobutanoate decarboxylase	UNDEF	s_0238[1];s_0764_b[1];	s_0470[1];s_0844[1];			
r_0066	3-methyl-2-oxobutanoate hydroxymethyltransferase	UNDEF	s_0238[1];s_0307[1];s_1434_b[1];	s_0153[1];s_0309[1];			
r_0067	3-methyl-2-oxopentanoate decarboxylase	UNDEF	s_0059[1];s_0764_b[1];	s_0174[1];s_0470[1];			
r_0068	3-phosphoshikimate 1-carboxyvinyltransferase	UNDEF	s_0267[1];s_1243[1];	s_0330[1];s_1207[1];			
r_0069	4-acetamidobutyrate deacetylase	UNDEF	s_0272[1];s_1434_b[1];	s_0369[1];s_0701[1];			
r_0070	4-amino-4-deoxychorismate synthase	UNDEF	s_0500[1];s_0907[1];	s_0275[1];s_0899[1];			
r_0071	4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase	UNDEF	s_0316[1];s_0764_b[2];	s_0276[1];s_0745[1];s_1207[1];			
r_0072	4-aminobenzoate synthase	UNDEF	s_0275[1];	s_0277[1];s_0764_b[1];s_1277[1];			
r_0073	4-aminobutyrate transaminase	UNDEF	s_0185[1];s_0701[1];	s_0899[1];s_1341[1];			
r_0074	4-hydroxy-L-threonine synthase	UNDEF	s_0270[1];s_1434_b[1];	s_0291[1];s_1207[1];			
r_0075	4-hydroxybenzoate formation	UNDEF	s_0296[1];s_1439_b[1];	s_0293[1];s_0517[1];s_0769_b[1];			
r_0076	4-hydroxybenzoyl-CoA formation	UNDEF	s_0284[1];s_0517[1];s_1084[1];s_1439_b[1];	s_0296[1];s_0383[1];s_0769_b[1];s_1089[1];			
r_0077	4-hydroxycinnamate formation	UNDEF	s_0208[1];	s_1378[1];s_1439_b[1];			
r_0078	4-methyl-2-oxopentanoate decarboxylase	UNDEF	s_0297[1];s_0764_b[1];	s_0240[1];s_0470[1];			
r_0079	4PP-IP5 depyrophosphorylation to IP6	UNDEF	s_0285[1];s_1434_b[1];	s_0764_b[2];s_1026[1];s_1207[1];			
r_0080	4PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	UNDEF	s_0285[1];s_0764_b[2];s_1207[1];	s_0269[1];s_1434_b[1];			
r_0081	5'-methylthioadenosine phosphorylase	UNDEF	s_0305[1];s_1207[1];	s_0390[1];s_1299[1];			
r_0082	5'-nucleotidase (AMP)	UNDEF	s_0434[1];s_1434_b[1];	s_0393[1];s_1207[1];			
r_0083	5'-nucleotidase (CMP)	UNDEF	s_0511[1];s_1434_b[1];	s_0525[1];s_1207[1];			
r_0084	5'-nucleotidase (dAMP)	UNDEF	s_0564[1];s_1434_b[1];	s_0134[1];s_1207[1];			
r_0085	5'-nucleotidase (dCMP)	UNDEF	s_0569[1];s_1434_b[1];	s_0136[1];s_1207[1];			
r_0086	5'-nucleotidase (dGMP)	UNDEF	s_0593[1];s_1434_b[1];	s_0138[1];s_1207[1];			
r_0087	5'-nucleotidase (dTMP)	UNDEF	s_0619[1];s_1434_b[1];	s_1207[1];s_1373[1];			
r_0088	5'-nucleotidase (dUMP)	UNDEF	s_0624[1];s_1434_b[1];	s_0142[1];s_1207[1];			
r_0089	5'-nucleotidase (GMP)	UNDEF	s_0752[1];s_1434_b[1];	s_0760[1];s_1207[1];			
r_0090	5'-nucleotidase (IMP)	UNDEF	s_0816[1];s_1434_b[1];	s_0822[1];s_1207[1];			
r_0091	5'-nucleotidase (UMP)	UNDEF	s_1417[1];s_1434_b[1];	s_1207[1];s_1427[1];			
r_0092	5'-nucleotidase (XMP)	UNDEF	s_0306[1];s_1434_b[1];	s_1207[1];s_1443[1];			
r_0093	5,10-methylenetetrahydrofolatereductase (NADPH)	UNDEF	s_0307[1];s_0764_b[2];s_1096[1];	s_0328[1];s_1091[1];			
r_0094	5-aminolevulinate synthase	UNDEF	s_0742[1];s_0769_b[1];s_1344[1];	s_0323[1];s_0474[1];s_0517[1];			
r_0095	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate diphosphohydrolase	UNDEF	s_0324[1];s_1434_b[1];	s_0764_b[2];s_1026[1];s_1207[1];			
r_0096	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate synthase	UNDEF	s_0446[1];s_0764_b[1];s_1026[1];	s_0324[1];s_0400[1];			
r_0097	5-formethyltetrahydrofolate cyclo-ligase	UNDEF	s_0326[1];s_0446[1];	s_0015[1];s_0400[1];s_1207[1];			
r_0098	5-formethyltetrahydrofolate cyclo-ligase	UNDEF	s_0327[1];s_0449[1];	s_0016[1];s_0403[1];s_1211[1];			
r_0099	5-formyltetrahydrofolate:10-formyltetrahydrofolate isomerase	UNDEF	s_0326[1];s_0446[1];s_1434_b[1];	s_0122[1];s_0400[1];s_0764_b[1];s_1207[1];			
r_0100	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase	UNDEF	s_0329[1];s_0917[1];	s_0933[1];s_1362[1];			
r_0101	5-methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase	UNDEF	s_1300[1];	s_0314[1];s_1434_b[1];			
r_0102	5-methylthioribose-1-phosphate isomerase	UNDEF	s_1299[1];	s_1300[1];			
r_0103	5PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	UNDEF	s_0324[1];s_0764_b[2];s_1207[1];	s_0269[1];s_1434_b[1];			
r_0104	5PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	UNDEF	s_0324[1];s_0764_b[2];s_1207[1];	s_0312[1];s_1434_b[1];			
r_0105	6-phosphofructo-2-kinase	UNDEF	s_0446[1];s_0539[1];	s_0400[1];s_0454[1];s_0764_b[1];			
r_0106	6-phosphogluconolactonase	UNDEF	s_0342[1];s_1434_b[1];	s_0347[1];s_0764_b[1];			
r_0107	6PP-IP5 depyrophosphorylation to IP6	UNDEF	s_0340[1];s_1434_b[1];	s_0764_b[2];s_1026[1];s_1207[1];			
r_0108	6PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	UNDEF	s_0340[1];s_0764_b[2];s_1207[1];	s_0312[1];s_1434_b[1];			
r_0109	8-amino-7-oxononanoate synthase	UNDEF	s_0863[1];s_1249[1];	s_0359[1];s_0470[1];s_0514[1];s_0764_b[4];			
r_0110	acetaldehyde condensation	UNDEF	s_0366[2];	s_0023[1];			
r_0111	acetohydroxy acid isomeroreductase	UNDEF	s_0150[1];s_0769_b[1];s_1098[1];	s_0018[1];s_1094[1];			
r_0112	acetolactate synthase	UNDEF	s_0769_b[1];s_1279[2];	s_0150[1];s_0474[1];			
r_0113	acetyl-CoA ACP transacylase	UNDEF	s_0380[1];s_1495_b[1];	s_0378[1];s_0514[1];			
r_0114	acetyl-CoA ACP transacylase	UNDEF	s_0383[1];s_1496_b[1];	s_0379[1];s_0517[1];			
r_0115	acetyl-CoA acyltransferase (hexadecanoyl-CoA)	UNDEF	s_0256[1];s_0519[1];	s_0385[1];s_1190[1];			
r_0116	acetyl-CoA acyltransferase (tetracosanoyl-CoA)	UNDEF	s_0249[1];s_0519[1];	s_0385[1];s_1358[1];			
r_0117	acetyl-CoA acyltransferase (tetradecanoyl-CoA)	UNDEF	s_0259[1];s_0519[1];	s_0385[1];s_1047[1];			
r_0118	acetyl-CoA C-acetyltransferase	UNDEF	s_0380[2];	s_0374[1];s_0514[1];			
r_0119	acetyl-CoA C-acetyltransferase	UNDEF	s_0383[2];	s_0377[1];s_0517[1];			
r_0120	acetyl-CoA C-acetyltransferase (dodecanoyl)	UNDEF	s_0263[1];s_0519[1];	s_0385[1];s_0980[1];			
r_0121	acetyl-CoA C-acetyltransferase (octanoyl-CoA)	UNDEF	s_0245[1];s_0519[1];	s_0385[1];s_1143[1];			
r_0122	acetyl-CoA C-acyltransferase (decanoyl-CoA)	UNDEF	s_0253[1];s_0519[1];	s_0385[1];s_0585[1];			
r_0123	acetyl-Coa carboxylase	UNDEF	s_0383[1];s_0449[1];s_0460[1];	s_0403[1];s_0769_b[1];s_1008[1];s_1211[1];			
r_0124	acetyl-CoA carboxylase, reaction	UNDEF	s_0380[1];s_0446[1];s_0458[1];	s_0400[1];s_0764_b[1];s_1005[1];s_1207[1];			
r_0125	acetyl-CoA hydrolase	UNDEF	s_0369[1];s_0514[1];s_0764_b[1];	s_0380[1];s_1434_b[1];			
r_0126	acetyl-CoA hydrolase	UNDEF	s_0383[1];s_1439_b[1];	s_0372[1];s_0517[1];s_0769_b[1];			
r_0127	acetyl-CoA synthetase	UNDEF	s_0369[1];s_0446[1];s_0514[1];	s_0380[1];s_0434[1];s_0605[1];			
r_0128	acetyl-CoA synthetase	UNDEF	s_0372[1];s_0449[1];s_0517[1];	s_0383[1];s_0435[1];s_0608[1];			
r_0129	acetyl-CoA synthetase nuclear	UNDEF	s_0373[1];s_0450[1];s_0518[1];	s_0384[1];s_0436[1];s_0609[1];			
r_0130	acetylglutamate kinase	UNDEF	s_0449[1];s_1071[1];	s_0403[1];s_1070[1];			
r_0132	aconitase	UNDEF	s_0179[1];	s_0012[1];			
r_0133	acteylornithine transaminase	UNDEF	s_0149[1];s_0901[1];	s_0187[1];s_1051[1];			
r_0135	acyl-CoA oxidase (decanoyl-CoA)	UNDEF	s_0585[1];s_1164[1];	s_0804[1];s_1385[1];			
r_0136	acyl-CoA oxidase (dodecanoyl-CoA)	UNDEF	s_0980[1];s_1164[1];	s_0804[1];s_1388[1];			
r_0137	acyl-CoA oxidase (hexacanoyl-CoA)	UNDEF	s_0781[1];s_1164[1];	s_0804[1];s_1391[1];			
r_0138	acyl-CoA oxidase (hexadecanoyl-CoA)	UNDEF	s_1164[1];s_1190[1];	s_0785[1];s_0804[1];			
r_0139	acyl-CoA oxidase (octadecanoyl-CoA)	UNDEF	s_1164[1];s_1337[1];	s_0804[1];s_1394[1];			
r_0140	acyl-CoA oxidase (tetradecanoyl-CoA)	UNDEF	s_1047[1];s_1164[1];	s_0804[1];s_1397[1];			
r_0141	acyl-CoA:sterol acyltransferase	UNDEF	s_0628[1];s_1148[1];	s_0515[1];s_0630[1];			
r_0142	acyl-CoA:sterol acyltransferase	UNDEF	s_0637[1];s_1148[1];	s_0515[1];s_0645[1];			
r_0143	acyl-CoA:sterol acyltransferase	UNDEF	s_0671[1];s_1148[1];	s_0515[1];s_0677[1];			
r_0144	acyl-CoA:sterol acyltransferase	UNDEF	s_0964[1];s_1148[1];	s_0515[1];s_0966[1];			
r_0145	acyl-CoA:sterol acyltransferase	UNDEF	s_1148[1];s_1449[1];	s_0515[1];s_1459[1];			
r_0146	acyl-CoA:sterol acyltransferase	UNDEF	s_0628[1];s_1184[1];	s_0515[1];s_0631[1];			
r_0147	acyl-CoA:sterol acyltransferase	UNDEF	s_0637[1];s_1184[1];	s_0515[1];s_0646[1];			
r_0148	acyl-CoA:sterol acyltransferase	UNDEF	s_0671[1];s_1184[1];	s_0515[1];s_0678[1];			
r_0149	acyl-CoA:sterol acyltransferase	UNDEF	s_0964[1];s_1184[1];	s_0515[1];s_0967[1];			
r_0150	acyl-CoA:sterol acyltransferase	UNDEF	s_1184[1];s_1449[1];	s_0515[1];s_1460[1];			
r_0151	acyl-protein thioesterase	UNDEF	s_2636[1];	s_2635[1];			
r_0152	acylation of GPI inositol at 2 position, GPI-anchor assembly, step 3	UNDEF	s_0336[1];s_1188[1];	s_0337[1];s_0515[1];			
r_0154	adenine phosphoribosyltransferase	false	s_0331[1];s_0390[1];	s_0434[1];s_0605[1];			
r_0156	adenosine hydrolase	UNDEF	s_0393[1];s_1434_b[1];	s_0390[1];s_0555[1];			
r_0157	adenosine kinase	UNDEF	s_0393[1];s_0446[1];	s_0400[1];s_0434[1];s_0764_b[1];			
r_0158	adenosine monophosphate deaminase	UNDEF	s_0434[1];s_0764_b[1];s_1434_b[1];	s_0430[1];s_0816[1];			
r_0159	adenosylhomocysteinase	UNDEF	s_1290[1];s_1434_b[1];	s_0393[1];s_0917[1];			
r_0160	adenosylmethionine decarboxylase	UNDEF	s_0764_b[1];s_1293[1];	s_0470[1];s_1297[1];			
r_0161	adenosylmethionine-8-amino-7-oxononanoate transaminase	UNDEF	s_0359[1];s_1293[1];	s_0348[1];s_1289[1];			
r_0162	adenylate cyclase	UNDEF	s_0446[1];	s_0197[1];s_0605[1];			
r_0163	adenylate kinase	UNDEF	s_0434[1];s_0446[1];	s_0400[2];			
r_0164	adenylate kinase	UNDEF	s_0435[1];s_0449[1];	s_0403[2];			
r_0166	adenylate kinase (GTP)	UNDEF	s_0435[1];s_0756[1];	s_0403[1];s_0708[1];			
r_0169	adenylosuccinate lyase	UNDEF	s_0009[1];	s_0317[1];s_0692[1];			
r_0170	adenylosuccinate synthase	UNDEF	s_0755[1];s_0816[1];s_0881[1];	s_0706[1];s_0764_b[2];s_1053[1];s_1207[1];			
r_0171	adenylosuccinate lyase	UNDEF	s_1053[1];	s_0434[1];s_0692[1];			
r_0172	adenylyl-sulfate kinase	UNDEF	s_0304[1];s_0446[1];	s_0206[1];s_0400[1];s_0764_b[1];			
r_0173	ADP-ribose 2,3-cyclic phosphodiesterase	UNDEF	s_0133[1];s_0764_b[1];s_1434_b[1];	s_0396[1];			
r_0174	alanine glyoxylate aminotransferase	UNDEF	s_0749[1];s_0863[1];	s_0740[1];s_1277[1];			
r_0175	alanyl-tRNA synthetase	UNDEF	s_0446[1];s_0863[1];s_1461_b[1];	s_0409[1];s_0434[1];s_0605[1];			
r_0181	alcohol dehydrogenase (ethanol)	UNDEF	s_0650[1];s_1082[1];	s_0366[1];s_0764_b[1];s_1087[1];			
r_0182	alcohol dehydrogenase (glycerol, NADP)	UNDEF	s_0550[1];s_0764_b[1];s_1096[1];	s_0732[1];s_1091[1];			
r_0183	alcohol dehydrogenase, reverse rxn (acetaldehyde -> ethanol)	UNDEF	s_0368[1];s_0769_b[1];s_1089[1];	s_0652[1];s_1084[1];			
r_0184	aldehyde dehydrogenase (2-methylbutanol, NAD)	UNDEF	s_0174[1];s_0764_b[1];s_1087[1];	s_0171[1];s_1082[1];			
r_0185	aldehyde dehydrogenase (2-methylbutanol, NAD)	UNDEF	s_0176[1];s_0769_b[1];s_1089[1];	s_0173[1];s_1084[1];			
r_0186	aldehyde dehydrogenase (2-methylbutanol, NADP)	UNDEF	s_0174[1];s_0764_b[1];s_1096[1];	s_0171[1];s_1091[1];			
r_0187	aldehyde dehydrogenase (2-phenylethanol, NAD)	UNDEF	s_0764_b[1];s_1087[1];s_1203[1];	s_0190[1];s_1082[1];			
r_0188	aldehyde dehydrogenase (2-phenylethanol, NAD)	UNDEF	s_0769_b[1];s_1089[1];s_1205[1];	s_0192[1];s_1084[1];			
r_0189	aldehyde dehydrogenase (2-phenylethanol, NADP)	UNDEF	s_0764_b[1];s_1096[1];s_1203[1];	s_0190[1];s_1091[1];			
r_0190	aldehyde dehydrogenase (3-aminopropanal, NAD)	UNDEF	s_0214[1];s_1082[1];s_1434_b[1];	s_0453[1];s_0764_b[2];s_1087[1];			
r_0191	aldehyde dehydrogenase (acetaldehyde, NADP)	UNDEF	s_0366[1];s_1091[1];s_1434_b[1];	s_0369[1];s_0764_b[2];s_1096[1];			
r_0192	aldehyde dehydrogenase (acetylaldehyde, NAD)	UNDEF	s_0368[1];s_1084[1];s_1439_b[1];	s_0372[1];s_0769_b[2];s_1089[1];			
r_0193	aldehyde dehydrogenase (acetylaldehyde, NADP)	UNDEF	s_0368[1];s_1094[1];s_1439_b[1];	s_0372[1];s_0769_b[2];s_1098[1];			
r_0194	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)	UNDEF	s_0819[1];s_1084[1];s_1439_b[1];	s_0769_b[2];s_0821[1];s_1089[1];			
r_0195	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	UNDEF	s_0817[1];s_1091[1];s_1434_b[1];	s_0764_b[2];s_0820[1];s_1096[1];			
r_0196	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	UNDEF	s_0819[1];s_1094[1];s_1439_b[1];	s_0769_b[2];s_0821[1];s_1098[1];			
r_0197	aldehyde dehydrogenase (isoamyl alcohol, NAD)	UNDEF	s_0240[1];s_0764_b[1];s_1087[1];	s_0836[1];s_1082[1];			
r_0198	aldehyde dehydrogenase (isoamyl alcohol, NAD)	UNDEF	s_0242[1];s_0769_b[1];s_1089[1];	s_0838[1];s_1084[1];			
r_0199	aldehyde dehydrogenase (isoamyl alcohol, NADP)	UNDEF	s_0240[1];s_0764_b[1];s_1096[1];	s_0836[1];s_1091[1];			
r_0200	aldehyde dehydrogenase (isobutyl alcohol, NAD)	UNDEF	s_0764_b[1];s_0844[1];s_1087[1];	s_0839[1];s_1082[1];			
r_0201	aldehyde dehydrogenase (isobutyl alcohol, NAD)	UNDEF	s_0769_b[1];s_0846[1];s_1089[1];	s_0841[1];s_1084[1];			
r_0202	aldehyde dehydrogenase (isobutyl alcohol, NADP)	UNDEF	s_0764_b[1];s_0844[1];s_1096[1];	s_0839[1];s_1091[1];			
r_0203	aldehyde dehydrogenase (phenylacetaldehyde, NAD)	UNDEF	s_1082[1];s_1203[1];s_1434_b[1];	s_0764_b[2];s_1087[1];s_1206[1];			
r_0204	aldehyde dehydrogenase (tryptophol, NAD)	UNDEF	s_0764_b[1];s_0817[1];s_1087[1];	s_1082[1];s_1404[1];			
r_0205	aldehyde dehydrogenase (tryptophol, NAD)	UNDEF	s_0769_b[1];s_0819[1];s_1089[1];	s_1084[1];s_1406[1];			
r_0206	alkaline phosphatase (dihydroneopterin)	UNDEF	s_0353[1];s_1434_b[3];	s_0350[1];s_0764_b[2];s_1207[3];			
r_0207	allantoate amidinohydrolase	UNDEF	s_0412[1];s_1434_b[1];	s_1423[1];s_1426[1];			
r_0208	allantoinase, reaction	UNDEF	s_0414[1];s_1434_b[1];	s_0412[1];s_0764_b[1];			
r_0209	allophanate hydrolase	UNDEF	s_0764_b[3];s_1425[1];s_1434_b[1];	s_0430[2];s_0470[2];			
r_0210	alpha 1,2-mannosyltransferase	UNDEF	s_0457[1];s_0711[1];	s_0424[1];s_0707[1];s_0767_b[1];			
r_0212	alpha,alpha-trehalase	UNDEF	s_0418[1];s_1442_b[1];	s_0548[2];			
r_0213	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	UNDEF	s_0410[1];s_1415[1];	s_0419[1];s_0764_b[1];s_1411[1];			
r_0214	alpha-1,2 glucosyltransferase	UNDEF	s_0546[1];s_0728[1];	s_0726[1];			
r_0215	alpha-1,3 mannosyltransferase	UNDEF	s_0615[1];s_0725[1];	s_0727[1];			
r_0217	amidase	UNDEF	s_0286[1];s_1434_b[1];	s_0287[1];s_0430[1];			
r_0218	Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing)	UNDEF	s_0429[1];s_1160[1];s_1434_b[1];	s_0430[1];s_0801[1];s_1019[1];			
