ID	NAMES	EQUATION	TRANSPORT	ADJUSTED	MATCH	COMPLETE	MODELSEED	MS DEFINITION
r_0021	2-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	0534[0] 1244(cpd00061)[0] 1439(cpd00001)[0] => 0357[0] 1211(cpd00009)[0]	N	N	N	N	frxn00011	
r_0022	2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase	0160(cpd03440)[0] 1296(cpd00017)[0] => 0161[0] 0769(cpd00067)[0] 1292(cpd00019)[0]	N	N	N	N	frxn00012	
r_0023	2-hexaprenyl-6-methoxyphenol monooxygenase	0162(cpd03439)[0] 1163(cpd00007)[0] => 0160(cpd03440)[0] 1439(cpd00001)[0]	N	N	Y	Y	rxn03390	(1) O2[0] + (1) 2-Hexaprenyl-6-methoxyphenol[0] => (1) H2O[0] + (1) 2-Hexaprenyl-6-methoxy-1,4-benzoquinone[0]
r_0024	2-hydroxybutyrate:NAD+ oxidoreductase	0164(cpd03561)[0] 1082(cpd00003)[0] => 0183(cpd00094)[0] 0764(cpd00067)[0] 1087(cpd00004)[0]	N	N	Y	Y	rxn00741	(1) NAD[0] + (1) 2-Hydroxybutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 2-Oxobutyrate[0]
r_0025	2-isopropylmalate hydratase	0170(cpd01710)[0] 1434(cpd00001)[0] => 0167(cpd01646)[0]	N	N	Y	Y	rxn02789	(1) 2-Isopropylmalate[0] <=> (1) H2O[0] + (1) 2-Isopropylmaleate[0]
r_0026	2-isopropylmalate synthase	0238(cpd00123)[0] 0380(cpd00022)[0] 1434(cpd00001)[0] => 0167(cpd01646)[0] 0514(cpd00010)[0] 0764(cpd00067)[0]	N	N	Y	Y	rxn00902	(1) CoA[0] + (1) H+[0] + (1) 2-Isopropylmalate[0] <= (1) H2O[0] + (1) Acetyl-CoA[0] + (1) 3-Methyl-2-oxobutanoate[0]
r_0027	2-isopropylmalate synthase	0239(cpd00123)[0] 0383(cpd00022)[0] 1439(cpd00001)[0] => 0169(cpd01646)[0] 0517(cpd00010)[0] 0769(cpd00067)[0]	N	N	Y	Y	rxn00902	(1) CoA[0] + (1) H+[0] + (1) 2-Isopropylmalate[0] <= (1) H2O[0] + (1) Acetyl-CoA[0] + (1) 3-Methyl-2-oxobutanoate[0]
r_0028	2-keto-4-methylthiobutyrate transamination	0300(cpd00869)[0] 0899(cpd00023)[0] => 0185(cpd00024)[0] 0933(cpd00060)[0]	N	N	Y	Y	rxn05108	(1) L-Glutamate[0] + (1) 4-methylthio 2-oxobutyrate[0] <=> (1) 2-Oxoglutarate[0] + (1) L-Methionine[0]
r_0029	2-methylcitrate dehydratase	0798[0] => 0468(cpd02483)[0] 1439(cpd00001)[0]	N	N	N	N	frxn00013	
r_002_xxx	mevalonate kinase (UTP)	0031(cpd00332)[0] 1430(cpd00062)[0] => 0022(cpd00812)[0] 0764(cpd00067)[0] 1411(cpd00014)[0]	N	N	Y	Y	rxn09614	(1) UTP[0] + (1) Mevalonic acid[0] => (1) UDP[0] + (1) H+[0] + (1) 5-phosphomevalonate[0]
r_0030	2-methylcitrate synthase	1158[0] 1263(cpd00086)[0] 1439(cpd00001)[0] => 0179[0] 0517(cpd00010)[0] 0769(cpd00067)[0]	N	N	N	N	frxn00014	
r_0031	2-oxo-4-methyl-3-carboxypentanoate decarboxylation	0010[0] 0764(cpd00067)[0] => 0297(cpd00200)[0] 0470(cpd00011)[0]	N	N	N	N	frxn00015	
r_0032	2-oxo-4-methyl-3-carboxypentanoate decarboxylation	0011[0] 0769(cpd00067)[0] => 0298(cpd00200)[0] 0474(cpd00011)[0]	N	N	N	N	frxn00015	(1) H+[0] + (1) (2S)-2-isopropyl-3-oxosuccinate(2-)[0] <=> (1) CO2[0] + (1) 4MOP[0]
r_0033	2-oxobutanoate dehydrogenase	0184(cpd00094)[0] 0517(cpd00010)[0] 1084(cpd00003)[0] => 0474(cpd00011)[0] 1089(cpd00004)[0] 1263(cpd00086)[0]	N	N	Y	Y	rxn12777	(1) NAD[0] + (1) CoA[0] + (1) 2-Oxobutyrate[0] <=> (1) NADH[0] + (1) CO2[0] + (1) Propionyl-CoA[0]
r_0034	3',5'-bisphosphate nucleotidase	0397(cpd00045)[0] 1434(cpd00001)[0] => 0434(cpd00018)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn00137	(1) H2O[0] + (1) Adenosine 3-5-bisphosphate[0] <=> (1) Phosphate[0] + (1) AMP[0]
r_0035	3',5'-cyclic-nucleotide phosphodiesterase	0197(cpd00446)[0] 1434(cpd00001)[0] => 0434(cpd00018)[0] 0764(cpd00067)[0]	N	N	Y	Y	rxn00140	(1) H2O[0] + (1) cAMP[0] => (1) AMP[0] + (1) H+[0]
r_0036	3',5'-cyclic-nucleotide phosphodiesterase	0199(cpd00713)[0] 1434(cpd00001)[0] => 0564(cpd00294)[0] 0764(cpd00067)[0]	N	N	Y	Y	rxn09561	(1) H2O[0] + (1) 3',5'-Cyclic dAMP[0] => (1) H+[0] + (1) dAMP[0]
r_0037	3',5'-cyclic-nucleotide phosphodiesterase	0201(cpd00698)[0] 1434(cpd00001)[0] => 0764(cpd00067)[0] 0816(cpd00114)[0]	N	N	Y	Y	rxn09560	(1) H2O[0] + (1) 3',5'-Cyclic IMP[0] => (1) H+[0] + (1) IMP[0]
r_0038	3',5'-cyclic-nucleotide phosphodiesterase	0200(cpd00697)[0] 1434(cpd00001)[0] => 0752(cpd00126)[0] 0764(cpd00067)[0]	N	N	Y	Y	rxn00920	(1) H2O[0] + (1) cGMP[0] => (1) H+[0] + (1) GMP[0]
r_0039	3',5'-cyclic-nucleotide phosphodiesterase	0198(cpd00696)[0] 1434(cpd00001)[0] => 0511(cpd00046)[0] 0764(cpd00067)[0]	N	N	Y	Y	rxn09559	(1) H2O[0] + (1) 3',5'-Cyclic CMP[0] => (1) CMP[0] + (1) H+[0]
r_003_xxx	AKG transporter, mitochonrial	0185(cpd00024)[0] 0509[1] => 0187(cpd00024)[1] 0507[0]	Y	N	N	N	frxn00016	
r_0040	3,4-dihydroxy-2-butanone-4-phosphate synthase	0557(cpd00171)[0] => 0163(cpd11225)[0] 0689(cpd00047)[0] 0764(cpd00067)[0]	N	N	Y	Y	rxn05040	(1) D-Ribulose5-phosphate[0] => (1) Formate[0] + (1) H+[0] + (1) 3-4-dihydroxy-2-butanone4-phosphate[0]
r_0041	3-(4-hydroxyphenyl-)lactate formation	0210(cpd00868)[0] 0769(cpd00067)[0] 1089(cpd00004)[0] => 0208(cpd02305)[0] 1084(cpd00003)[0]	N	N	Y	Y	rxn02392	(1) NAD[0] + (1) HPL[0] <=> (1) NADH[0] + (1) H+[0] + (1) p-hydroxyphenylpyruvate[0]
r_0042	3-dehydroquinate dehydratase	0216(cpd00699)[0] => 0217(cpd01716)[0] 1434(cpd00001)[0]	N	N	Y	Y	rxn02213	(1) 5-Dehydroquinate[0] => (1) H2O[0] + (1) 3-Dehydroshikimate[0]
r_0043	3-dehydroquinate synthase	0356[0] => 0216(cpd00699)[0] 1207(cpd00009)[0]	N	N	N	N	frxn00017	
r_0045	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	0533[0] 1243(cpd00061)[0] 1434(cpd00001)[0] => 0356[0] 1207(cpd00009)[0]	N	N	N	N	frxn00011	(1) H2O[0] + (1) Phosphoenolpyruvate[0] + (1) D-erythrose 4-phosphate(2-)[0] <=> (1) Phosphate[0] + (1) 7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid[0]
r_0046	3-hexaprenyl-4,5-dihydroxybenzoate hydroxylase	0222(cpd09429)[0] (0.5) 1160(cpd00007)[0] => 0219(cpd03092)[0]	N	N	Y	Y	rxn13204	(0.5) O2[0] + (1) 3-Hexaprenyl-4-hydroxybenzoate[0] => (1) 3-Hexaprenyl-4,5-dihydroxybenzoate[0]
r_0047	3-hexaprenyl-4-hydroxy-5-methoxybenzoate decarboxylase	0221(cpd03151)[0] 0769(cpd00067)[0] => 0162(cpd03439)[0] 0474(cpd00011)[0]	N	N	Y	Y	rxn04680	(1) H+[0] + (1) 3-Hexaprenyl-4-hydroxy-5-methoxybenzoate[0] => (1) CO2[0] + (1) 2-Hexaprenyl-6-methoxyphenol[0]
r_0048	3-hydroxy-L-kynurenine hydrolase	0229(cpd01804)[0] 1434(cpd00001)[0] => 0231(cpd00483)[0] 0863(cpd00035)[0]	N	N	Y	Y	rxn13182	(1) H2O[0] + (1) 3-Hydroxykynurenine[0] => (1) L-Alanine[0] + (1) H+[0] + (1) 3-Hydroxyanthranilate[0]
r_0049	3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	0045(cpd03118)[0] => 1385(cpd03129)[0] 1441(cpd00001)[0]	N	N	Y	Y	rxn03245	(1) (S)-Hydroxydecanoyl-CoA[0] <=> (1) H2O[0] + (1) (2E)-Decenoyl-CoA[0]
r_004_xxx	5-formyltetrahydrofolic acid transport	5470088922863450173868994652061105506176428423222024789781643264(cpd02197)[0] => 0326(cpd02197)[1]	Y	N	Y	Y	rxn32628	(1) 5-Formyltetrahydrofolate[0] <=> (1) 5-Formyltetrahydrofolate[1]
r_0050	3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)	0051[0] => 1388(cpd02060)[0] 1441(cpd00001)[0]	N	N	N	N	frxn00018	
r_0051	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexacosyl-CoA)	1391(cpd15242)[0] 1441(cpd00001)[0] => 0048(cpd32562)[0]	N	N	N	Y	frxn00019	
r_0052	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)	0054(cpd03113)[0] => 0785(cpd03126)[0] 1441(cpd00001)[0]	N	N	Y	Y	rxn03240	(1) (S)-3-Hydroxyhexadecanoyl-CoA[0] <=> (1) H2O[0] + (1) (2E)-Hexadecenoyl-CoA[0]
r_0053	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)	0236(cpd14936)[0] => 1394(cpd14937)[0] 1441(cpd00001)[0]	N	N	Y	Y	rxn07574	(1) 3-Hydroxystearoyl-CoA[0] <=> (1) H2O[0] + (1) (2E)-Octadecenoyl-CoA[0]
r_0054	3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)	0057(cpd03115)[0] => 1397(cpd03127)[0] 1441(cpd00001)[0]	N	N	Y	Y	rxn03241	(1) (S)-3-Hydroxytetradecanoyl-CoA[0] <=> (1) H2O[0] + (1) (2E)-Tetradecenoyl-CoA[0]
r_0055	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	0245(cpd03119)[0] 0771(cpd00067)[0] 1090(cpd00004)[0] => 0045(cpd03118)[0] 1086(cpd00003)[0]	N	N	Y	Y	rxn03244	(1) NAD[0] + (1) (S)-Hydroxydecanoyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Oxodecanoyl-CoA[0]
r_0056	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	0253(cpd03117)[0] 0771(cpd00067)[0] 1090(cpd00004)[0] => 0051[0] 1086(cpd00003)[0]	N	N	N	N	frxn00020	
r_0057	3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosyl-CoA)	0048(cpd32562)[0] 1086(cpd00003)[0] => 0249(cpd24265)[0] 0771(cpd00067)[0] 1090(cpd00004)[0]	N	N	N	Y	frxn00021	
r_0058	3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)	0259(cpd03114)[0] 0771(cpd00067)[0] 1090(cpd00004)[0] => 0054(cpd03113)[0] 1086(cpd00003)[0]	N	N	Y	Y	rxn03239	(1) NAD[0] + (1) (S)-3-Hydroxyhexadecanoyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Oxopalmitoyl-CoA[0]
r_0059	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA)	0256(cpd14935)[0] 0771(cpd00067)[0] 1090(cpd00004)[0] => 0236(cpd14936)[0] 1086(cpd00003)[0]	N	N	Y	Y	rxn12277	(1) NAD[0] + (1) 3-Hydroxystearoyl-CoA[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Oxostearoyl-CoA[0]
r_005_xxx	5-formyltetrahydrofolic acid exchange	2963208056077732007481335863537126225285651938693716820786937856(cpd02197)[0] => 5470088922863450173868994652061105506176428423222024789781643264(cpd02197)[1]	Y	N	Y	Y	rxn32628	(1) 5-Formyltetrahydrofolate[0] <=> (1) 5-Formyltetrahydrofolate[1]
r_0060	3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	0263(cpd12689)[0] 0771(cpd00067)[0] 1090(cpd00004)[0] => 0057(cpd03115)[0] 1086(cpd00003)[0]	N	N	Y	Y	rxn06777	(1) NAD[0] + (1) (S)-3-Hydroxytetradecanoyl-CoA[0] <= (1) NADH[0] + (1) H+[0] + (1) 3-Oxotetradecanoyl-CoA[0]
r_0061	3-hydroxyanthranilate 3,4-dioxygenase	0231(cpd00483)[0] 1160(cpd00007)[0] => 0151(cpd02692)[0] 0764(cpd00067)[0]	N	N	Y	Y	rxn01927	(1) O2[0] + (1) 3-Hydroxyanthranilate[0] => (1) 2-Amino-3-carboxymuconate semialdehyde[0]
r_0063	3-isopropylmalate dehydratase	0008(cpd02693)[0] => 0170(cpd01710)[0] 1434(cpd00001)[0]	N	N	Y	Y	rxn02811	(1) 3-Isopropylmalate[0] <=> (1) H2O[0] + (1) 2-Isopropylmaleate[0]
r_0064	3-isopropylmalate dehydrogenase	0008(cpd02693)[0] 1082(cpd00003)[0] => 0010[0] 0764(cpd00067)[0] 1087(cpd00004)[0]	N	N	N	N	frxn00022	
r_0065	3-methyl-2-oxobutanoate decarboxylase	0238(cpd00123)[0] 0764(cpd00067)[0] => 0470(cpd00011)[0] 0844(cpd24683)[0]	N	N	Y	Y	rxn24344	(1) H+[0] + (1) 3-Methyl-2-oxobutanoate[0] => (1) CO2[0] + (1) isobutanal[0]
r_0066	3-methyl-2-oxobutanoate hydroxymethyltransferase	0238(cpd00123)[0] 0307[0] 1434(cpd00001)[0] => 0153(cpd00712)[0] 0309(cpd00087)[0]	N	N	N	N	frxn00023	
r_0067	3-methyl-2-oxopentanoate decarboxylase	0059(cpd00508)[0] 0764(cpd00067)[0] => 0174(cpd01499)[0] 0470(cpd00011)[0]	N	N	Y	Y	rxn02748	(1) H+[0] + (1) 3MOP[0] => (1) CO2[0] + (1) 2-Methylbutanal[0]
r_0068	3-phosphoshikimate 1-carboxyvinyltransferase	0267(cpd02030)[0] 1243(cpd00061)[0] => 0330(cpd00932)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn02476	(1) Phosphoenolpyruvate[0] + (1) 3-phosphoshikimate[0] <= (1) Phosphate[0] + (1) 5-O--1-Carboxyvinyl-3-phosphoshikimate[0]
r_0069	4-acetamidobutyrate deacetylase	0272(cpd01889)[0] 1434(cpd00001)[0] => 0369(cpd00029)[0] 0701(cpd00281)[0]	N	N	Y	Y	rxn01460	(1) Acetate[0] + (1) GABA[0] <=> (1) H2O[0] + (1) 4-Acetamidobutanoate[0]
r_006_xxx	folic acid transport	7446928070741561669678691268196935540733474751907584462725054464(cpd00393)[0] => 1889550150325445448292303194928311478538136172187684006237569024(cpd00393)[1]	Y	N	Y	Y	rxn29888	(1) Folate[0] <=> (1) Folate[1]
r_0070	4-amino-4-deoxychorismate synthase	0500[0] 0907(cpd00053)[0] => 0275[0] 0899(cpd00023)[0]	N	N	N	N	frxn00024	
r_0071	4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase	0316(cpd02140)[0] (2) 0764(cpd00067)[0] => 0276(cpd00939)[0] 0745(cpd00229)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn09633	(2) H+[0] + (1) AIR[0] => (1) Phosphate[0] + (1) Glycolaldehyde[0] + (1) Toxopyrimidine[0]
r_0072	4-aminobenzoate synthase	0275[0] => 0277(cpd00443)[0] 0764(cpd00067)[0] 1277(cpd00020)[0]	N	N	N	N	frxn00025	
r_0073	4-aminobutyrate transaminase	0185(cpd00024)[0] 0701(cpd00281)[0] => 0899(cpd00023)[0] 1341(cpd00199)[0]	N	N	Y	Y	rxn01204	(1) 2-Oxoglutarate[0] + (1) GABA[0] <=> (1) L-Glutamate[0] + (1) 4-Oxobutanoate[0]
r_0074	4-hydroxy-L-threonine synthase	0270(cpd03607)[0] 1434(cpd00001)[0] => 0291(cpd03608)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn03446	(1) H2O[0] + (1) 4-(Phosphonooxy)-threonine[0] <=> (1) Phosphate[0] + (1) 4-Hydroxy-L-threonine[0]
r_0075	4-hydroxybenzoate formation	0296(cpd01892)[0] 1439(cpd00001)[0] => 0293(cpd00136)[0] 0517(cpd00010)[0] 0769(cpd00067)[0]	N	N	Y	Y	rxn00965	(1) H2O[0] + (1) 4-Hydroxybenzoyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) 4-Hydroxybenzoate[0]
r_0076	4-hydroxybenzoyl-CoA formation	0284(cpd00192)[0] 0517(cpd00010)[0] 1084(cpd00003)[0] 1439(cpd00001)[0] => 0296(cpd01892)[0] 0383(cpd00022)[0] 0769(cpd00067)[0] 1089(cpd00004)[0]	N	N	Y	Y	rxn15780	(1) H2O[0] + (1) NAD[0] + (1) CoA[0] + (1) 4-Coumaroyl-CoA[0] <=> (1) NADH[0] + (1) Acetyl-CoA[0] + (1) H+[0] + (1) 4-Hydroxybenzoyl-CoA[0]
r_0077	4-hydroxycinnamate formation	0208(cpd02305)[0] => 1378(cpd00604)[0] 1439(cpd00001)[0]	N	N	Y	Y	rxn13400	(1) HPL[0] <=> (1) H2O[0] + (1) 4-Coumarate[0]
r_0078	4-methyl-2-oxopentanoate decarboxylase	0297(cpd00200)[0] 0764(cpd00067)[0] => 0240(cpd04534)[0] 0470(cpd00011)[0]	N	N	Y	Y	rxn13209	(1) H+[0] + (1) 4MOP[0] => (1) CO2[0] + (1) 3-Methylbutanal[0]
r_0079	4PP-IP5 depyrophosphorylation to IP6	0285[0] 1434(cpd00001)[0] => (2) 0764(cpd00067)[0] 1026(cpd00885)[0] 1207(cpd00009)[0]	N	N	N	N	frxn00026	
r_007_xxx	folic acid exchange	6867754333653150398029005077593480145909423918724892471901290496(cpd00393)[0] => 7446928070741561669678691268196935540733474751907584462725054464(cpd00393)[1]	Y	N	Y	Y	rxn29888	(1) Folate[0] <=> (1) Folate[1]
r_0080	4PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	0285[0] (2) 0764(cpd00067)[0] 1207(cpd00009)[0] => 0269[0] 1434(cpd00001)[0]	N	N	N	N	frxn00027	
r_0081	5'-methylthioadenosine phosphorylase	0305(cpd00147)[0] 1207(cpd00009)[0] => 0390(cpd00128)[0] 1299(cpd02574)[0]	N	N	Y	Y	rxn01022	(1) Phosphate[0] + (1) 5-Methylthioadenosine[0] <=> (1) Adenine[0] + (1) methylthioribose-1-phosphate[0]
r_0082	5'-nucleotidase (AMP)	0434(cpd00018)[0] 1434(cpd00001)[0] => 0393(cpd00182)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn00132	(1) H2O[0] + (1) AMP[0] <=> (1) Phosphate[0] + (1) Adenosine[0]
r_0083	5'-nucleotidase (CMP)	0511(cpd00046)[0] 1434(cpd00001)[0] => 0525(cpd00367)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn00363	(1) H2O[0] + (1) CMP[0] <=> (1) Phosphate[0] + (1) Cytidine[0]
r_0084	5'-nucleotidase (dAMP)	0564(cpd00294)[0] 1434(cpd00001)[0] => 0134(cpd00438)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn01507	(1) H2O[0] + (1) dAMP[0] <=> (1) Phosphate[0] + (1) Deoxyadenosine[0]
r_0085	5'-nucleotidase (dCMP)	0569(cpd00206)[0] 1434(cpd00001)[0] => 0136(cpd00654)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn01218	(1) H2O[0] + (1) dCMP[0] <=> (1) Phosphate[0] + (1) Deoxycytidine[0]
r_0086	5'-nucleotidase (dGMP)	0593(cpd00296)[0] 1434(cpd00001)[0] => 0138(cpd00277)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn01445	(1) H2O[0] + (1) dGMP[0] <=> (1) Phosphate[0] + (1) Deoxyguanosine[0]
r_0087	5'-nucleotidase (dTMP)	0619(cpd00298)[0] 1434(cpd00001)[0] => 1207(cpd00009)[0] 1373(cpd00184)[0]	N	N	Y	Y	rxn01145	(1) H2O[0] + (1) dTMP[0] <=> (1) Phosphate[0] + (1) Thymidine[0]
r_0088	5'-nucleotidase (dUMP)	0624(cpd00299)[0] 1434(cpd00001)[0] => 0142(cpd00412)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn01521	(1) H2O[0] + (1) dUMP[0] <=> (1) Phosphate[0] + (1) Deoxyuridine[0]
r_0089	5'-nucleotidase (GMP)	0752(cpd00126)[0] 1434(cpd00001)[0] => 0760(cpd00311)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn00913	(1) H2O[0] + (1) GMP[0] <=> (1) Phosphate[0] + (1) Guanosine[0]
r_008_xxx	(R)-mevalonate transport	1835111557372697389266471572924970020013327129118188667305721856(cpd00332)[0] => 0031(cpd00332)[1]	Y	N	Y	Y	rxn13122	(1) Mevalonic acid[0] <=> (1) Mevalonic acid[1]
r_0090	5'-nucleotidase (IMP)	0816(cpd00114)[0] 1434(cpd00001)[0] => 0822(cpd00246)[0] 1207(cpd00009)[0]	N	N	Y	Y	rxn00831	(1) H2O[0] + (1) IMP[0] <=> (1) Phosphate[0] + (1) Inosine[0]
