ID	NAMES	EQUATION
r_0059	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA)	0256[0] 0771[0] 1090[0] => 0236[0] 1086[0]
r_005_xxx	5-formyltetrahydrofolic acid exchange	2963208056077732007481335863537126225285651938693716820786937856[0] => 5470088922863450173868994652061105506176428423222024789781643264[1]
r_0060	3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	0263[0] 0771[0] 1090[0] => 0057[0] 1086[0]
r_0061	3-hydroxyanthranilate 3,4-dioxygenase	0231[0] 1160[0] => 0151[0] 0764[0]
r_0063	3-isopropylmalate dehydratase	0008[0] => 0170[0] 1434[0]
r_0064	3-isopropylmalate dehydrogenase	0008[0] 1082[0] => 0010[0] 0764[0] 1087[0]
r_0065	3-methyl-2-oxobutanoate decarboxylase	0238[0] 0764[0] => 0470[0] 0844[0]
r_0066	3-methyl-2-oxobutanoate hydroxymethyltransferase	0238[0] 0307[0] 1434[0] => 0153[0] 0309[0]
r_0067	3-methyl-2-oxopentanoate decarboxylase	0059[0] 0764[0] => 0174[0] 0470[0]
r_0068	3-phosphoshikimate 1-carboxyvinyltransferase	0267[0] 1243[0] => 0330[0] 1207[0]
r_0069	4-acetamidobutyrate deacetylase	0272[0] 1434[0] => 0369[0] 0701[0]
r_006_xxx	folic acid transport	7446928070741561669678691268196935540733474751907584462725054464[0] => 1889550150325445448292303194928311478538136172187684006237569024[1]
r_0070	4-amino-4-deoxychorismate synthase	0500[0] 0907[0] => 0275[0] 0899[0]
r_0071	4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase	0316[0] (2) 0764[0] => 0276[0] 0745[0] 1207[0]
r_0072	4-aminobenzoate synthase	0275[0] => 0277[0] 0764[0] 1277[0]
r_0073	4-aminobutyrate transaminase	0185[0] 0701[0] => 0899[0] 1341[0]
r_0074	4-hydroxy-L-threonine synthase	0270[0] 1434[0] => 0291[0] 1207[0]
r_0075	4-hydroxybenzoate formation	0296[0] 1439[0] => 0293[0] 0517[0] 0769[0]
r_0076	4-hydroxybenzoyl-CoA formation	0284[0] 0517[0] 1084[0] 1439[0] => 0296[0] 0383[0] 0769[0] 1089[0]
r_0077	4-hydroxycinnamate formation	0208[0] => 1378[0] 1439[0]
r_0078	4-methyl-2-oxopentanoate decarboxylase	0297[0] 0764[0] => 0240[0] 0470[0]
r_0079	4PP-IP5 depyrophosphorylation to IP6	0285[0] 1434[0] => (2) 0764[0] 1026[0] 1207[0]
r_007_xxx	folic acid exchange	6867754333653150398029005077593480145909423918724892471901290496[0] => 7446928070741561669678691268196935540733474751907584462725054464[1]
r_0080	4PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	0285[0] (2) 0764[0] 1207[0] => 0269[0] 1434[0]
r_0081	5'-methylthioadenosine phosphorylase	0305[0] 1207[0] => 0390[0] 1299[0]
r_0082	5'-nucleotidase (AMP)	0434[0] 1434[0] => 0393[0] 1207[0]
r_0083	5'-nucleotidase (CMP)	0511[0] 1434[0] => 0525[0] 1207[0]
r_0084	5'-nucleotidase (dAMP)	0564[0] 1434[0] => 0134[0] 1207[0]
r_0085	5'-nucleotidase (dCMP)	0569[0] 1434[0] => 0136[0] 1207[0]
r_0086	5'-nucleotidase (dGMP)	0593[0] 1434[0] => 0138[0] 1207[0]
r_0087	5'-nucleotidase (dTMP)	0619[0] 1434[0] => 1207[0] 1373[0]
r_0088	5'-nucleotidase (dUMP)	0624[0] 1434[0] => 0142[0] 1207[0]
r_0089	5'-nucleotidase (GMP)	0752[0] 1434[0] => 0760[0] 1207[0]
r_008_xxx	(R)-mevalonate transport	1835111557372697389266471572924970020013327129118188667305721856[0] => 0031[1]
r_0090	5'-nucleotidase (IMP)	0816[0] 1434[0] => 0822[0] 1207[0]
r_0091	5'-nucleotidase (UMP)	1417[0] 1434[0] => 1207[0] 1427[0]
r_0092	5'-nucleotidase (XMP)	0306[0] 1434[0] => 1207[0] 1443[0]
r_0093	5,10-methylenetetrahydrofolatereductase (NADPH)	0307[0] (2) 0764[0] 1096[0] => 0328[0] 1091[0]
r_0094	5-aminolevulinate synthase	0742[0] 0769[0] 1344[0] => 0323[0] 0474[0] 0517[0]
r_0095	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate diphosphohydrolase	0324[0] 1434[0] => (2) 0764[0] 1026[0] 1207[0]
r_0096	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate synthase	0446[0] 0764[0] 1026[0] => 0324[0] 0400[0]
r_0097	5-formethyltetrahydrofolate cyclo-ligase	0326[0] 0446[0] => 0015[0] 0400[0] 1207[0]
r_0098	5-formethyltetrahydrofolate cyclo-ligase	0327[0] 0449[0] => 0016[0] 0403[0] 1211[0]
r_0099	5-formyltetrahydrofolate:10-formyltetrahydrofolate isomerase	0326[0] 0446[0] 1434[0] => 0122[0] 0400[0] 0764[0] 1207[0]
r_009_xxx	(R)-mevalonate exchange	3684845964903365208337918261102171132349244427641607498053451776[0] => 1835111557372697389266471572924970020013327129118188667305721856[1]
r_0100	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase	0329[0] 0917[0] => 0933[0] 1362[0]
r_0101	5-methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase	1300[0] => 0314[0] 1434[0]
r_0102	5-methylthioribose-1-phosphate isomerase	1299[0] => 1300[0]
r_0103	5PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	0324[0] (2) 0764[0] 1207[0] => 0269[0] 1434[0]
r_0104	5PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	0324[0] (2) 0764[0] 1207[0] => 0312[0] 1434[0]
r_0105	6-phosphofructo-2-kinase	0446[0] 0539[0] => 0400[0] 0454[0] 0764[0]
r_0106	6-phosphogluconolactonase	0342[0] 1434[0] => 0347[0] 0764[0]
r_0107	6PP-IP5 depyrophosphorylation to IP6	0340[0] 1434[0] => (2) 0764[0] 1026[0] 1207[0]
r_0108	6PP-IP5 pyrophosphorylation to 5,6-PP2-IP4	0340[0] (2) 0764[0] 1207[0] => 0312[0] 1434[0]
r_0109	8-amino-7-oxononanoate synthase	0863[0] 1249[0] => 0359[0] 0470[0] 0514[0] (4) 0764[0]
r_010_xxx	glycinamide ribonucleotide transformylase	0689[0] 0446[0] 1048[0] => 0400[0] 1207[0] 1052[0]
r_0110	acetaldehyde condensation	(2) 0366[0] => 0023[0]
r_0111	acetohydroxy acid isomeroreductase	0150[0] 0769[0] 1098[0] => 0018[0] 1094[0]
r_0112	acetolactate synthase	0769[0] (2) 1279[0] => 0150[0] 0474[0]
r_0113	acetyl-CoA ACP transacylase	0380[0] 1495[0] => 0378[0] 0514[0]
r_0114	acetyl-CoA ACP transacylase	0383[0] 1496[0] => 0379[0] 0517[0]
r_0115	acetyl-CoA acyltransferase (hexadecanoyl-CoA)	0256[0] 0519[0] => 0385[0] 1190[0]
r_0116	acetyl-CoA acyltransferase (tetracosanoyl-CoA)	0249[0] 0519[0] => 0385[0] 1358[0]
r_0117	acetyl-CoA acyltransferase (tetradecanoyl-CoA)	0259[0] 0519[0] => 0385[0] 1047[0]
r_0118	acetyl-CoA C-acetyltransferase	(2) 0380[0] => 0374[0] 0514[0]
r_0119	acetyl-CoA C-acetyltransferase	(2) 0383[0] => 0377[0] 0517[0]
r_011_xxx	5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase	0309[0] (2) 1082[0] => 1889550150325445448292303194928311478538136172187684006237569024[0] (2) 1087[0] (2) 0764[0]
r_0120	acetyl-CoA C-acetyltransferase (dodecanoyl)	0263[0] 0519[0] => 0385[0] 0980[0]
r_0121	acetyl-CoA C-acetyltransferase (octanoyl-CoA)	0245[0] 0519[0] => 0385[0] 1143[0]
r_0122	acetyl-CoA C-acyltransferase (decanoyl-CoA)	0253[0] 0519[0] => 0385[0] 0585[0]
r_0123	acetyl-Coa carboxylase	0383[0] 0449[0] 0460[0] => 0403[0] 0769[0] 1008[0] 1211[0]
r_0124	acetyl-CoA carboxylase, reaction	0380[0] 0446[0] 0458[0] => 0400[0] 0764[0] 1005[0] 1207[0]
r_0125	acetyl-CoA hydrolase	0369[0] 0514[0] 0764[0] => 0380[0] 1434[0]
r_0126	acetyl-CoA hydrolase	0383[0] 1439[0] => 0372[0] 0517[0] 0769[0]
r_0127	acetyl-CoA synthetase	0369[0] 0446[0] 0514[0] => 0380[0] 0434[0] 0605[0]
r_0128	acetyl-CoA synthetase	0372[0] 0449[0] 0517[0] => 0383[0] 0435[0] 0608[0]
r_0129	acetyl-CoA synthetase nuclear	0373[0] 0450[0] 0518[0] => 0384[0] 0436[0] 0609[0]
r_012_xxx	dihydrofolate:NADP+ oxidoreductase	0601[0] 1091[0] => 1889550150325445448292303194928311478538136172187684006237569024[0] 1096[0] 0764[0]
r_0130	acetylglutamate kinase	0449[0] 1071[0] => 0403[0] 1070[0]
r_0132	aconitase	0179[0] => 0012[0]
r_0133	acteylornithine transaminase	0149[0] 0901[0] => 0187[0] 1051[0]
r_0135	acyl-CoA oxidase (decanoyl-CoA)	0585[0] 1164[0] => 0804[0] 1385[0]
r_0136	acyl-CoA oxidase (dodecanoyl-CoA)	0980[0] 1164[0] => 0804[0] 1388[0]
r_0137	acyl-CoA oxidase (hexacanoyl-CoA)	0781[0] 1164[0] => 0804[0] 1391[0]
r_0138	acyl-CoA oxidase (hexadecanoyl-CoA)	1164[0] 1190[0] => 0785[0] 0804[0]
r_0139	acyl-CoA oxidase (octadecanoyl-CoA)	1164[0] 1337[0] => 0804[0] 1394[0]
r_013_xxx	dolichyl-phosphate-mannose--protein mannosyltransferase	0615[0] => 0617[0] 0765[0] 1012[0]
r_0140	acyl-CoA oxidase (tetradecanoyl-CoA)	1047[0] 1164[0] => 0804[0] 1397[0]
r_0141	acyl-CoA:sterol acyltransferase	0628[0] 1148[0] => 0515[0] 0630[0]
r_0142	acyl-CoA:sterol acyltransferase	0637[0] 1148[0] => 0515[0] 0645[0]
r_0143	acyl-CoA:sterol acyltransferase	0671[0] 1148[0] => 0515[0] 0677[0]
r_0144	acyl-CoA:sterol acyltransferase	0964[0] 1148[0] => 0515[0] 0966[0]
r_0145	acyl-CoA:sterol acyltransferase	1148[0] 1449[0] => 0515[0] 1459[0]
r_0146	acyl-CoA:sterol acyltransferase	0628[0] 1184[0] => 0515[0] 0631[0]
r_0147	acyl-CoA:sterol acyltransferase	0637[0] 1184[0] => 0515[0] 0646[0]
r_0148	acyl-CoA:sterol acyltransferase	0671[0] 1184[0] => 0515[0] 0678[0]
r_0149	acyl-CoA:sterol acyltransferase	0964[0] 1184[0] => 0515[0] 0967[0]
r_014_xxx	acid phosphatase (secreted)	0684[0] 1436[0] => 1209[0] 1284[0]
r_0150	acyl-CoA:sterol acyltransferase	1184[0] 1449[0] => 0515[0] 1460[0]
r_0151	acyl-protein thioesterase	2636[0] => 2635[0]
r_0152	acylation of GPI inositol at 2 position, GPI-anchor assembly, step 3	0336[0] 1188[0] => 0337[0] 0515[0]
r_0154	adenine phosphoribosyltransferase	0331[0] 0390[0] => 0434[0] 0605[0]
r_0156	adenosine hydrolase	0393[0] 1434[0] => 0390[0] 0555[0]
r_0157	adenosine kinase	0393[0] 0446[0] => 0400[0] 0434[0] 0764[0]
r_0158	adenosine monophosphate deaminase	0434[0] 0764[0] 1434[0] => 0430[0] 0816[0]
r_0159	adenosylhomocysteinase	1290[0] 1434[0] => 0393[0] 0917[0]
r_015_xxx	phosphoglucomutase	0549[0] => 0410[0]
r_0160	adenosylmethionine decarboxylase	0764[0] 1293[0] => 0470[0] 1297[0]
r_0161	adenosylmethionine-8-amino-7-oxononanoate transaminase	0359[0] 1293[0] => 0348[0] 1289[0]
r_0162	adenylate cyclase	0446[0] => 0197[0] 0605[0]
r_0163	adenylate kinase	0434[0] 0446[0] => (2) 0400[0]
r_0164	adenylate kinase	0435[0] 0449[0] => (2) 0403[0]
r_0166	adenylate kinase (GTP)	0435[0] 0756[0] => 0403[0] 0708[0]
r_0169	adenylosuccinate lyase	0009[0] => 0317[0] 0692[0]
r_016_xxx	tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)	0309[0] 0446[0] 0899[0] => 0311[0] 0400[0] 0764[0] 1207[0]
r_0170	adenylosuccinate synthase	0755[0] 0816[0] 0881[0] => 0706[0] (2) 0764[0] 1053[0] 1207[0]
r_0171	adenylosuccinate lyase	1053[0] => 0434[0] 0692[0]
r_0172	adenylyl-sulfate kinase	0304[0] 0446[0] => 0206[0] 0400[0] 0764[0]
r_0173	ADP-ribose 2,3-cyclic phosphodiesterase	0133[0] 0764[0] 1434[0] => 0396[0]
r_0174	alanine glyoxylate aminotransferase	0749[0] 0863[0] => 0740[0] 1277[0]
r_0175	alanyl-tRNA synthetase	0446[0] 0863[0] 1461[0] => 0409[0] 0434[0] 0605[0]
r_017_xxx	glucose transport	0547[0] => 0545[1]
r_0181	alcohol dehydrogenase (ethanol)	0650[0] 1082[0] => 0366[0] 0764[0] 1087[0]
r_0182	alcohol dehydrogenase (glycerol, NADP)	0550[0] 0764[0] 1096[0] => 0732[0] 1091[0]
r_0183	alcohol dehydrogenase, reverse rxn (acetaldehyde -> ethanol)	0368[0] 0769[0] 1089[0] => 0652[0] 1084[0]
r_0184	aldehyde dehydrogenase (2-methylbutanol, NAD)	0174[0] 0764[0] 1087[0] => 0171[0] 1082[0]
r_0185	aldehyde dehydrogenase (2-methylbutanol, NAD)	0176[0] 0769[0] 1089[0] => 0173[0] 1084[0]
r_0186	aldehyde dehydrogenase (2-methylbutanol, NADP)	0174[0] 0764[0] 1096[0] => 0171[0] 1091[0]
r_0187	aldehyde dehydrogenase (2-phenylethanol, NAD)	0764[0] 1087[0] 1203[0] => 0190[0] 1082[0]
r_0188	aldehyde dehydrogenase (2-phenylethanol, NAD)	0769[0] 1089[0] 1205[0] => 0192[0] 1084[0]
r_0189	aldehyde dehydrogenase (2-phenylethanol, NADP)	0764[0] 1096[0] 1203[0] => 0190[0] 1091[0]
r_018_xxx	L-histidine transport	0766[0] 0912[0] => 0764[1] 0911[1]
r_0190	aldehyde dehydrogenase (3-aminopropanal, NAD)	0214[0] 1082[0] 1434[0] => 0453[0] (2) 0764[0] 1087[0]
r_0191	aldehyde dehydrogenase (acetaldehyde, NADP)	0366[0] 1091[0] 1434[0] => 0369[0] (2) 0764[0] 1096[0]
r_0192	aldehyde dehydrogenase (acetylaldehyde, NAD)	0368[0] 1084[0] 1439[0] => 0372[0] (2) 0769[0] 1089[0]
r_0193	aldehyde dehydrogenase (acetylaldehyde, NADP)	0368[0] 1094[0] 1439[0] => 0372[0] (2) 0769[0] 1098[0]
r_0194	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)	0819[0] 1084[0] 1439[0] => (2) 0769[0] 0821[0] 1089[0]
r_0195	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	0817[0] 1091[0] 1434[0] => (2) 0764[0] 0820[0] 1096[0]
r_0196	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	0819[0] 1094[0] 1439[0] => (2) 0769[0] 0821[0] 1098[0]
r_0197	aldehyde dehydrogenase (isoamyl alcohol, NAD)	0240[0] 0764[0] 1087[0] => 0836[0] 1082[0]
r_0198	aldehyde dehydrogenase (isoamyl alcohol, NAD)	0242[0] 0769[0] 1089[0] => 0838[0] 1084[0]
r_0199	aldehyde dehydrogenase (isoamyl alcohol, NADP)	0240[0] 0764[0] 1096[0] => 0836[0] 1091[0]
r_019_xxx	phosphoribosylpyrophosphate synthetase	0427[0] 0446[0] => 0331[0] 0434[0] 0764[0]
r_0200	aldehyde dehydrogenase (isobutyl alcohol, NAD)	0764[0] 0844[0] 1087[0] => 0839[0] 1082[0]
r_0201	aldehyde dehydrogenase (isobutyl alcohol, NAD)	0769[0] 0846[0] 1089[0] => 0841[0] 1084[0]
r_0202	aldehyde dehydrogenase (isobutyl alcohol, NADP)	0764[0] 0844[0] 1096[0] => 0839[0] 1091[0]
r_0203	aldehyde dehydrogenase (phenylacetaldehyde, NAD)	1082[0] 1203[0] 1434[0] => (2) 0764[0] 1087[0] 1206[0]
r_0204	aldehyde dehydrogenase (tryptophol, NAD)	0764[0] 0817[0] 1087[0] => 1082[0] 1404[0]
r_0205	aldehyde dehydrogenase (tryptophol, NAD)	0769[0] 0819[0] 1089[0] => 1084[0] 1406[0]
r_0206	alkaline phosphatase (dihydroneopterin)	0353[0] (3) 1434[0] => 0350[0] (2) 0764[0] (3) 1207[0]
r_0207	allantoate amidinohydrolase	0412[0] 1434[0] => 1423[0] 1426[0]
r_0208	allantoinase, reaction	0414[0] 1434[0] => 0412[0] 0764[0]
r_0209	allophanate hydrolase	(3) 0764[0] 1425[0] 1434[0] => (2) 0430[0] (2) 0470[0]
r_020_xxx	IMP dehydrogenase	0816[0] 1082[0] 1434[0] => 0306[0] 0764[0] 1087[0]
r_0210	alpha 1,2-mannosyltransferase	0457[0] 0711[0] => 0424[0] 0707[0] 0767[0]
r_0212	alpha,alpha-trehalase	0418[0] 1442[0] => (2) 0548[0]
r_0213	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	0410[0] 1415[0] => 0419[0] 0764[0] 1411[0]
r_0214	alpha-1,2 glucosyltransferase	0546[0] 0728[0] => 0726[0]
r_0215	alpha-1,3 mannosyltransferase	0615[0] 0725[0] => 0727[0]
r_0217	amidase	0286[0] 1434[0] => 0287[0] 0430[0]
r_0218	Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing)	0429[0] 1160[0] 1434[0] => 0430[0] 0801[0] 1019[0]
r_0219	Aminobutyraldehyde dehydrogenase	0281[0] 1084[0] 1439[0] => 0705[0] (2) 0769[0] 1089[0]
r_021_xxx	biomass production	(1.1358) 0002[0] (0.051) 0434[0] (59.276) 0446[0] (0.05) 0511[0] (0.003587) 0564[0] (0.002432) 0569[0] (0.002432) 0593[0] (0.003587) 0619[0] (0.32518) 0740[0] (0.51852) 0743[0] (0.051) 0752[0] 1000[0] (0.82099) 1011[0] (0.02) 1347[0] (0.067) 1417[0] (0.0009) 1283[0] (1e-06) 4867916324031723730003465267113001569766204042973139179315134464[0] (0.04288) 0524[0] (0.268) 0715[0] (0.25371) 1305[0] (0.075041) 0796[0] (0.25014) 0981[0] (0.35734) 0409[0] (0.268) 0714[0] (0.028) 1402[0] (0.17152) 0444[0] (0.19653) 1371[0] (0.12864) 1260[0] (0.17152) 0442[0] (0.050027) 1016[0] (0.096481) 1407[0] (0.25728) 1432[0] (0.11435) 1199[0] (0.13579) 0440[0] (0.23942) 1003[0] (0.17152) 0813[0] (1e-06) 0724[0] => (59.276) 0400[0] 0463[0] (59.305) 1207[0] (0.04288) 1468[0] (0.268) 1470[0] (0.25371) 1486[0] (0.075041) 1473[0] (0.25014) 1477[0] (0.35734) 1461[0] (0.268) 1469[0] (0.028) 1489[0] (0.17152) 1466[0] (0.19653) 1487[0] (0.12864) 1485[0] (0.17152) 1464[0] (0.050027) 1481[0] (0.096481) 1491[0] (0.25728) 1493[0] (0.11435) 1483[0] (0.13579) 1462[0] (0.23942) 1479[0] (0.17152) 1475[0] (1e-06) 1472[0]
r_0220	anthranilate phosphoribosyltransferase	0331[0] 0439[0] => 0605[0] 1066[0]
r_0221	anthranilate synthase	0500[0] 0907[0] => 0439[0] 0764[0] 0899[0] 1277[0]
r_0222	Ap4A hydrolase	1167[0] 1434[0] => (2) 0400[0] (2) 0764[0]
r_0223	arabinose reductase	0764[0] 0871[0] 1096[0] => 0869[0] 1091[0]
r_0224	arginase	0873[0] 1434[0] => 1151[0] 1423[0]
r_0225	argininosuccinate lyase	0017[0] => 0692[0] 0873[0]
r_0226	argininosuccinate synthase	0446[0] 0881[0] 0887[0] => 0017[0] 0434[0] 0605[0] 0764[0]
r_0227	arginyl-tRNA synthetase	0446[0] 0873[0] 1462[0] => 0434[0] 0440[0] 0605[0]
r_0228	arginyl-tRNA synthetase	0449[0] 0875[0] 1463[0] => 0435[0] 0441[0] 0608[0]
r_0229	asparagine synthase (glutamine-hydrolysing)	0446[0] 0881[0] 0907[0] 1434[0] => 0434[0] 0605[0] 0764[0] 0877[0] 0899[0]
r_022_xxx	(1->6)-beta-D-glucan transport	0004[0] => 4867916324031723730003465267113001569766204042973139179315134464[1]
r_0230	Asparaginyl-tRNA synthetase	0446[0] 0877[0] 1464[0] => 0434[0] 0442[0] 0605[0]
r_0231	asparaginyl-tRNA synthetase, miotchondrial	0449[0] 0879[0] 1465[0] => 0435[0] 0443[0] 0608[0]
r_0232	aspartate carbamoyltransferase	0469[0] 0881[0] => 0764[0] 1073[0] 1207[0]
r_0233	aspartate kinase	0446[0] 0881[0] => 0301[0] 0400[0]
