ID	NAMES	EQUATION
4PERNADOR	4-phospho-D-erythronate:NAD+ 2-oxidoreductase	nad[0] 4per[0] => h[0] nadh[0] ohpb[0]
5AOPt2	5-Aminolevulinate transport in via proton symport	h[0] 5aop[0] => h[1] 5aop[1]
5AOPtm	5-Aminolevulinate mitochondrial transport	5aop[0] => 5aop[1]
5FTHFtm	5-Formyltetrahydrofolate transport	5fthf[0] => 5fthf[1]
5HXIUAH	5-hydroxyisourate amidohydrolase	h2o[0] 5hoxiu[0] => 5hox2o4u25dh5c[0]
8AONNt2	8-Amino-7-oxononanoate reversible transport via proton symport	h[0] 8aonn[0] => h[1] 8aonn[1]
AABTN	4-acetamidobutyrate deacetylase	h2o[0] 4aabutn[0] => 4abut[0] ac[0]
AACOAtm	Acetoacetyl-CoA transport	aacoa[0] => aacoa[1]
AACTOOR	Aminoacetoneoxygen oxidoreductase deaminating flavin containing 	h2o[0] o2[0] aact[0] => h2o2[0] mthgxl[0] nh4[0]
AASAD1	L-aminoadipate-semialdehyde dehydrogenase (NADPH)	h[0] nadph[0] L2aadp[0] atp[0] => nadp[0] L2aadp6sa[0] amp[0] ppi[0]
AASAD2	L-aminoadipate-semialdehyde dehydrogenase (NADH)	h[0] nadh[0] L2aadp[0] atp[0] => nad[0] L2aadp6sa[0] amp[0] ppi[0]
AATA	2-aminoadipate transaminase	2oxoadp[0] glu-L[0] => L2aadp[0] akg[0]
ABTA	4-aminobutyrate transaminase	4abut[0] akg[0] => glu-L[0] sucsal[0]
ABTt	L-arabinitol transport via passive diffusion	abt[0] => abt[1]
ABUTDm	Aminobutyraldehyde dehydrogenase, mitochondrial	h2o[0] nad[0] 4abutn[0] => (2) h[0] nadh[0] 4abut[0]
ABUTt2r	4-aminobutyrate reversible transport in via proton symport	h[0] 4abut[0] => h[1] 4abut[1]
ACACT1	acetyl-CoA C-acetyltransferase	(2) accoa[0] => coa[0] aacoa[0]
ACACT1m	acetyl-CoA C-acetyltransferase, mitochondrial	(2) accoa[0] => coa[0] aacoa[0]
ACACT4p	acetyl-CoA C-acetyltransferase (octanoyl-CoA), peroxisomal	3odcoa[0] coa[0] => accoa[0] occoa[0]
ACACT5p	acetyl-CoA C-acyltransferase (decanoyl-CoA), peroxisomal	coa[0] 3oddcoa[0] => accoa[0] dcacoa[0]
ACACT6p	acetyl-CoA C-acetyltransferase (dodecanoyl), peroxisomal	coa[0] 3otdcoa[0] => accoa[0] ddcacoa[0]
ACACT7p	acetyl-CoA acyltransferase (tetradecanoyl-CoA), peroxisomal	coa[0] 3ohdcoa[0] => accoa[0] tdcoa[0]
ACACT8p	acetyl-CoA acyltransferase (hexadecanoyl-CoA), peroxisomal	coa[0] 3ohodcoa[0] => accoa[0] pmtcoa[0]
ACACT9p	acetyl-CoA acyltransferase (tetracosanoyl-CoA), peroxisomal	coa[0] 3ohxncoa[0] => accoa[0] ttccoa[0]
ACACTDC10p	acetyl-CoA C-acetyltransferase (decanedioyl-CoA), peroxisomal	coa[0] oxo-C10DC-coa[0] => accoa[0] C8DC-coa[0]
ACACTDC12p	acetyl-CoA C-acetyltransferase (dodecanedioyl-CoA), peroxisomal	coa[0] oxo-C12DC-coa[0] => accoa[0] C10DC-coa[0]
ACACTDC14p	acetyl-CoA C-acetyltransferase (tetradecanedioyl-CoA), peroxisomal	coa[0] oxo-C14DC-coa[0] => accoa[0] C12DC-coa[0]
ACACTDC16p	acetyl-CoA C-acetyltransferase (hexadecanedioyl-CoA), peroxisomal	coa[0] oxo-C16DC-coa[0] => accoa[0] C14DC-coa[0]
ACACTDC6p	acetyl-CoA C-acetyltransferase (adipoyl-CoA), peroxisomal	coa[0] oxo-C6DC-coa[0] => accoa[0] succoa[0]
ACACTDC8p	acetyl-CoA C-acetyltransferase (octanedioyl-CoA), peroxisomal	coa[0] oxo-C8DC-coa[0] => accoa[0] C6DC-coa[0]
ACALDCD	Acetaldehyde condensation	(2) acald[0] => actn-R[0]
ACALDt	acetaldehyde reversible transport	acald[0] => acald[1]
ACALDtm	acetaldehyde mitochondrial diffusion	acald[0] => acald[1]
ACCOACr	acetyl-CoA carboxylase, reversible reaction	accoa[0] carccp[0] => malcoa[0] bccp[0]
ACCOACrm	acetyl-CoA carboxylase, reversible reaction	accoa[0] carccp[0] => malcoa[0] bccp[0]
ACCOAtm	Acetyl-CoA transport	accoa[0] => accoa[1]
ACGAM6PS	N-acetylglucosamine-6-phosphate synthase	accoa[0] gam6p[0] => h[0] coa[0] acgam6p[0]
ACGAMPM	phosphoacetylglucosamine mutase	acgam6p[0] => acgam1p[0]
ACGKm	acetylglutamate kinase, mitochondrial	acglu[0] atp[0] => acg5p[0] adp[0]
ACGSm	N-acteylglutamate synthase, mitochondrial	accoa[0] glu-L[0] => h[0] coa[0] acglu[0]
ACHBSm	2-aceto-2-hydroxybutanoate synthase, mitochondrial	h[0] 2obut[0] pyr[0] => co2[0] 2ahbut[0]
ACHLE1	Isoamyl acetate-hydrolyzing esterase	h2o[0] iamac[0] => h[0] ac[0] iamoh[0]
ACLSm	acetolactate synthase, mitochondrial	h[0] (2) pyr[0] => co2[0] alac-S[0]
ACOAH	acetyl-CoA hydrolase	h2o[0] accoa[0] => h[0] coa[0] ac[0]
ACOAO4p	acyl-CoA oxidase (decanoyl-CoA), peroxisomal	dcacoa[0] o2[0] => dc2coa[0] h2o2[0]
ACOAO5p	acyl-CoA oxidase (dodecanoyl-CoA), peroxisomal	ddcacoa[0] o2[0] => h2o2[0] dd2coa[0]
ACOAO6p	acyl-CpA oxidase (tetradecanoyl-CoA), peroxisomal	tdcoa[0] o2[0] => h2o2[0] td2coa[0]
ACOAO7p	acyl-CoA oxidase (hexadecanoyl-CoA), peroxisomal	pmtcoa[0] o2[0] => h2o2[0] hdd2coa[0]
ACOAO8p	acyl-CoA oxidase (octadecanoyl-CoA), peroxisomal	o2[0] stcoa[0] => h2o2[0] od2coa[0]
ACOAO9p	acyl-CoA oxidase (hexacanoyl-CoA), peroxisomal	o2[0] hexccoa[0] => h2o2[0] hxc2coa[0]
ACOAODC10p	acyl-CoA oxidase (decanedioyl-CoA), peroxisomal	C10DC-coa[0] o2[0] => h2o2[0] 2-ene-C10DC-coa[0]
ACOAODC12p	acyl-CoA oxidase (dodecanedioyl-CoA), peroxisomal	C12DC-coa[0] o2[0] => h2o2[0] 2-ene-C12DC-coa[0]
ACOAODC14p	acyl-CoA oxidase (tetradecanedioyl-CoA), peroxisomal	C14DC-coa[0] o2[0] => h2o2[0] 2-ene-C14DC-coa[0]
ACOAODC16p	acyl-CoA oxidase (hexadecanedioyl-CoA), peroxisomal	o2[0] C16DC-coa[0] => h2o2[0] 2-ene-C16DC-coa[0]
ACOAODC6p	acyl-CoA oxidase (adipoyl-CoA), peroxisomal	C6DC-coa[0] o2[0] => h2o2[0] 2-ene-C6DC-coa[0]
ACOAODC8p	acyl-CoA oxidase (octanedioyl-CoA), peroxisomal	C8DC-coa[0] o2[0] => h2o2[0] 2-ene-C8DC-coa[0]
ACOATA	Acetyl-CoA ACP transacylase	accoa[0] ACP[0] => coa[0] acACP[0]
ACONTm	Aconitate hydratase	cit[0] => icit[0]
ACOTAim	acteylornithine transaminase, irreversible, mitochondrial	glu-L[0] acg5sa[0] => acorn[0] akg[0]
ACP1e	acid phosphatase, extracellular (secreted)	h2o[0] fmn[0] => pi[0] ribflv[0]
ACRNtm	O-acetylcarnintine transport into mitochondria via diffusion	acrn[0] => acrn[1]
ACS	acetyl-CoA synthetase	coa[0] ac[0] atp[0] => amp[0] ppi[0] accoa[0]
ACSm	acetyl CoA synthetase	coa[0] atp[0] ac[0] => accoa[0] ppi[0] amp[0]
ACt2r	acetate reversible transport via proton symport	h[0] ac[0] => h[1] ac[1]
ACtm	acetate transport, mitochondrial	ac[0] => ac[1]
ACtp	acetate transport, peroxisomal	ac[0] => ac[1]
ACtr	acetate transporter	ac[0] => ac[1]
ADA	Adenosine deaminase	h[0] h2o[0] adn[0] => nh4[0] ins[0]
ADCL	4-aminobenzoate synthase	4adcho[0] => pyr[0] h[0] 4abz[0]
ADCS	4-amino-4-deoxychorismate synthase	chor[0] gln-L[0] => glu-L[0] 4adcho[0]
ADEt2	adenine transport in via proton symport	h[0] ade[0] => h[1] ade[1]
ADEtm	adenine reversible transport, mitochondria	ade[0] => ade[1]
ADHAPR_SC	acyldihydroxyacetonephosphate reductase, yeast-specific	h[0] nadph[0] 1agly3p_SC[0] => nadp[0] 1ag3p_SC[0]
ADK1	adenylate kinase	atp[0] amp[0] => (2) adp[0]
ADK1m	adenylate kinase, mitochondrial	atp[0] amp[0] => (2) adp[0]
ADK3	adentylate kinase (GTP)	amp[0] gtp[0] => adp[0] gdp[0]
ADK3m	adentylate kinase (GTP)	amp[0] gtp[0] => adp[0] gdp[0]
ADK4	adentylate kinase (ITP)	amp[0] itp[0] => adp[0] idp[0]
ADK4m	adentylate kinase (ITP), mitochondrial	amp[0] itp[0] => adp[0] idp[0]
ADMDC	adenosylmethionine decarboxylase	h[0] amet[0] => co2[0] ametam[0]
ADNCYC	adenylate cyclase	atp[0] => ppi[0] camp[0]
ADNK1	adenosine kinase	atp[0] adn[0] => h[0] amp[0] adp[0]
ADNt2	adenosine transport in via proton symport	h[0] adn[0] => h[1] adn[1]
ADPT	adenine phosphoribosyltransferase	ade[0] prpp[0] => amp[0] ppi[0]
ADSK	adenylyl-sulfate kinase	atp[0] aps[0] => h[0] adp[0] paps[0]
ADSL1r	adenylsuccinate lyase	dcamp[0] => amp[0] fum[0]
ADSL2r	adenylosuccinate lyase	25aics[0] => fum[0] aicar[0]
ADSS	adenylosuccinate synthase	gtp[0] asp-L[0] imp[0] => (2) h[0] pi[0] gdp[0] dcamp[0]
AGAT_SC	1-Acyl-glycerol-3-phosphate acyltransferase, yeast-specific	1ag3p_SC[0] (0.06) ddcacoa[0] (0.04) hdcoa[0] (0.14) odecoa[0] (0.25) pmtcoa[0] (0.47) stcoa[0] (0.01) C170coa[0] => coa[0] pa_SC[0]
AGPRim	N-acetyl-g-glutamyl-phosphate reductase, irreversible, mitochondrial	h[0] acg5p[0] nadph[0] => acg5sa[0] nadp[0] pi[0]
AGTi	Alanine glyoxylate aminotransferase (irreversible)	ala-L[0] glx[0] => pyr[0] gly[0]
AHCYStm	S-adenosyl-L-homocysteine reversible transport, mitochondrial	ahcys[0] => ahcys[1]
AHCi	adenosylhomocysteinase	h2o[0] ahcys[0] => adn[0] hcys-L[0]
AHMMPS	4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase	(2) h[0] air[0] => pi[0] 4ahmmp[0] gcald[0]
AICART	phosphoribosylaminoimidazolecarboxamide formyltransferase	aicar[0] 10fthf[0] => fprica[0] thf[0]
AIRCr	phosphoribosylaminoimidazole carboxylase	co2[0] air[0] => h[0] 5aizc[0]
AKGDam	oxoglutarate dehydrogenase (lipoamide)	h[0] akg[0] lpam[0] => co2[0] sdhlam[0]
AKGDbm	oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase)	coa[0] sdhlam[0] => dhlam[0] succoa[0]
AKGMAL	alpha-ketoglutarate/malate transporter	akg[0] mal-L[1] => akg[1] mal-L[0]
AKGt2r	2-oxoglutarate reversible transport via symport	h[0] akg[0] => h[1] akg[1]
AKGtp	AKG transporter, peroxisome	akg[0] => akg[1]
AKP1	alkaline phosphatase (Dihydroneopterin)	(3) h2o[0] ahdt[0] => (2) h[0] (3) pi[0] dhnpt[0]
ALASm	5-aminolevulinate synthase	h[0] succoa[0] gly[0] => co2[0] coa[0] 5aop[0]
ALATA_L	L-alanine transaminase	akg[0] ala-L[0] => pyr[0] glu-L[0]
ALATA_Lm	L-alanine transaminase, mitochondrial	akg[0] ala-L[0] => glu-L[0] pyr[0]
ALATRS	Alanyl-tRNA synthetase	atp[0] ala-L[0] trnaala[0] => amp[0] ppi[0] alatrna[0]
ALAt2r	L-alanine reversible transport via proton symport	h[0] ala-L[0] => h[1] ala-L[1]
ALAtmi	Alanine transport from mitochondia to cytoplasm	ala-L[0] => ala-L[1]
ALCD19y	alcohol dehydrogenase (glycerol, NADP)	h[0] nadph[0] glyald[0] => nadp[0] glyc[0]
ALCD24xi	aldehyde dehydrogenase (isoamyl alcohol, NAD)	h[0] nadh[0] 3mbald[0] => nad[0] iamoh[0]
ALCD24xim	aldehyde dehydrogenase (isoamyl alcohol, NAD), mitochondrial	h[0] nadh[0] 3mbald[0] => nad[0] iamoh[0]
ALCD24yi	aldehyde dehydrogenase (isoamyl alcohol, NADP)	h[0] nadph[0] 3mbald[0] => nadp[0] iamoh[0]
ALCD25xi	aldehyde dehydrogenase (2-phenylethanol, NAD)	h[0] nadh[0] pacald[0] => nad[0] 2phetoh[0]
ALCD25xim	aldehyde dehydrogenase (2-phenylethanol, NAD), mitochondrial	h[0] nadh[0] pacald[0] => 2phetoh[0] nad[0]
ALCD25yi	aldehyde dehydrogenase (2-phenylethanol, NADP)	h[0] nadph[0] pacald[0] => 2phetoh[0] nadp[0]
ALCD26xi	aldehyde dehydrogenase (tryptophol, NAD)	h[0] nadh[0] id3acald[0] => nad[0] ind3eth[0]
ALCD26xim	aldehyde dehydrogenase (tryptophol, NAD), mitochondrial	h[0] nadh[0] id3acald[0] => nad[0] ind3eth[0]
ALCD2irm	alcohol dehydrogenase, reverse rxn (acetaldehyde -> ethanol), mitochondrial	h[0] nadh[0] acald[0] => nad[0] etoh[0]
ALCD2x	alcohol dehydrogenase (ethanol)	nad[0] etoh[0] => h[0] nadh[0] acald[0]
ALDD19x	aldehyde dehydrogenase (phenylacetaldehyde, NAD)	h2o[0] nad[0] pacald[0] => (2) h[0] nadh[0] pac[0]
ALDD20xm	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD), mitochondrial	h2o[0] nad[0] id3acald[0] => (2) h[0] nadh[0] ind3ac[0]
ALDD20y	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	h2o[0] nadp[0] id3acald[0] => (2) h[0] nadph[0] ind3ac[0]
ALDD20ym	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP), mitochondrial	h2o[0] nadp[0] id3acald[0] => (2) h[0] nadph[0] ind3ac[0]
ALDD22x	aldehyde dehydrogenase (3-aminopropanal, NAD)	h2o[0] nad[0] aproa[0] => (2) h[0] nadh[0] ala-B[0]
ALDD2xm	aldehyde dehydrogenase (acetylaldehyde, NAD), mitochondrial	h2o[0] nad[0] acald[0] => (2) h[0] nadh[0] ac[0]
ALDD2y	aldehyde dehydrogenase (acetaldehyde, NADP)	h2o[0] nadp[0] acald[0] => (2) h[0] nadph[0] ac[0]
ALDD2ym	aldehyde dehydrogenase (acetylaldehyde, NADP), mitochondrial	h2o[0] acald[0] nadp[0] => (2) h[0] ac[0] nadph[0]
ALDDDDOL	Aldehyde dehydrogenase (dodecanol)	h2o[0] nad[0] dodecal[0] => h[0] nadh[0] ddca[0]
ALDDDOL	Aldehyde dehydrogenase (decanol)	h2o[0] nad[0] dal[0] => h[0] nadh[0] dca[0]
ALDDHD	Aldehyde dehydrogenase (hydroxy-decanoate)	h2o[0] nad[0] dcaal[0] => h[0] nadh[0] C10DC[0]
ALDDHDD	Aldehyde dehydrogenase (hydroxy-dodecanoate)	h2o[0] nad[0] ddcaal[0] => h[0] nadh[0] C12DC[0]
ALDDHDOL	Aldehyde dehydrogenase (hexadecanol)	h2o[0] nad[0] hexdecal[0] => h[0] nadh[0] hdca[0]
ALDDHHD	Aldehyde dehydrogenase (hydroxy-hexadecanoate)	h2o[0] nad[0] hdcaal[0] => h[0] nadh[0] C16DC[0]
ALLTAHr	Allantoate amidinohydrolase, reversible	h2o[0] alltt[0] => urdglyc[0] urea[0]
ALLTNr	allantoinase, reversible reaction	h2o[0] alltn[0] => h[0] alltt[0]
ALLTNti	allantoin irreversible uniport	alltn[0] => alltn[1]
ALLTTti	allantoate irreversible uniport	alltt[0] => alltt[1]
ALPHNH	allophanate hydrolase	(3) h[0] h2o[0] allphn[0] => (2) co2[0] (2) nh4[0]
AMAOTr	adenosylmethionine-8-amino-7-oxononanoate transaminase	8aonn[0] amet[0] => amob[0] dann[0]
AMETt2	S-adenosyl-L-methionine transport in via proton symport	h[0] amet[0] => h[1] amet[1]
AMETtm	S-Adenosyl-L-methionine reversible transport, mitochondrial	amet[0] => amet[1]
AMID2	amidase	h2o[0] pad[0] => nh4[0] pac[0]
AMID3	amidase	h2o[0] iad[0] => nh4[0] ind3ac[0]
AMPDA	Adenosine monophosphate deaminase	h[0] h2o[0] amp[0] => nh4[0] imp[0]
AMPDAm	Adenosine monophosphate deaminase, mitochondrial	h[0] h2o[0] amp[0] => imp[0] nh4[0]
AMPN	AMP nucleosidase	h2o[0] amp[0] => ade[0] r5p[0]
ANS	anthranilate synthase	chor[0] gln-L[0] => pyr[0] h[0] glu-L[0] anth[0]
AOBUTDs	L-2-amino-3-oxobutanoate decarboxylation (spontaneous)	h[0] 2aobut[0] => co2[0] aact[0]
AP4AHr	Ap4A hydrolase, reversible	h2o[0] ap4a[0] => (2) h[0] (2) adp[0]
APRTO2	N-acetylputrescine: oxygen oxireductase (deaminating)	h2o[0] o2[0] aprut[0] => h2o2[0] nh4[0] n4abutn[0]
ARAB-Dt	D-arabinose reversible transport	arab-D[0] => arab-D[1]
ARAB-Lt	L-arabinoase extracellular transport	arab-L[0] => arab-L[1]
ARAB14LO	D-arabinono-1,4-lactone oxidase	o2[0] Dara14lac[0] => h[0] h2o2[0] ertascb-D[0]
ARAB1D2	D-arabinose 1-dehydrogenase (NADP)	nadp[0] arab-D[0] => h[0] nadph[0] Dara14lac[0]
ARGN	arginase	h2o[0] arg-L[0] => urea[0] orn[0]
ARGSL	argininosuccinate lyase	argsuc[0] => fum[0] arg-L[0]
ARGSSr	argininosuccinate synthase, reversible	atp[0] asp-L[0] citr-L[0] => h[0] amp[0] ppi[0] argsuc[0]
ARGTRS	Arginyl-tRNA synthetase	atp[0] arg-L[0] trnaarg[0] => amp[0] ppi[0] argtrna[0]
ARGTRSm	Arginyl-tRNA synthetase, mitochondrial	atp[0] arg-L[0] trnaarg[0] => ppi[0] amp[0] argtrna[0]
ARGt2m	arginine mitochondrial transport via proton symport	h[0] arg-L[0] => h[1] arg-L[1]
ARGt2r	L-arganine reversible transport via proton symport	h[0] arg-L[0] => h[1] arg-L[1]
ARMT	hnRNP arginine N-methyltransferase	amet[0] his-L[0] => h[0] ahcys[0] NPmehis[0]
ASADi	aspartate-semialdehyde dehydrogenase, irreversible	h[0] nadph[0] 4pasp[0] => pi[0] nadp[0] aspsa[0]
ASNN	L-asparaginase	h2o[0] asn-L[0] => nh4[0] asp-L[0]
ASNS1	asparagine synthase (glutamine-hydrolysing)	h2o[0] atp[0] gln-L[0] asp-L[0] => h[0] amp[0] ppi[0] glu-L[0] asn-L[0]
ASNTRS	Asparaginyl-tRNA synthetase	atp[0] asn-L[0] trnaasn[0] => amp[0] ppi[0] asntrna[0]
ASNTRSm	asparaginyl-tRNA synthetase, miotchondrial	atp[0] asn-L[0] trnaasn[0] => ppi[0] amp[0] asntrna[0]
ASNt2m	asparagine mitochondrial transport via proton transport	h[0] asn-L[0] => h[1] asn-L[1]
ASNt2r	L-asparagine reversible transport via proton symport	h[0] asn-L[0] => h[1] asn-L[1]
ASPCT	aspartate carbamoyltransferase	asp-L[0] cbp[0] => h[0] pi[0] cbasp[0]
ASPD	aspartate 1-decarboxylase	h[0] asp-L[0] => co2[0] ala-B[0]
ASPGLU2m	Aspartate-glutamate transporter	glu-L[0] asp-L[1] => glu-L[1] asp-L[0]
ASPGLUtp	aspartate-glutamate peroxisomal shuttle	asp-L[0] glu-L[1] => glu-L[0] asp-L[1]
ASPKi	aspartate kinase, irreversible	atp[0] asp-L[0] => adp[0] 4pasp[0]
ASPOcm	aspartate oxidase	asp-L[0] fad[1] => h[0] fadh2[1] iasp[0]
ASPTA	aspartate transaminase	akg[0] asp-L[0] => glu-L[0] oaa[0]
ASPTAm	aspartate transaminase	akg[0] asp-L[0] => glu-L[0] oaa[0]
ASPTAp	aspartate transaminase, peroxisomal	akg[0] asp-L[0] => glu-L[0] oaa[0]
ASPTRS	Aspartyl-tRNA synthetase	atp[0] asp-L[0] trnaasp[0] => amp[0] ppi[0] asptrna[0]
ASPTRSm	Aspartyl-tRNA synthetase, mitochondrial	atp[0] asp-L[0] trnaasp[0] => ppi[0] amp[0] asptrna[0]
ASPt2m	aspartate mitochondrial transport via proton symport	h[0] asp-L[0] => h[1] asp-L[1]
ASPt2r	L-aspartate reversible transport via proton symport	h[0] asp-L[0] => h[1] asp-L[1]
ATP2tp_H	AMP/ATP transporter, peroxisomal	h[0] atp[1] amp[0] => h[1] amp[1] atp[0]
ATPATF1	ATP adenylyltransferase	h[0] atp[0] adp[0] => pi[0] ap4a[0]
