ID	Name	Reversible	Reactants	Products	E.C.	Pathway
R_3MOBtm	3-methyl-2-oxobutanoate transport, diffusion, mitochondrial	true	M_3mob_c[1];	M_3mob_m[1];			
R_3MOPDC	3-Methyl-2-oxopentanoate decarboxylase	false	M_h_c[1];M_3mop_c[1];	M_2mbald_c[1];M_co2_c[1];			
R_3MOPt	3mop reversible trasport	true	M_3mop_e[1];	M_3mop_c[1];			
R_3MOPtm	3-Methyl-2-oxopentanoate transport, diffusion, mitochondrial	true	M_3mop_c[1];	M_3mop_m[1];			
R_3OPHB_5tm	3-Octaprenyl-4-hydroxybenzoate mitochondrial transport	true	M_3ophb_5_c[1];	M_3ophb_5_m[1];			
R_3OPHB5Hm	3-Hexaprenyl-4,5-dihydroxybenzoate hydroxylase, mitochondrial	false	M_o2_c[0.5];M_3ophb_5_c[1];	M_3dh5hpb_c[1];			
R_3SALACLHTF	3-Sulfino-L-alanine carboxy-lyase hypotaurine forming	false	M_h_c[1];M_3sala_c[1];	M_co2_c[1];M_hyptaur_c[1];			
R_3SALACLTF	3-Sulfo-L-alanine carboxy-lyase taurine-forming 	false	M_h_c[1];M_Lcyst_c[1];	M_co2_c[1];M_taur_c[1];			
R_3SALADH	cysteinesulfinic acid dehydrogenase	false	M_h2o_c[1];M_nad_c[1];M_3sala_c[1];	M_nadh_c[1];M_Lcyst_c[1];			
R_4ABUTNtm	4-aminobutanal mitochondrial transport via diffusion	true	M_4abutn_c[1];	M_4abutn_m[1];			
R_4ABUTtm	4-aminobutanoate mitochondrial transport via diffusion	true	M_4abut_c[1];	M_4abut_m[1];			
R_4ABZt	4-Aminobenzoate mitochondrial transport via diffusion	true	M_4abz_c[1];	M_4abz_e[1];			
R_4ABZtm	4-Aminobenzoate mitochondrial transport via diffusion	true	M_4abz_c[1];	M_4abz_m[1];			
R_4H2OGLTtm	4-hydroxy-2-oxoglutarate mitochondrial transport via diffusion	true	M_4h2oglt_c[1];	M_4h2oglt_m[1];			
R_4H2OGLTtp	4-hydroxy-2-oxoglutarate peroxisomal transport via diffusion	true	M_4h2oglt_c[1];	M_4h2oglt_x[1];			
R_4HBZCOAFm	4-hydroxybenzoyl-CoA formation	false	M_h2o_m[1];M_nad_m[1];M_coa_m[1];M_coucoa_m[1];	M_h_m[1];M_nadh_m[1];M_4hbzcoa_m[1];M_accoa_m[1];			
R_4HBZFm	4-hydroxybenzoate formation	false	M_h2o_m[1];M_4hbzcoa_m[1];	M_h_m[1];M_coa_m[1];M_4hbz_m[1];			
R_4HBZtm	4-Hydroxybenzoate mitochondrial transport	true	M_4hbz_c[1];	M_4hbz_m[1];			
R_4HDBHPT	4-hydroxybenzoate hexaprenyltransferase	false	M_4hbz_m[1];M_hexdp_m[1];	M_3ophb_5_m[1];M_ppi_m[1];			
R_4HGLSDm	L-4-hydroxyglutamate semialdehyde dehydrogenase, mitochondrial	true	M_h2o_m[1];M_nad_m[1];M_4hglusa_m[1];	M_h_m[2];M_nadh_m[1];M_e4hglu_m[1];			
R_4HPRO_DASH_LTtm	trans-4-hydroxy-L-proline mitochondrial transport via diffusion	true	M_4hpro_DASH_LT_c[1];	M_4hpro_DASH_LT_m[1];			
R_4HTHRS	4-Hydroxy-L-threonine synthase	false	M_h2o_c[1];M_phthr_c[1];	M_pi_c[1];M_4hthr_c[1];			
R_4MOPDC	4-Methyl-2-oxopentanoate decarboxylase	false	M_h_c[1];M_4mop_c[1];	M_co2_c[1];M_3mbald_c[1];			
R_4PERNADOR	4-phospho-D-erythronate:NAD+ 2-oxidoreductase	true	M_nad_c[1];M_4per_c[1];	M_h_c[1];M_nadh_c[1];M_ohpb_c[1];			
R_5AOPt2	5-Aminolevulinate transport in via proton symport	false	M_h_e[1];M_5aop_e[1];	M_h_c[1];M_5aop_c[1];			
R_5AOPtm	5-Aminolevulinate mitochondrial transport	true	M_5aop_c[1];	M_5aop_m[1];			
R_5FTHFtm	5-Formyltetrahydrofolate transport	true	M_5fthf_c[1];	M_5fthf_m[1];			
R_5HXIUAH	5-hydroxyisourate amidohydrolase	false	M_h2o_c[1];M_5hoxiu_c[1];	M_5hox2o4u25dh5c_c[1];			
R_8AONNt2	8-Amino-7-oxononanoate reversible transport via proton symport	true	M_h_e[1];M_8aonn_e[1];	M_h_c[1];M_8aonn_c[1];			
R_AABTN	4-acetamidobutyrate deacetylase	false	M_h2o_c[1];M_4aabutn_c[1];	M_4abut_c[1];M_ac_c[1];			
R_AACOAtm	Acetoacetyl-CoA transport	true	M_aacoa_c[1];	M_aacoa_m[1];			
R_AACTOOR	Aminoacetoneoxygen oxidoreductase deaminating flavin containing 	false	M_h2o_c[1];M_o2_c[1];M_aact_c[1];	M_h2o2_c[1];M_mthgxl_c[1];M_nh4_c[1];			
R_AASAD1	L-aminoadipate-semialdehyde dehydrogenase (NADPH)	false	M_h_c[1];M_nadph_c[1];M_L2aadp_c[1];M_atp_c[1];	M_nadp_c[1];M_L2aadp6sa_c[1];M_amp_c[1];M_ppi_c[1];			
R_AASAD2	L-aminoadipate-semialdehyde dehydrogenase (NADH)	false	M_h_c[1];M_nadh_c[1];M_L2aadp_c[1];M_atp_c[1];	M_nad_c[1];M_L2aadp6sa_c[1];M_amp_c[1];M_ppi_c[1];			
R_AATA	2-aminoadipate transaminase	true	M_2oxoadp_c[1];M_glu_DASH_L_c[1];	M_L2aadp_c[1];M_akg_c[1];			
R_ABTA	4-aminobutyrate transaminase	false	M_4abut_c[1];M_akg_c[1];	M_glu_DASH_L_c[1];M_sucsal_c[1];			
R_ABTt	L-arabinitol transport via passive diffusion	true	M_abt_e[1];	M_abt_c[1];			
R_ABUTDm	Aminobutyraldehyde dehydrogenase, mitochondrial	false	M_h2o_m[1];M_nad_m[1];M_4abutn_m[1];	M_h_m[2];M_nadh_m[1];M_4abut_m[1];			
R_ABUTt2r	4-aminobutyrate reversible transport in via proton symport	true	M_h_e[1];M_4abut_e[1];	M_h_c[1];M_4abut_c[1];			
R_ACACT1	acetyl-CoA C-acetyltransferase	false	M_accoa_c[2];	M_coa_c[1];M_aacoa_c[1];			
R_ACACT1m	acetyl-CoA C-acetyltransferase, mitochondrial	false	M_accoa_m[2];	M_coa_m[1];M_aacoa_m[1];			
R_ACACT4p	acetyl-CoA C-acetyltransferase (octanoyl-CoA), peroxisomal	false	M_3odcoa_x[1];M_coa_x[1];	M_accoa_x[1];M_occoa_x[1];			
R_ACACT5p	acetyl-CoA C-acyltransferase (decanoyl-CoA), peroxisomal	false	M_coa_x[1];M_3oddcoa_x[1];	M_accoa_x[1];M_dcacoa_x[1];			
R_ACACT6p	acetyl-CoA C-acetyltransferase (dodecanoyl), peroxisomal	false	M_coa_x[1];M_3otdcoa_x[1];	M_accoa_x[1];M_ddcacoa_x[1];			
R_ACACT7p	acetyl-CoA acyltransferase (tetradecanoyl-CoA), peroxisomal	false	M_coa_x[1];M_3ohdcoa_x[1];	M_accoa_x[1];M_tdcoa_x[1];			
R_ACACT8p	acetyl-CoA acyltransferase (hexadecanoyl-CoA), peroxisomal	false	M_coa_x[1];M_3ohodcoa_x[1];	M_accoa_x[1];M_pmtcoa_x[1];			
R_ACACT9p	acetyl-CoA acyltransferase (tetracosanoyl-CoA), peroxisomal	false	M_coa_x[1];M_3ohxncoa_x[1];	M_accoa_x[1];M_ttccoa_x[1];			
R_ACACTDC10p	acetyl-CoA C-acetyltransferase (decanedioyl-CoA), peroxisomal	false	M_coa_x[1];M_oxo_DASH_C10DC_DASH_coa_x[1];	M_accoa_x[1];M_C8DC_DASH_coa_x[1];			
R_ACACTDC12p	acetyl-CoA C-acetyltransferase (dodecanedioyl-CoA), peroxisomal	false	M_coa_x[1];M_oxo_DASH_C12DC_DASH_coa_x[1];	M_accoa_x[1];M_C10DC_DASH_coa_x[1];			
R_ACACTDC14p	acetyl-CoA C-acetyltransferase (tetradecanedioyl-CoA), peroxisomal	false	M_coa_x[1];M_oxo_DASH_C14DC_DASH_coa_x[1];	M_accoa_x[1];M_C12DC_DASH_coa_x[1];			
R_ACACTDC16p	acetyl-CoA C-acetyltransferase (hexadecanedioyl-CoA), peroxisomal	false	M_coa_x[1];M_oxo_DASH_C16DC_DASH_coa_x[1];	M_accoa_x[1];M_C14DC_DASH_coa_x[1];			
R_ACACTDC6p	acetyl-CoA C-acetyltransferase (adipoyl-CoA), peroxisomal	false	M_coa_x[1];M_oxo_DASH_C6DC_DASH_coa_x[1];	M_accoa_x[1];M_succoa_x[1];			
R_ACACTDC8p	acetyl-CoA C-acetyltransferase (octanedioyl-CoA), peroxisomal	false	M_coa_x[1];M_oxo_DASH_C8DC_DASH_coa_x[1];	M_accoa_x[1];M_C6DC_DASH_coa_x[1];			
R_ACALDCD	Acetaldehyde condensation	false	M_acald_c[2];	M_actn_DASH_R_c[1];			
R_ACALDt	acetaldehyde reversible transport	true	M_acald_e[1];	M_acald_c[1];			
R_ACALDtm	acetaldehyde mitochondrial diffusion	true	M_acald_m[1];	M_acald_c[1];			
R_ACCOACr	acetyl-CoA carboxylase, reversible reaction	true	M_accoa_c[1];M_carccp_c[1];	M_malcoa_c[1];M_bccp_c[1];			
R_ACCOACrm	acetyl-CoA carboxylase, reversible reaction	true	M_accoa_m[1];M_carccp_m[1];	M_malcoa_m[1];M_bccp_m[1];			
R_ACCOAtm	Acetyl-CoA transport	true	M_accoa_c[1];	M_accoa_m[1];			
R_ACGAM6PS	N-acetylglucosamine-6-phosphate synthase	false	M_accoa_c[1];M_gam6p_c[1];	M_h_c[1];M_coa_c[1];M_acgam6p_c[1];			
R_ACGAMPM	phosphoacetylglucosamine mutase	true	M_acgam6p_c[1];	M_acgam1p_c[1];			
R_ACGKm	acetylglutamate kinase, mitochondrial	false	M_acglu_m[1];M_atp_m[1];	M_acg5p_m[1];M_adp_m[1];			
R_ACGSm	N-acteylglutamate synthase, mitochondrial	false	M_accoa_m[1];M_glu_DASH_L_m[1];	M_h_m[1];M_coa_m[1];M_acglu_m[1];			
R_ACHBSm	2-aceto-2-hydroxybutanoate synthase, mitochondrial	false	M_h_m[1];M_2obut_m[1];M_pyr_m[1];	M_co2_m[1];M_2ahbut_m[1];			
R_ACHLE1	Isoamyl acetate-hydrolyzing esterase	false	M_h2o_c[1];M_iamac_c[1];	M_h_c[1];M_ac_c[1];M_iamoh_c[1];			
R_ACLSm	acetolactate synthase, mitochondrial	false	M_h_m[1];M_pyr_m[2];	M_co2_m[1];M_alac_DASH_S_m[1];			
R_ACOAH	acetyl-CoA hydrolase	false	M_h2o_c[1];M_accoa_c[1];	M_h_c[1];M_coa_c[1];M_ac_c[1];			
R_ACOAO4p	acyl-CoA oxidase (decanoyl-CoA), peroxisomal	false	M_dcacoa_x[1];M_o2_x[1];	M_dc2coa_x[1];M_h2o2_x[1];			
R_ACOAO5p	acyl-CoA oxidase (dodecanoyl-CoA), peroxisomal	false	M_ddcacoa_x[1];M_o2_x[1];	M_h2o2_x[1];M_dd2coa_x[1];			
R_ACOAO6p	acyl-CpA oxidase (tetradecanoyl-CoA), peroxisomal	false	M_tdcoa_x[1];M_o2_x[1];	M_h2o2_x[1];M_td2coa_x[1];			
R_ACOAO7p	acyl-CoA oxidase (hexadecanoyl-CoA), peroxisomal	false	M_pmtcoa_x[1];M_o2_x[1];	M_h2o2_x[1];M_hdd2coa_x[1];			
R_ACOAO8p	acyl-CoA oxidase (octadecanoyl-CoA), peroxisomal	false	M_o2_x[1];M_stcoa_x[1];	M_h2o2_x[1];M_od2coa_x[1];			
R_ACOAO9p	acyl-CoA oxidase (hexacanoyl-CoA), peroxisomal	false	M_o2_x[1];M_hexccoa_x[1];	M_h2o2_x[1];M_hxc2coa_x[1];			
R_ACOAODC10p	acyl-CoA oxidase (decanedioyl-CoA), peroxisomal	false	M_C10DC_DASH_coa_x[1];M_o2_x[1];	M_h2o2_x[1];M_2_DASH_ene_DASH_C10DC_DASH_coa_x[1];			
R_ACOAODC12p	acyl-CoA oxidase (dodecanedioyl-CoA), peroxisomal	false	M_C12DC_DASH_coa_x[1];M_o2_x[1];	M_h2o2_x[1];M_2_DASH_ene_DASH_C12DC_DASH_coa_x[1];			
R_ACOAODC14p	acyl-CoA oxidase (tetradecanedioyl-CoA), peroxisomal	false	M_C14DC_DASH_coa_x[1];M_o2_x[1];	M_h2o2_x[1];M_2_DASH_ene_DASH_C14DC_DASH_coa_x[1];			
R_ACOAODC16p	acyl-CoA oxidase (hexadecanedioyl-CoA), peroxisomal	false	M_o2_x[1];M_C16DC_DASH_coa_x[1];	M_h2o2_x[1];M_2_DASH_ene_DASH_C16DC_DASH_coa_x[1];			
R_ACOAODC6p	acyl-CoA oxidase (adipoyl-CoA), peroxisomal	false	M_C6DC_DASH_coa_x[1];M_o2_x[1];	M_h2o2_x[1];M_2_DASH_ene_DASH_C6DC_DASH_coa_x[1];			
R_ACOAODC8p	acyl-CoA oxidase (octanedioyl-CoA), peroxisomal	false	M_C8DC_DASH_coa_x[1];M_o2_x[1];	M_h2o2_x[1];M_2_DASH_ene_DASH_C8DC_DASH_coa_x[1];			
R_ACOATA	Acetyl-CoA ACP transacylase	true	M_accoa_c[1];M_ACP_c[1];	M_coa_c[1];M_acACP_c[1];			
R_ACONTm	Aconitate hydratase	true	M_cit_m[1];	M_icit_m[1];			
R_ACOTAim	acteylornithine transaminase, irreversible, mitochondrial	false	M_glu_DASH_L_m[1];M_acg5sa_m[1];	M_acorn_m[1];M_akg_m[1];			
R_ACP1e	acid phosphatase, extracellular (secreted)	false	M_h2o_e[1];M_fmn_e[1];	M_pi_e[1];M_ribflv_e[1];			
R_ACRNtm	O-acetylcarnintine transport into mitochondria via diffusion	false	M_acrn_c[1];	M_acrn_m[1];			
R_ACS	acetyl-CoA synthetase	false	M_coa_c[1];M_ac_c[1];M_atp_c[1];	M_amp_c[1];M_ppi_c[1];M_accoa_c[1];			
R_ACSm	acetyl CoA synthetase	false	M_coa_m[1];M_atp_m[1];M_ac_m[1];	M_accoa_m[1];M_ppi_m[1];M_amp_m[1];			
R_ACt2r	acetate reversible transport via proton symport	true	M_h_e[1];M_ac_e[1];	M_h_c[1];M_ac_c[1];			
R_ACtm	acetate transport, mitochondrial	true	M_ac_c[1];	M_ac_m[1];			
R_ACtp	acetate transport, peroxisomal	true	M_ac_c[1];	M_ac_x[1];			
R_ACtr	acetate transporter	true	M_ac_e[1];	M_ac_c[1];			
R_ADA	Adenosine deaminase	false	M_h_c[1];M_h2o_c[1];M_adn_c[1];	M_nh4_c[1];M_ins_c[1];			
R_ADCL	4-aminobenzoate synthase	false	M_4adcho_c[1];	M_pyr_c[1];M_h_c[1];M_4abz_c[1];			
R_ADCS	4-amino-4-deoxychorismate synthase	false	M_chor_c[1];M_gln_DASH_L_c[1];	M_glu_DASH_L_c[1];M_4adcho_c[1];			
R_ADEt2	adenine transport in via proton symport	false	M_h_e[1];M_ade_e[1];	M_h_c[1];M_ade_c[1];			
R_ADEtm	adenine reversible transport, mitochondria	true	M_ade_c[1];	M_ade_m[1];			
R_ADHAPR_SC	acyldihydroxyacetonephosphate reductase, yeast-specific	false	M_h_c[1];M_nadph_c[1];M_1agly3p_SC_c[1];	M_nadp_c[1];M_1ag3p_SC_c[1];			
R_ADK1	adenylate kinase	true	M_atp_c[1];M_amp_c[1];	M_adp_c[2];			
R_ADK1m	adenylate kinase, mitochondrial	true	M_atp_m[1];M_amp_m[1];	M_adp_m[2];			
R_ADK3	adentylate kinase (GTP)	true	M_amp_c[1];M_gtp_c[1];	M_adp_c[1];M_gdp_c[1];			
R_ADK3m	adentylate kinase (GTP)	true	M_amp_m[1];M_gtp_m[1];	M_adp_m[1];M_gdp_m[1];			
R_ADK4	adentylate kinase (ITP)	true	M_amp_c[1];M_itp_c[1];	M_adp_c[1];M_idp_c[1];			
R_ADK4m	adentylate kinase (ITP), mitochondrial	true	M_amp_m[1];M_itp_m[1];	M_adp_m[1];M_idp_m[1];			
R_ADMDC	adenosylmethionine decarboxylase	false	M_h_c[1];M_amet_c[1];	M_co2_c[1];M_ametam_c[1];			
R_ADNCYC	adenylate cyclase	false	M_atp_c[1];	M_ppi_c[1];M_camp_c[1];			
R_ADNK1	adenosine kinase	false	M_atp_c[1];M_adn_c[1];	M_h_c[1];M_amp_c[1];M_adp_c[1];			
R_ADNt2	adenosine transport in via proton symport	false	M_h_e[1];M_adn_e[1];	M_h_c[1];M_adn_c[1];			
R_ADPT	adenine phosphoribosyltransferase	false	M_ade_c[1];M_prpp_c[1];	M_amp_c[1];M_ppi_c[1];			
R_ADSK	adenylyl-sulfate kinase	false	M_atp_c[1];M_aps_c[1];	M_h_c[1];M_adp_c[1];M_paps_c[1];			
R_ADSL1r	adenylsuccinate lyase	true	M_dcamp_c[1];	M_amp_c[1];M_fum_c[1];			
R_ADSL2r	adenylosuccinate lyase	true	M_25aics_c[1];	M_fum_c[1];M_aicar_c[1];			
R_ADSS	adenylosuccinate synthase	false	M_gtp_c[1];M_asp_DASH_L_c[1];M_imp_c[1];	M_h_c[2];M_pi_c[1];M_gdp_c[1];M_dcamp_c[1];			
R_AGAT_SC	1-Acyl-glycerol-3-phosphate acyltransferase, yeast-specific	false	M_1ag3p_SC_c[1];M_ddcacoa_c[0.06];M_hdcoa_c[0.04];M_odecoa_c[0.14];M_pmtcoa_c[0.25];M_stcoa_c[0.47];M_C170coa_c[0.01];	M_coa_c[1];M_pa_SC_c[1];			
R_AGPRim	N-acetyl-g-glutamyl-phosphate reductase, irreversible, mitochondrial	false	M_h_m[1];M_acg5p_m[1];M_nadph_m[1];	M_acg5sa_m[1];M_nadp_m[1];M_pi_m[1];			
R_AGTi	Alanine glyoxylate aminotransferase (irreversible)	false	M_ala_DASH_L_c[1];M_glx_c[1];	M_pyr_c[1];M_gly_c[1];			
R_AHCi	adenosylhomocysteinase	false	M_h2o_c[1];M_ahcys_c[1];	M_adn_c[1];M_hcys_DASH_L_c[1];			
R_AHCYStm	S-adenosyl-L-homocysteine reversible transport, mitochondrial	true	M_ahcys_c[1];	M_ahcys_m[1];			
R_AHMMPS	4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase	false	M_h_c[2];M_air_c[1];	M_pi_c[1];M_4ahmmp_c[1];M_gcald_c[1];			
R_AICART	phosphoribosylaminoimidazolecarboxamide formyltransferase	true	M_aicar_c[1];M_10fthf_c[1];	M_fprica_c[1];M_thf_c[1];			
R_AIRCr	phosphoribosylaminoimidazole carboxylase	true	M_co2_c[1];M_air_c[1];	M_h_c[1];M_5aizc_c[1];			
R_AKGDam	oxoglutarate dehydrogenase (lipoamide)	true	M_h_m[1];M_akg_m[1];M_lpam_m[1];	M_co2_m[1];M_sdhlam_m[1];			
R_AKGDbm	oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase)	false	M_coa_m[1];M_sdhlam_m[1];	M_dhlam_m[1];M_succoa_m[1];			
R_AKGMAL	alpha-ketoglutarate/malate transporter	true	M_akg_c[1];M_mal_DASH_L_e[1];	M_akg_e[1];M_mal_DASH_L_c[1];			
R_AKGt2r	2-oxoglutarate reversible transport via symport	true	M_h_e[1];M_akg_e[1];	M_h_c[1];M_akg_c[1];			
R_AKGtp	AKG transporter, peroxisome	true	M_akg_c[1];	M_akg_x[1];			
R_AKP1	alkaline phosphatase (Dihydroneopterin)	false	M_h2o_c[3];M_ahdt_c[1];	M_h_c[2];M_pi_c[3];M_dhnpt_c[1];			
R_ALASm	5-aminolevulinate synthase	false	M_h_m[1];M_succoa_m[1];M_gly_m[1];	M_co2_m[1];M_coa_m[1];M_5aop_m[1];			
R_ALAt2r	L-alanine reversible transport via proton symport	true	M_h_e[1];M_ala_DASH_L_e[1];	M_h_c[1];M_ala_DASH_L_c[1];			
R_ALATA_L	L-alanine transaminase	true	M_akg_c[1];M_ala_DASH_L_c[1];	M_pyr_c[1];M_glu_DASH_L_c[1];			
R_ALATA_Lm	L-alanine transaminase, mitochondrial	true	M_akg_m[1];M_ala_DASH_L_m[1];	M_glu_DASH_L_m[1];M_pyr_m[1];			
R_ALAtmi	Alanine transport from mitochondia to cytoplasm	false	M_ala_DASH_L_m[1];	M_ala_DASH_L_c[1];			
R_ALATRS	Alanyl-tRNA synthetase	false	M_atp_c[1];M_ala_DASH_L_c[1];M_trnaala_c[1];	M_amp_c[1];M_ppi_c[1];M_alatrna_c[1];			
R_ALCD19y	alcohol dehydrogenase (glycerol, NADP)	false	M_h_c[1];M_nadph_c[1];M_glyald_c[1];	M_nadp_c[1];M_glyc_c[1];			
R_ALCD24xi	aldehyde dehydrogenase (isoamyl alcohol, NAD)	false	M_h_c[1];M_nadh_c[1];M_3mbald_c[1];	M_nad_c[1];M_iamoh_c[1];			
R_ALCD24xim	aldehyde dehydrogenase (isoamyl alcohol, NAD), mitochondrial	false	M_h_m[1];M_nadh_m[1];M_3mbald_m[1];	M_nad_m[1];M_iamoh_m[1];			
R_ALCD24yi	aldehyde dehydrogenase (isoamyl alcohol, NADP)	false	M_h_c[1];M_nadph_c[1];M_3mbald_c[1];	M_nadp_c[1];M_iamoh_c[1];			
R_ALCD25xi	aldehyde dehydrogenase (2-phenylethanol, NAD)	false	M_h_c[1];M_nadh_c[1];M_pacald_c[1];	M_nad_c[1];M_2phetoh_c[1];			
R_ALCD25xim	aldehyde dehydrogenase (2-phenylethanol, NAD), mitochondrial	false	M_h_m[1];M_nadh_m[1];M_pacald_m[1];	M_2phetoh_m[1];M_nad_m[1];			
R_ALCD25yi	aldehyde dehydrogenase (2-phenylethanol, NADP)	false	M_h_c[1];M_nadph_c[1];M_pacald_c[1];	M_2phetoh_c[1];M_nadp_c[1];			
R_ALCD26xi	aldehyde dehydrogenase (tryptophol, NAD)	false	M_h_c[1];M_nadh_c[1];M_id3acald_c[1];	M_nad_c[1];M_ind3eth_c[1];			
R_ALCD26xim	aldehyde dehydrogenase (tryptophol, NAD), mitochondrial	false	M_h_m[1];M_nadh_m[1];M_id3acald_m[1];	M_nad_m[1];M_ind3eth_m[1];			
